production_key,production_id,date_key,product_key,unit_of_measure,location_key,machine_key,employee_key,planned_quantity,produced_quantity,defect_quantity,production_hours
22647,PRD-022647,20190421,2384,Each,99,877,3546,196,181,12,3.05
22648,PRD-022648,20230602,3169,Each,76,1534,4148,537,476,12,12.0
22649,PRD-022649,20240809,4087,Each,22,259,129,319,309,20,5.01
22650,PRD-022650,20251216,3836,Each,91,1050,750,312,296,11,6.32
22651,PRD-022651,20190129,1275,Each,78,20,3746,220,215,8,6.23
22652,PRD-022652,20191209,308,Each,75,772,827,170,167,12,4.62
22653,PRD-022653,20200416,2060,Each,8,549,3216,209,198,30,3.44
22654,PRD-022654,20190905,4307,Each,78,879,4259,337,328,24,5.85
22655,PRD-022655,20200118,3014,Each,19,1735,2164,228,216,18,5.22
22656,PRD-022656,20200910,3823,Each,36,1494,3085,156,136,5,2.56
22657,PRD-022657,20190709,1302,Each,26,1454,4956,174,149,6,2.82
22658,PRD-022658,20240623,3122,Each,78,769,1558,442,399,53,9.06
22659,PRD-022659,20230529,1029,Each,99,1332,4399,267,247,6,7.5
22660,PRD-022660,20250418,2422,Each,14,369,3381,421,397,14,10.61
22661,PRD-022661,20250402,1544,Each,68,1808,4421,258,238,7,4.72
22662,PRD-022662,20190415,2968,Each,100,1996,1205,100,98,9,1.74
22663,PRD-022663,20200626,3806,Each,18,401,2481,77,70,4,1.27
22664,PRD-022664,20210801,2581,Each,75,187,4117,184,179,6,3.26
22665,PRD-022665,20220428,1733,Each,61,156,4271,315,300,40,8.6
22666,PRD-022666,20210413,3187,Each,6,1177,1393,414,357,8,7.46
22667,PRD-022667,20231104,4879,Each,54,1711,261,488,480,12,10.6
22668,PRD-022668,20210310,809,Each,10,1964,2091,337,289,15,8.77
22669,PRD-022669,20200404,1205,Each,78,1328,3914,270,269,6,5.94
22670,PRD-022670,20210713,2694,Each,65,611,2327,278,262,5,6.59
22671,PRD-022671,20230315,2940,Each,43,726,3746,312,290,9,7.35
22672,PRD-022672,20220126,3933,Each,84,423,4997,227,227,14,4.7
22673,PRD-022673,20250923,952,Each,24,403,891,456,430,0,7.02
22674,PRD-022674,20230410,304,Each,16,344,2455,384,348,35,10.63
22675,PRD-022675,20200216,692,Each,74,1824,531,204,190,8,3.69
22676,PRD-022676,20200422,3187,Each,26,741,3040,305,281,9,5.93
22677,PRD-022677,20240824,2493,Each,15,145,2863,234,213,10,6.61
22678,PRD-022678,20210708,1449,Each,3,1483,3726,257,238,14,5.47
22679,PRD-022679,20230302,432,Each,89,1039,1775,136,136,1,2.57
22680,PRD-022680,20240129,3306,Each,96,1046,3949,327,276,276,7.41
22681,PRD-022681,20191228,3923,Each,71,1335,2515,167,157,5,2.88
22682,PRD-022682,20210217,4632,Each,55,1474,1549,80,74,4,1.54
22683,PRD-022683,20190522,4571,Each,98,1338,3810,288,276,14,6.13
22684,PRD-022684,20231206,2651,Each,67,719,3609,340,303,19,8.7
22685,PRD-022685,20241008,2117,Each,74,172,1333,307,252,3,8.74
22686,PRD-022686,20220127,1370,Each,8,1652,4839,167,162,4,3.14
22687,PRD-022687,20241208,4622,Each,30,707,4287,335,302,45,5.97
22688,PRD-022688,20190316,321,Each,8,517,1632,335,314,14,5.72
22689,PRD-022689,20210823,215,Each,57,1481,4593,311,291,11,5.11
22690,PRD-022690,20200405,65,Each,98,1338,2352,206,184,5,4.56
22691,PRD-022691,20220409,4467,Each,32,1145,4434,362,356,48,10.06
22692,PRD-022692,20220201,2845,Each,42,1024,4713,357,338,30,6.81
22693,PRD-022693,20240908,4100,Each,100,1996,1299,360,347,7,7.87
22694,PRD-022694,20211009,3027,Each,29,1593,4864,456,414,12,7.61
22695,PRD-022695,20200921,3732,Each,4,1667,1015,316,310,6,6.98
22696,PRD-022696,20250806,568,Each,53,846,2885,338,334,7,6.5
22697,PRD-022697,20210130,506,Each,15,1508,249,288,270,21,4.58
22698,PRD-022698,20200420,813,Each,23,1884,3908,287,251,9,4.93
22699,PRD-022699,20220930,1105,Each,61,1958,2125,203,191,7,3.65
22700,PRD-022700,20241008,1590,Each,7,627,1837,403,396,7,7.97
22701,PRD-022701,20230919,4324,Each,57,974,4620,417,415,57,8.59
22702,PRD-022702,20220511,661,Each,3,916,1383,256,240,6,4.12
22703,PRD-022703,20250902,2002,Each,87,1606,1809,279,271,7,4.55
22704,PRD-022704,20230419,1336,Each,47,960,1857,248,247,1,6.12
22705,PRD-022705,20240402,3002,Each,59,1027,3110,404,348,12,10.01
22706,PRD-022706,20210802,3260,Each,13,931,4950,190,175,4,3.61
22707,PRD-022707,20200630,919,Each,50,23,3368,258,235,16,5.26
22708,PRD-022708,20240911,2853,Each,78,1226,2970,333,300,5,5.94
22709,PRD-022709,20251213,1327,Each,49,939,335,288,281,2,4.44
22710,PRD-022710,20250724,4357,Each,37,999,4235,331,324,9,9.04
22711,PRD-022711,20250624,4143,Each,98,1799,2462,478,422,1,10.31
22712,PRD-022712,20240814,1451,Each,35,1378,311,50,45,2,1.42
22713,PRD-022713,20191103,2663,Each,10,306,97,304,278,6,7.05
22714,PRD-022714,20191103,3661,Each,72,1416,2848,176,164,8,3.73
22715,PRD-022715,20220125,88,Each,79,1120,3705,394,373,12,6.97
22716,PRD-022716,20240822,4790,Each,89,84,1328,401,366,32,6.17
22717,PRD-022717,20240429,4915,Each,33,671,1102,477,434,3,7.49
22718,PRD-022718,20190904,4084,Each,39,863,4758,203,197,6,5.19
22719,PRD-022719,20200203,1887,Each,53,822,4887,202,196,14,4.25
22720,PRD-022720,20220810,1867,Each,1,166,4591,263,256,16,4.46
22721,PRD-022721,20220111,3578,Each,63,533,3953,363,338,16,5.86
22722,PRD-022722,20250208,1734,Each,18,1697,4032,232,207,2,4.45
22723,PRD-022723,20191215,3589,Each,12,957,4635,225,215,2,5.11
22724,PRD-022724,20230916,750,Each,56,580,118,273,262,23,4.6
22725,PRD-022725,20190208,2520,Each,99,1484,2614,196,176,10,3.09
22726,PRD-022726,20220118,2053,Each,19,1669,2899,252,228,0,6.15
22727,PRD-022727,20251121,2882,Each,60,626,4794,217,215,15,5.0
22728,PRD-022728,20190102,881,Each,84,1139,443,263,252,2,5.36
22729,PRD-022729,20190126,73,Each,93,1513,223,193,193,16,3.32
22730,PRD-022730,20240807,2515,Each,23,379,1924,395,390,9,7.43
22731,PRD-022731,20240817,3090,Each,83,1368,2820,307,287,6,7.09
22732,PRD-022732,20230109,4685,Each,64,137,473,409,400,18,7.74
22733,PRD-022733,20190103,2623,Each,99,877,4782,254,237,29,4.15
22734,PRD-022734,20231102,63,Each,21,1546,159,182,174,2,3.8
22735,PRD-022735,20210225,4349,Each,85,1290,4172,97,87,3,1.76
22736,PRD-022736,20250926,669,Each,30,1726,397,251,251,38,3.99
22737,PRD-022737,20240903,2657,Each,57,1718,4011,200,182,2,4.72
22738,PRD-022738,20191220,4606,Each,89,1803,3333,205,184,22,3.68
22739,PRD-022739,20210327,2706,Each,39,262,4703,171,152,7,3.87
22740,PRD-022740,20230712,3439,Each,8,820,3146,132,118,8,2.56
22741,PRD-022741,20210629,2783,Each,66,1556,541,266,246,18,6.05
22742,PRD-022742,20250630,3252,Each,78,1151,2948,430,397,18,11.02
22743,PRD-022743,20230522,175,Each,28,773,3478,109,102,11,2.58
22744,PRD-022744,20220513,1288,Each,78,697,2005,283,269,15,4.74
22745,PRD-022745,20251130,79,Each,94,1754,2443,415,410,8,7.8
22746,PRD-022746,20250802,4790,Each,12,1668,390,469,469,19,7.79
22747,PRD-022747,20200307,4242,Each,71,179,1854,258,248,13,4.44
22748,PRD-022748,20190319,3278,Each,25,418,3955,267,267,13,7.1
22749,PRD-022749,20220810,4972,Each,43,447,3925,298,298,5,7.07
22750,PRD-022750,20201219,4402,Each,75,1270,4675,250,218,12,4.29
22751,PRD-022751,20220725,202,Each,27,661,2219,337,333,19,6.9
22752,PRD-022752,20220818,1848,Each,12,1984,3306,457,375,8,8.99
22753,PRD-022753,20190820,1157,Each,3,1746,3994,209,208,11,4.47
22754,PRD-022754,20190409,3083,Each,80,1011,4215,295,285,11,7.81
22755,PRD-022755,20190908,4291,Each,21,1316,1811,302,292,10,5.77
22756,PRD-022756,20210708,1452,Each,9,1148,2393,197,177,0,3.68
22757,PRD-022757,20211121,3760,Each,53,1778,3007,168,164,19,2.6
22758,PRD-022758,20210812,2161,Each,11,909,4764,96,91,1,2.55
22759,PRD-022759,20240220,4848,Each,8,833,4467,287,280,1,4.66
22760,PRD-022760,20220402,4089,Each,53,734,1642,365,333,17,6.21
22761,PRD-022761,20210913,2051,Each,13,1331,1115,348,319,11,6.69
22762,PRD-022762,20210401,4215,Each,53,126,4555,219,212,3,4.56
22763,PRD-022763,20220203,275,Each,63,1054,3206,218,207,8,4.01
22764,PRD-022764,20241011,4948,Each,28,163,1660,329,321,22,8.88
22765,PRD-022765,20231003,4425,Each,20,1782,591,239,216,18,4.7
22766,PRD-022766,20250428,2172,Each,15,118,3598,348,300,6,6.12
22767,PRD-022767,20230519,2733,Each,49,1052,3297,300,284,20,5.15
22768,PRD-022768,20241122,388,Each,15,1233,2739,289,277,4,5.38
22769,PRD-022769,20200709,2586,Each,41,539,3513,331,331,8,6.64
22770,PRD-022770,20230109,3401,Each,42,101,595,252,212,13,4.77
22771,PRD-022771,20250209,3210,Each,84,1088,2666,441,419,2,9.3
22772,PRD-022772,20191025,1506,Each,69,154,4232,328,292,25,6.99
22773,PRD-022773,20231023,4165,Each,82,759,2544,374,339,44,8.79
22774,PRD-022774,20190214,4031,Each,98,1840,3232,165,148,16,4.24
22775,PRD-022775,20230702,2008,Each,76,891,4331,182,171,1,3.95
22776,PRD-022776,20201121,1453,Each,20,1012,3296,205,180,23,4.51
22777,PRD-022777,20250414,3053,Each,37,1364,1244,506,467,26,11.78
22778,PRD-022778,20200610,1529,Each,99,840,2621,200,195,4,3.18
22779,PRD-022779,20240202,2607,Each,65,1020,3228,258,244,7,6.96
22780,PRD-022780,20200406,2254,Each,100,782,3767,215,188,4,3.35
22781,PRD-022781,20250505,4526,Each,92,1847,1294,331,298,5,8.86
22782,PRD-022782,20240524,235,Each,78,159,2613,519,480,35,9.19
22783,PRD-022783,20210702,219,Each,1,814,2987,217,196,5,3.76
22784,PRD-022784,20240404,2636,Each,88,669,1870,243,221,4,6.33
22785,PRD-022785,20191030,1992,Each,8,1028,4641,303,275,11,6.68
22786,PRD-022786,20240114,3114,Each,13,1722,4474,319,313,21,5.47
22787,PRD-022787,20191119,1629,Each,40,1346,1529,271,258,21,5.84
22788,PRD-022788,20230902,4647,Each,66,89,3165,316,305,3,6.83
22789,PRD-022789,20231116,4221,Each,61,125,2164,140,123,2,2.47
22790,PRD-022790,20210723,4,Each,6,284,4267,285,252,9,6.65
22791,PRD-022791,20241019,1611,Each,33,671,4686,176,168,13,4.58
22792,PRD-022792,20210716,4780,Each,60,1865,2834,438,421,5,7.61
22793,PRD-022793,20230401,1823,Each,26,741,4164,247,247,7,5.36
22794,PRD-022794,20250712,3649,Each,72,1301,4518,469,440,38,9.44
22795,PRD-022795,20220811,4954,Each,27,1686,2900,192,177,177,4.77
22796,PRD-022796,20200917,3478,Each,87,1651,800,196,180,7,5.18
22797,PRD-022797,20250328,4419,Each,99,795,4021,335,296,10,7.5
22798,PRD-022798,20210724,1286,Each,25,568,4968,262,243,35,6.41
22799,PRD-022799,20201021,1335,Each,78,1119,454,387,366,1,10.08
22800,PRD-022800,20241001,2066,Each,92,493,2973,310,283,10,8.52
22801,PRD-022801,20220905,1085,Each,55,1445,34,328,298,14,7.89
22802,PRD-022802,20191201,2072,Each,60,236,3532,211,193,11,4.9
22803,PRD-022803,20230312,1040,Each,81,1775,2494,246,237,5,4.0
22804,PRD-022804,20200402,3337,Each,36,85,3139,112,105,4,1.99
22805,PRD-022805,20210219,4999,Each,95,279,475,144,140,1,2.25
22806,PRD-022806,20220516,779,Each,3,1361,2777,130,116,8,2.01
22807,PRD-022807,20210407,4644,Each,65,471,3996,384,370,10,7.24
22808,PRD-022808,20190209,3810,Each,81,1578,1180,179,172,9,3.75
22809,PRD-022809,20230924,72,Each,58,1872,3553,327,301,38,9.28
22810,PRD-022810,20191223,3587,Each,24,674,2939,63,56,2,1.54
22811,PRD-022811,20220906,1512,Each,84,1640,4877,422,397,60,7.4
22812,PRD-022812,20200717,3067,Each,11,909,2899,189,181,2,3.43
22813,PRD-022813,20211220,4671,Each,49,939,99,244,243,15,5.65
22814,PRD-022814,20240921,3,Each,13,652,2225,170,164,8,4.04
22815,PRD-022815,20250630,1742,Each,20,1968,2549,304,298,11,5.06
22816,PRD-022816,20201206,1706,Each,90,494,4224,128,117,2,3.53
22817,PRD-022817,20190815,3357,Each,49,939,3693,245,231,11,5.35
22818,PRD-022818,20241118,2415,Each,78,1379,3341,286,275,8,7.7
22819,PRD-022819,20241224,2449,Each,91,1174,272,213,187,4,3.31
22820,PRD-022820,20231116,2070,Each,12,512,2863,320,303,11,5.74
22821,PRD-022821,20221121,2195,Each,69,1980,476,216,184,18,5.22
22822,PRD-022822,20211226,2819,Each,4,417,2205,240,217,4,4.68
22823,PRD-022823,20201109,759,Each,69,1141,4624,103,99,6,1.97
22824,PRD-022824,20200830,4719,Each,17,1417,1744,196,187,12,4.41
22825,PRD-022825,20200122,3886,Each,86,385,2314,307,297,23,5.78
22826,PRD-022826,20230716,3971,Each,15,118,4061,310,301,13,8.49
22827,PRD-022827,20221009,997,Each,60,275,4208,186,169,4,4.36
22828,PRD-022828,20200704,1361,Each,64,287,1260,120,114,3,2.05
22829,PRD-022829,20221205,3920,Each,14,790,4359,214,207,1,3.77
22830,PRD-022830,20240220,648,Each,38,644,3382,258,246,7,4.25
22831,PRD-022831,20251015,3039,Each,6,134,4566,535,484,15,9.5
22832,PRD-022832,20191109,1841,Each,60,951,1198,165,153,3,3.81
22833,PRD-022833,20200829,390,Each,64,761,2328,84,75,9,1.52
22834,PRD-022834,20211007,4799,Each,100,309,112,227,216,4,4.72
22835,PRD-022835,20200118,1300,Each,30,1764,4183,266,235,5,4.46
22836,PRD-022836,20250802,4207,Each,31,405,1333,356,356,42,5.73
22837,PRD-022837,20220607,3917,Each,75,772,161,394,360,8,9.09
22838,PRD-022838,20250317,3984,Each,62,1175,2015,296,281,2,6.67
22839,PRD-022839,20250202,1496,Each,90,1849,2179,436,405,3,7.31
22840,PRD-022840,20230420,1203,Each,54,1962,1206,206,206,12,4.86
22841,PRD-022841,20190309,2093,Each,99,1367,261,161,141,3,3.89
22842,PRD-022842,20211226,2710,Each,62,1175,3212,372,357,2,8.85
22843,PRD-022843,20230314,1692,Each,10,811,2781,138,137,15,2.13
22844,PRD-022844,20200111,3157,Each,94,1042,2651,268,251,11,4.47
22845,PRD-022845,20250622,1387,Each,22,216,4340,293,270,11,4.91
22846,PRD-022846,20220429,1444,Each,78,697,2243,257,240,23,5.46
22847,PRD-022847,20231130,4722,Each,30,1952,3713,239,239,31,3.74
22848,PRD-022848,20241202,3074,Each,45,809,3515,233,219,10,4.7
22849,PRD-022849,20250420,4788,Each,9,828,4956,241,221,21,4.01
22850,PRD-022850,20210910,855,Each,51,695,1773,363,328,4,6.45
22851,PRD-022851,20230128,1242,Each,20,1698,528,210,192,12,5.75
22852,PRD-022852,20250326,1581,Each,74,138,4044,351,338,24,9.35
22853,PRD-022853,20191122,2658,Each,25,568,1154,253,252,3,6.88
22854,PRD-022854,20191231,4936,Each,44,364,981,95,85,3,1.64
22855,PRD-022855,20200202,2746,Each,38,750,397,201,182,8,5.43
22856,PRD-022856,20220226,613,Each,28,1974,4693,263,246,3,5.77
22857,PRD-022857,20190805,2501,Each,69,586,49,341,318,18,7.54
22858,PRD-022858,20220324,3419,Each,40,1930,207,352,316,7,6.73
22859,PRD-022859,20210130,2613,Each,98,1308,2976,189,187,3,4.88
22860,PRD-022860,20200317,2617,Each,76,504,3752,289,261,26,6.26
22861,PRD-022861,20251102,137,Each,52,192,4458,265,253,14,4.46
22862,PRD-022862,20240319,1709,Each,75,1654,2977,597,530,26,11.34
22863,PRD-022863,20210516,3792,Each,72,1951,477,277,243,1,4.37
22864,PRD-022864,20190321,4442,Each,28,1974,2034,200,191,4,3.49
22865,PRD-022865,20230615,1668,Each,49,445,243,84,84,3,2.13
22866,PRD-022866,20230416,3834,Each,75,1117,2729,472,413,40,10.93
22867,PRD-022867,20220405,2041,Each,94,43,3082,131,121,11,3.43
22868,PRD-022868,20250503,599,Each,97,1637,3636,283,266,8,4.7
22869,PRD-022869,20230710,2823,Each,65,204,4860,248,232,6,5.53
22870,PRD-022870,20210624,1201,Each,79,983,3297,282,264,5,4.94
22871,PRD-022871,20220116,458,Each,53,987,1299,208,208,15,4.35
22872,PRD-022872,20250907,2738,Each,90,494,1284,334,318,16,7.31
22873,PRD-022873,20231031,2489,Each,99,302,1605,398,365,6,6.88
22874,PRD-022874,20220619,3355,Each,13,1159,4499,330,299,27,5.55
22875,PRD-022875,20210109,1431,Each,19,1735,1146,253,252,20,6.6
22876,PRD-022876,20230906,2513,Each,99,1332,4482,356,318,12,5.81
22877,PRD-022877,20240905,930,Each,9,940,4205,296,286,11,6.19
22878,PRD-022878,20240119,1220,Each,74,12,3868,356,331,21,7.09
22879,PRD-022879,20250307,282,Each,73,978,3993,317,271,3,8.55
22880,PRD-022880,20251014,15,Each,86,1648,4812,285,284,43,5.24
22881,PRD-022881,20220118,730,Each,9,1893,605,233,221,5,3.95
22882,PRD-022882,20220623,1049,Each,51,167,3271,390,354,6,11.09
22883,PRD-022883,20200109,2190,Each,81,1350,854,233,220,9,6.39
22884,PRD-022884,20200822,750,Each,77,760,4742,165,152,11,2.95
22885,PRD-022885,20240607,3499,Each,57,1900,1191,187,163,13,5.18
22886,PRD-022886,20190606,271,Each,54,136,3977,130,117,9,3.24
22887,PRD-022887,20200128,4102,Each,12,945,4529,185,170,3,3.43
22888,PRD-022888,20240623,4075,Each,90,1070,1244,305,282,8,5.02
22889,PRD-022889,20200710,700,Each,100,782,2387,121,108,9,3.02
22890,PRD-022890,20200625,4206,Each,87,1229,4630,314,280,14,5.32
22891,PRD-022891,20220126,2006,Each,96,605,4352,336,302,13,8.78
22892,PRD-022892,20220730,2622,Each,71,1013,4175,273,244,7,6.33
22893,PRD-022893,20241201,400,Each,30,144,2082,261,255,3,4.98
22894,PRD-022894,20200504,2925,Each,28,340,2848,262,246,14,5.0
22895,PRD-022895,20240120,2978,Each,64,137,1776,167,147,12,4.09
22896,PRD-022896,20200722,1323,Each,13,1770,574,253,253,17,6.01
22897,PRD-022897,20240810,4851,Each,9,828,3823,414,396,10,9.83
22898,PRD-022898,20210829,3154,Each,39,863,4229,281,258,23,7.72
22899,PRD-022899,20240116,4554,Each,47,1649,4610,296,281,10,4.62
22900,PRD-022900,20200819,1956,Each,24,928,1614,321,299,45,5.15
22901,PRD-022901,20220227,2199,Each,49,112,4995,221,221,5,4.48
22902,PRD-022902,20220811,2747,Each,90,165,2345,305,274,29,5.39
22903,PRD-022903,20211221,2708,Each,58,1689,2272,291,272,12,5.99
22904,PRD-022904,20240911,3895,Each,63,1485,4172,278,268,1,5.83
22905,PRD-022905,20210809,4595,Each,30,1952,411,286,265,31,7.18
22906,PRD-022906,20250723,4449,Each,61,1342,1015,393,392,24,11.16
22907,PRD-022907,20240317,3049,Each,1,1810,410,318,278,2,8.07
22908,PRD-022908,20200316,217,Each,68,1888,676,294,294,44,5.56
22909,PRD-022909,20231127,465,Each,66,869,4140,325,325,19,6.22
22910,PRD-022910,20210521,2408,Each,60,626,3791,198,190,6,5.03
22911,PRD-022911,20240512,1829,Each,61,1015,2165,93,85,6,1.48
22912,PRD-022912,20210903,2381,Each,33,714,1841,265,247,7,5.49
22913,PRD-022913,20241023,2672,Each,18,792,1830,357,357,18,8.14
22914,PRD-022914,20230220,1613,Each,53,846,1684,260,234,10,6.63
22915,PRD-022915,20240305,4149,Each,7,627,3171,298,267,31,6.83
22916,PRD-022916,20190214,3287,Each,72,1950,1970,150,139,3,2.53
22917,PRD-022917,20221212,1392,Each,99,1484,3705,265,265,19,5.61
22918,PRD-022918,20240210,206,Each,3,1297,2799,197,191,27,4.82
22919,PRD-022919,20240220,3937,Each,73,1167,1628,258,226,6,7.11
22920,PRD-022920,20230128,4747,Each,30,529,1982,342,319,17,9.15
22921,PRD-022921,20231217,1483,Each,96,451,588,81,78,5,2.02
22922,PRD-022922,20230514,1141,Each,11,911,216,337,327,6,8.63
22923,PRD-022923,20191023,719,Each,74,1363,1097,175,172,10,4.75
22924,PRD-022924,20201013,3926,Each,30,1059,3517,196,180,4,4.36
22925,PRD-022925,20210811,190,Each,6,284,1669,192,176,3,3.41
22926,PRD-022926,20221208,3330,Each,53,1881,4232,205,181,7,4.98
22927,PRD-022927,20250515,2095,Each,88,1480,1170,296,249,18,7.6
22928,PRD-022928,20251217,3158,Each,55,304,1214,399,377,11,10.79
22929,PRD-022929,20231128,3219,Each,56,901,4246,202,175,15,3.25
22930,PRD-022930,20230116,1637,Each,77,1993,1628,248,239,3,6.47
22931,PRD-022931,20220930,1777,Each,80,1129,2275,276,276,6,4.36
22932,PRD-022932,20211013,4336,Each,40,515,3434,233,211,18,4.96
22933,PRD-022933,20230816,4012,Each,12,1984,1650,304,276,12,6.82
22934,PRD-022934,20200512,3272,Each,95,279,2558,334,321,40,6.07
22935,PRD-022935,20250822,4857,Each,29,1560,3143,514,482,29,10.36
22936,PRD-022936,20210518,552,Each,49,939,2679,220,204,14,4.64
22937,PRD-022937,20241024,2507,Each,85,327,786,431,396,5,7.14
22938,PRD-022938,20251215,3967,Each,95,881,3146,279,252,8,6.13
22939,PRD-022939,20240608,3056,Each,50,1029,2726,265,234,28,5.7
22940,PRD-022940,20230205,1888,Each,67,1374,4415,253,245,13,4.15
22941,PRD-022941,20220829,4141,Each,78,769,3938,318,293,13,4.94
22942,PRD-022942,20210101,1200,Each,26,918,3320,246,224,9,6.37
22943,PRD-022943,20210822,3892,Each,32,377,522,339,326,12,5.77
22944,PRD-022944,20190121,804,Each,79,1967,1559,222,179,25,4.54
22945,PRD-022945,20201106,2081,Each,95,1749,646,300,292,23,6.14
22946,PRD-022946,20191207,2617,Each,33,1554,4874,138,129,1,2.76
22947,PRD-022947,20220515,3175,Each,39,131,3020,137,127,5,3.1
22948,PRD-022948,20190622,4285,Each,39,1006,1728,370,370,23,7.36
22949,PRD-022949,20210117,3454,Each,87,110,2538,242,241,16,3.75
22950,PRD-022950,20210915,1646,Each,12,460,2251,208,195,10,4.89
22951,PRD-022951,20220629,4421,Each,52,521,4234,273,273,9,4.29
22952,PRD-022952,20240809,1705,Each,24,139,646,321,312,8,7.22
22953,PRD-022953,20251118,2683,Each,49,1624,569,443,408,48,10.04
22954,PRD-022954,20200718,3233,Each,20,1012,391,230,230,15,3.88
22955,PRD-022955,20190613,239,Each,21,630,276,245,245,3,3.97
22956,PRD-022956,20210226,4092,Each,100,838,324,312,294,1,7.05
22957,PRD-022957,20251006,2237,Each,53,822,4938,151,141,4,2.47
22958,PRD-022958,20201004,4249,Each,66,1612,885,156,144,11,2.5
22959,PRD-022959,20241012,687,Each,30,567,4564,410,367,6,6.97
22960,PRD-022960,20240412,1902,Each,15,1508,4390,151,133,2,2.37
22961,PRD-022961,20201109,862,Each,12,320,2889,261,231,11,4.1
22962,PRD-022962,20220904,1399,Each,14,1883,1267,240,232,22,4.78
22963,PRD-022963,20250116,815,Each,58,293,3016,238,238,11,5.54
22964,PRD-022964,20201208,4107,Each,10,306,955,269,264,6,6.22
22965,PRD-022965,20191113,632,Each,57,618,2502,251,227,1,6.65
22966,PRD-022966,20211018,3504,Each,21,1656,1789,362,362,22,7.3
22967,PRD-022967,20210709,3953,Each,67,1263,1862,258,233,12,4.34
22968,PRD-022968,20250331,2067,Each,56,901,1180,278,265,1,5.1
22969,PRD-022969,20250315,683,Each,86,1478,3787,385,362,20,7.37
22970,PRD-022970,20240729,2344,Each,12,876,3343,384,384,1,9.95
22971,PRD-022971,20240602,4498,Each,19,1669,1232,360,348,11,6.67
22972,PRD-022972,20250822,818,Each,97,1294,2178,388,362,21,8.36
22973,PRD-022973,20210814,110,Each,57,298,4963,146,138,4,2.25
22974,PRD-022974,20251015,3027,Each,23,1392,973,291,275,13,4.72
22975,PRD-022975,20200122,2298,Each,23,354,4358,274,259,14,4.55
22976,PRD-022976,20240107,2062,Each,5,92,3775,349,334,6,6.75
22977,PRD-022977,20230911,4837,Each,12,1727,1658,381,381,31,8.35
22978,PRD-022978,20250427,1737,Each,94,164,14,284,276,11,5.46
22979,PRD-022979,20230811,2476,Each,29,197,3010,278,246,19,5.22
22980,PRD-022980,20250317,4146,Each,81,274,4729,431,392,4,6.97
22981,PRD-022981,20241118,3873,Each,22,1886,4843,467,414,4,10.66
22982,PRD-022982,20220224,1975,Each,33,714,4400,258,230,34,7.3
