financial_transaction_key,transaction_id,date_key,account_key,location_key,transaction_type,transaction_category,transaction_amount
37860,FIN-037860,20250309,355,59,Revenue,Sales Revenue,4572.29
37861,FIN-037861,20251103,765,12,Cost,Materials,1364.61
37862,FIN-037862,20190104,639,68,Expense,Operating Expense,744.04
37863,FIN-037863,20210210,412,4,Expense,Payroll,3178.49
37864,FIN-037864,20220801,723,30,Cost,Maintenance,2721.9
37865,FIN-037865,20230819,965,90,Expense,Utilities,4296.9
37866,FIN-037866,20241107,88,62,Expense,Operating Expense,2132.0
37867,FIN-037867,20230206,293,97,Cost,Materials,889.92
37868,FIN-037868,20231122,723,37,Expense,Payroll,1964.5
37869,FIN-037869,20210412,916,98,Revenue,Sales Revenue,7267.96
37870,FIN-037870,20230820,731,94,Revenue,Sales Revenue,372.21
37871,FIN-037871,20251022,43,96,Expense,Payroll,3997.72
37872,FIN-037872,20250930,796,41,Cost,Maintenance,2201.74
37873,FIN-037873,20220714,339,38,Cost,Materials,2266.61
37874,FIN-037874,20190502,158,62,Cost,Maintenance,1680.17
37875,FIN-037875,20241226,43,78,Revenue,Sales Revenue,3824.27
37876,FIN-037876,20210222,479,80,Expense,Operating Expense,1136.15
37877,FIN-037877,20240515,208,83,Revenue,Sales Revenue,12992.81
37878,FIN-037878,20210402,877,81,Revenue,Sales Revenue,8002.77
37879,FIN-037879,20230127,988,8,Cost,Maintenance,780.92
37880,FIN-037880,20190225,403,37,Expense,Operating Expense,1091.05
37881,FIN-037881,20241214,882,79,Revenue,Sales Revenue,5941.67
37882,FIN-037882,20240301,530,89,Cost,Materials,1973.76
37883,FIN-037883,20220626,798,53,Expense,Utilities,847.2
37884,FIN-037884,20251025,627,36,Revenue,Sales Revenue,4229.48
37885,FIN-037885,20241206,135,56,Expense,Payroll,762.64
37886,FIN-037886,20190103,767,92,Revenue,Sales Revenue,5985.43
37887,FIN-037887,20191229,668,22,Expense,Operating Expense,6946.24
37888,FIN-037888,20210623,328,94,Expense,Operating Expense,479.2
37889,FIN-037889,20200525,87,24,Expense,Payroll,3681.62
37890,FIN-037890,20230213,787,15,Cost,Materials,333.51
37891,FIN-037891,20191025,932,100,Revenue,Sales Revenue,4434.15
37892,FIN-037892,20240208,456,17,Expense,Operating Expense,610.79
37893,FIN-037893,20250325,99,16,Cost,Materials,870.6
37894,FIN-037894,20250430,218,46,Revenue,Sales Revenue,6008.46
37895,FIN-037895,20230405,933,14,Cost,Materials,216.24
37896,FIN-037896,20240713,61,59,Revenue,Sales Revenue,2458.07
37897,FIN-037897,20190614,729,11,Revenue,Sales Revenue,3369.22
37898,FIN-037898,20201120,973,57,Revenue,Sales Revenue,3498.36
37899,FIN-037899,20240607,740,99,Revenue,Sales Revenue,32055.59
37900,FIN-037900,20210311,773,3,Cost,Materials,5774.31
37901,FIN-037901,20220918,162,25,Cost,Maintenance,1190.02
37902,FIN-037902,20240323,37,33,Cost,Maintenance,3027.24
37903,FIN-037903,20251102,849,18,Revenue,Sales Revenue,6357.05
37904,FIN-037904,20250124,842,85,Cost,Maintenance,2654.41
37905,FIN-037905,20200927,518,69,Expense,Operating Expense,1770.6
37906,FIN-037906,20240426,344,36,Expense,Payroll,2192.57
37907,FIN-037907,20230611,678,23,Expense,Utilities,4146.57
37908,FIN-037908,20190609,84,39,Revenue,Sales Revenue,1892.23
37909,FIN-037909,20210208,337,52,Expense,Payroll,241.02
37910,FIN-037910,20190808,310,22,Cost,Maintenance,463.49
37911,FIN-037911,20250306,730,50,Revenue,Sales Revenue,11164.44
37912,FIN-037912,20230314,861,85,Expense,Utilities,3289.27
37913,FIN-037913,20190611,719,9,Expense,Payroll,1705.88
37914,FIN-037914,20210323,581,26,Revenue,Sales Revenue,1413.36
37915,FIN-037915,20240524,549,73,Expense,Operating Expense,3691.9
37916,FIN-037916,20240620,504,1,Expense,Payroll,1237.07
37917,FIN-037917,20240121,943,94,Cost,Maintenance,1737.64
37918,FIN-037918,20190929,60,55,Revenue,Sales Revenue,4815.16
37919,FIN-037919,20240121,480,27,Expense,Utilities,5174.68
37920,FIN-037920,20250422,734,30,Expense,Utilities,2050.53
37921,FIN-037921,20250616,143,14,Cost,Materials,8274.4
37922,FIN-037922,20190101,252,6,Revenue,Sales Revenue,2602.48
37923,FIN-037923,20250120,800,14,Cost,Materials,3193.84
37924,FIN-037924,20211025,489,93,Revenue,Sales Revenue,5207.82
37925,FIN-037925,20200420,378,100,Cost,Maintenance,1025.64
37926,FIN-037926,20240911,222,55,Revenue,Sales Revenue,7622.65
37927,FIN-037927,20220903,888,27,Cost,Materials,1460.39
37928,FIN-037928,20250916,786,68,Revenue,Sales Revenue,14153.68
37929,FIN-037929,20210402,364,38,Revenue,Sales Revenue,2623.94
37930,FIN-037930,20251126,169,7,Revenue,Sales Revenue,611.19
37931,FIN-037931,20251215,939,34,Revenue,Sales Revenue,12395.94
37932,FIN-037932,20220806,93,40,Cost,Maintenance,5641.94
37933,FIN-037933,20250918,961,62,Cost,Maintenance,5326.21
37934,FIN-037934,20241205,797,2,Expense,Operating Expense,638.31
37935,FIN-037935,20230628,251,31,Expense,Payroll,796.46
37936,FIN-037936,20200111,468,12,Revenue,Sales Revenue,6379.41
37937,FIN-037937,20240601,98,51,Cost,Maintenance,1525.16
37938,FIN-037938,20220504,861,59,Expense,Utilities,921.86
37939,FIN-037939,20220313,316,82,Revenue,Sales Revenue,7356.22
37940,FIN-037940,20240117,684,51,Revenue,Sales Revenue,25208.67
37941,FIN-037941,20220507,41,45,Cost,Maintenance,9109.91
37942,FIN-037942,20240411,781,31,Cost,Maintenance,2553.42
37943,FIN-037943,20221119,436,41,Expense,Utilities,365.11
37944,FIN-037944,20240213,64,48,Revenue,Sales Revenue,14189.71
37945,FIN-037945,20190430,260,23,Expense,Operating Expense,2506.91
37946,FIN-037946,20221003,641,38,Revenue,Sales Revenue,3812.2
37947,FIN-037947,20200309,29,64,Expense,Payroll,1422.63
37948,FIN-037948,20240514,409,57,Expense,Utilities,3677.07
37949,FIN-037949,20250813,396,100,Expense,Operating Expense,973.36
37950,FIN-037950,20190620,463,12,Expense,Operating Expense,1381.32
37951,FIN-037951,20220621,329,54,Revenue,Sales Revenue,4240.84
37952,FIN-037952,20240829,767,6,Revenue,Sales Revenue,1483.87
37953,FIN-037953,20190724,257,3,Revenue,Sales Revenue,1280.72
37954,FIN-037954,20250916,897,20,Cost,Materials,517.76
37955,FIN-037955,20221202,868,70,Expense,Utilities,1840.97
37956,FIN-037956,20250406,796,64,Expense,Operating Expense,5155.82
37957,FIN-037957,20200127,622,9,Revenue,Sales Revenue,8756.77
37958,FIN-037958,20240409,196,76,Cost,Materials,2010.74
37959,FIN-037959,20200612,654,71,Expense,Operating Expense,1590.2
37960,FIN-037960,20250116,952,86,Expense,Utilities,6491.51
37961,FIN-037961,20221118,791,5,Revenue,Sales Revenue,1672.09
37962,FIN-037962,20230511,379,5,Revenue,Sales Revenue,4284.62
37963,FIN-037963,20250722,364,46,Revenue,Sales Revenue,18902.12
37964,FIN-037964,20220717,180,73,Cost,Materials,2666.16
37965,FIN-037965,20210311,165,12,Expense,Operating Expense,2180.33
37966,FIN-037966,20250129,219,49,Expense,Payroll,8401.44
37967,FIN-037967,20231020,968,83,Expense,Utilities,4956.3
37968,FIN-037968,20250220,958,83,Expense,Payroll,1017.32
37969,FIN-037969,20210321,542,3,Expense,Payroll,757.49
37970,FIN-037970,20191229,460,9,Revenue,Sales Revenue,3948.76
37971,FIN-037971,20190530,684,62,Expense,Payroll,3501.48
37972,FIN-037972,20200510,665,10,Cost,Maintenance,9812.44
37973,FIN-037973,20220903,137,82,Revenue,Sales Revenue,5643.47
37974,FIN-037974,20200303,519,31,Cost,Materials,2410.46
37975,FIN-037975,20230825,309,84,Revenue,Sales Revenue,12871.59
37976,FIN-037976,20200410,792,70,Expense,Payroll,5037.72
37977,FIN-037977,20230705,364,74,Expense,Payroll,3046.79
37978,FIN-037978,20250109,741,93,Expense,Payroll,1330.82
37979,FIN-037979,20250428,719,14,Revenue,Sales Revenue,5570.11
37980,FIN-037980,20210922,185,33,Revenue,Sales Revenue,1490.66
37981,FIN-037981,20200506,353,9,Revenue,Sales Revenue,16150.82
37982,FIN-037982,20240512,349,7,Expense,Utilities,890.6
37983,FIN-037983,20220624,313,59,Expense,Operating Expense,5069.2
37984,FIN-037984,20200229,591,99,Revenue,Sales Revenue,5018.27
37985,FIN-037985,20191213,652,100,Revenue,Sales Revenue,3366.17
37986,FIN-037986,20220301,801,42,Cost,Maintenance,1627.92
37987,FIN-037987,20240322,147,51,Cost,Maintenance,3403.97
37988,FIN-037988,20251223,233,37,Expense,Operating Expense,2146.65
37989,FIN-037989,20240202,680,20,Cost,Maintenance,3176.92
37990,FIN-037990,20250316,505,6,Cost,Materials,7037.55
37991,FIN-037991,20201122,263,34,Cost,Materials,1524.24
37992,FIN-037992,20230219,396,81,Revenue,Sales Revenue,9313.44
37993,FIN-037993,20240903,74,18,Cost,Materials,606.09
37994,FIN-037994,20250312,545,50,Cost,Maintenance,7347.18
37995,FIN-037995,20250503,524,41,Cost,Materials,981.54
37996,FIN-037996,20190113,890,57,Cost,Materials,1738.25
37997,FIN-037997,20200726,641,6,Revenue,Sales Revenue,2417.7
37998,FIN-037998,20230129,398,97,Expense,Payroll,3166.01
37999,FIN-037999,20210617,424,95,Expense,Payroll,2733.78
38000,FIN-038000,20241122,388,37,Cost,Materials,3483.88
38001,FIN-038001,20200825,375,83,Expense,Operating Expense,355.03
38002,FIN-038002,20241017,124,25,Revenue,Sales Revenue,8679.9
38003,FIN-038003,20220120,220,75,Revenue,Sales Revenue,11989.84
38004,FIN-038004,20201215,814,50,Expense,Operating Expense,6037.07
38005,FIN-038005,20220216,626,75,Revenue,Sales Revenue,6794.76
38006,FIN-038006,20230331,474,91,Expense,Utilities,643.3
38007,FIN-038007,20190311,285,72,Expense,Operating Expense,1566.44
38008,FIN-038008,20200723,318,73,Revenue,Sales Revenue,1633.01
38009,FIN-038009,20190519,748,43,Revenue,Sales Revenue,2128.63
38010,FIN-038010,20240101,598,78,Expense,Operating Expense,3355.24
38011,FIN-038011,20200525,408,73,Expense,Payroll,2919.4
38012,FIN-038012,20250327,164,69,Cost,Maintenance,516.51
38013,FIN-038013,20240216,554,26,Revenue,Sales Revenue,2319.25
38014,FIN-038014,20240219,919,46,Revenue,Sales Revenue,2419.45
38015,FIN-038015,20220523,550,26,Expense,Utilities,5062.61
38016,FIN-038016,20190403,37,2,Cost,Materials,3190.93
38017,FIN-038017,20240710,202,67,Expense,Utilities,3931.56
38018,FIN-038018,20211021,524,55,Expense,Utilities,1077.22
38019,FIN-038019,20251012,378,81,Cost,Materials,4201.61
38020,FIN-038020,20200503,872,82,Revenue,Sales Revenue,1832.59
38021,FIN-038021,20200920,178,43,Expense,Payroll,1816.81
38022,FIN-038022,20211129,101,2,Cost,Materials,3621.88
38023,FIN-038023,20210127,497,38,Revenue,Sales Revenue,3684.22
38024,FIN-038024,20250514,606,34,Revenue,Sales Revenue,2928.71
38025,FIN-038025,20240305,818,85,Revenue,Sales Revenue,7152.04
38026,FIN-038026,20250227,702,57,Revenue,Sales Revenue,1907.99
38027,FIN-038027,20240927,977,36,Expense,Utilities,8866.84
38028,FIN-038028,20230218,467,31,Expense,Operating Expense,1838.13
38029,FIN-038029,20210411,214,78,Revenue,Sales Revenue,4110.04
38030,FIN-038030,20240403,876,89,Revenue,Sales Revenue,639.46
38031,FIN-038031,20230824,374,2,Revenue,Sales Revenue,783.25
38032,FIN-038032,20230208,193,77,Cost,Materials,4079.18
38033,FIN-038033,20201224,478,4,Revenue,Sales Revenue,3377.08
38034,FIN-038034,20231121,296,65,Revenue,Sales Revenue,4107.8
38035,FIN-038035,20251104,245,49,Cost,Materials,7198.14
38036,FIN-038036,20210309,556,44,Cost,Maintenance,2852.45
38037,FIN-038037,20190813,279,73,Revenue,Sales Revenue,7288.84
38038,FIN-038038,20221122,568,4,Revenue,Sales Revenue,4590.78
38039,FIN-038039,20190703,397,94,Expense,Operating Expense,569.3
38040,FIN-038040,20200926,841,46,Revenue,Sales Revenue,4444.67
38041,FIN-038041,20241108,217,9,Cost,Maintenance,856.38
38042,FIN-038042,20210127,194,56,Cost,Materials,1982.32
38043,FIN-038043,20251029,648,44,Cost,Materials,2226.72
38044,FIN-038044,20241212,959,14,Expense,Operating Expense,6370.58
38045,FIN-038045,20240114,96,18,Revenue,Sales Revenue,2413.41
38046,FIN-038046,20221015,422,100,Cost,Maintenance,1393.65
38047,FIN-038047,20190331,696,78,Expense,Operating Expense,1617.61
38048,FIN-038048,20251017,543,31,Expense,Payroll,12176.53
38049,FIN-038049,20250104,963,83,Revenue,Sales Revenue,8149.51
38050,FIN-038050,20220416,664,96,Expense,Utilities,1357.3
38051,FIN-038051,20240317,452,74,Cost,Materials,1587.86
38052,FIN-038052,20191011,600,59,Expense,Operating Expense,339.47
38053,FIN-038053,20190303,470,51,Revenue,Sales Revenue,11416.26
38054,FIN-038054,20200721,33,45,Cost,Maintenance,1788.22
38055,FIN-038055,20230725,686,33,Revenue,Sales Revenue,9378.67
38056,FIN-038056,20250815,736,51,Expense,Payroll,959.63
38057,FIN-038057,20211212,672,54,Revenue,Sales Revenue,2833.4
38058,FIN-038058,20250129,243,83,Revenue,Sales Revenue,10907.56
38059,FIN-038059,20200525,840,6,Revenue,Sales Revenue,4697.91
38060,FIN-038060,20231221,635,81,Expense,Utilities,1885.56
38061,FIN-038061,20250316,127,3,Expense,Payroll,1978.71
38062,FIN-038062,20240127,491,23,Cost,Materials,1936.71
38063,FIN-038063,20230411,666,73,Revenue,Sales Revenue,2651.38
38064,FIN-038064,20210228,916,39,Revenue,Sales Revenue,950.86
38065,FIN-038065,20200824,599,54,Cost,Materials,978.74
38066,FIN-038066,20210209,186,83,Revenue,Sales Revenue,3569.31
38067,FIN-038067,20221122,28,26,Expense,Payroll,2798.91
38068,FIN-038068,20240509,79,27,Expense,Operating Expense,5478.42
38069,FIN-038069,20201007,325,31,Expense,Operating Expense,648.4
38070,FIN-038070,20190910,233,22,Expense,Operating Expense,1732.02
38071,FIN-038071,20200113,918,33,Expense,Payroll,954.67
38072,FIN-038072,20200924,476,54,Expense,Operating Expense,781.04
38073,FIN-038073,20240523,790,78,Revenue,Sales Revenue,3630.59
38074,FIN-038074,20220223,500,37,Cost,Maintenance,3748.36
38075,FIN-038075,20210603,813,80,Expense,Utilities,3351.4
38076,FIN-038076,20210423,587,44,Cost,Maintenance,1753.13
38077,FIN-038077,20190107,212,56,Revenue,Sales Revenue,686.42
38078,FIN-038078,20221011,440,28,Cost,Materials,2495.48
38079,FIN-038079,20220829,828,48,Cost,Materials,627.91
38080,FIN-038080,20250105,530,41,Cost,Materials,9155.24
38081,FIN-038081,20211028,29,85,Cost,Materials,15838.68
38082,FIN-038082,20190723,773,16,Expense,Utilities,8850.59
38083,FIN-038083,20231113,649,69,Expense,Payroll,5010.0
38084,FIN-038084,20190827,33,82,Revenue,Sales Revenue,2109.37
38085,FIN-038085,20220513,99,1,Revenue,Sales Revenue,2947.41
38086,FIN-038086,20241204,115,33,Expense,Operating Expense,1439.98
38087,FIN-038087,20200314,301,76,Cost,Maintenance,1811.2
38088,FIN-038088,20191205,317,88,Expense,Operating Expense,3932.93
38089,FIN-038089,20190113,922,52,Cost,Maintenance,920.21
38090,FIN-038090,20240206,149,92,Cost,Maintenance,1721.48
38091,FIN-038091,20250330,124,39,Revenue,Sales Revenue,3045.94
38092,FIN-038092,20220830,334,36,Revenue,Sales Revenue,11143.41
38093,FIN-038093,20240717,776,22,Cost,Maintenance,6515.33
38094,FIN-038094,20210129,676,45,Revenue,Sales Revenue,2372.54
38095,FIN-038095,20230405,247,81,Cost,Maintenance,3773.91
38096,FIN-038096,20201103,988,33,Revenue,Sales Revenue,10121.97
38097,FIN-038097,20250823,757,93,Cost,Materials,1666.3
38098,FIN-038098,20211111,999,51,Expense,Payroll,8657.76
38099,FIN-038099,20241023,275,67,Cost,Materials,3889.49
38100,FIN-038100,20240723,308,32,Expense,Utilities,1197.74
38101,FIN-038101,20201122,445,20,Cost,Maintenance,3195.15
38102,FIN-038102,20250822,851,98,Cost,Materials,3081.62
38103,FIN-038103,20250219,512,74,Revenue,Sales Revenue,8127.51
38104,FIN-038104,20200525,699,50,Expense,Payroll,2724.15
38105,FIN-038105,20250618,146,95,Expense,Utilities,1017.98
38106,FIN-038106,20250929,324,72,Cost,Materials,11204.56
38107,FIN-038107,20200528,633,94,Revenue,Sales Revenue,7370.18
38108,FIN-038108,20220508,122,15,Expense,Utilities,1225.47
38109,FIN-038109,20210709,130,18,Cost,Materials,2013.55
38110,FIN-038110,20240615,243,58,Revenue,Sales Revenue,8984.52
38111,FIN-038111,20200830,290,27,Expense,Operating Expense,514.78
38112,FIN-038112,20240122,22,30,Cost,Materials,3428.78
38113,FIN-038113,20241026,101,35,Cost,Maintenance,3885.17
38114,FIN-038114,20250417,267,71,Cost,Maintenance,1287.26
38115,FIN-038115,20210830,816,91,Cost,Materials,1119.61
38116,FIN-038116,20251225,646,45,Revenue,Sales Revenue,6623.24
38117,FIN-038117,20250119,552,58,Cost,Maintenance,23191.5
38118,FIN-038118,20200919,707,17,Revenue,Sales Revenue,2486.0
38119,FIN-038119,20210326,508,50,Revenue,Sales Revenue,2167.85
38120,FIN-038120,20210930,568,4,Cost,Materials,4447.24
38121,FIN-038121,20250521,617,56,Cost,Maintenance,2206.84
38122,FIN-038122,20211021,805,100,Revenue,Sales Revenue,2125.11
38123,FIN-038123,20190828,773,80,Revenue,Sales Revenue,5630.21
38124,FIN-038124,20210624,705,33,Revenue,Sales Revenue,5768.56
38125,FIN-038125,20250512,231,53,Expense,Operating Expense,5741.7
38126,FIN-038126,20251018,481,2,Revenue,Sales Revenue,17741.89
38127,FIN-038127,20250626,237,90,Revenue,Sales Revenue,6367.25
38128,FIN-038128,20230720,621,84,Cost,Materials,3773.31
38129,FIN-038129,20190125,90,49,Expense,Operating Expense,11802.04
38130,FIN-038130,20200617,98,98,Expense,Utilities,2581.76
38131,FIN-038131,20220128,398,34,Expense,Utilities,1748.25
38132,FIN-038132,20250207,150,36,Revenue,Sales Revenue,6208.16
38133,FIN-038133,20241226,422,26,Revenue,Sales Revenue,18702.94
38134,FIN-038134,20210411,654,38,Expense,Utilities,2001.07
38135,FIN-038135,20220812,190,71,Expense,Utilities,1279.22
38136,FIN-038136,20241116,92,86,Revenue,Sales Revenue,26487.02
38137,FIN-038137,20250415,607,63,Revenue,Sales Revenue,3394.92
38138,FIN-038138,20210303,476,10,Expense,Operating Expense,481.87
38139,FIN-038139,20220323,325,33,Expense,Payroll,1047.42
38140,FIN-038140,20221125,197,51,Expense,Operating Expense,565.07
38141,FIN-038141,20210226,363,71,Revenue,Sales Revenue,16455.19
38142,FIN-038142,20230409,641,33,Revenue,Sales Revenue,4120.54
38143,FIN-038143,20240606,467,13,Revenue,Sales Revenue,6166.07
38144,FIN-038144,20210910,220,61,Cost,Maintenance,1730.61
38145,FIN-038145,20231017,20,46,Expense,Payroll,5443.08
38146,FIN-038146,20250502,480,2,Cost,Materials,7797.37
38147,FIN-038147,20220221,422,80,Cost,Materials,8544.79
38148,FIN-038148,20210903,512,23,Cost,Maintenance,14739.69
38149,FIN-038149,20210616,995,25,Revenue,Sales Revenue,2780.99
38150,FIN-038150,20231126,558,6,Cost,Maintenance,591.75
38151,FIN-038151,20210728,367,7,Expense,Utilities,910.83
38152,FIN-038152,20250501,371,66,Expense,Payroll,4983.53
38153,FIN-038153,20220618,226,53,Revenue,Sales Revenue,3471.3
38154,FIN-038154,20231209,48,59,Expense,Operating Expense,2105.13
38155,FIN-038155,20220211,199,57,Revenue,Sales Revenue,5614.44
38156,FIN-038156,20250228,796,1,Cost,Maintenance,3048.2
38157,FIN-038157,20241211,355,79,Revenue,Sales Revenue,6712.46
38158,FIN-038158,20190614,540,84,Revenue,Sales Revenue,5891.48
38159,FIN-038159,20200401,921,65,Cost,Materials,2911.65
38160,FIN-038160,20220901,624,35,Cost,Materials,654.66
38161,FIN-038161,20241028,989,55,Expense,Payroll,2788.28
38162,FIN-038162,20230716,374,99,Revenue,Sales Revenue,1816.77
38163,FIN-038163,20220608,724,22,Revenue,Sales Revenue,784.48
38164,FIN-038164,20241110,47,68,Cost,Maintenance,7207.56
38165,FIN-038165,20231013,433,41,Revenue,Sales Revenue,2093.92
38166,FIN-038166,20191206,528,93,Revenue,Sales Revenue,3060.5
38167,FIN-038167,20210619,630,76,Revenue,Sales Revenue,10050.65
38168,FIN-038168,20251007,490,42,Revenue,Sales Revenue,11965.16
38169,FIN-038169,20230529,933,88,Cost,Materials,895.37
38170,FIN-038170,20190711,134,6,Expense,Utilities,1646.64
38171,FIN-038171,20211214,686,78,Revenue,Sales Revenue,7610.85
38172,FIN-038172,20211031,114,12,Expense,Operating Expense,3208.36
38173,FIN-038173,20191015,294,14,Revenue,Sales Revenue,1745.94
38174,FIN-038174,20190919,314,98,Revenue,Sales Revenue,4310.45
38175,FIN-038175,20210704,386,25,Cost,Maintenance,2306.92
38176,FIN-038176,20220702,434,3,Expense,Payroll,3811.31
38177,FIN-038177,20230418,792,47,Expense,Payroll,1812.05
38178,FIN-038178,20241111,774,41,Revenue,Sales Revenue,9160.74
38179,FIN-038179,20240719,773,63,Cost,Maintenance,2525.52
38180,FIN-038180,20230725,434,77,Revenue,Sales Revenue,5258.38
38181,FIN-038181,20250416,226,9,Revenue,Sales Revenue,2235.86
38182,FIN-038182,20240808,562,30,Revenue,Sales Revenue,4419.97
38183,FIN-038183,20240820,318,86,Cost,Materials,6051.28
38184,FIN-038184,20220821,660,29,Revenue,Sales Revenue,2887.31
38185,FIN-038185,20251222,768,62,Cost,Maintenance,2382.89
38186,FIN-038186,20210905,823,47,Cost,Maintenance,1918.28
38187,FIN-038187,20200326,564,19,Revenue,Sales Revenue,1739.82
38188,FIN-038188,20220530,61,88,Revenue,Sales Revenue,1326.48
38189,FIN-038189,20200910,302,51,Cost,Materials,5823.91
38190,FIN-038190,20240221,936,27,Revenue,Sales Revenue,6957.62
38191,FIN-038191,20250313,951,72,Expense,Payroll,5951.86
38192,FIN-038192,20220925,519,45,Cost,Maintenance,849.87
