budget_key,budget_id,date_key,account_key,location_key,budget_category,budget_amount
3452,BUD-003452,20220617,937,25,Operations,420133.53
3453,BUD-003453,20230412,152,75,Operations,418912.12
3454,BUD-003454,20200102,817,23,Maintenance,114682.31
3455,BUD-003455,20210206,959,67,Payroll,450791.25
3456,BUD-003456,20220418,829,47,Maintenance,170488.21
3457,BUD-003457,20250419,885,29,Revenue,11722.99
3458,BUD-003458,20211122,974,40,Operations,207337.04
3459,BUD-003459,20250214,815,8,Revenue,19294.62
3460,BUD-003460,20190518,404,59,Operations,346610.95
3461,BUD-003461,20200322,447,79,Utilities,292622.18
3462,BUD-003462,20240209,333,23,Utilities,164105.93
3463,BUD-003463,20220812,377,17,Operations,474563.63
3464,BUD-003464,20190111,580,4,Operations,73774.51
3465,BUD-003465,20250901,394,58,Utilities,343439.18
3466,BUD-003466,20250201,780,12,Revenue,16733.14
3467,BUD-003467,20200207,353,73,Payroll,310764.2
3468,BUD-003468,20251217,782,37,Maintenance,149478.49
3469,BUD-003469,20220531,578,93,Operations,134327.23
3470,BUD-003470,20231208,734,90,Revenue,421776.92
3471,BUD-003471,20211011,937,81,Operations,49413.06
3472,BUD-003472,20251015,664,18,Revenue,353747.21
3473,BUD-003473,20240131,666,24,Payroll,455263.51
3474,BUD-003474,20190827,105,62,Payroll,138652.17
3475,BUD-003475,20200804,326,74,Utilities,315105.8
3476,BUD-003476,20220607,387,27,Operations,26038.13
3477,BUD-003477,20200727,692,79,Payroll,91420.55
3478,BUD-003478,20201120,28,17,Utilities,129721.24
3479,BUD-003479,20251007,537,96,Maintenance,398597.03
3480,BUD-003480,20211203,541,53,Revenue,420491.63
3481,BUD-003481,20200119,493,62,Maintenance,449737.13
3482,BUD-003482,20251206,840,38,Utilities,463498.98
3483,BUD-003483,20241210,319,22,Payroll,261817.73
3484,BUD-003484,20200227,268,99,Revenue,372064.71
3485,BUD-003485,20230112,103,81,Operations,116087.95
3486,BUD-003486,20200909,442,36,Operations,381174.03
3487,BUD-003487,20191008,164,73,Payroll,230956.15
3488,BUD-003488,20240816,645,20,Payroll,285875.68
3489,BUD-003489,20240810,705,49,Utilities,126164.51
3490,BUD-003490,20240326,152,35,Payroll,394740.42
3491,BUD-003491,20200515,330,53,Revenue,478499.27
3492,BUD-003492,20200626,265,36,Maintenance,211069.46
3493,BUD-003493,20250907,975,55,Payroll,304849.93
3494,BUD-003494,20230929,573,9,Maintenance,15996.36
3495,BUD-003495,20250801,500,97,Payroll,131440.91
3496,BUD-003496,20210314,339,75,Revenue,412724.28
3497,BUD-003497,20210619,18,67,Operations,292295.25
3498,BUD-003498,20220508,244,100,Operations,394891.35
3499,BUD-003499,20200808,843,87,Maintenance,184303.75
3500,BUD-003500,20211115,847,24,Operations,113188.72
3501,BUD-003501,20250427,63,94,Operations,310173.74
3502,BUD-003502,20241205,62,84,Maintenance,315535.01
3503,BUD-003503,20190829,335,97,Maintenance,393651.9
3504,BUD-003504,20230423,895,13,Utilities,387766.52
3505,BUD-003505,20240913,424,12,Operations,494785.04
3506,BUD-003506,20220825,202,9,Payroll,343115.06
3507,BUD-003507,20250210,825,55,Utilities,108120.99
3508,BUD-003508,20210922,557,63,Payroll,421880.01
3509,BUD-003509,20200710,871,94,Payroll,109690.85
3510,BUD-003510,20230424,680,93,Operations,175635.59
3511,BUD-003511,20221107,352,78,Revenue,326252.52
3512,BUD-003512,20240207,191,5,Utilities,78637.26
3513,BUD-003513,20210518,367,79,Maintenance,319819.2
3514,BUD-003514,20220210,356,11,Utilities,412534.58
3515,BUD-003515,20190524,834,97,Payroll,206760.33
3516,BUD-003516,20210521,16,2,Utilities,370846.66
3517,BUD-003517,20240122,536,96,Utilities,411890.1
3518,BUD-003518,20190609,742,82,Operations,224482.76
3519,BUD-003519,20231112,252,3,Revenue,354459.12
3520,BUD-003520,20240209,866,36,Payroll,187177.41
3521,BUD-003521,20240122,915,52,Maintenance,137649.05
3522,BUD-003522,20200204,193,1,Utilities,193222.13
3523,BUD-003523,20220318,936,17,Utilities,499762.33
3524,BUD-003524,20190101,210,70,Revenue,151525.2
3525,BUD-003525,20210119,68,96,Revenue,244855.16
3526,BUD-003526,20210416,813,52,Payroll,205697.06
3527,BUD-003527,20220512,524,28,Payroll,325995.81
3528,BUD-003528,20200904,470,37,Utilities,249272.56
3529,BUD-003529,20200710,61,75,Operations,67173.97
3530,BUD-003530,20210722,511,72,Payroll,207338.21
3531,BUD-003531,20231227,948,70,Payroll,20558.7
3532,BUD-003532,20240926,261,20,Operations,139235.92
3533,BUD-003533,20190513,820,94,Payroll,215148.13
3534,BUD-003534,20190914,525,98,Operations,407121.57
3535,BUD-003535,20230114,203,90,Utilities,90303.54
3536,BUD-003536,20240110,429,65,Operations,96416.35
3537,BUD-003537,20190711,459,10,Maintenance,49901.2
3538,BUD-003538,20250121,403,31,Payroll,246998.42
3539,BUD-003539,20190924,423,12,Maintenance,152923.31
3540,BUD-003540,20251124,270,15,Maintenance,262980.8
3541,BUD-003541,20240219,149,99,Operations,70177.22
3542,BUD-003542,20230126,433,83,Payroll,143525.9
3543,BUD-003543,20210916,885,22,Operations,200384.28
3544,BUD-003544,20250410,870,92,Payroll,429670.31
3545,BUD-003545,20201231,806,96,Revenue,257072.98
3546,BUD-003546,20191013,106,27,Operations,79047.66
3547,BUD-003547,20230910,731,67,Revenue,293132.15
3548,BUD-003548,20190509,134,75,Revenue,453552.32
3549,BUD-003549,20231019,653,62,Utilities,377001.68
3550,BUD-003550,20200611,733,28,Revenue,371128.19
3551,BUD-003551,20200604,563,60,Payroll,245342.64
3552,BUD-003552,20200910,95,40,Payroll,201210.66
3553,BUD-003553,20230824,62,49,Maintenance,150547.65
3554,BUD-003554,20190613,870,47,Revenue,374932.65
3555,BUD-003555,20220515,743,70,Utilities,131951.86
3556,BUD-003556,20231209,866,1,Revenue,305214.63
3557,BUD-003557,20240427,379,49,Operations,166854.59
3558,BUD-003558,20191212,624,69,Payroll,420528.43
3559,BUD-003559,20190624,368,4,Operations,120512.78
3560,BUD-003560,20230915,325,61,Payroll,360908.24
3561,BUD-003561,20230502,158,2,Operations,281210.75
3562,BUD-003562,20240226,238,47,Revenue,35539.62
3563,BUD-003563,20190522,215,39,Operations,45259.25
3564,BUD-003564,20220311,164,33,Operations,460886.69
3565,BUD-003565,20220612,448,15,Utilities,400905.95
3566,BUD-003566,20201123,326,25,Revenue,66561.84
3567,BUD-003567,20210424,510,32,Utilities,14624.07
3568,BUD-003568,20221118,695,95,Maintenance,317562.66
3569,BUD-003569,20211125,724,73,Revenue,149971.07
3570,BUD-003570,20200925,708,66,Operations,420689.3
3571,BUD-003571,20250216,296,24,Operations,82426.09
3572,BUD-003572,20211220,711,98,Revenue,357809.06
3573,BUD-003573,20240104,100,70,Utilities,180563.51
3574,BUD-003574,20200409,530,83,Payroll,70384.97
3575,BUD-003575,20210521,308,59,Maintenance,345182.29
3576,BUD-003576,20210807,949,24,Utilities,231102.03
3577,BUD-003577,20251017,598,31,Utilities,296114.41
3578,BUD-003578,20201006,154,1,Maintenance,407380.51
3579,BUD-003579,20240408,575,33,Revenue,357486.17
3580,BUD-003580,20210628,818,27,Maintenance,285342.62
3581,BUD-003581,20240410,933,96,Utilities,150446.63
3582,BUD-003582,20210226,563,11,Operations,90897.14
3583,BUD-003583,20201105,895,44,Payroll,272386.82
3584,BUD-003584,20250505,105,97,Payroll,79692.64
3585,BUD-003585,20220815,414,4,Revenue,140277.78
3586,BUD-003586,20211031,266,13,Utilities,262428.24
3587,BUD-003587,20250823,139,99,Maintenance,185199.46
3588,BUD-003588,20190614,436,30,Operations,400303.71
3589,BUD-003589,20211013,132,33,Operations,192298.93
3590,BUD-003590,20200831,298,68,Revenue,458051.11
3591,BUD-003591,20230428,348,45,Utilities,483774.41
3592,BUD-003592,20240112,806,76,Utilities,257566.87
3593,BUD-003593,20210524,455,45,Utilities,290013.11
3594,BUD-003594,20210928,23,58,Payroll,156987.15
3595,BUD-003595,20241117,876,9,Payroll,46670.91
3596,BUD-003596,20190609,8,74,Operations,450712.03
3597,BUD-003597,20221011,516,29,Operations,369286.41
3598,BUD-003598,20200610,146,95,Revenue,115342.7
3599,BUD-003599,20250102,344,65,Revenue,475067.6
3600,BUD-003600,20211107,963,75,Payroll,25724.77
3601,BUD-003601,20240924,967,74,Maintenance,278521.47
3602,BUD-003602,20220530,849,19,Maintenance,432168.27
3603,BUD-003603,20211212,861,44,Payroll,394027.84
3604,BUD-003604,20240416,957,41,Maintenance,147423.65
3605,BUD-003605,20210716,881,81,Payroll,252568.51
3606,BUD-003606,20240630,48,72,Operations,333887.53
3607,BUD-003607,20251120,525,22,Utilities,13565.05
3608,BUD-003608,20210708,646,24,Revenue,284741.46
3609,BUD-003609,20210817,281,97,Revenue,99886.96
3610,BUD-003610,20220428,101,58,Operations,232933.38
3611,BUD-003611,20190408,256,14,Maintenance,421377.19
3612,BUD-003612,20241210,903,31,Utilities,150658.91
3613,BUD-003613,20251231,691,47,Revenue,188147.76
3614,BUD-003614,20220425,810,16,Utilities,215409.48
3615,BUD-003615,20250619,204,10,Utilities,326463.48
3616,BUD-003616,20190805,169,71,Maintenance,376204.6
3617,BUD-003617,20240411,842,35,Revenue,444822.57
3618,BUD-003618,20241015,79,59,Payroll,319048.65
3619,BUD-003619,20221027,205,92,Maintenance,342137.53
3620,BUD-003620,20191229,634,12,Revenue,451377.06
3621,BUD-003621,20200224,860,21,Revenue,73649.02
3622,BUD-003622,20250515,742,52,Operations,373616.25
3623,BUD-003623,20230119,380,76,Operations,388935.69
3624,BUD-003624,20221231,819,65,Revenue,426836.55
3625,BUD-003625,20241121,309,85,Payroll,108282.61
3626,BUD-003626,20241213,342,25,Payroll,51674.96
3627,BUD-003627,20210822,252,30,Operations,63166.96
3628,BUD-003628,20231013,562,87,Utilities,126012.93
3629,BUD-003629,20230715,567,23,Utilities,99709.41
3630,BUD-003630,20190919,131,25,Payroll,109541.54
3631,BUD-003631,20220527,239,84,Utilities,434910.83
3632,BUD-003632,20211204,590,1,Payroll,135658.46
3633,BUD-003633,20220717,700,53,Maintenance,436561.32
3634,BUD-003634,20251009,968,40,Maintenance,445609.8
3635,BUD-003635,20230615,617,75,Operations,82260.7
3636,BUD-003636,20241021,780,39,Maintenance,211386.15
3637,BUD-003637,20210905,448,14,Revenue,260250.5
3638,BUD-003638,20191011,430,10,Maintenance,438522.63
3639,BUD-003639,20240722,316,66,Revenue,123900.68
3640,BUD-003640,20210107,314,51,Maintenance,338904.66
3641,BUD-003641,20200511,243,12,Utilities,420384.25
3642,BUD-003642,20250408,48,99,Maintenance,172976.56
3643,BUD-003643,20250326,473,84,Payroll,365305.65
3644,BUD-003644,20250706,901,18,Utilities,154054.12
3645,BUD-003645,20250621,289,53,Revenue,371256.89
3646,BUD-003646,20190217,586,41,Revenue,346814.6
3647,BUD-003647,20220223,760,35,Revenue,296776.2
3648,BUD-003648,20190711,922,6,Utilities,327962.52
3649,BUD-003649,20230530,231,11,Revenue,146205.05
3650,BUD-003650,20211018,97,74,Maintenance,238733.12
3651,BUD-003651,20191211,635,19,Revenue,200500.78
3652,BUD-003652,20250317,99,94,Revenue,135840.9
3653,BUD-003653,20211031,153,37,Operations,160413.15
3654,BUD-003654,20230915,775,66,Payroll,141537.35
3655,BUD-003655,20191115,893,38,Revenue,336596.15
3656,BUD-003656,20220323,464,96,Utilities,16921.18
3657,BUD-003657,20211112,576,22,Utilities,37046.03
3658,BUD-003658,20190310,203,62,Maintenance,126808.49
3659,BUD-003659,20200522,176,14,Utilities,132912.9
3660,BUD-003660,20241125,436,64,Revenue,120807.91
3661,BUD-003661,20220802,535,45,Revenue,317756.97
3662,BUD-003662,20240607,959,13,Revenue,294436.43
3663,BUD-003663,20250501,452,43,Operations,433015.49
3664,BUD-003664,20230406,999,79,Maintenance,342324.82
3665,BUD-003665,20231206,933,34,Operations,344586.95
3666,BUD-003666,20220213,971,24,Maintenance,32321.55
3667,BUD-003667,20190911,600,40,Operations,209728.36
3668,BUD-003668,20221223,229,99,Payroll,351979.79
3669,BUD-003669,20200119,710,76,Revenue,144287.8
3670,BUD-003670,20250605,879,15,Operations,181836.36
3671,BUD-003671,20230118,735,3,Operations,173206.39
3672,BUD-003672,20190810,408,89,Maintenance,164533.12
3673,BUD-003673,20230114,400,56,Utilities,282985.6
3674,BUD-003674,20200820,240,41,Maintenance,386362.97
3675,BUD-003675,20200801,82,38,Maintenance,323870.12
3676,BUD-003676,20251022,174,44,Revenue,19040.86
3677,BUD-003677,20251111,600,52,Payroll,332856.07
3678,BUD-003678,20230301,580,97,Payroll,423314.93
3679,BUD-003679,20240613,192,93,Maintenance,376463.32
3680,BUD-003680,20211126,826,90,Payroll,488737.76
3681,BUD-003681,20210408,869,38,Revenue,441813.75
3682,BUD-003682,20251110,526,56,Operations,65132.48
3683,BUD-003683,20190811,372,46,Utilities,383987.45
3684,BUD-003684,20240121,849,2,Maintenance,400694.82
3685,BUD-003685,20220523,684,68,Operations,153185.15
3686,BUD-003686,20190108,165,54,Payroll,406278.84
3687,BUD-003687,20200401,874,46,Payroll,394114.19
3688,BUD-003688,20201106,741,4,Operations,124515.34
3689,BUD-003689,20190303,988,94,Revenue,300819.34
3690,BUD-003690,20220710,348,13,Operations,298558.7
3691,BUD-003691,20220810,815,9,Revenue,30102.61
3692,BUD-003692,20240917,111,66,Maintenance,363293.2
3693,BUD-003693,20230927,689,31,Maintenance,228617.0
3694,BUD-003694,20230419,314,34,Operations,169496.5
3695,BUD-003695,20200602,734,70,Utilities,424874.67
3696,BUD-003696,20220217,166,45,Revenue,187124.28
3697,BUD-003697,20200126,946,38,Utilities,189031.97
3698,BUD-003698,20231120,747,55,Maintenance,496703.39
3699,BUD-003699,20230820,876,33,Payroll,483641.06
3700,BUD-003700,20220705,902,33,Revenue,302762.35
3701,BUD-003701,20210207,565,46,Maintenance,367966.36
3702,BUD-003702,20230409,220,4,Revenue,169976.33
3703,BUD-003703,20241107,734,32,Operations,422659.47
3704,BUD-003704,20241102,900,24,Revenue,196963.17
3705,BUD-003705,20200227,680,66,Revenue,379923.14
3706,BUD-003706,20230615,868,13,Operations,218107.33
3707,BUD-003707,20250120,103,45,Revenue,230322.4
3708,BUD-003708,20200912,671,34,Maintenance,71023.38
3709,BUD-003709,20250203,267,44,Maintenance,456460.93
3710,BUD-003710,20190507,983,40,Maintenance,267141.96
3711,BUD-003711,20241231,689,25,Utilities,87183.79
3712,BUD-003712,20230227,438,47,Maintenance,27838.13
3713,BUD-003713,20230813,942,24,Payroll,466091.2
3714,BUD-003714,20230617,891,16,Operations,51598.8
3715,BUD-003715,20220225,799,32,Payroll,381250.4
3716,BUD-003716,20210614,229,61,Payroll,19447.76
3717,BUD-003717,20220923,903,18,Revenue,461452.43
3718,BUD-003718,20230419,733,63,Utilities,86273.73
3719,BUD-003719,20250907,12,82,Maintenance,447800.07
3720,BUD-003720,20210701,801,96,Revenue,306517.86
3721,BUD-003721,20251017,660,54,Utilities,216356.28
3722,BUD-003722,20210313,47,81,Utilities,85121.44
3723,BUD-003723,20230905,327,18,Operations,347414.77
3724,BUD-003724,20210710,904,17,Operations,359748.06
3725,BUD-003725,20240224,150,82,Maintenance,369615.17
3726,BUD-003726,20210417,364,87,Revenue,313726.39
3727,BUD-003727,20210715,857,20,Revenue,42230.95
3728,BUD-003728,20220907,267,49,Utilities,50716.0
3729,BUD-003729,20240923,812,100,Utilities,458866.07
3730,BUD-003730,20241024,21,17,Utilities,210399.66
3731,BUD-003731,20240607,31,38,Utilities,342339.62
3732,BUD-003732,20240215,391,98,Payroll,156507.23
3733,BUD-003733,20240802,579,87,Maintenance,213682.44
3734,BUD-003734,20251029,365,64,Operations,60324.09
3735,BUD-003735,20210628,170,1,Maintenance,452847.73
3736,BUD-003736,20241013,640,89,Payroll,237625.52
3737,BUD-003737,20251114,451,66,Maintenance,24437.32
3738,BUD-003738,20250527,945,54,Payroll,467381.23
3739,BUD-003739,20190715,118,90,Payroll,103700.28
3740,BUD-003740,20210615,701,26,Revenue,373405.94
3741,BUD-003741,20240518,735,20,Payroll,164649.22
3742,BUD-003742,20191001,206,34,Revenue,492233.15
3743,BUD-003743,20221227,492,26,Utilities,95883.43
3744,BUD-003744,20220724,42,81,Operations,101632.34
3745,BUD-003745,20231202,890,81,Payroll,421923.57
3746,BUD-003746,20210331,553,17,Maintenance,127626.53
3747,BUD-003747,20200713,238,79,Maintenance,165214.21
3748,BUD-003748,20190219,82,74,Maintenance,339916.43
3749,BUD-003749,20220103,235,40,Payroll,441288.14
3750,BUD-003750,20230120,698,16,Revenue,337135.87
3751,BUD-003751,20230323,359,17,Revenue,405281.24
3752,BUD-003752,20200624,800,80,Utilities,414066.18
3753,BUD-003753,20241009,990,57,Payroll,410526.08
3754,BUD-003754,20240620,420,60,Maintenance,230788.37
3755,BUD-003755,20220901,310,70,Maintenance,169092.22
3756,BUD-003756,20201122,491,4,Revenue,211440.12
3757,BUD-003757,20250708,148,88,Utilities,484820.53
3758,BUD-003758,20200512,397,7,Operations,177291.95
3759,BUD-003759,20200922,807,96,Revenue,245539.88
3760,BUD-003760,20240308,765,73,Revenue,286766.04
3761,BUD-003761,20240303,917,46,Utilities,10809.0
3762,BUD-003762,20201102,643,100,Maintenance,193235.77
3763,BUD-003763,20211102,134,76,Maintenance,244509.53
3764,BUD-003764,20230818,644,94,Utilities,219148.92
3765,BUD-003765,20240615,9,76,Maintenance,443658.72
3766,BUD-003766,20220610,759,62,Revenue,306353.18
3767,BUD-003767,20240706,967,47,Payroll,352543.57
3768,BUD-003768,20251016,949,64,Payroll,371511.68
3769,BUD-003769,20250728,396,67,Utilities,48228.01
3770,BUD-003770,20240328,799,53,Utilities,87898.89
3771,BUD-003771,20230112,181,96,Maintenance,178273.65
3772,BUD-003772,20201231,827,94,Utilities,432934.07
3773,BUD-003773,20251114,880,17,Maintenance,31725.67
3774,BUD-003774,20200916,93,41,Utilities,50249.51
3775,BUD-003775,20200122,556,11,Utilities,160031.24
3776,BUD-003776,20220722,458,7,Utilities,326555.89
3777,BUD-003777,20220107,883,48,Payroll,343971.95
3778,BUD-003778,20210427,435,94,Payroll,258761.57
3779,BUD-003779,20240326,593,11,Maintenance,159838.92
3780,BUD-003780,20241008,743,63,Utilities,206184.0
3781,BUD-003781,20210417,852,37,Utilities,87308.75
3782,BUD-003782,20200527,445,17,Payroll,153087.69
3783,BUD-003783,20190318,437,93,Maintenance,56604.73
3784,BUD-003784,20210822,714,39,Maintenance,449121.94
3785,BUD-003785,20240528,204,24,Maintenance,369785.62
3786,BUD-003786,20220219,100,14,Payroll,443789.85
3787,BUD-003787,20230504,926,28,Payroll,278004.32
3788,BUD-003788,20200323,199,27,Utilities,252568.92
3789,BUD-003789,20200105,62,57,Maintenance,279210.95
3790,BUD-003790,20251029,344,99,Maintenance,186825.72
3791,BUD-003791,20200505,992,54,Operations,467778.84
3792,BUD-003792,20241010,528,69,Revenue,485278.33
3793,BUD-003793,20220728,100,17,Payroll,268370.85
3794,BUD-003794,20230113,417,92,Operations,414095.68
3795,BUD-003795,20200830,693,58,Operations,34411.07
3796,BUD-003796,20220429,805,74,Operations,313776.64
3797,BUD-003797,20230519,279,25,Payroll,147111.42
3798,BUD-003798,20250502,966,8,Utilities,63815.19
3799,BUD-003799,20190529,391,81,Operations,77866.2
3800,BUD-003800,20220710,501,12,Revenue,226970.6
3801,BUD-003801,20190815,529,86,Payroll,239803.44
3802,BUD-003802,20190519,331,49,Utilities,214055.87
3803,BUD-003803,20190717,758,21,Payroll,448711.27
3804,BUD-003804,20221107,690,24,Revenue,420247.77
3805,BUD-003805,20230703,761,50,Revenue,69498.53
3806,BUD-003806,20221211,447,42,Maintenance,409774.48
3807,BUD-003807,20191104,110,14,Maintenance,190050.43
3808,BUD-003808,20240109,41,27,Payroll,10666.01
3809,BUD-003809,20200513,720,99,Operations,413056.72
3810,BUD-003810,20250821,349,31,Utilities,428015.57
3811,BUD-003811,20241113,190,11,Payroll,306464.16
3812,BUD-003812,20191112,789,33,Operations,169876.08
3813,BUD-003813,20190411,252,21,Operations,251436.08
3814,BUD-003814,20240711,449,28,Payroll,291769.0
3815,BUD-003815,20250315,273,80,Operations,123724.01
3816,BUD-003816,20250721,301,65,Payroll,327308.14
3817,BUD-003817,20230701,54,64,Utilities,292489.36
3818,BUD-003818,20240122,786,28,Revenue,67007.3
3819,BUD-003819,20231201,236,36,Payroll,152027.49
3820,BUD-003820,20190105,158,77,Utilities,198260.01
3821,BUD-003821,20230319,376,21,Revenue,72965.17
3822,BUD-003822,20251104,875,67,Maintenance,135048.71
3823,BUD-003823,20190101,430,45,Operations,61716.38
3824,BUD-003824,20221201,159,61,Payroll,429908.36
3825,BUD-003825,20240706,699,82,Revenue,430201.44
3826,BUD-003826,20230612,677,49,Utilities,180683.69
3827,BUD-003827,20210910,56,35,Maintenance,234930.91
3828,BUD-003828,20230124,250,68,Revenue,109009.8
3829,BUD-003829,20220329,703,97,Revenue,267450.75
3830,BUD-003830,20231103,82,97,Maintenance,260485.39
3831,BUD-003831,20240729,689,62,Revenue,246352.48
3832,BUD-003832,20200329,334,26,Operations,489769.42
