energy_key,energy_id,date_key,location_key,machine_key,energy_source,unit_of_measure,energy_consumption
19636,ENG-019636,20251031,20,471,Natural Gas,kWh,1537.078
19637,ENG-019637,20220619,94,173,Diesel,kWh,346.11
19638,ENG-019638,20250502,98,266,Natural Gas,kWh,4602.199
19639,ENG-019639,20221125,9,1644,Natural Gas,kWh,914.292
19640,ENG-019640,20191209,90,1063,Diesel,kWh,2045.401
19641,ENG-019641,20211126,87,1748,Diesel,kWh,3411.074
19642,ENG-019642,20200515,56,651,Electricity,kWh,4920.689
19643,ENG-019643,20200302,25,490,Natural Gas,kWh,7232.994
19644,ENG-019644,20240817,9,871,Diesel,kWh,1745.734
19645,ENG-019645,20231025,59,1867,Natural Gas,kWh,5746.998
19646,ENG-019646,20211001,51,1771,Diesel,kWh,9035.06
19647,ENG-019647,20250802,79,1873,Diesel,kWh,1065.29
19648,ENG-019648,20230909,3,57,Electricity,kWh,2308.616
19649,ENG-019649,20240401,72,1317,Diesel,kWh,9707.253
19650,ENG-019650,20250315,76,1295,Diesel,kWh,8599.499
19651,ENG-019651,20220908,99,1082,Natural Gas,kWh,5523.894
19652,ENG-019652,20230209,60,393,Natural Gas,kWh,5678.722
19653,ENG-019653,20201128,67,1918,Electricity,kWh,5749.655
19654,ENG-019654,20241016,14,1539,Diesel,kWh,8874.954
19655,ENG-019655,20190821,65,1045,Diesel,kWh,9663.729
19656,ENG-019656,20210305,96,214,Natural Gas,kWh,5963.581
19657,ENG-019657,20250904,41,1551,Electricity,kWh,5071.123
19658,ENG-019658,20240504,25,1006,Diesel,kWh,6980.898
19659,ENG-019659,20251008,94,924,Diesel,kWh,7458.127
19660,ENG-019660,20200122,77,847,Diesel,kWh,9377.446
19661,ENG-019661,20220108,59,1805,Natural Gas,kWh,2306.074
19662,ENG-019662,20230220,19,534,Diesel,kWh,2625.864
19663,ENG-019663,20220912,92,742,Electricity,kWh,5588.668
19664,ENG-019664,20230119,94,182,Diesel,kWh,3539.554
19665,ENG-019665,20201215,81,1211,Diesel,kWh,5558.733
19666,ENG-019666,20241011,7,498,Electricity,kWh,1900.532
19667,ENG-019667,20221204,25,290,Natural Gas,kWh,3585.107
19668,ENG-019668,20201125,68,75,Electricity,kWh,8899.29
19669,ENG-019669,20230511,37,346,Electricity,kWh,9746.82
19670,ENG-019670,20251111,45,1719,Diesel,kWh,2212.204
19671,ENG-019671,20210120,6,102,Natural Gas,kWh,1754.549
19672,ENG-019672,20221107,19,1625,Electricity,kWh,7945.376
19673,ENG-019673,20220625,28,1023,Electricity,kWh,714.908
19674,ENG-019674,20240303,20,1709,Natural Gas,kWh,9092.265
19675,ENG-019675,20241214,29,815,Electricity,kWh,4821.458
19676,ENG-019676,20240504,30,821,Diesel,kWh,7353.429
19677,ENG-019677,20251127,62,1978,Diesel,kWh,2849.982
19678,ENG-019678,20201006,17,1775,Electricity,kWh,4018.355
19679,ENG-019679,20251231,43,551,Electricity,kWh,6327.969
19680,ENG-019680,20191022,86,1964,Electricity,kWh,7233.308
19681,ENG-019681,20201017,75,1117,Electricity,kWh,2871.293
19682,ENG-019682,20240118,69,1714,Natural Gas,kWh,4411.807
19683,ENG-019683,20200619,91,1373,Natural Gas,kWh,9976.032
19684,ENG-019684,20240512,52,1251,Natural Gas,kWh,5154.39
19685,ENG-019685,20200116,49,1254,Electricity,kWh,4541.276
19686,ENG-019686,20250911,10,1788,Natural Gas,kWh,2332.534
19687,ENG-019687,20210309,20,1664,Diesel,kWh,1352.804
19688,ENG-019688,20211217,42,1214,Diesel,kWh,9553.333
19689,ENG-019689,20200709,44,1772,Natural Gas,kWh,5965.328
19690,ENG-019690,20220531,98,1906,Natural Gas,kWh,9692.709
19691,ENG-019691,20240926,22,745,Natural Gas,kWh,8567.871
19692,ENG-019692,20240225,89,1306,Diesel,kWh,2534.173
19693,ENG-019693,20190419,82,1619,Electricity,kWh,8091.186
19694,ENG-019694,20250708,20,1850,Natural Gas,kWh,1190.493
19695,ENG-019695,20220417,44,631,Natural Gas,kWh,3439.842
19696,ENG-019696,20240522,89,1926,Natural Gas,kWh,163.839
19697,ENG-019697,20220606,75,1119,Diesel,kWh,9434.124
19698,ENG-019698,20191130,9,1238,Diesel,kWh,8190.529
19699,ENG-019699,20250413,10,1689,Natural Gas,kWh,4993.513
19700,ENG-019700,20240122,31,579,Diesel,kWh,9036.818
19701,ENG-019701,20200826,29,106,Natural Gas,kWh,7596.227
19702,ENG-019702,20210504,48,1218,Diesel,kWh,7694.342
19703,ENG-019703,20250515,43,521,Electricity,kWh,8780.01
19704,ENG-019704,20200530,34,1434,Natural Gas,kWh,3353.949
19705,ENG-019705,20241130,71,487,Electricity,kWh,240.863
19706,ENG-019706,20220728,7,809,Diesel,kWh,9693.993
19707,ENG-019707,20240708,62,1263,Diesel,kWh,8873.555
19708,ENG-019708,20200928,82,951,Electricity,kWh,7502.448
19709,ENG-019709,20191012,53,1316,Electricity,kWh,8219.711
19710,ENG-019710,20200902,89,1744,Diesel,kWh,4251.307
19711,ENG-019711,20230123,64,710,Diesel,kWh,3039.568
19712,ENG-019712,20200813,95,553,Diesel,kWh,4952.217
19713,ENG-019713,20220302,70,1338,Diesel,kWh,6463.701
19714,ENG-019714,20231114,37,721,Electricity,kWh,2710.469
19715,ENG-019715,20210727,76,945,Diesel,kWh,3230.987
19716,ENG-019716,20231111,54,1996,Diesel,kWh,5593.326
19717,ENG-019717,20250311,89,1306,Diesel,kWh,2915.722
19718,ENG-019718,20250804,34,464,Electricity,kWh,1469.821
19719,ENG-019719,20201114,11,1636,Diesel,kWh,2901.245
19720,ENG-019720,20251209,62,446,Diesel,kWh,8479.779
19721,ENG-019721,20210108,67,1217,Electricity,kWh,9606.189
19722,ENG-019722,20190314,17,1567,Natural Gas,kWh,4279.05
19723,ENG-019723,20240127,97,1430,Diesel,kWh,1644.146
19724,ENG-019724,20220618,76,1054,Diesel,kWh,2991.164
19725,ENG-019725,20241217,94,510,Natural Gas,kWh,6115.101
19726,ENG-019726,20221203,89,1742,Diesel,kWh,8784.107
19727,ENG-019727,20190418,22,1092,Natural Gas,kWh,7482.167
19728,ENG-019728,20190709,84,526,Diesel,kWh,7748.746
19729,ENG-019729,20190520,12,1467,Diesel,kWh,1808.96
19730,ENG-019730,20230104,73,1543,Electricity,kWh,2696.555
19731,ENG-019731,20201102,63,1093,Electricity,kWh,9757.269
19732,ENG-019732,20250914,59,449,Electricity,kWh,3126.492
19733,ENG-019733,20221214,46,210,Diesel,kWh,5968.211
19734,ENG-019734,20200303,23,289,Natural Gas,kWh,9122.822
19735,ENG-019735,20210615,7,601,Electricity,kWh,1600.595
19736,ENG-019736,20250420,77,34,Diesel,kWh,6340.059
19737,ENG-019737,20190827,12,629,Diesel,kWh,5833.598
19738,ENG-019738,20240729,55,263,Natural Gas,kWh,3383.432
19739,ENG-019739,20240403,84,1376,Electricity,kWh,8537.763
19740,ENG-019740,20211109,57,1773,Natural Gas,kWh,4453.462
19741,ENG-019741,20220202,34,1502,Diesel,kWh,1620.021
19742,ENG-019742,20210531,81,887,Diesel,kWh,5465.299
19743,ENG-019743,20220114,88,493,Natural Gas,kWh,4254.382
19744,ENG-019744,20220504,88,512,Electricity,kWh,9375.979
19745,ENG-019745,20230626,51,1814,Electricity,kWh,5407.28
19746,ENG-019746,20250813,13,1697,Natural Gas,kWh,1524.001
19747,ENG-019747,20200824,78,853,Diesel,kWh,2791.934
19748,ENG-019748,20221106,12,1114,Diesel,kWh,8455.864
19749,ENG-019749,20201111,99,1835,Natural Gas,kWh,7091.012
19750,ENG-019750,20240704,94,961,Natural Gas,kWh,609.983
19751,ENG-019751,20200510,1,1669,Electricity,kWh,8172.992
19752,ENG-019752,20230911,11,1173,Electricity,kWh,9448.296
19753,ENG-019753,20250516,9,862,Electricity,kWh,1714.179
19754,ENG-019754,20210102,65,1754,Natural Gas,kWh,2012.959
19755,ENG-019755,20200912,60,1021,Diesel,kWh,7121.458
19756,ENG-019756,20250427,31,434,Electricity,kWh,2507.723
19757,ENG-019757,20201214,24,1946,Electricity,kWh,3939.458
19758,ENG-019758,20230128,89,859,Electricity,kWh,2133.764
19759,ENG-019759,20250409,23,1404,Diesel,kWh,8675.044
19760,ENG-019760,20201212,81,1498,Natural Gas,kWh,1323.93
19761,ENG-019761,20201228,64,1090,Natural Gas,kWh,2713.779
19762,ENG-019762,20240824,44,303,Natural Gas,kWh,1116.303
19763,ENG-019763,20190703,4,159,Diesel,kWh,6628.862
19764,ENG-019764,20200512,89,1926,Electricity,kWh,3029.548
19765,ENG-019765,20250722,54,261,Diesel,kWh,618.182
19766,ENG-019766,20200117,92,482,Electricity,kWh,9369.7
19767,ENG-019767,20230403,62,1304,Diesel,kWh,186.311
19768,ENG-019768,20230824,65,595,Diesel,kWh,3105.534
19769,ENG-019769,20230122,71,927,Diesel,kWh,4064.484
19770,ENG-019770,20211123,25,1751,Natural Gas,kWh,7737.32
19771,ENG-019771,20251130,42,325,Diesel,kWh,1128.603
19772,ENG-019772,20201208,97,1430,Diesel,kWh,2772.03
19773,ENG-019773,20211029,34,152,Electricity,kWh,7415.736
19774,ENG-019774,20191218,5,1590,Diesel,kWh,714.366
19775,ENG-019775,20210607,74,810,Electricity,kWh,3468.875
19776,ENG-019776,20230409,62,622,Natural Gas,kWh,3909.381
19777,ENG-019777,20220914,11,126,Diesel,kWh,5244.498
19778,ENG-019778,20240623,8,1354,Natural Gas,kWh,9092.5
19779,ENG-019779,20220212,85,634,Electricity,kWh,8508.916
19780,ENG-019780,20211205,58,830,Natural Gas,kWh,6617.537
19781,ENG-019781,20200301,82,1528,Electricity,kWh,1875.892
19782,ENG-019782,20231227,58,900,Diesel,kWh,3173.408
19783,ENG-019783,20200504,55,811,Electricity,kWh,3883.478
19784,ENG-019784,20200128,62,1939,Natural Gas,kWh,3813.215
19785,ENG-019785,20240925,4,1016,Electricity,kWh,9495.098
19786,ENG-019786,20220308,1,954,Natural Gas,kWh,598.964
19787,ENG-019787,20230821,51,1628,Diesel,kWh,3928.865
19788,ENG-019788,20240615,92,1301,Natural Gas,kWh,2191.998
19789,ENG-019789,20190317,57,1858,Electricity,kWh,8538.84
19790,ENG-019790,20220105,32,211,Natural Gas,kWh,7982.6
19791,ENG-019791,20240711,93,460,Natural Gas,kWh,6524.843
19792,ENG-019792,20241024,57,645,Diesel,kWh,2819.993
19793,ENG-019793,20230703,4,850,Electricity,kWh,9998.358
19794,ENG-019794,20250419,94,1495,Diesel,kWh,6136.914
19795,ENG-019795,20200730,25,1040,Diesel,kWh,5900.457
19796,ENG-019796,20190701,66,217,Diesel,kWh,2784.223
19797,ENG-019797,20250103,4,1380,Electricity,kWh,9036.346
19798,ENG-019798,20200617,82,833,Diesel,kWh,9635.271
19799,ENG-019799,20250523,81,1809,Diesel,kWh,1969.503
19800,ENG-019800,20251111,87,100,Natural Gas,kWh,5946.131
19801,ENG-019801,20210228,43,328,Electricity,kWh,1866.697
19802,ENG-019802,20251207,66,1588,Natural Gas,kWh,2911.94
19803,ENG-019803,20251212,48,167,Diesel,kWh,4465.403
19804,ENG-019804,20250814,29,435,Electricity,kWh,5679.632
19805,ENG-019805,20191117,58,1319,Diesel,kWh,4252.01
19806,ENG-019806,20250322,57,1831,Electricity,kWh,7518.187
19807,ENG-019807,20190626,68,671,Diesel,kWh,7937.834
19808,ENG-019808,20220212,5,484,Natural Gas,kWh,1177.024
19809,ENG-019809,20201002,92,903,Electricity,kWh,951.074
19810,ENG-019810,20250723,57,645,Natural Gas,kWh,2120.635
19811,ENG-019811,20190204,77,1950,Diesel,kWh,974.575
19812,ENG-019812,20200319,75,1529,Natural Gas,kWh,9784.115
19813,ENG-019813,20240729,36,611,Diesel,kWh,2158.523
19814,ENG-019814,20230121,63,134,Natural Gas,kWh,7689.715
19815,ENG-019815,20220909,65,1291,Natural Gas,kWh,447.488
19816,ENG-019816,20240116,23,1784,Natural Gas,kWh,8035.893
19817,ENG-019817,20231006,22,712,Natural Gas,kWh,212.376
19818,ENG-019818,20190823,69,1032,Natural Gas,kWh,6159.643
19819,ENG-019819,20250621,67,872,Natural Gas,kWh,2007.253
19820,ENG-019820,20250116,47,1136,Natural Gas,kWh,8590.311
19821,ENG-019821,20200516,52,1198,Diesel,kWh,1282.571
19822,ENG-019822,20230323,64,1426,Diesel,kWh,8079.123
19823,ENG-019823,20230425,39,1273,Diesel,kWh,3103.196
19824,ENG-019824,20220519,14,1539,Natural Gas,kWh,3214.68
19825,ENG-019825,20240807,14,1051,Electricity,kWh,3161.172
19826,ENG-019826,20220208,36,46,Diesel,kWh,8252.607
19827,ENG-019827,20200309,78,853,Diesel,kWh,2965.689
19828,ENG-019828,20230228,43,1169,Diesel,kWh,7038.26
19829,ENG-019829,20201106,42,1214,Electricity,kWh,9382.992
19830,ENG-019830,20210220,10,1979,Diesel,kWh,4112.92
19831,ENG-019831,20250808,79,1004,Diesel,kWh,2410.979
19832,ENG-019832,20200506,29,1224,Natural Gas,kWh,9098.675
19833,ENG-019833,20241129,10,1360,Electricity,kWh,4935.026
19834,ENG-019834,20230419,100,1049,Electricity,kWh,9443.156
19835,ENG-019835,20190217,41,1053,Electricity,kWh,283.875
19836,ENG-019836,20230312,20,1005,Natural Gas,kWh,4204.088
19837,ENG-019837,20200626,1,268,Electricity,kWh,3599.047
19838,ENG-019838,20220305,34,783,Natural Gas,kWh,8751.59
19839,ENG-019839,20190824,43,328,Natural Gas,kWh,1895.476
19840,ENG-019840,20200607,78,1837,Diesel,kWh,3356.322
19841,ENG-019841,20240308,45,1111,Electricity,kWh,5536.086
19842,ENG-019842,20210516,8,174,Natural Gas,kWh,1289.199
19843,ENG-019843,20250906,44,1163,Electricity,kWh,7384.558
19844,ENG-019844,20250424,5,1880,Diesel,kWh,1912.335
19845,ENG-019845,20240513,76,256,Diesel,kWh,6428.821
19846,ENG-019846,20210308,15,1374,Diesel,kWh,6453.8
19847,ENG-019847,20240410,23,208,Diesel,kWh,139.395
19848,ENG-019848,20220214,6,532,Diesel,kWh,4926.448
19849,ENG-019849,20201114,34,66,Natural Gas,kWh,8345.905
19850,ENG-019850,20190531,82,960,Diesel,kWh,264.934
19851,ENG-019851,20240606,29,1141,Diesel,kWh,5648.568
19852,ENG-019852,20200609,36,225,Electricity,kWh,7241.466
19853,ENG-019853,20220222,15,1555,Natural Gas,kWh,8509.761
19854,ENG-019854,20200525,63,1560,Natural Gas,kWh,7762.802
19855,ENG-019855,20220326,95,921,Electricity,kWh,4797.15
19856,ENG-019856,20190602,85,1500,Electricity,kWh,2168.701
19857,ENG-019857,20201013,53,1379,Diesel,kWh,8199.446
19858,ENG-019858,20201020,26,1328,Natural Gas,kWh,455.488
19859,ENG-019859,20230809,70,581,Electricity,kWh,6628.364
19860,ENG-019860,20230305,13,658,Natural Gas,kWh,9604.485
19861,ENG-019861,20250722,29,654,Diesel,kWh,4585.063
19862,ENG-019862,20250324,33,672,Natural Gas,kWh,9298.053
19863,ENG-019863,20250504,93,889,Diesel,kWh,2076.404
19864,ENG-019864,20250201,58,1319,Natural Gas,kWh,735.496
19865,ENG-019865,20220815,55,431,Diesel,kWh,5282.025
19866,ENG-019866,20231028,31,50,Electricity,kWh,9804.252
19867,ENG-019867,20250903,32,1888,Diesel,kWh,5229.28
19868,ENG-019868,20200813,31,1810,Natural Gas,kWh,2199.245
19869,ENG-019869,20240416,57,378,Natural Gas,kWh,2717.979
19870,ENG-019870,20200426,94,1027,Natural Gas,kWh,2922.238
19871,ENG-019871,20190317,53,766,Diesel,kWh,9610.84
19872,ENG-019872,20250908,28,1084,Diesel,kWh,6070.58
19873,ENG-019873,20241223,38,863,Diesel,kWh,4655.637
19874,ENG-019874,20240414,41,32,Diesel,kWh,9691.748
19875,ENG-019875,20230603,3,1,Natural Gas,kWh,3304.071
19876,ENG-019876,20230506,89,355,Natural Gas,kWh,8301.398
19877,ENG-019877,20230906,1,849,Diesel,kWh,3046.505
19878,ENG-019878,20200627,3,1516,Natural Gas,kWh,1528.365
19879,ENG-019879,20231020,94,321,Natural Gas,kWh,938.163
19880,ENG-019880,20230313,93,590,Natural Gas,kWh,3241.208
19881,ENG-019881,20220829,45,1595,Electricity,kWh,107.081
19882,ENG-019882,20230205,71,916,Natural Gas,kWh,7150.337
19883,ENG-019883,20201209,4,931,Diesel,kWh,5462.989
19884,ENG-019884,20240326,85,1337,Electricity,kWh,7831.322
19885,ENG-019885,20210524,94,1011,Natural Gas,kWh,1839.842
19886,ENG-019886,20230702,65,1232,Diesel,kWh,4821.131
19887,ENG-019887,20250908,90,758,Diesel,kWh,1755.8
19888,ENG-019888,20220812,34,152,Electricity,kWh,4167.923
19889,ENG-019889,20230414,32,475,Diesel,kWh,8210.5
19890,ENG-019890,20240707,31,562,Diesel,kWh,1347.468
19891,ENG-019891,20250822,23,681,Natural Gas,kWh,7612.196
19892,ENG-019892,20201111,29,97,Diesel,kWh,3842.696
19893,ENG-019893,20221115,81,1732,Electricity,kWh,3814.427
19894,ENG-019894,20230308,39,898,Diesel,kWh,751.528
19895,ENG-019895,20210429,12,145,Natural Gas,kWh,1565.604
19896,ENG-019896,20250212,67,872,Electricity,kWh,9319.688
19897,ENG-019897,20251103,29,1905,Diesel,kWh,2678.057
19898,ENG-019898,20220704,72,823,Diesel,kWh,9459.11
19899,ENG-019899,20200513,50,583,Natural Gas,kWh,8658.682
19900,ENG-019900,20250713,41,636,Diesel,kWh,3147.93
19901,ENG-019901,20211124,67,1272,Diesel,kWh,9788.219
19902,ENG-019902,20211007,39,697,Diesel,kWh,4160.852
19903,ENG-019903,20250627,81,1447,Electricity,kWh,8837.718
19904,ENG-019904,20210913,97,474,Diesel,kWh,1600.824
19905,ENG-019905,20220328,66,270,Diesel,kWh,5051.807
19906,ENG-019906,20190627,40,72,Diesel,kWh,515.229
19907,ENG-019907,20210709,11,213,Natural Gas,kWh,1495.6
19908,ENG-019908,20220926,14,1611,Electricity,kWh,9858.293
19909,ENG-019909,20230414,94,1511,Electricity,kWh,3721.238
19910,ENG-019910,20230819,22,157,Electricity,kWh,7764.642
19911,ENG-019911,20220915,27,753,Diesel,kWh,6583.259
19912,ENG-019912,20200610,30,150,Diesel,kWh,3172.142
19913,ENG-019913,20220719,79,112,Diesel,kWh,9313.877
19914,ENG-019914,20210515,39,657,Natural Gas,kWh,6393.337
19915,ENG-019915,20250624,91,662,Diesel,kWh,1700.275
19916,ENG-019916,20190126,19,919,Natural Gas,kWh,2720.239
19917,ENG-019917,20210915,49,772,Natural Gas,kWh,5114.367
19918,ENG-019918,20191002,46,210,Electricity,kWh,9022.114
19919,ENG-019919,20190227,66,1026,Natural Gas,kWh,9955.584
19920,ENG-019920,20251126,95,704,Natural Gas,kWh,1588.087
19921,ENG-019921,20190615,97,514,Natural Gas,kWh,8687.18
19922,ENG-019922,20210525,22,1249,Natural Gas,kWh,2477.982
19923,ENG-019923,20220611,66,1329,Natural Gas,kWh,1095.812
19924,ENG-019924,20201015,79,1962,Natural Gas,kWh,8199.794
19925,ENG-019925,20221002,29,1472,Diesel,kWh,2169.987
19926,ENG-019926,20210215,71,1936,Natural Gas,kWh,231.125
19927,ENG-019927,20250401,60,2,Diesel,kWh,2641.606
19928,ENG-019928,20250825,54,309,Natural Gas,kWh,8160.904
19929,ENG-019929,20200830,97,537,Electricity,kWh,4081.318
19930,ENG-019930,20230103,19,1758,Electricity,kWh,634.598
19931,ENG-019931,20240704,97,1411,Electricity,kWh,3962.91
19932,ENG-019932,20201103,83,546,Natural Gas,kWh,3887.626
19933,ENG-019933,20240609,55,391,Natural Gas,kWh,5625.216
19934,ENG-019934,20240617,74,1240,Natural Gas,kWh,7074.297
19935,ENG-019935,20230321,81,316,Electricity,kWh,8189.361
19936,ENG-019936,20190803,13,291,Electricity,kWh,2159.055
19937,ENG-019937,20221213,7,809,Diesel,kWh,9915.176
19938,ENG-019938,20190726,91,78,Electricity,kWh,1879.198
19939,ENG-019939,20241015,32,1765,Diesel,kWh,9736.711
19940,ENG-019940,20200504,58,172,Natural Gas,kWh,6561.845
19941,ENG-019941,20240125,75,175,Electricity,kWh,6594.335
19942,ENG-019942,20190928,20,1043,Diesel,kWh,1883.219
19943,ENG-019943,20240905,65,1741,Diesel,kWh,8435.516
19944,ENG-019944,20240508,61,1067,Diesel,kWh,5448.989
19945,ENG-019945,20251022,64,170,Natural Gas,kWh,7898.025
19946,ENG-019946,20210708,61,405,Diesel,kWh,5452.399
19947,ENG-019947,20221202,13,567,Natural Gas,kWh,154.811
19948,ENG-019948,20200924,71,544,Natural Gas,kWh,4848.126
19949,ENG-019949,20231101,9,3,Electricity,kWh,4444.432
19950,ENG-019950,20221008,71,1116,Electricity,kWh,8789.094
19951,ENG-019951,20190119,16,804,Electricity,kWh,7495.94
19952,ENG-019952,20200309,67,1217,Natural Gas,kWh,5377.167
19953,ENG-019953,20250325,78,163,Diesel,kWh,8519.786
19954,ENG-019954,20240505,98,668,Electricity,kWh,1016.145
19955,ENG-019955,20220627,94,1035,Diesel,kWh,726.519
19956,ENG-019956,20210917,16,120,Natural Gas,kWh,9794.11
19957,ENG-019957,20200515,93,1387,Diesel,kWh,4884.749
19958,ENG-019958,20200208,47,1136,Diesel,kWh,3261.821
19959,ENG-019959,20191029,23,733,Natural Gas,kWh,1253.147
19960,ENG-019960,20250318,86,882,Electricity,kWh,5904.009
19961,ENG-019961,20230819,2,1081,Diesel,kWh,536.218
19962,ENG-019962,20240307,25,1046,Diesel,kWh,7247.223
19963,ENG-019963,20220530,73,1191,Diesel,kWh,2676.391
19964,ENG-019964,20230126,64,828,Diesel,kWh,2155.507
19965,ENG-019965,20250521,44,1076,Natural Gas,kWh,7981.835
19966,ENG-019966,20190114,61,441,Natural Gas,kWh,9464.989
19967,ENG-019967,20240218,31,1212,Natural Gas,kWh,5254.162
19968,ENG-019968,20230314,50,1808,Diesel,kWh,727.763
19969,ENG-019969,20210523,98,467,Natural Gas,kWh,3597.298
19970,ENG-019970,20220529,72,1274,Diesel,kWh,1512.738
19971,ENG-019971,20220211,23,203,Electricity,kWh,3178.02
19972,ENG-019972,20190201,54,1231,Diesel,kWh,1342.642
19973,ENG-019973,20220220,66,1738,Diesel,kWh,4642.66
19974,ENG-019974,20230728,6,942,Diesel,kWh,2800.209
19975,ENG-019975,20240702,94,1011,Electricity,kWh,3068.791
19976,ENG-019976,20200903,2,275,Diesel,kWh,1136.966
19977,ENG-019977,20240330,38,800,Diesel,kWh,6699.014
19978,ENG-019978,20230718,54,1581,Diesel,kWh,5947.703
19979,ENG-019979,20240721,50,17,Electricity,kWh,8626.731
19980,ENG-019980,20200913,38,608,Electricity,kWh,9076.578
19981,ENG-019981,20230528,43,1693,Diesel,kWh,724.74
19982,ENG-019982,20230106,11,437,Natural Gas,kWh,2684.111
19983,ENG-019983,20240527,47,598,Natural Gas,kWh,9778.279
19984,ENG-019984,20200409,43,506,Electricity,kWh,9725.215
19985,ENG-019985,20230910,92,1598,Natural Gas,kWh,134.147
19986,ENG-019986,20200423,5,267,Natural Gas,kWh,5597.766
19987,ENG-019987,20191231,26,1826,Natural Gas,kWh,9427.118
19988,ENG-019988,20230307,2,768,Electricity,kWh,7813.454
19989,ENG-019989,20240716,9,1677,Electricity,kWh,4907.619
19990,ENG-019990,20240625,41,1662,Natural Gas,kWh,5582.16
19991,ENG-019991,20231001,15,1226,Diesel,kWh,2190.998
19992,ENG-019992,20220903,14,1611,Diesel,kWh,7630.687
19993,ENG-019993,20220602,52,564,Electricity,kWh,390.208
19994,ENG-019994,20190513,78,1550,Natural Gas,kWh,7240.265
19995,ENG-019995,20230730,70,1817,Diesel,kWh,8854.699
19996,ENG-019996,20210109,6,869,Natural Gas,kWh,752.236
19997,ENG-019997,20200802,89,999,Natural Gas,kWh,3197.201
19998,ENG-019998,20250220,66,1144,Natural Gas,kWh,9446.634
19999,ENG-019999,20250710,46,515,Natural Gas,kWh,1997.941
20000,ENG-020000,20210212,67,1668,Electricity,kWh,5931.096
20001,ENG-020001,20240801,15,874,Electricity,kWh,6729.898
20002,ENG-020002,20201107,35,778,Diesel,kWh,3156.431
20003,ENG-020003,20230316,32,101,Diesel,kWh,2237.598
20004,ENG-020004,20221114,59,723,Electricity,kWh,8352.388
20005,ENG-020005,20201214,30,950,Electricity,kWh,7413.682
20006,ENG-020006,20251212,8,463,Diesel,kWh,4970.352
20007,ENG-020007,20220724,58,1061,Diesel,kWh,1197.444
20008,ENG-020008,20201121,45,400,Electricity,kWh,442.553
20009,ENG-020009,20210903,25,457,Natural Gas,kWh,1816.351
20010,ENG-020010,20231228,79,229,Electricity,kWh,6334.371
20011,ENG-020011,20211222,19,218,Diesel,kWh,5015.409
20012,ENG-020012,20241123,8,1354,Natural Gas,kWh,3713.618
20013,ENG-020013,20250802,20,1125,Natural Gas,kWh,9625.271
