product_key,product_id,supplier_key,product_name,category,subcategory,unit_of_measure,unit_cost,unit_price,status
1260,PROD-001260,826,Atlas Product 1260,Electronics,Standard,Each,161.54,344.01,Active
1261,PROD-001261,560,Atlas Product 1261,Industrial Equipment,Specialty,Liter,30.79,57.74,Active
1262,PROD-001262,188,Atlas Product 1262,Packaging,Premium,Meter,342.07,679.99,Active
1263,PROD-001263,902,Atlas Product 1263,Raw Materials,Standard,Liter,37.32,69.89,Active
1264,PROD-001264,104,Atlas Product 1264,Industrial Equipment,Specialty,Each,67.56,98.68,Active
1265,PROD-001265,474,Atlas Product 1265,Components,Standard,Kg,435.28,1043.65,Active
1266,PROD-001266,548,Atlas Product 1266,Components,Premium,Each,92.93,144.72,Active
1267,PROD-001267,341,Atlas Product 1267,Electronics,Premium,Each,199.65,354.76,Active
1268,PROD-001268,516,Atlas Product 1268,Industrial Equipment,Premium,Liter,453.06,677.8,Active
1269,PROD-001269,234,Atlas Product 1269,Industrial Equipment,Standard,Kg,167.35,236.16,Active
1270,PROD-001270,123,Atlas Product 1270,Packaging,Specialty,Each,244.55,453.5,Inactive
1271,PROD-001271,899,Atlas Product 1271,Raw Materials,Premium,Liter,171.49,255.84,Active
1272,PROD-001272,598,Atlas Product 1272,Electronics,Specialty,Liter,390.44,919.47,Active
1273,PROD-001273,201,Atlas Product 1273,Packaging,Standard,Each,153.97,301.49,Active
1274,PROD-001274,884,Atlas Product 1274,Industrial Equipment,Standard,Kg,389.97,830.67,Active
1275,PROD-001275,728,Atlas Product 1275,Components,Premium,Liter,481.43,1068.47,Active
1276,PROD-001276,812,Atlas Product 1276,Industrial Equipment,Standard,Kg,407.81,806.12,Active
1277,PROD-001277,339,Atlas Product 1277,Components,Specialty,Each,347.65,492.79,Active
1278,PROD-001278,763,Atlas Product 1278,Packaging,Standard,Meter,123.17,282.49,Active
1279,PROD-001279,599,Atlas Product 1279,Electronics,Premium,Liter,453.54,1100.84,Active
1280,PROD-001280,853,Atlas Product 1280,Industrial Equipment,Premium,Each,445.0,674.47,Active
1281,PROD-001281,569,Atlas Product 1281,Packaging,Specialty,Kg,49.31,81.52,Active
1282,PROD-001282,118,Atlas Product 1282,Electronics,Standard,Meter,394.51,682.12,Active
1283,PROD-001283,605,Atlas Product 1283,Packaging,Premium,Meter,437.39,628.56,Active
1284,PROD-001284,421,Atlas Product 1284,Electronics,Standard,Liter,326.5,442.57,Active
1285,PROD-001285,930,Atlas Product 1285,Raw Materials,Premium,Meter,12.27,17.35,Active
1286,PROD-001286,200,Atlas Product 1286,Components,Specialty,Kg,476.41,772.83,Active
1287,PROD-001287,417,Atlas Product 1287,Raw Materials,Standard,Liter,476.91,714.2,Active
1288,PROD-001288,844,Atlas Product 1288,Raw Materials,Premium,Liter,29.98,58.69,Active
1289,PROD-001289,263,Atlas Product 1289,Raw Materials,Premium,Each,67.76,137.1,Active
1290,PROD-001290,135,Atlas Product 1290,Electronics,Specialty,Liter,467.09,957.28,Active
1291,PROD-001291,446,Atlas Product 1291,Electronics,Premium,Liter,170.54,417.39,Active
1292,PROD-001292,888,Atlas Product 1292,Raw Materials,Specialty,Each,206.33,428.11,Active
1293,PROD-001293,76,Atlas Product 1293,Components,Specialty,Liter,10.96,19.16,Active
1294,PROD-001294,978,Atlas Product 1294,Industrial Equipment,Specialty,Liter,237.59,383.03,Active
1295,PROD-001295,98,Atlas Product 1295,Components,Specialty,Each,432.65,559.18,Active
1296,PROD-001296,583,Atlas Product 1296,Industrial Equipment,Premium,Meter,89.47,144.74,Active
1297,PROD-001297,781,Atlas Product 1297,Packaging,Specialty,Kg,227.43,441.3,Active
1298,PROD-001298,721,Atlas Product 1298,Raw Materials,Standard,Each,330.0,507.02,Active
1299,PROD-001299,453,Atlas Product 1299,Electronics,Standard,Meter,413.87,977.77,Active
1300,PROD-001300,67,Atlas Product 1300,Electronics,Specialty,Each,27.33,50.19,Active
1301,PROD-001301,718,Atlas Product 1301,Industrial Equipment,Specialty,Each,465.55,1034.68,Active
1302,PROD-001302,287,Atlas Product 1302,Packaging,Premium,Each,119.97,258.8,Active
1303,PROD-001303,630,Atlas Product 1303,Packaging,Premium,Each,412.55,808.69,Active
1304,PROD-001304,823,Atlas Product 1304,Industrial Equipment,Standard,Meter,381.5,568.25,Active
1305,PROD-001305,834,Atlas Product 1305,Electronics,Premium,Meter,153.7,218.22,Active
1306,PROD-001306,859,Atlas Product 1306,Electronics,Premium,Kg,316.49,683.94,Active
1307,PROD-001307,408,Atlas Product 1307,Components,Premium,Meter,59.71,83.16,Active
1308,PROD-001308,635,Atlas Product 1308,Electronics,Specialty,Each,42.13,75.13,Active
1309,PROD-001309,179,Atlas Product 1309,Components,Specialty,Liter,281.29,553.62,Active
1310,PROD-001310,927,Atlas Product 1310,Raw Materials,Standard,Kg,347.75,456.03,Active
1311,PROD-001311,910,Atlas Product 1311,Raw Materials,Premium,Each,168.73,213.31,Active
1312,PROD-001312,35,Atlas Product 1312,Packaging,Premium,Kg,438.57,673.38,Active
1313,PROD-001313,114,Atlas Product 1313,Components,Specialty,Liter,469.58,1086.3,Active
1314,PROD-001314,867,Atlas Product 1314,Industrial Equipment,Premium,Liter,428.17,584.32,Active
1315,PROD-001315,682,Atlas Product 1315,Components,Premium,Kg,477.56,652.29,Active
1316,PROD-001316,968,Atlas Product 1316,Components,Specialty,Each,321.58,671.03,Active
1317,PROD-001317,836,Atlas Product 1317,Components,Standard,Each,104.76,197.56,Active
1318,PROD-001318,766,Atlas Product 1318,Packaging,Specialty,Meter,201.22,356.41,Active
1319,PROD-001319,425,Atlas Product 1319,Electronics,Specialty,Each,481.78,1012.27,Inactive
1320,PROD-001320,886,Atlas Product 1320,Packaging,Premium,Kg,279.05,421.55,Inactive
1321,PROD-001321,1000,Atlas Product 1321,Packaging,Premium,Liter,29.91,55.52,Active
1322,PROD-001322,401,Atlas Product 1322,Packaging,Premium,Kg,497.51,1092.97,Active
1323,PROD-001323,771,Atlas Product 1323,Raw Materials,Premium,Meter,171.23,331.98,Inactive
1324,PROD-001324,759,Atlas Product 1324,Packaging,Standard,Liter,356.31,832.99,Active
1325,PROD-001325,840,Atlas Product 1325,Industrial Equipment,Specialty,Each,64.89,118.68,Active
1326,PROD-001326,323,Atlas Product 1326,Industrial Equipment,Standard,Liter,132.34,262.33,Active
1327,PROD-001327,318,Atlas Product 1327,Raw Materials,Premium,Liter,326.69,736.37,Active
1328,PROD-001328,558,Atlas Product 1328,Industrial Equipment,Specialty,Liter,462.15,720.64,Active
1329,PROD-001329,28,Atlas Product 1329,Raw Materials,Specialty,Kg,61.02,124.5,Active
1330,PROD-001330,744,Atlas Product 1330,Raw Materials,Standard,Meter,182.48,390.51,Active
1331,PROD-001331,809,Atlas Product 1331,Electronics,Standard,Each,381.62,506.5,Active
1332,PROD-001332,110,Atlas Product 1332,Packaging,Standard,Liter,42.24,53.43,Inactive
1333,PROD-001333,797,Atlas Product 1333,Industrial Equipment,Standard,Meter,297.41,671.39,Active
1334,PROD-001334,318,Atlas Product 1334,Electronics,Standard,Meter,169.67,374.92,Active
1335,PROD-001335,270,Atlas Product 1335,Electronics,Specialty,Kg,34.06,68.69,Active
1336,PROD-001336,152,Atlas Product 1336,Electronics,Specialty,Each,312.8,530.63,Active
1337,PROD-001337,333,Atlas Product 1337,Packaging,Premium,Liter,183.86,358.91,Active
1338,PROD-001338,596,Atlas Product 1338,Industrial Equipment,Standard,Meter,340.25,597.74,Active
1339,PROD-001339,86,Atlas Product 1339,Components,Premium,Meter,311.41,585.23,Active
1340,PROD-001340,749,Atlas Product 1340,Raw Materials,Premium,Kg,220.82,327.18,Active
1341,PROD-001341,798,Atlas Product 1341,Packaging,Premium,Liter,442.42,723.44,Active
1342,PROD-001342,144,Atlas Product 1342,Electronics,Premium,Kg,113.67,147.09,Active
1343,PROD-001343,791,Atlas Product 1343,Industrial Equipment,Standard,Kg,490.44,738.28,Active
1344,PROD-001344,588,Atlas Product 1344,Components,Premium,Meter,80.02,158.25,Active
1345,PROD-001345,240,Atlas Product 1345,Industrial Equipment,Standard,Each,477.52,673.85,Active
1346,PROD-001346,52,Atlas Product 1346,Components,Standard,Kg,431.94,885.94,Active
1347,PROD-001347,126,Atlas Product 1347,Components,Premium,Kg,259.84,480.1,Active
1348,PROD-001348,215,Atlas Product 1348,Raw Materials,Standard,Meter,447.82,999.9,Active
1349,PROD-001349,736,Atlas Product 1349,Industrial Equipment,Standard,Each,286.71,447.44,Active
1350,PROD-001350,915,Atlas Product 1350,Packaging,Specialty,Meter,156.7,368.69,Active
1351,PROD-001351,976,Atlas Product 1351,Raw Materials,Standard,Kg,494.85,933.27,Inactive
1352,PROD-001352,226,Atlas Product 1352,Raw Materials,Specialty,Kg,70.74,88.44,Active
1353,PROD-001353,395,Atlas Product 1353,Components,Premium,Liter,181.97,308.47,Active
1354,PROD-001354,792,Atlas Product 1354,Components,Premium,Meter,379.5,702.54,Active
1355,PROD-001355,46,Atlas Product 1355,Industrial Equipment,Specialty,Each,100.11,192.02,Active
1356,PROD-001356,471,Atlas Product 1356,Raw Materials,Standard,Kg,288.77,396.67,Active
1357,PROD-001357,330,Atlas Product 1357,Raw Materials,Standard,Liter,45.26,60.26,Active
1358,PROD-001358,883,Atlas Product 1358,Packaging,Premium,Each,23.26,42.22,Active
1359,PROD-001359,374,Atlas Product 1359,Packaging,Premium,Kg,315.33,450.15,Active
1360,PROD-001360,759,Atlas Product 1360,Electronics,Standard,Liter,46.26,70.04,Active
1361,PROD-001361,936,Atlas Product 1361,Packaging,Premium,Each,477.49,1155.58,Active
1362,PROD-001362,227,Atlas Product 1362,Raw Materials,Premium,Meter,152.99,268.01,Active
1363,PROD-001363,246,Atlas Product 1363,Components,Premium,Liter,371.65,712.28,Active
1364,PROD-001364,17,Atlas Product 1364,Packaging,Standard,Kg,13.36,26.16,Active
1365,PROD-001365,493,Atlas Product 1365,Electronics,Specialty,Each,321.37,609.3,Active
1366,PROD-001366,907,Atlas Product 1366,Electronics,Premium,Meter,114.2,282.7,Active
1367,PROD-001367,959,Atlas Product 1367,Electronics,Standard,Each,209.26,384.32,Inactive
1368,PROD-001368,294,Atlas Product 1368,Electronics,Premium,Kg,292.29,507.0,Active
1369,PROD-001369,759,Atlas Product 1369,Packaging,Standard,Each,274.65,443.45,Active
1370,PROD-001370,649,Atlas Product 1370,Components,Specialty,Meter,119.09,255.74,Active
1371,PROD-001371,759,Atlas Product 1371,Industrial Equipment,Specialty,Meter,18.88,32.74,Inactive
1372,PROD-001372,240,Atlas Product 1372,Raw Materials,Specialty,Each,442.51,1004.92,Inactive
1373,PROD-001373,612,Atlas Product 1373,Packaging,Premium,Meter,96.31,145.19,Active
1374,PROD-001374,175,Atlas Product 1374,Industrial Equipment,Specialty,Meter,445.16,570.85,Active
1375,PROD-001375,72,Atlas Product 1375,Electronics,Premium,Kg,426.52,951.41,Active
1376,PROD-001376,647,Atlas Product 1376,Raw Materials,Specialty,Liter,19.91,25.03,Active
1377,PROD-001377,30,Atlas Product 1377,Packaging,Premium,Each,426.55,950.02,Active
1378,PROD-001378,567,Atlas Product 1378,Raw Materials,Specialty,Each,49.91,108.98,Active
1379,PROD-001379,398,Atlas Product 1379,Packaging,Standard,Kg,317.24,686.42,Inactive
1380,PROD-001380,355,Atlas Product 1380,Electronics,Specialty,Kg,199.29,322.66,Inactive
1381,PROD-001381,643,Atlas Product 1381,Raw Materials,Specialty,Meter,267.13,486.22,Active
1382,PROD-001382,18,Atlas Product 1382,Components,Premium,Each,20.14,41.23,Active
1383,PROD-001383,605,Atlas Product 1383,Raw Materials,Specialty,Meter,273.17,393.52,Active
1384,PROD-001384,489,Atlas Product 1384,Packaging,Specialty,Meter,437.83,958.61,Active
1385,PROD-001385,214,Atlas Product 1385,Electronics,Specialty,Meter,372.61,717.63,Active
1386,PROD-001386,973,Atlas Product 1386,Raw Materials,Standard,Meter,411.54,693.4,Active
1387,PROD-001387,769,Atlas Product 1387,Raw Materials,Specialty,Liter,433.76,600.33,Active
1388,PROD-001388,300,Atlas Product 1388,Electronics,Premium,Kg,240.13,330.38,Active
1389,PROD-001389,23,Atlas Product 1389,Electronics,Standard,Liter,272.31,414.64,Active
1390,PROD-001390,698,Atlas Product 1390,Packaging,Premium,Liter,461.98,1151.78,Active
1391,PROD-001391,164,Atlas Product 1391,Industrial Equipment,Specialty,Each,459.0,818.26,Active
1392,PROD-001392,86,Atlas Product 1392,Components,Premium,Kg,74.58,147.1,Active
1393,PROD-001393,511,Atlas Product 1393,Packaging,Premium,Liter,489.35,992.68,Inactive
1394,PROD-001394,918,Atlas Product 1394,Industrial Equipment,Standard,Kg,335.42,678.67,Active
1395,PROD-001395,221,Atlas Product 1395,Components,Standard,Kg,226.1,424.42,Active
1396,PROD-001396,256,Atlas Product 1396,Packaging,Premium,Each,29.09,63.26,Active
1397,PROD-001397,28,Atlas Product 1397,Components,Premium,Kg,469.07,1038.87,Inactive
1398,PROD-001398,201,Atlas Product 1398,Packaging,Premium,Meter,160.81,334.17,Active
1399,PROD-001399,752,Atlas Product 1399,Packaging,Standard,Meter,422.2,631.25,Active
1400,PROD-001400,124,Atlas Product 1400,Raw Materials,Premium,Kg,285.91,608.72,Active
1401,PROD-001401,289,Atlas Product 1401,Industrial Equipment,Standard,Liter,316.62,634.48,Active
1402,PROD-001402,920,Atlas Product 1402,Raw Materials,Standard,Meter,263.17,394.61,Inactive
1403,PROD-001403,713,Atlas Product 1403,Electronics,Standard,Each,90.03,185.24,Active
1404,PROD-001404,174,Atlas Product 1404,Components,Specialty,Meter,58.69,79.66,Active
1405,PROD-001405,929,Atlas Product 1405,Raw Materials,Standard,Liter,105.35,194.76,Active
1406,PROD-001406,214,Atlas Product 1406,Electronics,Standard,Liter,446.63,816.09,Active
1407,PROD-001407,927,Atlas Product 1407,Raw Materials,Standard,Each,342.88,650.25,Active
1408,PROD-001408,949,Atlas Product 1408,Electronics,Standard,Each,313.8,705.51,Active
1409,PROD-001409,507,Atlas Product 1409,Industrial Equipment,Standard,Meter,64.95,106.26,Inactive
1410,PROD-001410,6,Atlas Product 1410,Raw Materials,Premium,Liter,170.45,325.13,Active
1411,PROD-001411,931,Atlas Product 1411,Raw Materials,Standard,Kg,214.19,426.29,Active
1412,PROD-001412,815,Atlas Product 1412,Components,Standard,Meter,194.73,348.19,Active
1413,PROD-001413,402,Atlas Product 1413,Packaging,Standard,Kg,252.54,628.08,Active
1414,PROD-001414,239,Atlas Product 1414,Industrial Equipment,Specialty,Meter,166.14,377.52,Active
1415,PROD-001415,721,Atlas Product 1415,Industrial Equipment,Standard,Meter,479.5,1138.35,Active
1416,PROD-001416,189,Atlas Product 1416,Raw Materials,Specialty,Liter,202.73,278.82,Active
1417,PROD-001417,177,Atlas Product 1417,Packaging,Specialty,Liter,361.74,631.33,Active
1418,PROD-001418,112,Atlas Product 1418,Components,Standard,Kg,98.46,210.73,Inactive
1419,PROD-001419,543,Atlas Product 1419,Industrial Equipment,Premium,Kg,210.36,447.04,Active
1420,PROD-001420,462,Atlas Product 1420,Industrial Equipment,Premium,Meter,236.39,478.06,Inactive
1421,PROD-001421,50,Atlas Product 1421,Packaging,Specialty,Each,382.5,732.17,Active
1422,PROD-001422,323,Atlas Product 1422,Raw Materials,Premium,Kg,156.98,367.4,Active
1423,PROD-001423,365,Atlas Product 1423,Packaging,Standard,Liter,309.16,721.11,Active
1424,PROD-001424,229,Atlas Product 1424,Components,Premium,Liter,211.09,446.05,Active
1425,PROD-001425,523,Atlas Product 1425,Components,Specialty,Meter,416.92,854.82,Inactive
1426,PROD-001426,211,Atlas Product 1426,Components,Premium,Liter,396.73,762.7,Active
1427,PROD-001427,260,Atlas Product 1427,Raw Materials,Premium,Each,272.43,393.17,Inactive
1428,PROD-001428,396,Atlas Product 1428,Components,Premium,Kg,93.41,123.06,Active
1429,PROD-001429,187,Atlas Product 1429,Packaging,Specialty,Meter,498.85,694.08,Active
1430,PROD-001430,863,Atlas Product 1430,Packaging,Standard,Meter,300.87,646.04,Active
1431,PROD-001431,713,Atlas Product 1431,Industrial Equipment,Standard,Liter,141.54,198.72,Active
1432,PROD-001432,957,Atlas Product 1432,Components,Standard,Meter,94.32,222.87,Active
1433,PROD-001433,631,Atlas Product 1433,Raw Materials,Premium,Kg,334.52,663.47,Active
1434,PROD-001434,103,Atlas Product 1434,Components,Premium,Meter,318.07,662.31,Active
1435,PROD-001435,417,Atlas Product 1435,Raw Materials,Specialty,Meter,368.81,602.48,Active
1436,PROD-001436,280,Atlas Product 1436,Components,Premium,Meter,227.06,371.67,Active
1437,PROD-001437,174,Atlas Product 1437,Packaging,Premium,Liter,327.55,738.13,Active
1438,PROD-001438,107,Atlas Product 1438,Raw Materials,Premium,Kg,398.76,981.09,Active
1439,PROD-001439,919,Atlas Product 1439,Components,Premium,Each,46.0,79.76,Active
1440,PROD-001440,669,Atlas Product 1440,Packaging,Standard,Meter,155.68,362.29,Active
1441,PROD-001441,420,Atlas Product 1441,Industrial Equipment,Premium,Each,134.07,319.35,Active
1442,PROD-001442,846,Atlas Product 1442,Packaging,Specialty,Kg,150.1,212.76,Active
1443,PROD-001443,263,Atlas Product 1443,Packaging,Standard,Each,382.35,770.58,Active
1444,PROD-001444,11,Atlas Product 1444,Components,Standard,Meter,29.78,50.19,Inactive
1445,PROD-001445,178,Atlas Product 1445,Electronics,Standard,Meter,310.43,400.04,Active
1446,PROD-001446,495,Atlas Product 1446,Industrial Equipment,Specialty,Liter,22.42,46.86,Inactive
1447,PROD-001447,264,Atlas Product 1447,Raw Materials,Specialty,Liter,208.73,454.51,Active
1448,PROD-001448,64,Atlas Product 1448,Electronics,Premium,Liter,311.1,622.51,Active
1449,PROD-001449,400,Atlas Product 1449,Industrial Equipment,Standard,Liter,250.89,473.69,Active
1450,PROD-001450,937,Atlas Product 1450,Raw Materials,Specialty,Liter,201.45,488.54,Active
1451,PROD-001451,390,Atlas Product 1451,Packaging,Specialty,Kg,248.12,360.82,Active
1452,PROD-001452,205,Atlas Product 1452,Electronics,Specialty,Kg,180.21,442.33,Active
1453,PROD-001453,427,Atlas Product 1453,Industrial Equipment,Premium,Kg,183.26,359.89,Active
1454,PROD-001454,639,Atlas Product 1454,Components,Standard,Liter,437.86,1045.01,Active
1455,PROD-001455,217,Atlas Product 1455,Electronics,Premium,Meter,272.25,643.65,Active
1456,PROD-001456,370,Atlas Product 1456,Electronics,Premium,Each,61.21,81.16,Active
1457,PROD-001457,628,Atlas Product 1457,Electronics,Specialty,Each,37.47,77.54,Active
1458,PROD-001458,396,Atlas Product 1458,Electronics,Standard,Each,150.71,306.84,Active
1459,PROD-001459,941,Atlas Product 1459,Components,Premium,Meter,405.88,694.57,Active
1460,PROD-001460,338,Atlas Product 1460,Raw Materials,Specialty,Meter,115.19,193.95,Active
1461,PROD-001461,760,Atlas Product 1461,Electronics,Standard,Kg,292.84,571.09,Active
1462,PROD-001462,392,Atlas Product 1462,Raw Materials,Premium,Kg,198.6,406.07,Active
1463,PROD-001463,776,Atlas Product 1463,Packaging,Specialty,Liter,40.33,58.46,Active
1464,PROD-001464,501,Atlas Product 1464,Components,Premium,Meter,323.94,755.5,Inactive
1465,PROD-001465,712,Atlas Product 1465,Industrial Equipment,Specialty,Meter,426.21,801.77,Active
1466,PROD-001466,545,Atlas Product 1466,Packaging,Standard,Liter,61.36,104.77,Active
1467,PROD-001467,489,Atlas Product 1467,Electronics,Specialty,Liter,178.13,408.18,Active
1468,PROD-001468,799,Atlas Product 1468,Industrial Equipment,Premium,Kg,303.31,708.53,Active
1469,PROD-001469,44,Atlas Product 1469,Raw Materials,Standard,Meter,240.12,317.11,Active
1470,PROD-001470,671,Atlas Product 1470,Packaging,Standard,Kg,18.84,34.89,Active
1471,PROD-001471,77,Atlas Product 1471,Components,Standard,Kg,363.73,772.73,Active
1472,PROD-001472,682,Atlas Product 1472,Industrial Equipment,Premium,Meter,352.06,583.28,Active
1473,PROD-001473,287,Atlas Product 1473,Electronics,Premium,Each,451.08,924.61,Active
