product_id,supplier_id,product_name,category,unit_cost,unit_price,status
PROD-0001559,SUP-000665,Raw Materials Product 01559,Raw Materials,40.34,53.14,Active
PROD-0001560,SUP-000426,Raw Materials Product 01560,Raw Materials,22.92,55.18,Active
PROD-0001561,SUP-000160,Industrial Parts Product 01561,Industrial Parts,10.26,19.32,Active
PROD-0001562,SUP-000082,Packaging Product 01562,Packaging,34.4,54.22,Inactive
PROD-0001563,SUP-000216,Finished Goods Product 01563,Finished Goods,18.49,60.46,Active
PROD-0001564,SUP-000093,Industrial Parts Product 01564,Industrial Parts,81.38,198.43,Active
PROD-0001565,SUP-000953,Packaging Product 01565,Packaging,18.03,39.46,Active
PROD-0001566,SUP-000346,Finished Goods Product 01566,Finished Goods,120.96,283.53,Active
PROD-0001567,SUP-000384,Components Product 01567,Components,31.22,46.68,Active
PROD-0001568,SUP-000852,Finished Goods Product 01568,Finished Goods,41.22,94.84,Active
PROD-0001569,SUP-000702,Finished Goods Product 01569,Finished Goods,55.24,120.09,Active
PROD-0001570,SUP-000882,Finished Goods Product 01570,Finished Goods,51.64,97.07,Active
PROD-0001571,SUP-000353,Raw Materials Product 01571,Raw Materials,38.3,94.85,Active
PROD-0001572,SUP-000827,Raw Materials Product 01572,Raw Materials,11.99,25.18,Active
PROD-0001573,SUP-000272,Industrial Parts Product 01573,Industrial Parts,291.39,516.31,Active
PROD-0001574,SUP-000843,Industrial Parts Product 01574,Industrial Parts,13.46,25.1,Active
PROD-0001575,SUP-000155,Raw Materials Product 01575,Raw Materials,12.82,19.89,Active
PROD-0001576,SUP-000582,Raw Materials Product 01576,Raw Materials,45.1,108.43,Active
PROD-0001577,SUP-000085,Finished Goods Product 01577,Finished Goods,72.84,91.53,Active
PROD-0001578,SUP-000089,Finished Goods Product 01578,Components,13.9,31.48,Active
PROD-0001579,SUP-000770,Components Product 01579,Components,103.63,254.06,Active
PROD-0001580,SUP-000923,Industrial Parts Product 01580,Industrial Parts,13.26,24.39,Active
PROD-0001581,SUP-000924,Raw Materials Product 01581,Raw Materials,67.56,108.18,Active
PROD-0001582,SUP-000685,Industrial Parts Product 01582,Industrial Parts,43.82,88.02,Active
PROD-0001583,SUP-000066,Components Product 01583,Components,208.1,482.13,Active
PROD-0001584,SUP-000416,Components Product 01584,Components,51.64,102.23,Active
PROD-0001585,SUP-000926,Raw Materials Product 01585,Raw Materials,49.05,104.0,Active
PROD-0001586,SUP-000076,Finished Goods Product 01586,Finished Goods,43.62,73.31,Active
PROD-0001587,SUP-000404,Industrial Parts Product 01587,Industrial Parts,85.63,124.61,Active
PROD-0001588,SUP-000283,Raw Materials Product 01588,Raw Materials,19.01,37.72,Active
PROD-0001589,SUP-000447,Finished Goods Product 01589,Finished Goods,28.72,61.55,Active
PROD-0001590,SUP-000835,Finished Goods Product 01590,Finished Goods,47.41,114.58,Active
PROD-0001591,SUP-000474,Components Product 01591,Components,111.63,250.57,Active
PROD-0001592,SUP-000857,Finished Goods Product 01592,Finished Goods,49.26,73.09,Active
PROD-0001593,SUP-000734,Industrial Parts Product 01593,Industrial Parts,12.52,21.64,Active
PROD-0001594,SUP-000121,Components Product 01594,Components,67.38,125.42,Active
PROD-0001595,SUP-000773,Finished Goods Product 01595,Finished Goods,51.82,119.07,Active
PROD-0001596,SUP-000229,Industrial Parts Product 01596,Industrial Parts,44.41,70.77,Active
PROD-0001597,SUP-000574,Industrial Parts Product 01597,Industrial Parts,48.44,67.84,Active
PROD-0001598,SUP-000286,Raw Materials Product 01598,Raw Materials,25.49,62.94,Inactive
PROD-0001599,SUP-000130,Packaging Product 01599,Packaging,52.99,90.47,Active
PROD-0001600,SUP-000816,Packaging Product 01600,Packaging,11.87,16.78,Active
PROD-0001601,SUP-000045,Finished Goods Product 01601,Finished Goods,86.57,212.15,Active
PROD-0001602,SUP-000163,Finished Goods Product 01602,Finished Goods,192.33,292.25,Active
PROD-0001603,SUP-000403,Raw Materials Product 01603,Raw Materials,131.65,216.47,Active
PROD-0001604,SUP-000270,Industrial Parts Product 01604,Industrial Parts,26.11,40.79,Active
PROD-0001605,SUP-000741,Components Product 01605,Components,63.88,134.74,Active
PROD-0001606,SUP-000320,Industrial Parts Product 01606,Industrial Parts,77.57,123.09,Active
PROD-0001607,SUP-000673,Packaging Product 01607,Packaging,33.14,94.83,Active
PROD-0001608,SUP-000899,Raw Materials Product 01608,Raw Materials,22.13,33.96,Active
PROD-0001609,SUP-000789,Components Product 01609,Components,25.96,58.78,Active
PROD-0001610,SUP-000342,Raw Materials Product 01610,Raw Materials,17.71,35.65,Active
PROD-0001611,SUP-000914,Raw Materials Product 01611,Raw Materials,20.69,45.76,Active
PROD-0001612,SUP-000140,Components Product 01612,Components,173.98,289.86,Active
PROD-0001613,SUP-000967,Raw Materials Product 01613,Raw Materials,3285.0,3285.0,Active
PROD-0001614,SUP-000663,Components Product 01614,Components,17.34,31.54,Active
PROD-0001615,SUP-000865,Raw Materials Product 01615,Raw Materials,59.31,140.3,Active
PROD-0001616,SUP-000267,Raw Materials Product 01616,Raw Materials,151.42,287.84,Active
PROD-0001617,SUP-000088,Raw Materials Product 01617,Raw Materials,53.34,90.42,Active
PROD-0001618,SUP-000844,Industrial Parts Product 01618,Industrial Parts,38.66,73.34,Active
PROD-0001619,SUP-000532,Finished Goods Product 01619,Finished Goods,4.65,8.13,Active
PROD-0001620,SUP-000671,Components Product 01620,Components,19.72,60.46,Active
PROD-0001621,SUP-000493,Packaging Product 01621,Packaging,48.67,118.45,Active
PROD-0001622,SUP-000715,Packaging Product 01622,Packaging,141.35,223.3,Active
PROD-0001623,SUP-000772,Industrial Parts Product 01623,Industrial Parts,33.84,72.91,Active
PROD-0001624,SUP-000386,Raw Materials Product 01624,Raw Materials,73.59,102.98,Active
PROD-0001625,SUP-000225,Raw Materials Product 01625,Raw Materials,50.61,109.72,Active
PROD-0001626,SUP-000889,Packaging Product 01626,Packaging,31.61,38.59,Active
PROD-0001627,SUP-000130,Packaging Product 01627,Packaging,18.93,27.93,Active
PROD-0001628,SUP-000209,Raw Materials Product 01628,Raw Materials,38.9,77.74,Active
PROD-0001629,SUP-000564,Industrial Parts Product 01629,Industrial Parts,199.86,327.23,Active
PROD-0001630,SUP-000543,Components Product 01630,Components,6.17,8.65,Active
PROD-0001631,SUP-000835,Industrial Parts Product 01631,Industrial Parts,29.09,42.19,Active
PROD-0001632,SUP-000987,Raw Materials Product 01632,Raw Materials,28.3,62.62,Active
PROD-0001633,SUP-000540,Raw Materials Product 01633,Raw Materials,25.71,62.22,Active
PROD-0001634,SUP-000429,Raw Materials Product 01634,Raw Materials,72.88,153.57,Active
PROD-0001635,SUP-000014,Packaging Product 01635,Packaging,58.42,81.61,Active
PROD-0001636,SUP-000259,Components Product 01636,Components,33.58,49.76,Active
PROD-0001637,SUP-000461,Industrial Parts Product 01637,Industrial Parts,34.31,66.8,Active
PROD-0001638,SUP-000380,Raw Materials Product 01638,Raw Materials,52.71,96.1,Active
PROD-0001639,SUP-000026,Packaging Product 01639,Packaging,77.87,143.52,Active
PROD-0001640,SUP-000852,Raw Materials Product 01640,Raw Materials,115.05,209.3,Active
PROD-0001641,SUP-000205,Packaging Product 01641,Packaging,36.84,61.22,Active
PROD-0001642,SUP-000188,Raw Materials Product 01642,Raw Materials,10.56,13.89,Active
PROD-0001643,SUP-000863,Raw Materials Product 01643,Raw Materials,73.63,136.25,Active
PROD-0001644,SUP-000779,Packaging Product 01644,Packaging,33.46,80.48,Active
PROD-0001645,SUP-000933,Components Product 01645,Components,67.31,135.59,Active
PROD-0001646,SUP-000669,Components Product 01646,Components,272.51,540.88,Active
PROD-0001647,SUP-000162,Components Product 01647,Components,35.34,79.48,Active
PROD-0001648,SUP-000053,Components Product 01648,Components,32.44,73.56,Active
PROD-0001649,SUP-000280,Industrial Parts Product 01649,Industrial Parts,15.26,24.13,Active
PROD-0001650,SUP-000733,Raw Materials Product 01650,Raw Materials,136.13,304.67,Active
PROD-0001651,SUP-000094,Industrial Parts Product 01651,Industrial Parts,5.28,12.1,Active
PROD-0001652,SUP-000556,Components Product 01652,Components,38.51,69.59,Active
PROD-0001653,SUP-000460,Raw Materials Product 01653,Raw Materials,72.75,72.75,Active
PROD-0001654,SUP-000039,Finished Goods Product 01654,Finished Goods,31.99,67.11,Active
PROD-0001655,SUP-000890,Raw Materials Product 01655,Raw Materials,13.17,29.0,Active
PROD-0001656,SUP-000287,Industrial Parts Product 01656,Industrial Parts,12.45,17.73,Active
PROD-0001657,SUP-000134,Raw Materials Product 01657,Raw Materials,28.94,63.72,Active
PROD-0001658,SUP-000315,Industrial Parts Product 01658,Industrial Parts,58.83,75.26,Active
PROD-0001659,SUP-000762,Raw Materials Product 01659,Raw Materials,42.79,95.52,Active
PROD-0001660,SUP-000335,Raw Materials Product 01660,Raw Materials,19.16,26.81,Active
PROD-0001661,SUP-000261,Components Product 01661,Components,86.6,143.69,Active
PROD-0001662,SUP-000126,Finished Goods Product 01662,Finished Goods,81.3,176.1,Active
PROD-0001663,SUP-000996,Components Product 01663,Components,19.02,32.06,Active
PROD-0001664,SUP-000937,Components Product 01664,Components,15.42,19.65,Active
PROD-0001665,SUP-000938,Packaging Product 01665,Packaging,76.75,100.35,Active
PROD-0001666,SUP-000079,Raw Materials Product 01666,Raw Materials,28.82,51.43,Inactive
PROD-0001667,SUP-000946,Industrial Parts Product 01667,Industrial Parts,43.77,86.58,Active
PROD-0001668,SUP-000004,Industrial Parts Product 01668,Industrial Parts,74.63,125.22,Active
PROD-0001669,SUP-000180,Components Product 01669,Components,9.85,22.34,Active
PROD-0001670,SUP-000814,Raw Materials Product 01670,Raw Materials,39.93,88.15,Active
PROD-0001671,SUP-000759,Raw Materials Product 01671,Raw Materials,39.36,64.24,Active
PROD-0001672,SUP-000968,Finished Goods Product 01672,Finished Goods,18.97,37.17,Active
PROD-0001673,SUP-000650,Finished Goods Product 01673,Finished Goods,15.14,30.45,Active
PROD-0001674,SUP-000322,Packaging Product 01674,Packaging,22.08,38.97,Active
PROD-0001675,SUP-000893,Industrial Parts Product 01675,Industrial Parts,8.18,10.11,Active
PROD-0001677,SUP-000295,Raw Materials Product 01677,Raw Materials,83.15,170.74,Active
PROD-0001678,SUP-000966,Components Product 01678,Components,17.28,26.14,Active
PROD-0001679,SUP-000579,Industrial Parts Product 01679,Industrial Parts,11.94,22.52,Active
PROD-0001680,SUP-000523,Raw Materials Product 01680,Raw Materials,31.74,67.85,Active
PROD-0001681,SUP-000084,Industrial Parts Product 01681,Industrial Parts,19.99,46.78,Active
PROD-0001682,SUP-000471,Components Product 01682,Components,20.69,46.96,Active
PROD-0001683,SUP-000041,Components Product 01683,Components,86.36,175.7,Active
PROD-0001684,SUP-000545,Raw Materials Product 01684,Raw Materials,187.0,227.67,Active
PROD-0001685,SUP-000054,Finished Goods Product 01685,Finished Goods,59.01,130.82,Active
PROD-0001686,SUP-000823,Raw Materials Product 01686,Raw Materials,10.63,14.83,Active
PROD-0001687,SUP-000602,Finished Goods Product 01687,Finished Goods,25.75,57.74,Active
PROD-0001688,SUP-000221,Packaging Product 01688,Packaging,65.76,134.06,Active
PROD-0001689,SUP-000141,Industrial Parts Product 01689,Industrial Parts,27.08,66.33,Active
PROD-0001690,SUP-000634,Components Product 01690,Components,25.15,47.23,Active
PROD-0001691,SUP-000041,Packaging Product 01691,Packaging,35.4,63.55,Active
PROD-0001692,SUP-000625,Raw Materials Product 01692,Raw Materials,109.28,175.61,Active
PROD-0001693,SUP-000544,Finished Goods Product 01693,Finished Goods,9.98,14.8,Active
PROD-0001694,SUP-000621,Industrial Parts Product 01694,Industrial Parts,36.52,46.52,Active
PROD-0001695,SUP-000829,Industrial Parts Product 01695,Industrial Parts,6.91,16.92,Active
PROD-0001696,SUP-000673,Finished Goods Product 01696,Finished Goods,80.88,106.66,Active
PROD-0001697,SUP-000243,Raw Materials Product 01697,Raw Materials,38.5,55.27,Active
PROD-0001698,SUP-000110,Packaging Product 01698,Packaging,21.48,52.4,Active
PROD-0001699,SUP-000791,Raw Materials Product 01699,Raw Materials,59.6,123.44,Active
PROD-0001700,SUP-000220,Finished Goods Product 01700,Finished Goods,21.02,29.03,Active
PROD-0001701,SUP-000919,Industrial Parts Product 01701,Industrial Parts,12.41,25.92,Active
PROD-0001702,SUP-000392,Components Product 01702,Components,143.68,308.81,Inactive
PROD-0001703,SUP-000745,Finished Goods Product 01703,Finished Goods,28.92,52.93,Active
PROD-0001704,SUP-000952,Packaging Product 01704,Packaging,37.02,73.98,Active
PROD-0001705,SUP-000334,Components Product 01705,Components,33.14,144.24,Active
PROD-0001706,SUP-000695,Industrial Parts Product 01706,Industrial Parts,116.36,151.72,Active
PROD-0001707,SUP-000352,Raw Materials Product 01707,Raw Materials,35.05,52.32,Active
PROD-0001708,SUP-000649,Industrial Parts Product 01708,Industrial Parts,176.85,340.61,Active
PROD-0001709,SUP-000791,Industrial Parts Product 01709,Industrial Parts,60.88,81.67,Active
PROD-0001710,SUP-000109,Packaging Product 01710,Packaging,136.41,297.99,Active
PROD-0001711,SUP-000115,Finished Goods Product 01711,Finished Goods,20.81,49.69,Active
PROD-0001712,SUP-000478,Industrial Parts Product 01712,Components,3285.0,3285.0,Active
PROD-0001713,SUP-000326,Raw Materials Product 01713,Raw Materials,40.61,63.14,Active
PROD-0001714,SUP-000116,Industrial Parts Product 01714,Industrial Parts,17.65,29.2,Active
PROD-0001715,SUP-000563,Finished Goods Product 01715,Finished Goods,108.85,230.92,Active
PROD-0001716,SUP-000513,Industrial Parts Product 01716,Industrial Parts,21.78,35.13,Active
PROD-0001717,SUP-000094,Raw Materials Product 01717,Raw Materials,20.38,25.83,Active
PROD-0001718,SUP-000381,Components Product 01718,Components,8.84,13.67,Active
PROD-0001719,SUP-000651,Components Product 01719,Components,19.23,25.3,Active
PROD-0001720,SUP-000182,Raw Materials Product 01720,Raw Materials,5.19,6.29,Active
PROD-0001721,SUP-000020,Components Product 01721,Components,23.09,31.43,Active
PROD-0001722,SUP-000099,Components Product 01722,Components,6.15,9.69,Active
PROD-0001723,SUP-000882,Packaging Product 01723,Packaging,15.19,32.42,Inactive
PROD-0001725,SUP-000780,Components Product 01725,Components,28.08,56.22,Active
PROD-0001726,SUP-000380,Raw Materials Product 01726,Raw Materials,47.61,88.48,Active
PROD-0001727,SUP-000609,Finished Goods Product 01727,Finished Goods,33.96,43.33,Active
PROD-0001728,SUP-000633,Packaging Product 01728,Packaging,47.48,99.88,Active
PROD-0001729,SUP-000965,Finished Goods Product 01729,Finished Goods,64.94,113.33,Inactive
PROD-0001730,SUP-000200,Packaging Product 01730,Packaging,48.88,78.02,Active
PROD-0001731,SUP-000504,Industrial Parts Product 01731,Industrial Parts,31.82,65.6,Active
PROD-0001732,SUP-000712,Industrial Parts Product 01732,Industrial Parts,98.18,136.17,Inactive
PROD-0001733,SUP-000201,Finished Goods Product 01733,Finished Goods,35.99,79.06,Active
PROD-0001734,SUP-000917,Raw Materials Product 01734,Raw Materials,13.04,26.52,Active
PROD-0001736,SUP-000235,Components Product 01736,Components,46.27,74.12,Active
PROD-0001737,SUP-000841,Raw Materials Product 01737,Raw Materials,21.47,38.64,Active
PROD-0001738,SUP-000210,Raw Materials Product 01738,Raw Materials,90.82,201.98,Active
PROD-0001739,SUP-000803,Industrial Parts Product 01739,Industrial Parts,33.14,57.64,Active
PROD-0001740,SUP-000231,Finished Goods Product 01740,Finished Goods,16.23,28.76,Active
PROD-0001741,SUP-000543,Raw Materials Product 01741,Raw Materials,11.45,20.96,Active
PROD-0001742,SUP-000722,Components Product 01742,Components,11.2,23.87,Active
PROD-0001743,SUP-000050,Raw Materials Product 01743,Raw Materials,185.58,280.22,Active
PROD-0001744,SUP-000531,Components Product 01744,Components,35.16,87.11,Active
PROD-0001745,SUP-000533,Industrial Parts Product 01745,Industrial Parts,49.73,63.73,Active
PROD-0001746,SUP-000944,Raw Materials Product 01746,Raw Materials,20.17,29.08,Active
PROD-0001747,SUP-000341,Finished Goods Product 01747,Finished Goods,62.33,106.99,Active
PROD-0001748,SUP-000028,Industrial Parts Product 01748,Industrial Parts,29.87,54.26,Active
PROD-0001749,SUP-000475,Raw Materials Product 01749,Components,28.58,45.17,Active
PROD-0001750,SUP-000390,Packaging Product 01750,Packaging,3285.0,3285.0,Active
PROD-0001751,SUP-000335,Finished Goods Product 01751,Finished Goods,12.18,24.96,Active
PROD-0001752,SUP-000226,Finished Goods Product 01752,Finished Goods,57.88,88.83,Inactive
PROD-0001753,SUP-000708,Raw Materials Product 01753,Raw Materials,132.88,188.36,Active
PROD-0001754,SUP-000044,Components Product 01754,Components,43.06,99.73,Active
PROD-0001755,SUP-000205,Components Product 01755,Components,30.02,39.78,Active
PROD-0001756,SUP-000881,Finished Goods Product 01756,Finished Goods,16.99,39.09,Active
PROD-0001757,SUP-000135,Components Product 01757,Components,26.88,64.16,Active
PROD-0001758,SUP-000809,Finished Goods Product 01758,Finished Goods,18.04,22.29,Active
PROD-0001759,SUP-000031,Industrial Parts Product 01759,Industrial Parts,8.78,20.27,Active
PROD-0001760,SUP-000337,Raw Materials Product 01760,Raw Materials,26.08,46.36,Active
PROD-0001761,SUP-000201,Packaging Product 01761,Packaging,29.5,68.02,Active
PROD-0001762,SUP-000464,Finished Goods Product 01762,Finished Goods,40.76,69.77,Active
PROD-0001763,SUP-000338,Finished Goods Product 01763,Finished Goods,85.09,138.87,Active
PROD-0001764,SUP-000654,Raw Materials Product 01764,Raw Materials,44.2,73.96,Active
PROD-0001765,SUP-000065,Raw Materials Product 01765,Raw Materials,18.02,35.27,Active
PROD-0001766,SUP-000262,Components Product 01766,Components,50.72,114.87,Active
PROD-0001768,SUP-000541,Components Product 01768,Components,27.54,52.87,Active
PROD-0001769,SUP-000728,Components Product 01769,Components,34.1,53.98,Active
PROD-0001770,SUP-000509,Finished Goods Product 01770,Finished Goods,46.96,84.05,Active
