financial_transaction_key,transaction_id,date_key,account_key,location_key,transaction_type,transaction_category,transaction_amount
14908,FIN-014908,20250606,504,2,Revenue,Utilities,22386.18
14909,FIN-014909,20211217,590,82,Revenue,Sales Revenue,2228.3
14910,FIN-014910,20251023,252,24,Cost,Materials,46251.01
14911,FIN-014911,20241016,587,19,Revenue,Utilities,27618.46
14912,FIN-014912,20231022,871,82,Cost,Sales Revenue,25073.3
14913,FIN-014913,20220504,611,28,Revenue,Utilities,42848.4
14914,FIN-014914,20241203,339,77,Expense,Materials,9979.32
14915,FIN-014915,20191210,114,88,Expense,Materials,34454.73
14916,FIN-014916,20240819,268,95,Cost,Operating Expense,10862.24
14917,FIN-014917,20250315,204,63,Cost,Maintenance,48570.86
14918,FIN-014918,20210218,882,22,Revenue,Utilities,37202.41
14919,FIN-014919,20230118,698,71,Cost,Sales Revenue,7182.11
14920,FIN-014920,20230216,446,15,Revenue,Utilities,27232.24
14921,FIN-014921,20230601,626,33,Cost,Operating Expense,708.05
14922,FIN-014922,20221231,711,76,Expense,Utilities,9203.81
14923,FIN-014923,20251004,909,94,Expense,Utilities,29140.46
14924,FIN-014924,20230503,586,28,Cost,Utilities,29077.6
14925,FIN-014925,20220417,538,39,Cost,Operating Expense,2885.31
14926,FIN-014926,20211207,819,81,Expense,Materials,49285.25
14927,FIN-014927,20220331,297,11,Expense,Utilities,26794.81
14928,FIN-014928,20191209,959,69,Expense,Materials,9543.91
14929,FIN-014929,20250929,556,94,Revenue,Sales Revenue,5554.12
14930,FIN-014930,20190415,884,8,Expense,Payroll,6641.87
14931,FIN-014931,20200716,22,84,Expense,Materials,49028.32
14932,FIN-014932,20190727,33,11,Expense,Maintenance,27003.12
14933,FIN-014933,20230516,222,64,Expense,Sales Revenue,24047.81
14934,FIN-014934,20230308,53,2,Expense,Payroll,37574.21
14935,FIN-014935,20220406,973,59,Revenue,Utilities,36833.96
14936,FIN-014936,20250328,412,35,Revenue,Payroll,6964.52
14937,FIN-014937,20191018,778,47,Cost,Sales Revenue,24669.43
14938,FIN-014938,20240929,638,77,Cost,Payroll,43246.95
14939,FIN-014939,20190310,755,56,Cost,Sales Revenue,28714.83
14940,FIN-014940,20201108,130,56,Expense,Materials,40615.15
14941,FIN-014941,20211020,139,80,Revenue,Maintenance,40141.81
14942,FIN-014942,20240609,541,51,Expense,Payroll,49368.27
14943,FIN-014943,20210306,692,68,Cost,Operating Expense,15668.12
14944,FIN-014944,20221216,365,3,Cost,Sales Revenue,6365.92
14945,FIN-014945,20240924,219,5,Expense,Payroll,15849.58
14946,FIN-014946,20200505,182,61,Revenue,Utilities,30525.55
14947,FIN-014947,20190923,960,79,Cost,Payroll,42380.27
14948,FIN-014948,20220228,430,23,Expense,Sales Revenue,26231.72
14949,FIN-014949,20200524,111,53,Expense,Materials,5672.41
14950,FIN-014950,20230123,90,99,Expense,Payroll,30912.69
14951,FIN-014951,20231226,981,68,Revenue,Maintenance,9297.0
14952,FIN-014952,20191130,958,84,Revenue,Payroll,21651.01
14953,FIN-014953,20250507,641,20,Revenue,Materials,18512.85
14954,FIN-014954,20221113,851,40,Expense,Utilities,28895.06
14955,FIN-014955,20210124,817,6,Expense,Maintenance,33802.6
14956,FIN-014956,20210601,111,58,Expense,Materials,16550.61
14957,FIN-014957,20250123,189,27,Expense,Maintenance,41124.57
14958,FIN-014958,20230615,336,78,Cost,Maintenance,16464.76
14959,FIN-014959,20230114,593,64,Revenue,Utilities,15029.71
14960,FIN-014960,20200923,851,47,Revenue,Sales Revenue,9776.09
14961,FIN-014961,20210915,148,95,Cost,Payroll,6461.88
14962,FIN-014962,20230610,995,42,Cost,Operating Expense,15163.14
14963,FIN-014963,20211228,611,8,Revenue,Maintenance,47197.39
14964,FIN-014964,20190425,229,85,Cost,Operating Expense,9234.85
14965,FIN-014965,20230915,990,43,Cost,Sales Revenue,20918.9
14966,FIN-014966,20221205,551,27,Expense,Operating Expense,37190.92
14967,FIN-014967,20201024,669,83,Revenue,Maintenance,49175.89
14968,FIN-014968,20250811,458,21,Revenue,Maintenance,43143.97
14969,FIN-014969,20201008,950,63,Expense,Materials,19435.61
14970,FIN-014970,20210628,448,25,Expense,Payroll,45796.61
14971,FIN-014971,20190325,133,91,Expense,Operating Expense,14985.12
14972,FIN-014972,20241214,387,39,Expense,Sales Revenue,36076.39
14973,FIN-014973,20190104,573,32,Revenue,Operating Expense,32534.66
14974,FIN-014974,20201027,461,56,Cost,Sales Revenue,11086.28
14975,FIN-014975,20250415,700,100,Expense,Maintenance,31661.6
14976,FIN-014976,20230402,400,48,Cost,Maintenance,40619.53
14977,FIN-014977,20220823,302,81,Revenue,Materials,29685.25
14978,FIN-014978,20250808,375,87,Cost,Operating Expense,11918.82
14979,FIN-014979,20221003,621,73,Expense,Payroll,9119.52
14980,FIN-014980,20221017,43,10,Expense,Payroll,594.42
14981,FIN-014981,20251107,742,24,Cost,Operating Expense,22266.86
14982,FIN-014982,20201231,749,93,Revenue,Maintenance,28054.92
14983,FIN-014983,20200831,855,75,Cost,Utilities,31119.95
14984,FIN-014984,20221007,154,27,Cost,Sales Revenue,45868.78
14985,FIN-014985,20221203,979,83,Revenue,Maintenance,5272.85
14986,FIN-014986,20210630,348,87,Revenue,Operating Expense,33421.4
14987,FIN-014987,20190630,4,91,Revenue,Maintenance,17646.98
14988,FIN-014988,20190327,744,26,Cost,Materials,28664.62
14989,FIN-014989,20200119,868,56,Revenue,Maintenance,20397.97
14990,FIN-014990,20211129,118,30,Expense,Maintenance,20598.05
14991,FIN-014991,20230116,331,5,Cost,Materials,6127.64
14992,FIN-014992,20210317,314,100,Expense,Maintenance,31989.22
14993,FIN-014993,20240711,781,41,Expense,Sales Revenue,13353.12
14994,FIN-014994,20231227,272,28,Expense,Maintenance,43142.7
14995,FIN-014995,20231023,414,51,Cost,Materials,34927.68
14996,FIN-014996,20251018,801,21,Revenue,Materials,7813.97
14997,FIN-014997,20220701,104,99,Expense,Sales Revenue,38309.65
14998,FIN-014998,20250813,844,91,Revenue,Materials,7484.72
14999,FIN-014999,20250124,77,63,Revenue,Payroll,24501.61
15000,FIN-015000,20220120,575,69,Revenue,Maintenance,4311.02
15001,FIN-015001,20250611,508,12,Revenue,Maintenance,27865.21
15002,FIN-015002,20230419,729,5,Expense,Operating Expense,3364.58
15003,FIN-015003,20230711,541,57,Expense,Sales Revenue,12462.73
15004,FIN-015004,20190602,226,76,Revenue,Payroll,12505.52
15005,FIN-015005,20201005,449,6,Revenue,Sales Revenue,27299.21
15006,FIN-015006,20250916,974,100,Expense,Sales Revenue,26054.94
15007,FIN-015007,20250201,877,62,Cost,Sales Revenue,8292.4
15008,FIN-015008,20230813,855,91,Revenue,Maintenance,6837.11
15009,FIN-015009,20191113,970,53,Revenue,Operating Expense,40705.31
15010,FIN-015010,20190410,39,58,Revenue,Maintenance,25456.62
15011,FIN-015011,20220103,106,73,Cost,Sales Revenue,29131.57
15012,FIN-015012,20210417,140,85,Cost,Operating Expense,28911.07
15013,FIN-015013,20200615,290,27,Expense,Utilities,2905.32
15014,FIN-015014,20210112,12,11,Cost,Operating Expense,14430.62
15015,FIN-015015,20220319,104,19,Revenue,Utilities,8481.58
15016,FIN-015016,20220719,191,87,Revenue,Payroll,5644.71
15017,FIN-015017,20210705,899,46,Expense,Maintenance,30099.38
15018,FIN-015018,20250613,44,90,Revenue,Sales Revenue,10706.17
15019,FIN-015019,20250226,122,65,Expense,Operating Expense,46674.61
15020,FIN-015020,20200318,331,49,Expense,Operating Expense,21773.77
15021,FIN-015021,20230512,3,76,Expense,Operating Expense,21758.44
15022,FIN-015022,20190501,136,23,Cost,Operating Expense,39521.89
15023,FIN-015023,20210827,361,21,Expense,Payroll,15968.83
15024,FIN-015024,20241027,143,84,Cost,Payroll,16527.86
15025,FIN-015025,20240608,515,59,Expense,Payroll,43417.38
15026,FIN-015026,20200414,324,82,Revenue,Maintenance,21742.7
15027,FIN-015027,20230726,125,82,Expense,Utilities,25081.92
15028,FIN-015028,20211128,9,15,Expense,Materials,5614.74
15029,FIN-015029,20250423,931,85,Cost,Utilities,8345.1
15030,FIN-015030,20220606,132,29,Revenue,Payroll,8683.23
15031,FIN-015031,20220320,806,16,Expense,Operating Expense,9736.89
15032,FIN-015032,20200413,703,35,Revenue,Utilities,45646.87
15033,FIN-015033,20210418,427,19,Cost,Utilities,36305.02
15034,FIN-015034,20200217,186,42,Cost,Maintenance,33088.78
15035,FIN-015035,20190713,111,71,Cost,Utilities,42137.52
15036,FIN-015036,20200320,449,85,Revenue,Maintenance,34529.09
15037,FIN-015037,20190331,200,80,Revenue,Materials,49598.59
15038,FIN-015038,20250625,767,39,Revenue,Sales Revenue,4740.69
15039,FIN-015039,20241129,734,24,Revenue,Maintenance,42812.2
15040,FIN-015040,20240715,335,64,Revenue,Materials,24642.44
15041,FIN-015041,20190121,124,79,Revenue,Materials,14121.15
15042,FIN-015042,20241122,992,85,Cost,Payroll,40170.08
15043,FIN-015043,20190127,315,17,Cost,Payroll,20007.07
15044,FIN-015044,20220314,765,45,Revenue,Maintenance,45061.04
15045,FIN-015045,20200109,32,64,Revenue,Maintenance,12064.34
15046,FIN-015046,20230312,849,51,Revenue,Utilities,49571.55
15047,FIN-015047,20230226,648,7,Expense,Materials,43468.47
15048,FIN-015048,20250805,230,4,Revenue,Maintenance,15998.69
15049,FIN-015049,20250322,430,53,Revenue,Payroll,30451.8
15050,FIN-015050,20230903,841,50,Revenue,Maintenance,20159.09
15051,FIN-015051,20231103,981,58,Expense,Materials,43922.87
15052,FIN-015052,20250304,487,66,Cost,Payroll,41356.68
15053,FIN-015053,20231020,269,70,Revenue,Materials,13872.64
15054,FIN-015054,20250103,933,39,Expense,Operating Expense,37074.84
15055,FIN-015055,20240827,520,1,Revenue,Sales Revenue,23801.29
15056,FIN-015056,20200521,625,13,Cost,Utilities,48146.26
15057,FIN-015057,20201201,835,82,Cost,Payroll,33289.95
15058,FIN-015058,20200121,348,52,Cost,Materials,21114.71
15059,FIN-015059,20251107,60,38,Revenue,Materials,37395.2
15060,FIN-015060,20230529,225,28,Expense,Materials,18225.7
15061,FIN-015061,20230715,732,22,Expense,Operating Expense,43291.35
15062,FIN-015062,20240304,9,35,Expense,Payroll,2582.09
15063,FIN-015063,20240612,523,1,Expense,Utilities,17275.41
15064,FIN-015064,20201211,835,14,Revenue,Payroll,6949.16
15065,FIN-015065,20210104,220,68,Expense,Maintenance,24692.03
15066,FIN-015066,20220722,392,90,Revenue,Maintenance,38625.99
15067,FIN-015067,20210323,274,76,Cost,Sales Revenue,23889.3
15068,FIN-015068,20190614,999,27,Revenue,Sales Revenue,39689.37
15069,FIN-015069,20200112,557,80,Cost,Operating Expense,26647.7
15070,FIN-015070,20211012,166,4,Revenue,Materials,31707.82
15071,FIN-015071,20250524,307,11,Revenue,Payroll,9770.0
15072,FIN-015072,20210602,775,25,Expense,Sales Revenue,46210.87
15073,FIN-015073,20230611,626,51,Cost,Payroll,6616.85
15074,FIN-015074,20190704,51,57,Revenue,Operating Expense,126.35
15075,FIN-015075,20250813,341,7,Expense,Maintenance,29275.21
15076,FIN-015076,20230716,872,70,Expense,Operating Expense,2511.07
15077,FIN-015077,20250516,666,77,Revenue,Payroll,20688.04
15078,FIN-015078,20221102,923,89,Revenue,Materials,38516.11
15079,FIN-015079,20230618,512,59,Expense,Sales Revenue,15253.7
15080,FIN-015080,20220623,431,33,Cost,Sales Revenue,17993.64
15081,FIN-015081,20230114,636,69,Expense,Operating Expense,31438.23
15082,FIN-015082,20241120,61,8,Revenue,Maintenance,46241.04
15083,FIN-015083,20210730,668,35,Expense,Utilities,28457.26
15084,FIN-015084,20241201,745,24,Expense,Operating Expense,13791.29
15085,FIN-015085,20201201,929,8,Cost,Operating Expense,26334.68
15086,FIN-015086,20211025,205,92,Expense,Utilities,8799.97
15087,FIN-015087,20210828,473,94,Cost,Operating Expense,20502.97
15088,FIN-015088,20210425,405,88,Cost,Materials,46181.01
15089,FIN-015089,20241220,146,39,Cost,Operating Expense,36781.8
15090,FIN-015090,20231117,359,49,Cost,Utilities,7140.17
15091,FIN-015091,20220627,329,8,Revenue,Payroll,23119.74
15092,FIN-015092,20220716,974,26,Expense,Sales Revenue,49653.58
15093,FIN-015093,20240414,356,65,Cost,Operating Expense,9787.18
15094,FIN-015094,20240415,253,99,Expense,Maintenance,2852.59
15095,FIN-015095,20191109,822,6,Expense,Operating Expense,37143.77
15096,FIN-015096,20240530,707,21,Cost,Payroll,37611.49
15097,FIN-015097,20241205,47,95,Expense,Maintenance,26974.87
15098,FIN-015098,20250112,735,6,Expense,Maintenance,36780.13
15099,FIN-015099,20200212,535,35,Revenue,Utilities,36775.2
15100,FIN-015100,20240124,308,28,Revenue,Operating Expense,39561.07
15101,FIN-015101,20190731,604,94,Cost,Sales Revenue,6985.18
15102,FIN-015102,20251009,327,54,Cost,Utilities,770.71
15103,FIN-015103,20210509,60,69,Cost,Materials,12369.96
15104,FIN-015104,20220224,358,27,Expense,Operating Expense,2937.65
15105,FIN-015105,20190401,843,15,Expense,Materials,3791.82
15106,FIN-015106,20220907,858,80,Revenue,Payroll,19841.2
15107,FIN-015107,20230116,72,97,Revenue,Maintenance,32085.17
15108,FIN-015108,20201204,122,28,Revenue,Sales Revenue,39723.48
15109,FIN-015109,20200130,231,59,Revenue,Maintenance,43903.06
15110,FIN-015110,20230218,477,62,Revenue,Payroll,38638.74
15111,FIN-015111,20200522,503,47,Expense,Operating Expense,33979.03
15112,FIN-015112,20240706,187,61,Expense,Materials,12215.27
15113,FIN-015113,20220819,664,55,Expense,Utilities,20448.09
15114,FIN-015114,20220615,304,45,Cost,Operating Expense,34215.47
15115,FIN-015115,20210604,972,53,Expense,Sales Revenue,47942.38
15116,FIN-015116,20201210,545,29,Cost,Materials,11400.32
15117,FIN-015117,20250803,399,59,Cost,Materials,46571.34
15118,FIN-015118,20231201,240,7,Expense,Utilities,3443.09
15119,FIN-015119,20240318,185,54,Cost,Sales Revenue,4235.52
15120,FIN-015120,20211010,211,11,Expense,Operating Expense,19667.56
15121,FIN-015121,20210302,987,17,Expense,Utilities,44500.58
15122,FIN-015122,20240103,341,79,Revenue,Payroll,45622.06
15123,FIN-015123,20250422,479,27,Cost,Materials,23918.16
15124,FIN-015124,20200610,603,15,Expense,Payroll,27591.7
15125,FIN-015125,20221222,952,6,Cost,Sales Revenue,24872.82
15126,FIN-015126,20201017,210,17,Cost,Operating Expense,37528.61
15127,FIN-015127,20200126,281,13,Cost,Payroll,35677.66
15128,FIN-015128,20241227,704,3,Expense,Materials,44664.33
15129,FIN-015129,20240505,94,79,Cost,Sales Revenue,21835.8
15130,FIN-015130,20250522,907,21,Revenue,Sales Revenue,39689.22
15131,FIN-015131,20241210,756,70,Revenue,Materials,24843.06
15132,FIN-015132,20230301,901,76,Cost,Payroll,40225.96
15133,FIN-015133,20190226,807,71,Revenue,Payroll,36218.43
15134,FIN-015134,20230430,929,10,Expense,Utilities,24547.45
15135,FIN-015135,20210723,944,72,Revenue,Payroll,45542.84
15136,FIN-015136,20221021,934,19,Cost,Maintenance,8086.52
15137,FIN-015137,20221028,890,72,Revenue,Utilities,34395.75
15138,FIN-015138,20250228,548,58,Expense,Materials,21876.35
15139,FIN-015139,20240801,628,28,Expense,Sales Revenue,9190.06
15140,FIN-015140,20230620,173,23,Cost,Sales Revenue,29170.89
15141,FIN-015141,20231114,877,34,Revenue,Payroll,37060.46
15142,FIN-015142,20240723,179,1,Revenue,Payroll,984.08
15143,FIN-015143,20210614,739,65,Revenue,Utilities,43733.15
15144,FIN-015144,20190120,660,43,Revenue,Operating Expense,30498.89
15145,FIN-015145,20240207,710,33,Expense,Materials,17812.25
15146,FIN-015146,20191229,92,66,Revenue,Maintenance,35263.72
15147,FIN-015147,20200129,546,33,Cost,Utilities,3139.14
15148,FIN-015148,20220104,857,44,Cost,Operating Expense,13584.54
15149,FIN-015149,20191017,645,55,Expense,Utilities,34283.67
15150,FIN-015150,20190126,52,40,Cost,Operating Expense,39762.88
15151,FIN-015151,20190416,611,37,Expense,Payroll,37810.36
15152,FIN-015152,20240501,696,79,Expense,Sales Revenue,19108.28
15153,FIN-015153,20191028,696,76,Cost,Operating Expense,28593.17
15154,FIN-015154,20191010,266,14,Revenue,Sales Revenue,2231.0
15155,FIN-015155,20240630,202,42,Revenue,Payroll,40358.6
15156,FIN-015156,20250827,476,94,Expense,Maintenance,30368.75
15157,FIN-015157,20190701,705,36,Revenue,Maintenance,12574.64
15158,FIN-015158,20190314,863,99,Revenue,Payroll,41066.87
15159,FIN-015159,20200611,415,68,Expense,Payroll,3158.38
15160,FIN-015160,20230419,89,36,Cost,Utilities,18410.36
15161,FIN-015161,20241122,301,24,Revenue,Utilities,26382.14
15162,FIN-015162,20230511,232,84,Revenue,Utilities,27771.86
15163,FIN-015163,20230401,931,18,Cost,Utilities,10082.59
15164,FIN-015164,20220617,632,91,Revenue,Materials,27936.51
15165,FIN-015165,20221110,315,86,Expense,Sales Revenue,1056.59
15166,FIN-015166,20231016,268,35,Cost,Sales Revenue,39533.35
15167,FIN-015167,20210516,541,99,Expense,Sales Revenue,37589.48
15168,FIN-015168,20241214,73,19,Expense,Operating Expense,44979.33
15169,FIN-015169,20220213,699,11,Expense,Utilities,43733.58
15170,FIN-015170,20200709,874,66,Revenue,Utilities,49192.37
15171,FIN-015171,20250806,192,66,Revenue,Operating Expense,7560.55
15172,FIN-015172,20211221,666,14,Cost,Utilities,36922.04
15173,FIN-015173,20210912,518,100,Cost,Maintenance,31680.65
15174,FIN-015174,20250624,576,7,Revenue,Materials,16939.31
15175,FIN-015175,20240704,795,65,Cost,Operating Expense,40047.09
15176,FIN-015176,20240420,992,3,Revenue,Sales Revenue,17774.4
15177,FIN-015177,20200706,67,6,Expense,Sales Revenue,6104.14
15178,FIN-015178,20210216,328,82,Cost,Utilities,18305.58
15179,FIN-015179,20200503,720,44,Expense,Materials,23465.04
15180,FIN-015180,20221209,797,98,Cost,Payroll,28500.47
15181,FIN-015181,20230622,431,100,Revenue,Materials,19531.15
15182,FIN-015182,20251113,277,4,Revenue,Utilities,23391.24
15183,FIN-015183,20220220,111,14,Expense,Utilities,45091.56
15184,FIN-015184,20190312,607,51,Expense,Payroll,36557.56
15185,FIN-015185,20191121,357,79,Cost,Sales Revenue,27679.27
15186,FIN-015186,20221219,136,10,Revenue,Maintenance,2598.07
15187,FIN-015187,20250401,34,84,Revenue,Utilities,3089.08
15188,FIN-015188,20211206,960,68,Expense,Sales Revenue,26721.34
15189,FIN-015189,20210824,117,37,Revenue,Payroll,38588.68
15190,FIN-015190,20230329,697,45,Cost,Maintenance,39340.73
15191,FIN-015191,20251204,126,28,Revenue,Utilities,30964.19
15192,FIN-015192,20230721,966,24,Expense,Materials,14440.28
15193,FIN-015193,20190919,276,39,Revenue,Sales Revenue,11097.06
15194,FIN-015194,20230303,161,40,Cost,Utilities,35061.63
15195,FIN-015195,20201119,317,72,Cost,Utilities,19803.48
15196,FIN-015196,20190614,147,1,Cost,Maintenance,47585.45
15197,FIN-015197,20200901,849,41,Cost,Utilities,11146.65
15198,FIN-015198,20250119,627,84,Revenue,Operating Expense,37833.31
15199,FIN-015199,20250724,714,46,Revenue,Operating Expense,37024.21
15200,FIN-015200,20200322,531,59,Expense,Payroll,6204.79
15201,FIN-015201,20210508,899,20,Expense,Utilities,15733.37
15202,FIN-015202,20190504,509,6,Cost,Utilities,9254.8
15203,FIN-015203,20190402,261,46,Cost,Sales Revenue,24867.32
15204,FIN-015204,20241215,591,22,Cost,Maintenance,24995.31
15205,FIN-015205,20191018,188,3,Revenue,Sales Revenue,20244.6
15206,FIN-015206,20200511,612,10,Cost,Materials,21625.12
15207,FIN-015207,20240215,248,85,Revenue,Operating Expense,6132.95
15208,FIN-015208,20230305,168,40,Cost,Payroll,24270.3
15209,FIN-015209,20190821,46,10,Revenue,Maintenance,18732.48
15210,FIN-015210,20210629,920,92,Expense,Operating Expense,9740.47
15211,FIN-015211,20200504,199,44,Revenue,Maintenance,46918.1
15212,FIN-015212,20221208,55,93,Cost,Sales Revenue,18357.24
15213,FIN-015213,20190806,694,38,Revenue,Sales Revenue,34221.24
15214,FIN-015214,20191103,865,68,Cost,Maintenance,9832.75
15215,FIN-015215,20241202,432,63,Cost,Operating Expense,2930.1
15216,FIN-015216,20250812,166,37,Expense,Maintenance,45714.0
15217,FIN-015217,20240127,965,84,Cost,Maintenance,41610.18
15218,FIN-015218,20200424,796,6,Expense,Operating Expense,27470.44
15219,FIN-015219,20250605,351,44,Revenue,Materials,19058.98
15220,FIN-015220,20240917,693,84,Expense,Materials,43747.13
15221,FIN-015221,20220916,150,94,Expense,Sales Revenue,404.63
15222,FIN-015222,20211212,33,9,Cost,Operating Expense,15807.51
15223,FIN-015223,20230114,391,50,Cost,Sales Revenue,37731.99
15224,FIN-015224,20200318,777,47,Revenue,Sales Revenue,40655.34
15225,FIN-015225,20210828,469,94,Revenue,Sales Revenue,9505.19
15226,FIN-015226,20220518,655,13,Expense,Sales Revenue,31470.87
15227,FIN-015227,20201122,895,36,Expense,Payroll,37595.34
15228,FIN-015228,20200717,711,31,Revenue,Utilities,28842.68
15229,FIN-015229,20251210,157,47,Revenue,Maintenance,18168.41
