budget_key,budget_id,date_key,account_key,location_key,budget_category,budget_amount
6874,BUD-006874,20241012,960,13,Operations,35753.39
6875,BUD-006875,20191202,465,99,Utilities,23290.48
6876,BUD-006876,20230119,369,85,Payroll,45852.0
6877,BUD-006877,20240531,587,5,Operations,129332.21
6878,BUD-006878,20210611,610,47,Operations,32017.79
6879,BUD-006879,20221027,141,58,Utilities,74643.03
6880,BUD-006880,20210925,265,64,Utilities,163191.1
6881,BUD-006881,20210419,631,59,Operations,69190.03
6882,BUD-006882,20191108,236,59,Utilities,87372.56
6883,BUD-006883,20220725,448,20,Maintenance,21703.11
6884,BUD-006884,20240929,122,47,Payroll,31127.13
6885,BUD-006885,20251022,19,31,Operations,71016.85
6886,BUD-006886,20230418,781,100,Revenue,156018.54
6887,BUD-006887,20221030,643,63,Payroll,24690.76
6888,BUD-006888,20220309,624,55,Maintenance,20228.96
6889,BUD-006889,20190323,232,46,Utilities,155408.38
6890,BUD-006890,20210512,169,76,Operations,39630.57
6891,BUD-006891,20220623,883,54,Maintenance,43721.65
6892,BUD-006892,20231010,251,33,Operations,37210.52
6893,BUD-006893,20190210,760,74,Operations,100112.21
6894,BUD-006894,20221228,19,47,Revenue,163118.13
6895,BUD-006895,20200124,639,10,Payroll,55587.25
6896,BUD-006896,20201015,686,29,Operations,64924.72
6897,BUD-006897,20250120,618,58,Maintenance,76066.44
6898,BUD-006898,20200118,293,11,Operations,42177.11
6899,BUD-006899,20250802,747,84,Operations,135192.43
6900,BUD-006900,20250629,840,4,Payroll,90513.24
6901,BUD-006901,20231212,973,39,Utilities,44871.86
6902,BUD-006902,20210529,166,39,Payroll,120193.15
6903,BUD-006903,20200914,787,64,Payroll,52845.44
6904,BUD-006904,20191111,776,12,Utilities,166575.19
6905,BUD-006905,20220712,926,6,Operations,36822.6
6906,BUD-006906,20220908,91,83,Payroll,50494.13
6907,BUD-006907,20210902,908,22,Payroll,72693.59
6908,BUD-006908,20200912,1,68,Revenue,80188.02
6909,BUD-006909,20211216,832,44,Operations,121365.69
6910,BUD-006910,20210606,470,86,Utilities,46500.34
6911,BUD-006911,20251219,207,83,Maintenance,97491.55
6912,BUD-006912,20230916,541,37,Maintenance,119801.72
6913,BUD-006913,20190304,732,46,Utilities,54351.22
6914,BUD-006914,20190817,462,52,Operations,90032.53
6915,BUD-006915,20190112,842,73,Revenue,26495.54
6916,BUD-006916,20190301,205,16,Payroll,32598.86
6917,BUD-006917,20200807,523,42,Utilities,128425.04
6918,BUD-006918,20250606,263,88,Operations,91008.6
6919,BUD-006919,20201003,208,83,Operations,10000.0
6920,BUD-006920,20220104,811,47,Operations,60035.95
6921,BUD-006921,20200108,780,25,Payroll,51681.36
6922,BUD-006922,20190522,30,36,Operations,122044.15
6923,BUD-006923,20210423,250,81,Payroll,20022.31
6924,BUD-006924,20250128,509,4,Maintenance,37261.4
6925,BUD-006925,20190424,416,14,Payroll,58921.68
6926,BUD-006926,20241109,853,46,Utilities,98106.37
6927,BUD-006927,20241107,217,59,Maintenance,305726.31
6928,BUD-006928,20250518,85,25,Payroll,53947.7
6929,BUD-006929,20190616,152,16,Maintenance,26836.68
6930,BUD-006930,20230113,544,35,Revenue,74944.37
6931,BUD-006931,20220409,658,76,Utilities,70838.87
6932,BUD-006932,20241212,186,22,Operations,43948.9
6933,BUD-006933,20250118,854,97,Utilities,103498.83
6934,BUD-006934,20230607,312,65,Operations,45003.52
6935,BUD-006935,20210730,935,24,Payroll,68328.12
6936,BUD-006936,20251202,855,61,Revenue,31251.5
6937,BUD-006937,20231013,288,44,Revenue,61440.69
6938,BUD-006938,20210415,62,50,Operations,36615.08
6939,BUD-006939,20250116,835,4,Operations,100711.69
6940,BUD-006940,20210521,525,100,Revenue,84908.77
6941,BUD-006941,20210928,500,6,Operations,52075.16
6942,BUD-006942,20250923,424,55,Revenue,77889.56
6943,BUD-006943,20201220,332,14,Revenue,82894.74
6944,BUD-006944,20210407,106,30,Revenue,88150.82
6945,BUD-006945,20240112,870,48,Operations,50257.52
6946,BUD-006946,20220504,821,17,Operations,30897.88
6947,BUD-006947,20191102,656,41,Operations,74038.18
6948,BUD-006948,20220821,777,28,Utilities,203737.03
6949,BUD-006949,20240227,566,25,Utilities,147484.81
6950,BUD-006950,20221201,297,95,Revenue,33760.95
6951,BUD-006951,20240305,651,23,Revenue,255783.45
6952,BUD-006952,20220420,91,49,Maintenance,140254.4
6953,BUD-006953,20201005,398,36,Operations,159583.07
6954,BUD-006954,20190620,914,63,Operations,54426.46
6955,BUD-006955,20231129,798,36,Operations,196686.67
6956,BUD-006956,20221230,642,28,Maintenance,63021.45
6957,BUD-006957,20200530,777,43,Maintenance,112577.34
6958,BUD-006958,20201109,501,32,Operations,38670.88
6959,BUD-006959,20230114,437,49,Payroll,81548.93
6960,BUD-006960,20251222,512,68,Payroll,69488.0
6961,BUD-006961,20240829,35,26,Utilities,69557.43
6962,BUD-006962,20190608,621,98,Utilities,93199.09
6963,BUD-006963,20251010,472,47,Utilities,196453.87
6964,BUD-006964,20210805,434,63,Operations,25918.1
6965,BUD-006965,20190408,524,49,Revenue,32800.87
6966,BUD-006966,20190401,236,83,Operations,28080.8
6967,BUD-006967,20211126,166,89,Operations,18253.67
6968,BUD-006968,20220409,561,81,Payroll,42312.49
6969,BUD-006969,20191214,525,78,Maintenance,51440.63
6970,BUD-006970,20220601,474,44,Payroll,91623.25
6971,BUD-006971,20240716,132,98,Operations,69295.23
6972,BUD-006972,20191106,336,28,Revenue,80438.26
6973,BUD-006973,20240228,287,95,Operations,74230.4
6974,BUD-006974,20240730,303,22,Operations,39115.19
6975,BUD-006975,20210511,339,53,Maintenance,103958.38
6976,BUD-006976,20230511,30,21,Payroll,48822.78
6977,BUD-006977,20220828,948,76,Utilities,136497.88
6978,BUD-006978,20190907,89,28,Operations,233334.63
6979,BUD-006979,20250528,970,57,Revenue,248710.75
6980,BUD-006980,20210625,976,7,Revenue,23412.76
6981,BUD-006981,20190914,311,55,Operations,41792.25
6982,BUD-006982,20231126,426,3,Maintenance,96944.67
6983,BUD-006983,20240406,501,41,Operations,80931.08
6984,BUD-006984,20200707,229,10,Maintenance,95500.45
6985,BUD-006985,20231127,959,37,Payroll,150707.91
6986,BUD-006986,20250105,273,13,Utilities,33805.78
6987,BUD-006987,20220901,407,39,Operations,99074.97
6988,BUD-006988,20210428,75,47,Payroll,46353.92
6989,BUD-006989,20230922,581,41,Operations,45037.93
6990,BUD-006990,20200323,928,11,Revenue,28313.79
6991,BUD-006991,20240626,713,49,Operations,115546.55
6992,BUD-006992,20230913,700,30,Payroll,54911.15
6993,BUD-006993,20251004,925,90,Operations,168123.73
6994,BUD-006994,20200423,954,98,Operations,45988.17
6995,BUD-006995,20210212,663,58,Operations,75770.58
6996,BUD-006996,20220530,298,43,Payroll,24388.57
6997,BUD-006997,20240114,331,28,Maintenance,91361.19
6998,BUD-006998,20190220,1,61,Payroll,12667.49
6999,BUD-006999,20200111,691,35,Payroll,42653.8
7000,BUD-007000,20211220,543,42,Utilities,42452.49
7001,BUD-007001,20190630,561,74,Revenue,177736.15
7002,BUD-007002,20251117,55,29,Payroll,64624.51
7003,BUD-007003,20210124,442,84,Revenue,38971.14
7004,BUD-007004,20210711,638,5,Payroll,57720.12
7005,BUD-007005,20230319,752,50,Operations,126355.74
7006,BUD-007006,20200131,494,33,Utilities,55388.42
7007,BUD-007007,20231210,359,71,Operations,67954.42
7008,BUD-007008,20220405,112,99,Payroll,50753.2
7009,BUD-007009,20201225,740,17,Operations,121602.56
7010,BUD-007010,20190305,778,75,Utilities,56170.91
7011,BUD-007011,20250609,668,90,Utilities,76568.9
7012,BUD-007012,20191116,42,53,Payroll,81753.45
7013,BUD-007013,20220506,999,74,Payroll,160464.33
7014,BUD-007014,20220608,183,15,Operations,70004.31
7015,BUD-007015,20201020,465,31,Revenue,71000.79
7016,BUD-007016,20220219,91,1,Operations,24968.4
7017,BUD-007017,20211219,330,58,Maintenance,32834.82
7018,BUD-007018,20250102,196,44,Utilities,10432.19
7019,BUD-007019,20220123,461,31,Operations,87494.83
7020,BUD-007020,20230908,446,86,Utilities,40438.08
7021,BUD-007021,20240920,202,42,Operations,94691.72
7022,BUD-007022,20231210,959,100,Payroll,68028.01
7023,BUD-007023,20200822,910,80,Maintenance,39936.67
7024,BUD-007024,20210115,499,2,Operations,55872.7
7025,BUD-007025,20190225,645,22,Operations,12854.71
7026,BUD-007026,20200804,355,26,Operations,37537.9
7027,BUD-007027,20241002,948,12,Maintenance,90285.86
7028,BUD-007028,20221129,890,59,Payroll,49306.6
7029,BUD-007029,20190210,573,91,Maintenance,44772.29
7030,BUD-007030,20220916,556,37,Operations,156302.45
7031,BUD-007031,20250421,794,9,Utilities,157654.37
7032,BUD-007032,20210302,164,31,Maintenance,82595.38
7033,BUD-007033,20230709,36,82,Maintenance,21826.04
7034,BUD-007034,20210815,428,75,Operations,69595.04
7035,BUD-007035,20200619,731,35,Maintenance,48679.11
7036,BUD-007036,20240308,76,92,Maintenance,31029.1
7037,BUD-007037,20200126,372,73,Payroll,26432.17
7038,BUD-007038,20250118,192,62,Payroll,49268.49
7039,BUD-007039,20190423,77,33,Payroll,43517.93
7040,BUD-007040,20201228,502,69,Utilities,32361.07
7041,BUD-007041,20190209,947,73,Payroll,40510.4
7042,BUD-007042,20190815,630,33,Maintenance,39064.43
7043,BUD-007043,20230927,861,68,Operations,55582.37
7044,BUD-007044,20220402,222,88,Utilities,20777.76
7045,BUD-007045,20200709,677,97,Operations,58069.79
7046,BUD-007046,20190918,474,12,Revenue,79866.31
7047,BUD-007047,20250611,406,84,Revenue,153615.57
7048,BUD-007048,20250722,41,40,Revenue,24593.04
7049,BUD-007049,20230603,988,41,Payroll,80684.13
7050,BUD-007050,20220123,14,6,Revenue,88208.44
7051,BUD-007051,20240410,155,44,Utilities,33129.43
7052,BUD-007052,20250828,236,55,Maintenance,34177.56
7053,BUD-007053,20210302,628,31,Operations,70619.01
7054,BUD-007054,20240318,477,26,Operations,76251.77
7055,BUD-007055,20190213,882,97,Payroll,44897.24
7056,BUD-007056,20200512,94,22,Revenue,76291.06
7057,BUD-007057,20200429,372,86,Maintenance,72000.27
7058,BUD-007058,20210602,940,99,Maintenance,41291.83
7059,BUD-007059,20230707,979,97,Utilities,123198.47
7060,BUD-007060,20250418,84,26,Operations,129815.63
7061,BUD-007061,20190213,866,30,Maintenance,21965.87
7062,BUD-007062,20230604,587,8,Revenue,101659.98
7063,BUD-007063,20240718,16,28,Revenue,84046.14
7064,BUD-007064,20210209,488,72,Maintenance,40940.35
7065,BUD-007065,20210419,207,57,Revenue,160766.27
7066,BUD-007066,20210421,707,5,Utilities,143760.26
7067,BUD-007067,20210610,381,92,Operations,29685.85
7068,BUD-007068,20220721,23,13,Operations,74749.99
7069,BUD-007069,20220127,121,38,Payroll,24151.0
7070,BUD-007070,20250303,701,82,Maintenance,61066.68
7071,BUD-007071,20240910,183,76,Utilities,157044.57
7072,BUD-007072,20190320,737,3,Payroll,49719.65
7073,BUD-007073,20190513,92,18,Maintenance,31482.89
7074,BUD-007074,20190216,92,68,Payroll,12831.41
7075,BUD-007075,20200629,684,34,Utilities,116673.38
7076,BUD-007076,20201204,832,29,Operations,13460.91
7077,BUD-007077,20220608,171,13,Revenue,96055.16
7078,BUD-007078,20200111,870,43,,53157.01
7079,BUD-007079,20210814,54,35,Maintenance,72956.31
7080,BUD-007080,20201224,320,87,Payroll,11339.23
7081,BUD-007081,20241021,46,2,Operations,37464.48
7082,BUD-007082,20220411,968,25,Operations,85546.94
7083,BUD-007083,20200602,302,13,Maintenance,90707.49
7084,BUD-007084,20220929,438,13,Payroll,39683.21
7085,BUD-007085,20230220,95,70,Operations,54455.26
7086,BUD-007086,20200401,555,52,Operations,83418.89
7087,BUD-007087,20240927,865,4,Utilities,85456.97
7088,BUD-007088,20210516,65,95,Maintenance,30574.9
7089,BUD-007089,20231210,476,11,Operations,40536.62
7090,BUD-007090,20230729,488,82,Operations,26899.92
7091,BUD-007091,20190112,393,52,Revenue,69997.24
7092,BUD-007092,20220331,436,2,Operations,65204.98
7093,BUD-007093,20200925,291,1,Revenue,67958.61
7094,BUD-007094,20250704,420,73,Maintenance,33559.16
7095,BUD-007095,20230508,473,97,Operations,79887.99
7096,BUD-007096,20190507,180,60,Maintenance,31037.83
7097,BUD-007097,20241208,145,68,Payroll,61175.95
7098,BUD-007098,20191129,206,16,Utilities,33057.11
7099,BUD-007099,20211115,286,98,Revenue,75282.52
7100,BUD-007100,20190402,388,15,Payroll,82583.48
7101,BUD-007101,20210721,759,79,Utilities,20398.01
7102,BUD-007102,20210804,182,46,Operations,58422.06
7103,BUD-007103,20211223,39,95,Payroll,58512.59
7104,BUD-007104,20200307,568,41,Maintenance,46887.05
7105,BUD-007105,20231123,182,3,Utilities,25012.48
7106,BUD-007106,20221216,687,14,Revenue,49411.29
7107,BUD-007107,20220117,260,97,Payroll,75715.65
7108,BUD-007108,20210703,172,1,Maintenance,181038.6
7109,BUD-007109,20190317,932,60,Operations,46285.93
7110,BUD-007110,20190909,221,20,Payroll,62516.28
7111,BUD-007111,20220202,763,10,Revenue,119285.08
7112,BUD-007112,20200102,5,97,Operations,33060.82
7113,BUD-007113,20210828,512,32,Utilities,44269.09
7114,BUD-007114,20230225,193,63,Utilities,38562.44
7115,BUD-007115,20240205,476,76,Revenue,29045.8
7116,BUD-007116,20250802,793,6,Revenue,39504.32
7117,BUD-007117,20200625,674,19,Operations,36843.12
7118,BUD-007118,20201029,37,85,Utilities,57234.75
7119,BUD-007119,20210130,257,79,Maintenance,67800.69
7120,BUD-007120,20230424,68,75,Payroll,102915.49
7121,BUD-007121,20231010,361,66,Operations,46319.7
7122,BUD-007122,20241231,194,37,Operations,75332.3
7123,BUD-007123,20190204,472,52,Payroll,129157.34
7124,BUD-007124,20241029,716,42,Payroll,36790.7
7125,BUD-007125,20200601,439,1,Payroll,123886.29
7126,BUD-007126,20241007,484,100,Maintenance,52574.59
7127,BUD-007127,20211106,925,17,Operations,73538.52
7128,BUD-007128,20220927,690,58,Operations,29642.48
7129,BUD-007129,20220814,727,59,Operations,33036.82
7130,BUD-007130,20230519,311,96,Payroll,97090.2
7131,BUD-007131,20221118,83,8,Operations,36144.23
7132,BUD-007132,20190201,180,3,Maintenance,65727.33
7133,BUD-007133,20230206,436,20,Revenue,136827.24
7134,BUD-007134,20250418,930,10,Utilities,70379.16
7135,BUD-007135,20190710,260,18,Revenue,38111.38
7136,BUD-007136,20191016,296,1,Utilities,226585.4
7137,BUD-007137,20250912,196,17,Revenue,22142.5
7138,BUD-007138,20200327,58,61,Revenue,63120.76
7139,BUD-007139,20210425,195,91,Payroll,187675.17
7140,BUD-007140,20191218,652,84,Maintenance,22914.35
7141,BUD-007141,20231108,221,9,Operations,152779.6
7142,BUD-007142,20230220,190,11,Operations,68428.98
7143,BUD-007143,20231003,360,32,Utilities,24732.35
7144,BUD-007144,20250729,552,63,Payroll,16405.02
7145,BUD-007145,20251226,151,21,Utilities,21974.4
7146,BUD-007146,20201015,989,22,Utilities,33292.36
7147,BUD-007147,20250528,453,90,Utilities,111255.02
7148,BUD-007148,20200501,950,38,Maintenance,36824.46
7149,BUD-007149,20230814,455,20,Maintenance,51050.89
7150,BUD-007150,20250920,6,19,Revenue,61963.74
7151,BUD-007151,20240605,865,21,Maintenance,28512.62
7152,BUD-007152,20191026,371,15,Operations,138427.55
7153,BUD-007153,20230208,927,86,Revenue,42051.47
7154,BUD-007154,20240208,598,61,Operations,40149.84
7155,BUD-007155,20241204,16,69,Payroll,41811.41
7156,BUD-007156,20250415,355,48,Operations,63142.89
7157,BUD-007157,20240825,131,74,Maintenance,63011.07
7158,BUD-007158,20220416,287,14,Operations,56139.87
7159,BUD-007159,20211223,287,67,Utilities,19148.48
7160,BUD-007160,20251120,628,30,Operations,32855.58
7161,BUD-007161,20221115,236,23,Operations,157191.3
7162,BUD-007162,20200629,221,56,Maintenance,113609.68
7163,BUD-007163,20240710,647,38,Payroll,110798.37
7164,BUD-007164,20250929,74,54,Operations,99634.55
7165,BUD-007165,20250818,151,83,Operations,124349.17
7166,BUD-007166,20240713,875,48,Operations,79726.76
7167,BUD-007167,20251214,404,39,Operations,12818.87
7168,BUD-007168,20190723,678,61,Operations,57086.57
7169,BUD-007169,20211223,236,39,Operations,48510.56
7170,BUD-007170,20210606,887,56,Utilities,98468.96
7171,BUD-007171,20200717,874,24,Maintenance,80541.6
7172,BUD-007172,20201005,601,84,Payroll,34312.39
7173,BUD-007173,20190529,735,71,Operations,175986.6
7174,BUD-007174,20240106,388,57,Revenue,53089.24
7175,BUD-007175,20250908,181,44,Operations,38020.38
7176,BUD-007176,20220324,477,42,Operations,68654.24
7177,BUD-007177,20220613,296,27,Operations,98630.41
7178,BUD-007178,20251110,822,36,Revenue,115604.69
7179,BUD-007179,20251217,10,58,Maintenance,93974.98
7180,BUD-007180,20251028,308,15,Operations,43934.62
7181,BUD-007181,20240201,131,3,Payroll,140442.4
7182,BUD-007182,20230920,843,9,Revenue,40329.86
7183,BUD-007183,20230514,317,88,Operations,112602.48
7184,BUD-007184,20200919,925,19,Utilities,26486.54
7185,BUD-007185,20200111,345,13,Maintenance,38710.23
7186,BUD-007186,20230904,804,86,Revenue,42013.7
7187,BUD-007187,20220524,299,34,Revenue,208590.73
7188,BUD-007188,20220217,42,67,Payroll,27516.11
7189,BUD-007189,20220122,290,23,Maintenance,64174.12
7190,BUD-007190,20250812,334,43,Operations,81895.46
7191,BUD-007191,20240411,248,46,Maintenance,155497.41
7192,BUD-007192,20220321,800,75,Operations,54931.21
7193,BUD-007193,20201209,168,33,Maintenance,62069.07
7194,BUD-007194,20210301,934,15,Payroll,60504.91
7195,BUD-007195,20200720,344,27,Payroll,51018.87
7196,BUD-007196,20241208,432,22,Operations,70579.94
7197,BUD-007197,20250506,266,16,Payroll,139531.83
7198,BUD-007198,20190524,206,93,Operations,26425.97
7199,BUD-007199,20250216,724,90,Operations,253435.36
7200,BUD-007200,20211204,695,88,Maintenance,18227.98
7201,BUD-007201,20220808,714,10,Operations,111716.56
7202,BUD-007202,20250904,126,94,Operations,52786.78
7203,BUD-007203,20220821,364,50,Payroll,195324.82
7204,BUD-007204,20241230,171,88,Revenue,56714.74
7205,BUD-007205,20230408,351,69,Maintenance,63547.19
7206,BUD-007206,20210726,513,28,Utilities,88213.25
7207,BUD-007207,20240127,357,95,Payroll,141548.73
7208,BUD-007208,20210314,991,42,Payroll,35240.96
7209,BUD-007209,20240320,599,21,Operations,60813.38
7210,BUD-007210,20231222,316,17,Utilities,28957.32
7211,BUD-007211,20250606,221,74,Maintenance,29390.3
7212,BUD-007212,20210715,569,80,Maintenance,50945.69
7213,BUD-007213,20210324,105,81,Operations,132413.56
7214,BUD-007214,20250430,471,18,Operations,93597.94
7215,BUD-007215,20190728,790,68,Utilities,28125.34
7216,BUD-007216,20220124,199,97,Operations,70523.25
7217,BUD-007217,20240831,271,99,Payroll,31090.12
7218,BUD-007218,20201110,961,2,Payroll,196644.16
7219,BUD-007219,20190426,416,38,Utilities,31311.74
7220,BUD-007220,20230828,770,99,Operations,115160.48
7221,BUD-007221,20230516,394,65,Maintenance,113825.64
7222,BUD-007222,20250814,64,84,Operations,71524.86
7223,BUD-007223,20221211,245,8,Operations,71769.5
7224,BUD-007224,20240622,488,72,Operations,20767.29
7225,BUD-007225,20220409,773,100,Operations,130774.66
7226,BUD-007226,20190331,487,55,Operations,47140.33
7227,BUD-007227,20220814,666,12,Operations,75959.16
7228,BUD-007228,20240929,195,100,Utilities,452799.27
7229,BUD-007229,20220309,735,56,Operations,10000.0
7230,BUD-007230,20200305,374,63,Revenue,17659.92
7231,BUD-007231,20190505,362,22,Payroll,102022.08
7232,BUD-007232,20250730,543,87,Payroll,104808.46
7233,BUD-007233,20221220,685,4,Revenue,65862.13
7234,BUD-007234,20200707,73,14,Utilities,16540.51
7235,BUD-007235,20211112,54,23,Operations,30686.81
7236,BUD-007236,20230803,30,88,Revenue,140085.62
7237,BUD-007237,20241115,672,46,Operations,80494.85
7238,BUD-007238,20190213,984,59,Payroll,31044.16
7239,BUD-007239,20200220,133,33,Maintenance,56531.46
7240,BUD-007240,20220923,481,28,Maintenance,27827.62
7241,BUD-007241,20251008,613,39,Maintenance,20908.76
7242,BUD-007242,20211009,794,100,Utilities,41685.94
7243,BUD-007243,20200929,505,86,Operations,14782.24
7244,BUD-007244,20200404,694,1,Maintenance,54199.88
7245,BUD-007245,20251014,915,45,Maintenance,58242.49
7246,BUD-007246,20200204,735,47,Payroll,25320.52
7247,BUD-007247,20231014,901,77,Operations,120403.8
7248,BUD-007248,20251007,46,82,Maintenance,148586.49
7249,BUD-007249,20210204,753,18,Operations,76474.8
7250,BUD-007250,20200123,507,38,Utilities,51899.67
7251,BUD-007251,20240831,62,98,Revenue,29840.55
7252,BUD-007252,20250629,744,43,Utilities,115806.71
7253,BUD-007253,20210909,500,35,Operations,34596.53
7254,BUD-007254,20241220,366,55,Utilities,57426.76
7255,BUD-007255,20241016,179,3,Payroll,124766.52
