maintenance_key,maintenance_id,date_key,location_key,machine_key,employee_key,maintenance_type,maintenance_hours,downtime_hours,maintenance_cost
9605,MNT-009605,20200506,79,1357,4869,Preventive,7.74,3.4,9605.76
9606,MNT-009606,20191126,97,988,4375,Corrective,7.1,7.98,2850.18
9607,MNT-009607,20221225,39,1234,4280,Preventive,0.7,7.65,4376.46
9608,MNT-009608,20190814,57,1318,1532,Preventive,5.57,13.2,7776.31
9609,MNT-009609,20200630,3,1988,1955,Preventive,7.42,9.34,731.2
9610,MNT-009610,20250827,89,608,1282,Preventive,1.56,5.89,8070.66
9611,MNT-009611,20210414,41,486,3795,Preventive,7.63,21.77,131.68
9612,MNT-009612,20250629,83,1811,366,Inspection,4.43,18.57,1471.38
9613,MNT-009613,20250121,12,1225,1247,Corrective,4.6,22.26,198.36
9614,MNT-009614,20200307,10,1957,371,Inspection,6.1,2.52,4348.72
9615,MNT-009615,20240829,37,1692,209,Inspection,6.2,2.4,449.17
9616,MNT-009616,20201107,32,467,266,Inspection,1.02,23.43,9662.68
9617,MNT-009617,20211021,43,1171,3953,Preventive,6.14,14.61,7596.34
9618,MNT-009618,20221216,24,252,1038,Inspection,2.09,15.46,5736.22
9619,MNT-009619,20190611,43,1091,1252,Corrective,2.76,21.42,3950.07
9620,MNT-009620,20220918,52,1472,266,Preventive,7.89,13.73,1622.12
9621,MNT-009621,20240301,97,122,1866,Corrective,6.98,2.83,9351.53
9622,MNT-009622,20201012,45,411,2823,Inspection,5.03,23.27,5141.39
9623,MNT-009623,20250520,46,143,1489,Corrective,0.54,14.91,264.28
9624,MNT-009624,20200804,46,852,372,Preventive,5.76,16.12,7368.41
9625,MNT-009625,20231029,18,1104,3567,Inspection,4.68,17.89,7304.49
9626,MNT-009626,20241005,19,525,1655,Inspection,1.84,20.54,8735.21
9627,MNT-009627,20200529,56,1076,4162,Corrective,7.99,13.62,1377.37
9628,MNT-009628,20220622,67,804,1924,Preventive,5.96,13.15,8288.62
9629,MNT-009629,20200228,5,1382,1842,Inspection,7.91,14.1,7533.07
9630,MNT-009630,20240227,95,365,1596,Inspection,2.82,2.65,835.04
9631,MNT-009631,20240313,45,1208,2325,Inspection,6.92,20.94,5721.63
9632,MNT-009632,20250311,94,1539,2690,Inspection,4.06,20.76,7298.24
9633,MNT-009633,20211202,5,1248,2995,Preventive,3.19,18.86,1620.31
9634,MNT-009634,20220917,43,572,4549,Preventive,7.49,14.91,3224.78
9635,MNT-009635,20190821,48,1882,2050,Inspection,0.81,19.77,2494.44
9636,MNT-009636,20240613,89,1759,1960,Preventive,3.07,6.19,730.41
9637,MNT-009637,20240321,45,905,1970,Inspection,7.79,8.07,1020.61
9638,MNT-009638,20210917,69,989,3490,Preventive,4.86,4.3,1151.64
9639,MNT-009639,20240219,44,1970,666,Corrective,6.43,4.7,2538.18
9640,MNT-009640,20240315,6,121,947,Inspection,1.02,10.49,4044.2
9641,MNT-009641,20221209,19,1452,865,Inspection,3.21,8.67,1535.16
9642,MNT-009642,20250323,52,140,2412,Preventive,6.22,12.77,2605.25
9643,MNT-009643,20190405,27,586,2967,Preventive,3.7,19.09,1921.52
9644,MNT-009644,20190318,65,1584,1219,Preventive,5.32,23.39,7475.08
9645,MNT-009645,20200521,79,415,1695,Corrective,4.87,12.63,3170.42
9646,MNT-009646,20221104,50,1810,494,Preventive,4.48,12.61,2266.41
9647,MNT-009647,20211010,90,798,4705,Inspection,1.99,19.43,1409.74
9648,MNT-009648,20220328,89,1775,4078,Corrective,1.22,1.88,1113.82
9649,MNT-009649,20230315,31,1025,666,Preventive,3.88,10.63,5977.02
9650,MNT-009650,20210511,21,1516,1933,Preventive,7.11,4.13,6596.25
9651,MNT-009651,20250122,89,90,2567,Corrective,6.2,22.46,1597.17
9652,MNT-009652,20250927,44,1456,4957,Preventive,3.02,0.91,8219.51
9653,MNT-009653,20250118,29,636,722,Inspection,5.4,11.97,209.15
9654,MNT-009654,20191119,31,1263,3607,Inspection,2.85,5.76,5310.51
9655,MNT-009655,20250926,84,1204,3001,Corrective,3.35,8.12,4555.64
9656,MNT-009656,20220930,26,1657,3881,Preventive,0.98,21.36,9808.62
9657,MNT-009657,20200429,20,371,3227,Corrective,5.48,1.15,6685.02
9658,MNT-009658,20250820,41,1373,1872,Corrective,2.56,19.05,9088.83
9659,MNT-009659,20190419,57,1805,953,Corrective,3.79,4.07,7437.64
9660,MNT-009660,20200916,8,1816,2191,Inspection,7.73,6.24,4837.39
9661,MNT-009661,20241126,70,746,563,Corrective,4.48,10.04,1883.18
9662,MNT-009662,20220919,24,417,4596,Corrective,3.42,2.63,4186.11
9663,MNT-009663,20250522,47,601,64,Corrective,5.5,2.85,9856.68
9664,MNT-009664,20210820,11,683,1466,Corrective,7.67,8.82,1881.82
9665,MNT-009665,20190606,27,1791,2319,Inspection,1.15,2.48,5810.01
9666,MNT-009666,20210720,95,1579,2323,Corrective,5.01,7.22,267.75
9667,MNT-009667,20250123,30,1982,4938,Inspection,6.99,7.86,8592.9
9668,MNT-009668,20250324,66,384,4777,Corrective,7.65,6.45,7212.94
9669,MNT-009669,20200209,85,463,4937,Corrective,2.01,20.79,2558.36
9670,MNT-009670,20240308,35,700,873,Inspection,6.1,11.54,6895.05
9671,MNT-009671,20220824,52,22,1056,Corrective,2.72,18.66,9207.64
9672,MNT-009672,20210929,56,1936,807,Inspection,6.38,9.25,4937.5
9673,MNT-009673,20200828,50,1810,1185,Inspection,1.29,11.39,2378.27
9674,MNT-009674,20250608,37,1696,918,Corrective,3.35,13.76,2180.14
9675,MNT-009675,20211129,67,804,2937,Inspection,4.99,16.68,7496.39
9676,MNT-009676,20200531,2,386,2394,Corrective,1.34,4.61,8269.22
9677,MNT-009677,20240817,91,1930,2749,Preventive,3.7,5.34,4241.65
9678,MNT-009678,20191121,74,1588,791,Inspection,3.26,18.76,9772.4
9679,MNT-009679,20241116,59,1210,4751,Inspection,3.64,6.15,5842.49
9680,MNT-009680,20250128,43,572,826,Inspection,3.36,6.7,2672.17
9681,MNT-009681,20190303,23,1818,4266,Corrective,7.59,7.96,6355.53
9682,MNT-009682,20200208,48,1778,1985,Inspection,6.08,22.17,6473.54
9683,MNT-009683,20240622,96,1998,3037,Inspection,2.52,14.19,9174.77
9684,MNT-009684,20241118,3,538,3100,Corrective,6.31,5.42,4538.19
9685,MNT-009685,20250626,93,566,726,Inspection,0.83,8.96,2403.62
9686,MNT-009686,20220522,14,1162,199,Inspection,2.25,3.53,1619.94
9687,MNT-009687,20200707,3,777,4987,Inspection,2.14,13.35,8941.99
9688,MNT-009688,20220530,46,92,2782,Inspection,1.37,19.33,4175.23
9689,MNT-009689,20251130,89,492,4732,Corrective,7.99,3.13,4696.41
9690,MNT-009690,20210513,93,875,4209,Inspection,2.16,16.46,9967.7
9691,MNT-009691,20221206,79,1357,541,Inspection,3.87,10.72,3648.93
9692,MNT-009692,20250102,25,1106,4228,Inspection,7.01,9.84,4970.45
9693,MNT-009693,20221207,75,1636,3938,Inspection,1.23,21.28,7431.69
9694,MNT-009694,20240826,69,727,1150,Inspection,2.72,5.39,2773.74
9695,MNT-009695,20191110,1,1273,2915,Preventive,1.41,5.09,8705.37
9696,MNT-009696,20230426,95,1929,1129,Corrective,1.98,13.5,1481.92
9697,MNT-009697,20220606,95,1080,363,Corrective,1.99,1.23,6217.08
9698,MNT-009698,20200722,90,1500,3376,Preventive,7.56,19.34,5401.19
9699,MNT-009699,20240402,99,885,1898,Preventive,1.95,12.21,9953.5
9700,MNT-009700,20231014,21,1443,1507,Inspection,3.15,3.16,5660.26
9701,MNT-009701,20200107,5,34,1191,Inspection,7.91,20.22,3574.1
9702,MNT-009702,20210410,67,1933,1188,Corrective,3.2,20.35,2925.81
9703,MNT-009703,20190618,76,1776,3210,Inspection,0.62,0.53,2331.92
9704,MNT-009704,20220413,45,898,4881,Inspection,5.36,13.98,5730.91
9705,MNT-009705,20231227,6,1478,3206,Inspection,2.09,10.15,2800.42
9706,MNT-009706,20191220,64,1116,3399,Inspection,7.95,9.68,5960.45
9707,MNT-009707,20220112,95,32,4812,Corrective,2.29,7.67,7834.74
9708,MNT-009708,20191102,15,723,2755,Inspection,3.12,20.6,7150.12
9709,MNT-009709,20210917,98,1979,3113,Corrective,1.01,14.66,9720.27
9710,MNT-009710,20230905,25,1736,483,Inspection,6.65,18.3,101.79
9711,MNT-009711,20240927,70,576,53,Corrective,2.32,23.72,7928.56
9712,MNT-009712,20211231,54,1597,1835,Corrective,0.89,20.8,3869.09
9713,MNT-009713,20251214,21,1330,4730,Corrective,1.99,14.85,3876.46
9714,MNT-009714,20250212,59,458,3905,Preventive,4.8,8.22,8997.25
9715,MNT-009715,20200319,34,513,2073,Corrective,5.59,14.82,2146.24
9716,MNT-009716,20251229,7,418,1029,Corrective,6.39,22.23,8244.3
9717,MNT-009717,20240310,28,1142,3436,Preventive,3.64,21.38,4097.08
9718,MNT-009718,20210902,5,1248,2438,Preventive,2.35,14.79,7364.07
9719,MNT-009719,20220601,56,1339,4368,Preventive,2.07,0.58,6717.44
9720,MNT-009720,20200210,91,1510,2996,Corrective,7.53,20.33,2580.32
9721,MNT-009721,20200415,28,89,2538,Preventive,3.57,13.33,3637.7
9722,MNT-009722,20210810,48,1882,3570,Inspection,3.59,1.6,3916.06
9723,MNT-009723,20230626,10,516,4291,Preventive,7.29,17.56,8055.6
9724,MNT-009724,20240123,51,1870,1844,Corrective,5.71,12.54,8684.62
9725,MNT-009725,20190807,52,512,587,Inspection,5.88,13.21,2779.05
9726,MNT-009726,20200504,65,232,942,Corrective,3.34,16.48,2965.2
9727,MNT-009727,20211203,62,399,4599,Preventive,2.13,18.07,9662.02
9728,MNT-009728,20231228,6,1734,2899,Preventive,2.58,5.7,5325.55
9729,MNT-009729,20220512,28,1855,2145,Inspection,1.99,8.07,6736.25
9730,MNT-009730,20210511,98,131,39,Preventive,3.31,18.48,7072.17
9731,MNT-009731,20200310,51,315,2387,Preventive,7.58,13.92,9521.02
9732,MNT-009732,20240731,21,123,1109,Corrective,5.36,6.8,832.58
9733,MNT-009733,20230618,22,1358,2274,Corrective,1.27,9.62,911.12
9734,MNT-009734,20240217,58,1605,3942,Inspection,3.67,3.13,7163.26
9735,MNT-009735,20240928,36,1843,2381,Inspection,1.06,11.21,1064.3
9736,MNT-009736,20190906,25,1075,2253,Inspection,0.53,2.53,7375.3
9737,MNT-009737,20230719,59,1062,1487,Inspection,2.15,17.05,9639.99
9738,MNT-009738,20220711,18,1131,3108,Inspection,5.29,13.52,8211.13
9739,MNT-009739,20220524,45,953,2237,Preventive,2.11,13.07,4453.65
9740,MNT-009740,20221113,97,317,3265,Corrective,7.42,13.78,2921.43
9741,MNT-009741,20190923,60,83,1221,Inspection,6.39,15.98,2382.68
9742,MNT-009742,20210407,4,847,2788,Preventive,7.0,19.91,5486.7
9743,MNT-009743,20220106,83,1771,1479,Inspection,5.96,1.9,5936.62
9744,MNT-009744,20191109,3,1707,4438,Inspection,5.84,18.23,7999.37
9745,MNT-009745,20200723,35,321,3314,Preventive,4.2,23.71,9471.48
9746,MNT-009746,20200128,46,849,1087,Preventive,3.72,17.98,8765.21
9747,MNT-009747,20190316,84,289,1559,Inspection,1.84,13.67,1409.77
9748,MNT-009748,20220826,4,1126,2026,Inspection,2.96,23.06,8918.09
9749,MNT-009749,20220829,68,71,4574,Preventive,3.36,17.93,2863.68
9750,MNT-009750,20250220,32,374,3295,Preventive,1.84,13.84,7601.57
9751,MNT-009751,20220831,50,1810,3647,Preventive,6.76,2.17,8278.65
9752,MNT-009752,20190620,21,862,1002,Preventive,5.2,6.62,170.78
9753,MNT-009753,20200723,32,1676,2201,Corrective,2.99,20.73,7436.52
9754,MNT-009754,20250727,34,1396,4650,Preventive,5.1,8.05,2947.04
9755,MNT-009755,20191117,100,1601,4138,Preventive,3.69,12.54,8443.38
9756,MNT-009756,20200909,83,441,4551,Corrective,5.06,9.18,205.93
9757,MNT-009757,20190809,89,90,417,Corrective,1.07,22.38,7648.86
9758,MNT-009758,20221025,84,289,3980,Preventive,0.94,16.22,5172.14
9759,MNT-009759,20241009,62,242,3753,Corrective,7.5,17.64,7914.1
9760,MNT-009760,20230111,56,1936,2253,Inspection,1.45,9.15,2576.79
9761,MNT-009761,20210710,45,150,4482,Preventive,5.27,8.7,1306.72
9762,MNT-009762,20230420,21,200,3430,Preventive,2.95,2.94,7217.04
9763,MNT-009763,20211008,59,1008,2420,Preventive,1.72,10.19,5105.05
9764,MNT-009764,20210913,29,636,518,Preventive,5.11,20.98,1130.32
9765,MNT-009765,20240616,34,635,2304,Corrective,5.94,15.66,6337.99
9766,MNT-009766,20191031,14,1718,407,Preventive,1.43,4.87,6211.92
9767,MNT-009767,20220717,50,320,1885,Inspection,6.86,23.09,6039.89
9768,MNT-009768,20240203,79,1122,1663,Inspection,5.32,7.04,4467.36
9769,MNT-009769,20220625,39,556,344,Inspection,0.82,3.06,868.31
9770,MNT-009770,20210508,21,862,508,Inspection,5.22,2.48,3326.27
9771,MNT-009771,20220128,92,419,3171,Inspection,6.24,2.51,8517.9
9772,MNT-009772,20211023,6,216,52,Preventive,3.41,5.99,6360.85
9773,MNT-009773,20190511,39,231,4694,Corrective,6.0,15.35,9723.41
9774,MNT-009774,20200218,71,968,1397,Corrective,7.74,8.37,6408.44
9775,MNT-009775,20231020,58,1690,2615,Corrective,4.0,20.92,5304.62
9776,MNT-009776,20241008,17,790,2067,Preventive,5.6,18.67,1272.9
9777,MNT-009777,20210619,19,297,2630,Preventive,6.1,3.14,7236.18
9778,MNT-009778,20220306,62,534,208,Corrective,3.53,22.77,9120.56
9779,MNT-009779,20200227,77,1486,973,Preventive,5.43,0.81,3401.38
9780,MNT-009780,20190715,47,1946,3309,Preventive,6.62,6.84,8678.75
9781,MNT-009781,20210606,25,1187,1501,Preventive,6.46,20.95,6222.8
9782,MNT-009782,20230314,21,200,2335,Corrective,2.31,12.92,4877.94
9783,MNT-009783,20211102,82,1493,745,Inspection,4.08,15.19,4713.71
9784,MNT-009784,20210509,22,732,349,Preventive,1.87,12.04,9236.21
9785,MNT-009785,20211225,87,546,1842,Corrective,7.28,0.77,5715.25
9786,MNT-009786,20230210,90,84,4011,Corrective,2.54,1.7,3768.29
9787,MNT-009787,20240411,83,1654,3455,Preventive,6.0,20.78,803.27
9788,MNT-009788,20210918,29,562,939,Inspection,7.5,12.57,2243.4
9789,MNT-009789,20240328,73,895,4840,Corrective,1.23,0.63,3118.23
9790,MNT-009790,20250908,86,208,2039,Corrective,5.24,11.55,9898.5
9791,MNT-009791,20191210,47,637,4245,Preventive,6.58,7.72,9924.59
9792,MNT-009792,20210228,33,1476,4191,Corrective,3.08,22.21,3645.01
9793,MNT-009793,20210929,64,1138,717,Preventive,4.05,21.93,3920.47
9794,MNT-009794,20200501,57,908,1999,Inspection,6.7,11.13,4259.36
9795,MNT-009795,20221114,53,1552,732,Corrective,1.88,1.18,8004.89
9796,MNT-009796,20190313,36,613,2424,Inspection,1.41,15.9,5562.42
9797,MNT-009797,20241219,12,299,4892,Preventive,5.78,1.86,9963.37
9798,MNT-009798,20241008,67,1631,4144,Corrective,2.3,3.95,5583.07
9799,MNT-009799,20230125,66,1338,1766,Preventive,2.94,17.02,305.5
9800,MNT-009800,20230915,41,1429,3918,Inspection,5.11,12.68,5388.87
9801,MNT-009801,20250131,78,615,537,Preventive,2.65,13.37,764.27
9802,MNT-009802,20251007,31,1263,4056,Inspection,1.32,1.76,629.51
9803,MNT-009803,20251113,84,1128,2271,Corrective,3.4,11.28,6012.66
9804,MNT-009804,20200804,14,1102,4380,Corrective,5.01,22.98,5286.62
9805,MNT-009805,20230503,45,905,4671,Inspection,3.58,11.77,4052.03
9806,MNT-009806,20241105,61,1536,1771,Corrective,5.03,17.8,6103.04
9807,MNT-009807,20250521,51,1502,3159,Inspection,0.57,23.38,9410.33
9808,MNT-009808,20200420,87,1577,4362,Inspection,5.81,9.69,2382.92
9809,MNT-009809,20200602,6,430,2888,Preventive,7.89,12.79,3833.17
9810,MNT-009810,20211005,41,1200,3642,Inspection,4.98,8.5,8409.16
9811,MNT-009811,20190117,78,1885,4745,Inspection,4.45,10.17,9212.48
9812,MNT-009812,20250210,24,919,2833,Preventive,6.67,22.21,387.09
9813,MNT-009813,20240528,37,753,966,Corrective,1.24,20.16,3355.55
9814,MNT-009814,20250826,57,324,4094,Preventive,6.12,21.59,2302.23
9815,MNT-009815,20240329,47,1576,1322,Preventive,3.38,0.61,8859.82
9816,MNT-009816,20201213,2,1923,4226,Preventive,2.79,23.66,2347.56
9817,MNT-009817,20231229,67,1949,3287,Preventive,6.26,19.27,5469.06
9818,MNT-009818,20241028,48,1778,2442,Corrective,3.72,1.98,2525.16
9819,MNT-009819,20230825,60,1658,1703,Corrective,4.37,3.27,9063.29
9820,MNT-009820,20230828,44,1456,3223,Inspection,4.56,17.67,5186.03
9821,MNT-009821,20210119,53,1020,2359,Corrective,7.19,5.68,4343.69
9822,MNT-009822,20200529,34,1793,3235,Inspection,3.98,0.98,3363.86
9823,MNT-009823,20201119,62,1047,227,Corrective,2.96,5.46,892.91
9824,MNT-009824,20200821,58,933,826,Preventive,4.37,2.77,1404.85
9825,MNT-009825,20230418,58,5,1152,Preventive,2.52,21.59,252.55
9826,MNT-009826,20241214,6,1478,224,Inspection,7.02,0.98,1223.87
9827,MNT-009827,20210616,8,982,1144,Preventive,1.83,15.1,807.73
9828,MNT-009828,20220728,46,760,1536,Preventive,1.88,5.7,8013.24
9829,MNT-009829,20240112,60,1794,3865,Corrective,4.4,1.36,9441.31
9830,MNT-009830,20250120,64,1374,4438,Inspection,1.66,9.23,8387.47
9831,MNT-009831,20201115,82,422,4704,Preventive,6.69,12.37,625.54
9832,MNT-009832,20240516,57,529,1529,Corrective,3.46,9.9,9244.35
9833,MNT-009833,20220131,1,1260,1551,Inspection,7.05,12.81,3118.33
9834,MNT-009834,20211109,68,1940,2176,Inspection,7.05,16.33,2043.81
9835,MNT-009835,20190907,27,107,1046,Inspection,6.09,17.8,2808.86
9836,MNT-009836,20190312,74,532,2050,Preventive,3.34,2.46,5943.55
9837,MNT-009837,20250922,50,320,4736,Inspection,3.71,8.84,7828.09
9838,MNT-009838,20220108,83,345,1359,Inspection,6.3,14.52,1905.86
9839,MNT-009839,20190220,79,351,4897,Preventive,2.13,12.7,9790.56
9840,MNT-009840,20220529,13,1202,3814,Inspection,4.83,15.8,8270.91
9841,MNT-009841,20231115,1,1861,2722,Corrective,7.42,12.73,6026.75
9842,MNT-009842,20250415,65,1584,2446,Inspection,1.1,1.3,773.64
9843,MNT-009843,20230910,94,1842,4203,Inspection,2.22,14.32,7390.09
9844,MNT-009844,20251223,15,94,1607,Preventive,0.54,12.0,6782.27
9845,MNT-009845,20190208,68,46,1743,Corrective,4.4,11.66,2586.35
9846,MNT-009846,20241110,24,1444,601,Corrective,4.67,16.33,6208.05
9847,MNT-009847,20221014,21,1729,4448,Inspection,2.74,12.48,5546.68
9848,MNT-009848,20241127,43,622,2721,Corrective,2.71,18.48,8285.38
9849,MNT-009849,20250928,87,1577,841,Corrective,4.66,3.24,4476.76
9850,MNT-009850,20231026,60,699,563,Inspection,1.55,17.93,2506.1
9851,MNT-009851,20230129,73,44,422,Preventive,6.73,19.65,885.75
9852,MNT-009852,20220123,59,1008,1562,Preventive,6.55,4.43,6656.57
9853,MNT-009853,20230713,15,1888,3658,Preventive,1.41,13.49,5274.19
9854,MNT-009854,20250725,87,1774,1947,Preventive,3.2,9.29,3924.52
9855,MNT-009855,20200419,27,1781,4094,Preventive,5.78,17.11,8657.56
9856,MNT-009856,20250420,9,640,3804,Inspection,0.77,16.16,2699.32
9857,MNT-009857,20240627,70,1146,2943,Preventive,3.32,22.72,4883.31
9858,MNT-009858,20220914,94,1867,4173,Inspection,6.12,7.19,6858.16
9859,MNT-009859,20200830,73,44,4209,Inspection,4.83,10.2,2242.34
9860,MNT-009860,20191014,69,1955,3302,Corrective,2.13,3.78,9955.28
9861,MNT-009861,20230102,2,1670,820,Preventive,6.84,5.24,4503.45
9862,MNT-009862,20231024,26,1197,1735,Preventive,3.22,23.93,8538.72
9863,MNT-009863,20211016,87,1495,4439,Inspection,1.35,20.73,2534.5
9864,MNT-009864,20200906,52,162,2854,Corrective,7.32,14.14,1386.26
9865,MNT-009865,20221119,25,1009,2295,Inspection,4.78,23.9,1336.27
9866,MNT-009866,20221102,21,668,108,Corrective,5.52,18.89,2444.58
9867,MNT-009867,20240213,29,1667,855,Corrective,7.93,7.12,5624.45
9868,MNT-009868,20241206,91,1930,1514,Corrective,3.61,10.03,9670.04
9869,MNT-009869,20201227,57,587,3678,Preventive,0.56,17.56,8507.46
9870,MNT-009870,20251129,48,1130,1553,Inspection,3.73,20.18,3161.89
9871,MNT-009871,20220405,87,421,1576,Inspection,1.75,13.88,9371.39
9872,MNT-009872,20241220,62,242,4106,Corrective,3.9,3.09,449.22
9873,MNT-009873,20230216,10,692,419,Inspection,7.67,10.63,5507.43
9874,MNT-009874,20220604,82,1989,4752,Inspection,1.71,14.38,6727.9
9875,MNT-009875,20220627,54,408,1667,Corrective,7.8,17.6,1875.08
9876,MNT-009876,20250507,28,257,4419,Preventive,5.18,21.67,4789.86
9877,MNT-009877,20250909,24,252,346,Corrective,7.61,18.2,8210.96
9878,MNT-009878,20190927,6,430,1715,Corrective,2.51,12.43,1325.66
9879,MNT-009879,20240903,63,1428,4707,Inspection,7.98,20.45,379.34
9880,MNT-009880,20190408,39,706,2371,Inspection,1.27,11.2,656.16
9881,MNT-009881,20220909,77,294,212,Inspection,7.72,4.21,7237.48
9882,MNT-009882,20200510,21,1443,854,Corrective,3.52,1.21,2371.64
9883,MNT-009883,20220309,1,1115,1813,Inspection,1.49,3.7,148.46
9884,MNT-009884,20190210,92,669,2595,Preventive,5.4,18.99,3421.73
9885,MNT-009885,20221116,35,700,715,Corrective,6.42,17.51,5797.76
9886,MNT-009886,20200420,12,354,1461,Preventive,3.05,17.86,678.61
9887,MNT-009887,20200506,77,142,3264,Corrective,7.43,11.71,1793.45
9888,MNT-009888,20241130,62,1948,1112,Inspection,8.0,10.73,3085.78
9889,MNT-009889,20200620,46,1037,3313,Inspection,1.75,9.94,9408.17
9890,MNT-009890,20220623,29,405,179,Preventive,7.24,13.26,5547.44
9891,MNT-009891,20240909,41,930,387,Inspection,7.94,15.96,1005.16
9892,MNT-009892,20200317,77,1750,2530,Inspection,0.71,11.46,4509.49
9893,MNT-009893,20221120,11,1354,80,Inspection,3.69,1.68,1876.69
9894,MNT-009894,20230317,100,1242,607,Preventive,5.12,23.74,4834.8
9895,MNT-009895,20211202,77,1501,4882,Inspection,0.67,9.03,7107.91
9896,MNT-009896,20200503,93,1994,1454,Inspection,7.95,0.53,9030.17
9897,MNT-009897,20231231,85,1010,503,Corrective,2.63,15.29,4088.16
9898,MNT-009898,20250804,79,1608,4000,Inspection,5.3,1.29,6861.72
9899,MNT-009899,20251025,42,555,4440,Preventive,6.81,0.79,7849.86
9900,MNT-009900,20200524,6,822,3376,Inspection,3.65,13.74,2740.54
9901,MNT-009901,20230619,51,1870,3672,Corrective,7.75,20.16,6781.74
9902,MNT-009902,20231230,75,1023,4033,Inspection,4.44,7.23,1354.72
9903,MNT-009903,20251211,71,57,1156,Corrective,0.66,10.25,8081.95
9904,MNT-009904,20250305,67,804,749,Inspection,5.92,4.83,8447.72
9905,MNT-009905,20231019,26,1657,3898,Corrective,1.94,14.32,6879.29
9906,MNT-009906,20231024,87,35,1880,Inspection,5.18,23.7,8628.78
9907,MNT-009907,20220507,89,918,3619,Corrective,1.11,15.54,6431.97
9908,MNT-009908,20220919,12,810,2384,Preventive,1.33,9.32,4165.82
9909,MNT-009909,20210124,41,521,1916,Preventive,2.75,17.74,4839.23
9910,MNT-009910,20250610,1,1861,4197,Inspection,2.13,9.96,5138.78
9911,MNT-009911,20220103,95,462,1912,Corrective,2.28,19.63,4260.5
9912,MNT-009912,20210225,86,25,2843,Inspection,4.76,1.08,8770.73
9913,MNT-009913,20230517,30,1630,1809,Corrective,1.08,19.3,712.06
9914,MNT-009914,20220927,63,1916,4996,Inspection,5.08,8.37,3511.68
9915,MNT-009915,20231010,24,127,4562,Inspection,1.51,1.07,3946.61
9916,MNT-009916,20250704,30,1650,66,Inspection,4.14,10.33,2883.0
9917,MNT-009917,20210318,15,548,4886,Corrective,7.87,23.38,6975.68
9918,MNT-009918,20250426,76,1005,2849,Corrective,2.87,16.02,8843.6
9919,MNT-009919,20201020,68,1615,3603,Corrective,1.79,10.06,8881.52
9920,MNT-009920,20210323,17,1561,4417,Preventive,7.75,23.82,3909.51
9921,MNT-009921,20210901,74,1714,3192,Inspection,6.85,22.18,8138.26
9922,MNT-009922,20200410,67,883,4168,Preventive,3.64,20.45,8236.03
9923,MNT-009923,20210825,75,1466,4859,Preventive,1.77,2.21,8843.58
9924,MNT-009924,20240715,51,1710,531,Preventive,2.13,17.42,8687.24
9925,MNT-009925,20250301,89,492,110,Preventive,7.89,13.75,818.84
9926,MNT-009926,20251211,69,840,3722,Inspection,4.91,19.69,5773.28
9927,MNT-009927,20230425,4,95,862,Preventive,0.58,14.28,4225.97
9928,MNT-009928,20241027,1,997,1874,Corrective,4.41,7.75,5042.03
