budget_id,date,location_id,category,budget_amount
BUD-0004141,2023-02-21,LOC-0055,Operations,67722.58
BUD-0004142,2024-05-03,LOC-0060,Maintenance,7480.64
BUD-0004143,2020-03-15,LOC-0040,Operations,34431.26
BUD-0004144,2019-11-23,LOC-0059,Administration,15752.46
BUD-0004145,2025-02-14,LOC-0018,Maintenance,54019.6
BUD-0004146,2020-02-15,LOC-0006,Production,22539.52
BUD-0004147,2023-02-13,LOC-0079,Operations,31858.9
BUD-0004148,2020-08-29,LOC-0048,Supply Chain,7146.35
BUD-0004149,2019-12-01,LOC-0025,Administration,23506.81
BUD-0004150,2024-09-26,LOC-0054,Maintenance,11485.34
BUD-0004151,2021-08-17,LOC-0072,Operations,17743.63
BUD-0004152,2022-10-31,LOC-0018,Supply Chain,17895.65
BUD-0004153,2021-08-17,LOC-0075,Energy,24477.31
BUD-0004154,2024-06-03,LOC-0033,Energy,43089.24
BUD-0004155,2024-06-23,LOC-0085,Production,16193.36
BUD-0004156,2024-04-29,LOC-0048,Operations,24206.27
BUD-0004157,2023-08-06,LOC-0035,Administration,8307.82
BUD-0004158,2024-06-19,LOC-0040,Administration,32234.58
BUD-0004159,2020-11-14,LOC-0016,Maintenance,6073.04
BUD-0004160,2023-03-28,LOC-0013,Supply Chain,33007.87
BUD-0004161,2019-01-11,LOC-0002,Maintenance,15469.99
BUD-0004162,2020-02-28,LOC-0039,Production,23217.13
BUD-0004163,2021-12-28,LOC-0050,Supply Chain,13522.44
BUD-0004164,2019-10-29,LOC-0034,Supply Chain,37463.6
BUD-0004165,2024-09-03,LOC-0037,Production,25716.8
BUD-0004166,2020-05-27,LOC-0077,Production,60549.92
BUD-0004167,2023-05-19,LOC-0003,Energy,10162.96
BUD-0004168,2020-01-12,LOC-0057,Supply Chain,11217.65
BUD-0004169,2019-08-06,LOC-0023,Energy,36692.38
BUD-0004170,2019-03-29,LOC-0083,Supply Chain,12710.39
BUD-0004171,2019-07-02,LOC-0064,Supply Chain,13312.54
BUD-0004172,2021-02-10,LOC-0094,Production,15950.09
BUD-0004173,2023-01-04,LOC-0046,Energy,39114.3
BUD-0004174,2022-07-09,LOC-0087,Energy,18663.64
BUD-0004175,2024-12-10,LOC-0084,Energy,11182.27
BUD-0004176,2024-03-13,LOC-0100,Administration,55178.86
BUD-0004177,2023-02-17,LOC-0008,Operations,5913.61
BUD-0004178,2025-02-02,LOC-0031,Supply Chain,16073.22
BUD-0004179,2022-05-14,LOC-0055,Production,12065.89
BUD-0004180,2022-02-10,LOC-0027,Supply Chain,9781.74
BUD-0004181,2025-11-10,LOC-0032,Operations,52753.47
BUD-0004182,2019-09-27,LOC-0075,Production,171552.74
BUD-0004183,2025-11-24,LOC-0093,Maintenance,5148.59
BUD-0004184,2023-02-06,LOC-0054,Administration,22690.45
BUD-0004185,2022-07-30,LOC-0064,Supply Chain,37762.62
BUD-0004186,2022-08-03,LOC-0085,Energy,13717.73
BUD-0004187,2021-07-16,LOC-0026,Administration,44649.74
BUD-0004188,2024-11-12,LOC-0023,Supply Chain,13940.3
BUD-0004189,2021-03-21,LOC-0091,Operations,54196.16
BUD-0004190,2022-04-01,LOC-0064,Maintenance,71395.08
BUD-0004191,2019-06-18,LOC-0098,Operations,29375.05
BUD-0004192,2025-03-25,LOC-0089,Production,11437.8
BUD-0004193,2020-08-24,LOC-0079,Production,12457.9
BUD-0004194,2019-11-24,LOC-0089,Operations,60197.31
BUD-0004195,2022-06-12,LOC-0082,Administration,53305.9
BUD-0004196,2019-08-05,LOC-0012,Operations,190076.56
BUD-0004197,2025-12-19,LOC-0032,Maintenance,6949.32
BUD-0004198,2019-03-20,LOC-0038,Operations,30969.02
BUD-0004199,2021-04-30,LOC-0100,Administration,73311.98
BUD-0004200,2024-07-24,LOC-0073,Energy,14857.37
BUD-0004201,2025-11-04,LOC-0046,Energy,56276.32
BUD-0004202,2025-04-30,LOC-0057,Administration,15481.59
BUD-0004203,2019-10-02,LOC-0049,Energy,16341.63
BUD-0004204,2022-11-26,LOC-0099,Maintenance,61790.95
BUD-0004205,2021-10-31,LOC-0011,Energy,33345.25
BUD-0004206,2019-02-26,LOC-0048,Energy,27693.49
BUD-0004207,2019-02-22,LOC-0028,Energy,33194.32
BUD-0004208,2025-09-11,LOC-0057,Administration,19077.53
BUD-0004209,2020-08-19,LOC-0025,Administration,11952.88
BUD-0004210,2022-11-19,LOC-0086,Production,15326.22
BUD-0004211,2021-06-06,LOC-0030,Supply Chain,69269.94
BUD-0004212,2022-05-01,LOC-0018,Administration,13522.79
BUD-0004213,2019-10-11,LOC-0026,Supply Chain,15291.61
BUD-0004214,2023-03-10,LOC-0046,Maintenance,10413.75
BUD-0004215,2025-02-21,LOC-0009,Operations,41183.09
BUD-0004216,2019-09-28,LOC-0047,Operations,55977.82
BUD-0004217,2020-09-08,LOC-0042,Operations,29782.41
BUD-0004218,2022-01-02,LOC-0045,Energy,6176.04
BUD-0004219,2020-06-28,LOC-0051,Operations,7033.67
BUD-0004220,2021-06-18,LOC-0098,Maintenance,37778.88
BUD-0004221,2021-07-02,LOC-0069,Energy,58431.51
BUD-0004222,2022-03-05,LOC-0044,Production,6982.42
BUD-0004223,2022-05-24,LOC-0085,Production,51304.06
BUD-0004224,2020-07-25,LOC-0040,Maintenance,42289.66
BUD-0004225,2025-01-13,LOC-0064,Operations,8166.3
BUD-0004226,2020-06-11,LOC-0035,Maintenance,16971.58
BUD-0004227,2025-05-21,LOC-0052,Operations,9298.9
BUD-0004228,2022-10-28,LOC-0066,Administration,20645.22
BUD-0004229,2021-08-01,LOC-0081,Administration,31562.12
BUD-0004230,2021-01-18,LOC-0077,Maintenance,19175.03
BUD-0004231,2020-02-04,LOC-0055,Maintenance,25033.11
BUD-0004232,2023-09-01,LOC-0097,Operations,32563.85
BUD-0004233,2020-05-14,LOC-0065,Operations,15328.65
BUD-0004234,2025-09-21,LOC-0034,Energy,15272.97
BUD-0004235,2025-10-24,LOC-0050,Supply Chain,10782.81
BUD-0004236,2020-03-10,LOC-0100,Operations,34605.46
BUD-0004237,2019-06-20,LOC-0005,Energy,25228.78
BUD-0004238,2025-01-09,LOC-0100,Operations,16336.54
BUD-0004239,2021-11-17,LOC-0043,Maintenance,55856.21
BUD-0004240,2021-06-26,LOC-0083,Operations,37401.34
BUD-0004241,2022-11-09,LOC-0087,Production,7037.53
BUD-0004242,2023-07-05,LOC-0037,Energy,16633.07
BUD-0004243,2023-08-09,LOC-0016,Energy,56108.99
BUD-0004244,2022-04-24,LOC-0018,Energy,22230.15
BUD-0004245,2023-05-15,LOC-0075,Administration,15253.07
BUD-0004246,2022-07-26,LOC-0087,Production,97339.91
BUD-0004247,2022-08-09,LOC-0096,Administration,63631.03
BUD-0004248,2022-07-12,LOC-0082,Operations,12120.83
BUD-0004249,2021-06-23,LOC-0025,Energy,5079.18
BUD-0004250,2023-01-29,LOC-0070,Supply Chain,11819.8
BUD-0004251,2020-11-18,LOC-0024,Operations,31007.5
BUD-0004252,2023-06-20,LOC-0004,Maintenance,39011.62
BUD-0004253,2019-08-01,LOC-0045,Production,45819.43
BUD-0004254,2020-06-09,LOC-0079,Administration,11128.48
BUD-0004255,2022-06-18,LOC-0006,Maintenance,23733.34
BUD-0004256,2022-08-18,LOC-0028,Operations,9315.12
BUD-0004257,2024-12-24,LOC-0064,Energy,11369.86
BUD-0004258,2023-11-21,LOC-0051,Supply Chain,19309.45
BUD-0004259,2023-02-08,LOC-0017,Supply Chain,102447.37
BUD-0004260,2022-02-20,LOC-0071,Supply Chain,36075.81
BUD-0004261,2019-01-20,LOC-0068,Administration,15266.14
BUD-0004262,2025-04-07,LOC-0099,Operations,6345.49
BUD-0004263,2020-01-17,LOC-0060,Administration,15278.6
BUD-0004264,2023-11-01,LOC-0075,Energy,36109.94
BUD-0004265,2023-02-07,LOC-0047,Operations,84409.66
BUD-0004266,2025-12-21,LOC-0033,Operations,48255.65
BUD-0004267,2020-04-29,LOC-0088,Production,15935.12
BUD-0004268,2023-03-05,LOC-0099,Administration,12350.89
BUD-0004269,2025-05-20,LOC-0039,Supply Chain,34333.33
BUD-0004270,2025-06-17,LOC-0077,Production,50864.67
BUD-0004271,2021-06-30,LOC-0082,Operations,25481.74
BUD-0004272,2019-03-29,LOC-0064,Energy,27295.56
BUD-0004273,2022-08-18,LOC-0013,Supply Chain,15061.78
BUD-0004274,2020-07-06,LOC-0027,Maintenance,40096.41
BUD-0004275,2020-07-07,LOC-0025,Administration,3388.27
BUD-0004276,2022-08-04,LOC-0010,Operations,27998.88
BUD-0004277,2024-05-04,LOC-0089,Production,6482.46
BUD-0004278,2020-07-30,LOC-0049,Administration,29400.29
BUD-0004279,2019-10-27,LOC-0036,Supply Chain,18565.63
BUD-0004280,2019-02-26,LOC-0051,Supply Chain,44278.5
BUD-0004281,2025-01-13,LOC-0019,Production,38742.88
BUD-0004282,2025-06-07,LOC-0096,Operations,11262.53
BUD-0004283,2025-04-06,LOC-0008,Administration,52533.38
BUD-0004284,2025-04-16,LOC-0003,Maintenance,45664.54
BUD-0004285,2019-11-10,LOC-0003,Operations,9956.02
BUD-0004286,2025-01-16,LOC-0015,Operations,14493.23
BUD-0004287,2019-10-19,LOC-0041,Maintenance,23184.43
BUD-0004288,2020-09-22,LOC-0047,Production,20457.27
BUD-0004289,2023-12-09,LOC-0043,Energy,11407.98
BUD-0004290,2023-07-20,LOC-0052,Maintenance,12609.8
BUD-0004291,2022-12-27,LOC-0020,Administration,20385.19
BUD-0004292,2022-03-15,LOC-0010,Supply Chain,54782.54
BUD-0004293,2023-08-17,LOC-0099,Energy,12862.09
BUD-0004294,2020-10-23,LOC-0095,Operations,49096.05
BUD-0004295,2025-03-14,LOC-0041,Administration,15238.74
BUD-0004296,2024-07-28,LOC-0082,Administration,74936.12
BUD-0004297,2025-04-12,LOC-0035,Supply Chain,11847.41
BUD-0004298,2019-08-18,LOC-0037,Production,16405.78
BUD-0004299,2023-01-14,LOC-0072,Operations,49596.48
BUD-0004300,2019-09-02,LOC-0041,Administration,15394.27
BUD-0004301,2019-07-08,LOC-0091,Administration,7016.03
BUD-0004302,2023-02-13,LOC-0036,Maintenance,18802.37
BUD-0004303,2023-03-08,LOC-0048,Energy,27007.78
BUD-0004304,2019-05-16,LOC-0072,Maintenance,13372.02
BUD-0004305,2023-07-20,LOC-0084,Supply Chain,16136.66
BUD-0004306,2019-03-28,LOC-0002,Energy,63845.9
BUD-0004307,2022-07-19,LOC-0096,Energy,47676.05
BUD-0004308,2024-03-07,LOC-0034,Operations,8554.56
BUD-0004309,2025-03-28,LOC-0014,Maintenance,43761.15
BUD-0004310,2022-10-19,LOC-0075,Supply Chain,16133.04
BUD-0004311,2024-07-04,LOC-0076,Administration,22528.19
BUD-0004312,2023-08-04,LOC-0065,Supply Chain,21472.15
BUD-0004313,2023-07-25,LOC-0081,Supply Chain,80632.29
BUD-0004314,2025-02-05,LOC-0062,Production,59755.23
BUD-0004315,2021-02-09,LOC-0003,Production,7215.22
BUD-0004316,2022-09-13,LOC-0004,Energy,5686.8
BUD-0004317,2020-05-31,LOC-0097,Maintenance,26933.82
BUD-0004318,2020-08-12,LOC-0079,Production,15824.95
BUD-0004319,2020-10-25,LOC-0050,Energy,23074.44
BUD-0004320,2022-03-16,LOC-0023,Energy,7709.31
BUD-0004321,2025-05-26,LOC-0086,Supply Chain,25084.2
BUD-0004322,2024-06-24,LOC-0099,Maintenance,15077.3
BUD-0004323,2025-06-05,LOC-0045,Production,45096.92
BUD-0004324,2019-06-25,LOC-0100,Operations,15454.95
BUD-0004325,2024-10-22,LOC-0070,Supply Chain,6845.93
BUD-0004326,2021-06-12,LOC-0077,Administration,9870.1
BUD-0004327,2025-09-26,LOC-0047,Administration,21910.83
BUD-0004328,2019-10-03,LOC-0060,Operations,6790.05
BUD-0004329,2025-03-09,LOC-0096,Production,8583.06
BUD-0004330,2020-11-15,LOC-0003,Maintenance,36782.57
BUD-0004331,2024-01-27,LOC-0031,Energy,10114.19
BUD-0004332,2020-04-12,LOC-0038,Production,4455.04
BUD-0004333,2025-08-10,LOC-0004,Administration,75153.83
BUD-0004334,2025-09-02,LOC-0040,Production,21800.7
BUD-0004335,2021-08-31,LOC-0021,Production,34829.77
BUD-0004336,2024-09-28,LOC-0081,Production,6342.51
BUD-0004337,2021-12-10,LOC-0067,Production,45968.3
BUD-0004338,2023-10-04,LOC-0019,Energy,12275.63
BUD-0004339,2022-09-05,LOC-0060,Administration,10256.36
BUD-0004340,2023-05-15,LOC-0003,Production,5783.5
BUD-0004341,2022-12-21,LOC-0074,Administration,5575.25
BUD-0004342,2022-03-28,LOC-0040,Supply Chain,39535.22
BUD-0004343,2020-12-24,LOC-0095,Administration,21187.65
BUD-0004344,2021-09-05,LOC-0051,Administration,15402.52
BUD-0004345,2025-11-05,LOC-0002,Administration,13088.58
BUD-0004346,2020-09-05,LOC-0019,Operations,18995.25
BUD-0004347,2025-11-12,LOC-0077,Energy,51138.32
BUD-0004348,2020-05-11,LOC-0024,Energy,19342.99
BUD-0004349,2021-07-23,LOC-0017,Supply Chain,17005.75
BUD-0004350,2025-09-26,LOC-0047,Supply Chain,30723.19
BUD-0004351,2019-12-24,LOC-0015,Supply Chain,28185.94
BUD-0004352,2025-03-06,LOC-0072,Energy,124929.32
BUD-0004353,2019-02-14,LOC-0085,Operations,19411.52
BUD-0004354,2024-05-29,LOC-0034,Operations,64981.59
BUD-0004355,2025-12-24,LOC-0039,Maintenance,15638.52
BUD-0004356,2024-01-27,LOC-0092,Operations,21484.97
BUD-0004357,2020-01-30,LOC-0078,Operations,24350.73
BUD-0004358,2024-05-06,LOC-0009,Energy,40162.49
BUD-0004359,2019-08-17,LOC-0064,Production,23584.48
BUD-0004360,2022-07-18,LOC-0021,Supply Chain,73571.21
BUD-0004361,2019-09-14,LOC-0058,Administration,58622.7
BUD-0004362,2022-03-07,LOC-0022,Operations,8489.8
BUD-0004363,2021-11-24,LOC-0008,Maintenance,6353.07
BUD-0004364,2023-02-20,LOC-0035,Energy,52441.79
BUD-0004365,2023-12-13,LOC-0034,Production,29411.46
BUD-0004366,2021-03-13,LOC-0091,Energy,70283.35
BUD-0004367,2023-06-14,LOC-0080,Production,26165.42
BUD-0004368,2019-10-25,LOC-0008,Supply Chain,47441.42
BUD-0004369,2020-08-12,LOC-0084,Maintenance,8949.18
BUD-0004370,2020-05-31,LOC-0098,Production,28811.76
BUD-0004371,2020-03-21,LOC-0069,Maintenance,26199.54
BUD-0004372,2021-11-06,LOC-0018,Operations,9997.56
BUD-0004373,2020-12-27,LOC-0008,Administration,39273.88
BUD-0004374,2024-10-04,LOC-0014,Operations,33013.9
BUD-0004375,2019-09-23,LOC-0052,Energy,54297.27
BUD-0004376,2020-03-23,LOC-0088,Operations,11517.86
BUD-0004377,2023-03-15,LOC-0048,Maintenance,25493.17
BUD-0004378,2019-09-26,LOC-0097,Production,24208.13
BUD-0004379,2024-03-01,LOC-0019,Operations,66725.35
BUD-0004380,2021-05-06,LOC-0027,Energy,29054.81
BUD-0004381,2019-07-07,LOC-0007,Energy,17319.92
BUD-0004382,2020-01-05,LOC-0007,Maintenance,68701.48
BUD-0004383,2024-10-13,LOC-0003,Operations,11926.92
BUD-0004384,2023-07-14,LOC-0023,Administration,65187.98
BUD-0004385,2020-02-08,LOC-0087,Maintenance,33712.87
BUD-0004386,2019-12-16,LOC-0066,Maintenance,30756.89
BUD-0004387,2025-08-30,LOC-0069,Operations,34976.39
BUD-0004388,2021-05-28,LOC-0009,Administration,5405.07
BUD-0004389,2020-10-11,LOC-0020,Supply Chain,59579.42
BUD-0004390,2019-08-13,LOC-0008,Administration,11122.84
BUD-0004391,2021-03-07,LOC-0030,Administration,21053.2
BUD-0004392,2025-03-19,LOC-0076,Maintenance,58232.91
BUD-0004393,2023-08-16,LOC-0010,Operations,19903.48
BUD-0004394,2023-10-05,LOC-0092,Operations,23196.3
BUD-0004395,2021-03-01,LOC-0043,Supply Chain,61320.8
BUD-0004396,2020-02-11,LOC-0059,Production,20517.63
BUD-0004397,2020-09-22,LOC-0063,Production,27418.52
BUD-0004398,2023-03-08,LOC-0010,Administration,6873.42
BUD-0004399,2024-12-18,LOC-0036,Energy,37986.41
BUD-0004400,2025-03-29,LOC-0009,Production,71952.56
BUD-0004401,2019-07-23,LOC-0036,Administration,35816.56
BUD-0004402,2019-05-11,LOC-0034,Supply Chain,15616.29
BUD-0004403,2024-02-26,LOC-0026,Production,10719.12
BUD-0004404,2023-03-05,LOC-0010,Supply Chain,13295.11
BUD-0004405,2024-12-14,LOC-0052,Administration,32105.68
BUD-0004406,2023-03-03,LOC-0012,Maintenance,30310.9
BUD-0004407,2021-05-22,LOC-0018,Maintenance,17793.06
BUD-0004408,2022-09-10,LOC-0093,Energy,42991.52
BUD-0004409,2022-12-24,LOC-0068,Administration,58081.52
BUD-0004410,2025-01-28,LOC-0018,Production,26167.26
BUD-0004411,2022-05-31,LOC-0078,Energy,64154.69
BUD-0004412,2022-06-21,LOC-0060,Maintenance,13076.37
BUD-0004413,2022-01-03,LOC-0099,Supply Chain,11774.03
BUD-0004414,2019-04-19,LOC-0036,Supply Chain,6477.31
BUD-0004415,2022-02-11,LOC-0080,Energy,25390.03
BUD-0004416,2023-06-02,LOC-0045,Supply Chain,53378.82
BUD-0004417,2023-01-13,LOC-0042,Production,4537.69
BUD-0004418,2025-09-22,LOC-0039,Supply Chain,11311.11
BUD-0004419,2025-08-30,LOC-0088,Production,7340.24
BUD-0004420,2024-02-26,LOC-0065,Supply Chain,24199.33
BUD-0004421,2023-05-03,LOC-0031,Production,49386.66
BUD-0004422,2020-12-21,LOC-0013,Production,5926.4
BUD-0004423,2022-11-02,LOC-0085,Production,7481.3
BUD-0004424,2020-09-27,LOC-0073,Production,17226.95
BUD-0004425,2020-10-07,LOC-0010,Operations,23210.35
BUD-0004426,2021-05-05,LOC-0030,Operations,70534.92
BUD-0004427,2021-10-14,LOC-0007,Energy,21759.56
BUD-0004428,2019-10-08,LOC-0058,Maintenance,13006.25
BUD-0004429,2021-10-11,LOC-0009,Operations,6436.58
BUD-0004430,2019-09-11,LOC-0037,Supply Chain,12620.47
BUD-0004431,2023-07-11,LOC-0011,Supply Chain,45837.51
BUD-0004432,2021-12-30,LOC-0095,Energy,38455.62
BUD-0004433,2023-06-27,LOC-0067,Administration,7760.09
BUD-0004434,2019-11-21,LOC-0023,Production,33780.8
BUD-0004435,2020-05-05,LOC-0076,Energy,38506.93
BUD-0004436,2019-01-24,LOC-0030,Supply Chain,229397.21
BUD-0004437,2019-08-29,LOC-0051,Operations,26460.16
BUD-0004438,2024-03-21,LOC-0098,Maintenance,14364.04
BUD-0004439,2023-09-11,LOC-0058,Energy,15667.99
BUD-0004440,2023-08-18,LOC-0015,Maintenance,8813.4
BUD-0004441,2022-08-19,LOC-0069,Supply Chain,96055.22
BUD-0004442,2025-02-04,LOC-0097,Administration,51573.3
BUD-0004443,2021-01-30,LOC-0075,Administration,23080.94
BUD-0004444,2021-03-22,LOC-0029,Maintenance,81274.26
BUD-0004445,2025-03-22,LOC-0026,Maintenance,8663.13
BUD-0004446,2020-06-16,LOC-0080,Operations,20162.72
BUD-0004447,2021-05-28,LOC-0023,Energy,161624.14
BUD-0004448,2023-01-21,LOC-0051,Supply Chain,35176.01
BUD-0004449,2022-11-06,LOC-0097,Production,10061.56
BUD-0004450,2020-09-20,LOC-0054,Operations,18233.67
BUD-0004451,2023-12-08,LOC-0036,Operations,13267.65
BUD-0004452,2023-12-08,LOC-0038,Production,22036.64
BUD-0004453,2023-12-02,LOC-0087,Administration,20286.69
BUD-0004454,2023-12-29,LOC-0020,Energy,18225.06
BUD-0004455,2022-08-19,LOC-0002,Operations,37835.07
BUD-0004456,2022-01-21,LOC-0036,Operations,39753.01
BUD-0004457,2024-02-03,LOC-0027,Administration,54594.15
BUD-0004458,2025-01-30,LOC-0092,Maintenance,15058.23
BUD-0004459,2025-01-13,LOC-0065,Maintenance,24089.78
BUD-0004460,2021-05-26,LOC-0010,Energy,20790.12
BUD-0004461,2021-01-29,LOC-0081,Operations,61593.78
BUD-0004462,2019-04-15,LOC-0048,Maintenance,21641.09
BUD-0004463,2022-10-01,LOC-0028,Supply Chain,6083.83
BUD-0004464,2024-02-03,LOC-0059,Administration,73746.41
BUD-0004465,2025-09-18,LOC-0048,Operations,8354.84
BUD-0004466,2021-12-13,LOC-0003,Administration,36229.88
BUD-0004467,2020-05-17,LOC-0089,Administration,27236.35
BUD-0004468,2023-08-17,LOC-0036,Energy,22306.59
BUD-0004469,2020-05-24,LOC-0047,Supply Chain,8493.08
BUD-0004470,2025-11-14,LOC-0018,Production,48133.27
BUD-0004471,2022-09-26,LOC-0070,Supply Chain,38649.53
BUD-0004472,2023-09-28,LOC-0071,Supply Chain,19361.56
BUD-0004473,2022-01-31,LOC-0022,Supply Chain,12305.41
BUD-0004474,2023-05-30,LOC-0084,Operations,12000.05
BUD-0004475,2020-11-28,LOC-0065,Production,46981.4
BUD-0004476,2023-10-17,LOC-0065,Production,22606.09
BUD-0004477,2023-12-20,LOC-0082,Energy,16798.99
BUD-0004478,2025-01-28,LOC-0053,Energy,5208.52
BUD-0004479,2022-08-06,LOC-0063,Production,14857.53
BUD-0004480,2025-05-01,LOC-0095,Operations,31412.89
BUD-0004481,2020-06-19,LOC-0039,Operations,3498.27
BUD-0004482,2023-01-30,LOC-0006,Energy,45770.31
BUD-0004483,2020-07-11,LOC-0033,Production,60330.11
BUD-0004484,2021-02-07,LOC-0055,Energy,9819.51
BUD-0004485,2025-05-08,LOC-0006,Maintenance,3984.15
BUD-0004486,2023-06-08,LOC-0077,Administration,23972.59
BUD-0004487,2022-02-24,LOC-0064,Operations,80747.39
BUD-0004488,2023-03-07,LOC-0033,Administration,13916.53
BUD-0004489,2025-12-17,LOC-0100,Energy,59872.12
BUD-0004490,2019-08-04,LOC-0006,Production,87941.14
BUD-0004491,2023-07-25,LOC-0089,Operations,47496.84
BUD-0004492,2020-03-13,LOC-0041,Supply Chain,18014.92
BUD-0004493,2022-05-05,LOC-0012,Energy,21321.51
BUD-0004494,2022-05-16,LOC-0087,Energy,24541.5
BUD-0004495,2020-09-26,LOC-0022,Energy,34850.24
BUD-0004496,2021-10-13,LOC-0074,Supply Chain,18872.02
BUD-0004497,2024-04-08,LOC-0010,Maintenance,35266.96
BUD-0004498,2020-08-03,LOC-0022,Production,24213.33
BUD-0004499,2023-12-07,LOC-0035,Energy,114533.6
BUD-0004500,2021-02-02,LOC-0013,Energy,59475.16
BUD-0004501,2022-02-18,LOC-0079,Maintenance,20927.92
BUD-0004502,2022-10-25,LOC-0015,Energy,15156.95
BUD-0004503,2021-12-03,LOC-0014,Administration,19001.42
BUD-0004504,2024-12-08,LOC-0039,Energy,153491.42
BUD-0004505,2022-03-09,LOC-0034,Operations,14756.62
BUD-0004506,2022-04-11,LOC-0039,Supply Chain,80284.58
BUD-0004507,2023-08-02,LOC-0080,Operations,92325.53
BUD-0004508,2022-06-08,LOC-0030,Administration,29090.12
BUD-0004509,2022-04-15,LOC-0077,Energy,12035.71
BUD-0004510,2023-06-17,LOC-0081,Operations,27755.26
BUD-0004511,2022-06-19,LOC-0048,Administration,42291.59
BUD-0004512,2025-12-07,LOC-0019,Supply Chain,9544.55
BUD-0004513,2020-12-13,LOC-0008,Energy,8198.94
BUD-0004514,2025-02-18,LOC-0025,Maintenance,35965.2
BUD-0004515,2019-07-02,LOC-0063,Operations,27481.93
BUD-0004516,2020-06-13,LOC-0066,Production,57589.97
BUD-0004517,2019-05-08,LOC-0047,Production,26874.0
BUD-0004518,2021-09-22,LOC-0085,Maintenance,20176.07
BUD-0004519,2021-07-22,LOC-0006,Operations,41713.85
BUD-0004520,2025-12-10,LOC-0076,Maintenance,14451.15
BUD-0004521,2020-07-18,LOC-0038,Supply Chain,17311.15
BUD-0004522,2019-02-10,LOC-0050,Production,26465.35
BUD-0004523,2019-10-13,LOC-0052,Administration,43938.55
BUD-0004524,2019-12-11,LOC-0019,Production,28790.08
BUD-0004525,2021-06-02,LOC-0035,Energy,30423.2
BUD-0004526,2021-09-08,LOC-0038,Supply Chain,6192.41
BUD-0004527,2024-11-22,LOC-0078,Maintenance,14264.07
BUD-0004528,2025-06-15,LOC-0097,Supply Chain,10598.47
BUD-0004529,2025-09-24,LOC-0014,Energy,14980.25
BUD-0004530,2020-07-19,LOC-0074,Energy,31890.49
BUD-0004531,2022-05-11,LOC-0014,Energy,21101.2
BUD-0004532,2024-11-22,LOC-0010,Production,64819.69
BUD-0004533,2023-08-03,LOC-0029,Administration,8068.94
BUD-0004534,2020-11-02,LOC-0045,Operations,16129.44
BUD-0004535,2021-11-09,LOC-0046,Production,21252.82
BUD-0004536,2021-03-14,LOC-0005,Supply Chain,7676.44
BUD-0004537,2020-02-07,LOC-0015,Energy,9352.88
BUD-0004538,2022-04-21,LOC-0059,Maintenance,13807.64
BUD-0004539,2023-09-17,LOC-0033,Operations,37411.74
BUD-0004540,2021-05-25,LOC-0078,Supply Chain,132471.81
BUD-0004541,2023-10-19,LOC-0071,Production,15145.7
BUD-0004542,2020-02-17,LOC-0061,Production,12352.39
BUD-0004543,2019-12-27,LOC-0047,Maintenance,22973.64
BUD-0004544,2023-10-24,LOC-0070,Supply Chain,11541.51
BUD-0004545,2024-01-06,LOC-0032,Administration,15805.91
BUD-0004546,2020-03-24,LOC-0018,Energy,46521.57
BUD-0004547,2024-08-03,LOC-0031,Maintenance,37001.51
BUD-0004548,2024-10-01,LOC-0053,Maintenance,11493.59
BUD-0004549,2020-08-17,LOC-0019,Production,11338.64
BUD-0004550,2025-10-31,LOC-0019,Maintenance,25457.13
BUD-0004551,2023-02-12,LOC-0045,Supply Chain,20656.24
BUD-0004552,2020-03-23,LOC-0010,Operations,8474.27
BUD-0004553,2020-01-06,LOC-0023,Energy,100086.26
BUD-0004554,2021-01-26,LOC-0054,Operations,102438.0
BUD-0004555,2021-07-29,LOC-0075,Operations,17832.99
BUD-0004556,2019-12-18,LOC-0058,Energy,19383.04
BUD-0004557,2020-10-07,LOC-0028,Operations,35999.0
BUD-0004558,2025-06-25,LOC-0007,Administration,154820.53
BUD-0004559,2023-11-12,LOC-0049,Production,32014.03
BUD-0004560,2019-03-06,LOC-0040,Energy,9488.45
BUD-0004561,2022-06-24,LOC-0059,Supply Chain,5201.72
BUD-0004562,2024-12-20,LOC-0019,Energy,29763.01
BUD-0004563,2024-03-19,LOC-0011,Production,8348.55
