waste_key,waste_id,date_key,location_key,waste_category,disposal_method,waste_quantity
7912,WST-007912,20251031,72,General,Recycling,112.528
7913,WST-007913,20191009,84,Chemical,Reuse,750.45
7914,WST-007914,20200405,26,Paper,Reuse,696.068
7915,WST-007915,20250502,29,Chemical,Treatment,613.002
7916,WST-007916,20190108,19,Chemical,Recycling,542.257
7917,WST-007917,20251018,78,Plastic,Reuse,704.941
7918,WST-007918,20220523,90,Plastic,Reuse,835.874
7919,WST-007919,20221111,67,Metal,Recycling,542.151
7920,WST-007920,20240315,38,Chemical,Recycling,232.53
7921,WST-007921,20250602,2,General,Recycling,458.455
7922,WST-007922,20190119,74,Chemical,Recycling,148.412
7923,WST-007923,20251202,83,Plastic,Reuse,982.018
7924,WST-007924,20200209,61,Paper,Reuse,348.74
7925,WST-007925,20250826,41,Chemical,Recycling,789.889
7926,WST-007926,20201209,78,General,Landfill,445.528
7927,WST-007927,20250701,49,Chemical,Landfill,678.057
7928,WST-007928,20230907,8,Metal,Landfill,551.04
7929,WST-007929,20221123,79,Metal,Recycling,295.98
7930,WST-007930,20210823,81,Metal,Treatment,419.876
7931,WST-007931,20200405,68,Plastic,Reuse,456.328
7932,WST-007932,20250213,76,General,Landfill,208.752
7933,WST-007933,20191115,8,General,Landfill,472.611
7934,WST-007934,20230104,42,Paper,Reuse,730.595
7935,WST-007935,20191215,40,Chemical,Treatment,368.388
7936,WST-007936,20210306,39,Chemical,Treatment,127.233
7937,WST-007937,20220723,58,Chemical,Treatment,842.524
7938,WST-007938,20230307,2,Paper,Treatment,898.22
7939,WST-007939,20200406,74,Plastic,Recycling,608.266
7940,WST-007940,20190709,54,Metal,Reuse,392.831
7941,WST-007941,20221224,69,Paper,Landfill,665.169
7942,WST-007942,20241203,53,Plastic,Reuse,396.74
7943,WST-007943,20220511,35,Paper,Treatment,126.37
7944,WST-007944,20190403,42,Plastic,Recycling,564.828
7945,WST-007945,20190311,86,General,Landfill,401.479
7946,WST-007946,20191004,82,Plastic,Reuse,59.275
7947,WST-007947,20240815,91,Paper,Reuse,821.633
7948,WST-007948,20201124,19,Plastic,Reuse,850.688
7949,WST-007949,20220423,80,Paper,Reuse,873.839
7950,WST-007950,20250816,58,Metal,Reuse,432.702
7951,WST-007951,20220428,51,Chemical,Recycling,17.055
7952,WST-007952,20210916,33,Chemical,Recycling,175.981
7953,WST-007953,20210905,48,Metal,Treatment,312.903
7954,WST-007954,20230216,95,General,Reuse,627.931
7955,WST-007955,20250912,22,Paper,Reuse,336.65
7956,WST-007956,20210129,17,Chemical,Landfill,292.029
7957,WST-007957,20240304,14,Plastic,Reuse,775.789
7958,WST-007958,20200404,42,Metal,Reuse,91.741
7959,WST-007959,20211111,96,General,Reuse,912.223
7960,WST-007960,20190908,19,Metal,Landfill,733.968
7961,WST-007961,20251230,48,Chemical,Landfill,721.828
7962,WST-007962,20231205,78,General,Recycling,234.398
7963,WST-007963,20240402,52,Chemical,Treatment,83.165
7964,WST-007964,20200907,65,Plastic,Landfill,705.01
7965,WST-007965,20190410,74,Paper,Reuse,379.852
7966,WST-007966,20220526,73,Plastic,Treatment,822.661
7967,WST-007967,20220503,16,Metal,Treatment,751.061
7968,WST-007968,20221119,76,Metal,Reuse,747.022
7969,WST-007969,20250520,60,Metal,Treatment,617.843
7970,WST-007970,20251110,65,Chemical,Treatment,728.13
7971,WST-007971,20220728,77,General,Reuse,628.524
7972,WST-007972,20240509,13,Metal,Recycling,643.293
7973,WST-007973,20230618,29,General,Recycling,391.243
7974,WST-007974,20251130,71,Metal,Recycling,261.103
7975,WST-007975,20210830,80,Chemical,Reuse,40.797
7976,WST-007976,20200212,79,Chemical,Reuse,633.65
7977,WST-007977,20190107,32,Plastic,Recycling,473.129
7978,WST-007978,20200823,14,Metal,Landfill,370.53
7979,WST-007979,20250115,29,Plastic,Recycling,269.697
7980,WST-007980,20191218,30,Paper,Reuse,660.448
7981,WST-007981,20201104,91,Plastic,Recycling,327.733
7982,WST-007982,20250910,25,Paper,Landfill,837.771
7983,WST-007983,20210601,67,Paper,Treatment,127.868
7984,WST-007984,20200314,9,General,Landfill,376.268
7985,WST-007985,20250427,1,Plastic,Reuse,795.037
7986,WST-007986,20251015,36,Chemical,Recycling,858.931
7987,WST-007987,20220513,53,Metal,Recycling,62.187
7988,WST-007988,20190516,10,Chemical,Landfill,124.698
7989,WST-007989,20220501,45,General,Treatment,340.307
7990,WST-007990,20200401,82,General,Recycling,496.045
7991,WST-007991,20240827,96,Plastic,Recycling,366.245
7992,WST-007992,20211225,82,Plastic,Landfill,454.639
7993,WST-007993,20190529,4,Chemical,Recycling,199.736
7994,WST-007994,20230605,4,Paper,Treatment,870.461
7995,WST-007995,20241113,31,Chemical,Recycling,725.583
7996,WST-007996,20241029,33,General,Recycling,441.318
7997,WST-007997,20200228,15,Chemical,Recycling,974.774
7998,WST-007998,20210228,41,General,Recycling,287.464
7999,WST-007999,20251212,11,Chemical,Recycling,527.012
8000,WST-008000,20251206,15,Metal,Treatment,812.241
8001,WST-008001,20211203,14,Plastic,Landfill,795.671
8002,WST-008002,20230707,58,Chemical,Landfill,739.24
8003,WST-008003,20230125,46,Chemical,Treatment,317.553
8004,WST-008004,20250414,86,Plastic,Reuse,902.19
8005,WST-008005,20190924,86,Plastic,Reuse,940.539
8006,WST-008006,20250124,80,Chemical,Recycling,204.86
8007,WST-008007,20211101,48,Chemical,Treatment,101.268
8008,WST-008008,20231215,29,Chemical,Treatment,352.901
8009,WST-008009,20240923,60,Metal,Reuse,272.447
8010,WST-008010,20250626,70,Paper,Landfill,-50.0
8011,WST-008011,20210107,34,Chemical,Treatment,157.037
8012,WST-008012,20230403,71,Plastic,Treatment,918.514
8013,WST-008013,20250914,16,Chemical,Landfill,395.516
8014,WST-008014,20230424,83,Paper,Recycling,187.866
8015,WST-008015,20241009,55,Metal,Treatment,720.445
8016,WST-008016,20251227,22,Metal,Reuse,790.32
8017,WST-008017,20210913,32,Plastic,Recycling,471.942
8018,WST-008018,20190629,97,General,Treatment,654.029
8019,WST-008019,20190425,46,Metal,Treatment,241.443
8020,WST-008020,20200319,15,General,Recycling,580.02
8021,WST-008021,20241113,25,General,Reuse,700.285
8022,WST-008022,20231129,77,Metal,Treatment,597.935
8023,WST-008023,20220215,21,Plastic,Treatment,254.473
8024,WST-008024,20230326,5,Chemical,Landfill,29.369
8025,WST-008025,20230917,52,Chemical,Treatment,743.849
8026,WST-008026,20240405,78,Metal,Landfill,426.523
8027,WST-008027,20240819,35,Plastic,Recycling,866.506
8028,WST-008028,20210709,99,Metal,Treatment,84.718
8029,WST-008029,20190611,38,Metal,Reuse,973.045
8030,WST-008030,20230821,30,Plastic,Recycling,179.479
8031,WST-008031,20190621,69,Paper,Landfill,519.968
8032,WST-008032,20230915,69,Paper,Recycling,592.673
8033,WST-008033,20230305,32,Chemical,Treatment,351.796
8034,WST-008034,20190925,12,Chemical,Reuse,547.019
8035,WST-008035,20231210,38,Metal,Recycling,86.935
8036,WST-008036,20190130,83,Chemical,Landfill,970.401
8037,WST-008037,20230228,59,Paper,Treatment,368.758
8038,WST-008038,20190123,69,Paper,Treatment,962.137
8039,WST-008039,20211128,78,Metal,Landfill,732.337
8040,WST-008040,20230419,90,Plastic,Recycling,77.257
8041,WST-008041,20220228,39,Metal,Treatment,998.276
8042,WST-008042,20240917,9,Plastic,Landfill,433.702
8043,WST-008043,20250222,21,General,Landfill,215.918
8044,WST-008044,20200620,15,General,Reuse,472.02
8045,WST-008045,20201209,93,Plastic,Landfill,462.0
8046,WST-008046,20201202,45,General,Reuse,653.874
8047,WST-008047,20231101,28,Chemical,Recycling,426.44
8048,WST-008048,20230310,59,General,Treatment,282.321
8049,WST-008049,20230424,85,Chemical,Treatment,111.091
8050,WST-008050,20250820,15,Plastic,Recycling,717.333
8051,WST-008051,20230702,36,Metal,Reuse,345.0
8052,WST-008052,20190420,43,Plastic,Recycling,6.39
8053,WST-008053,20231231,6,Paper,Treatment,420.819
8054,WST-008054,20251216,49,Chemical,Treatment,795.199
8055,WST-008055,20250319,98,Paper,Landfill,752.433
8056,WST-008056,20211228,19,Chemical,Recycling,100.433
8057,WST-008057,20210430,16,Chemical,Landfill,904.812
8058,WST-008058,20200530,83,Chemical,Landfill,262.36
8059,WST-008059,20240107,55,Chemical,Recycling,618.297
8060,WST-008060,20220402,61,Paper,Recycling,265.117
8061,WST-008061,20221112,83,Plastic,Reuse,825.538
8062,WST-008062,20220310,15,Metal,Treatment,65.814
8063,WST-008063,20210808,18,Plastic,Recycling,159.799
8064,WST-008064,20251012,77,Paper,Recycling,554.768
8065,WST-008065,20221128,53,Chemical,Reuse,504.725
8066,WST-008066,20210724,44,Metal,Treatment,411.462
8067,WST-008067,20201207,3,Paper,Treatment,621.457
8068,WST-008068,20230814,32,General,Treatment,929.469
8069,WST-008069,20220817,31,General,Landfill,565.074
8070,WST-008070,20250530,2,Chemical,Recycling,625.256
8071,WST-008071,20201011,2,Paper,Recycling,245.704
8072,WST-008072,20240522,57,Metal,Treatment,564.923
8073,WST-008073,20230303,13,Metal,Landfill,327.468
8074,WST-008074,20190630,85,Chemical,Reuse,916.37
8075,WST-008075,20240625,14,General,Reuse,893.901
8076,WST-008076,20220419,12,General,Landfill,-50.0
8077,WST-008077,20200228,93,Chemical,Landfill,690.286
8078,WST-008078,20230627,81,Plastic,Reuse,523.026
8079,WST-008079,20210222,54,Chemical,Landfill,309.692
8080,WST-008080,20230329,33,Paper,Landfill,38.915
8081,WST-008081,20250205,97,Paper,Landfill,62.053
8082,WST-008082,20230801,78,Plastic,Landfill,817.39
8083,WST-008083,20210722,83,Plastic,Reuse,130.816
8084,WST-008084,20240516,2,Chemical,Landfill,191.823
8085,WST-008085,20250430,40,Metal,Reuse,928.137
8086,WST-008086,20250912,77,Metal,Reuse,312.255
8087,WST-008087,20230628,24,Metal,Treatment,159.674
8088,WST-008088,20221229,56,Paper,Treatment,634.914
8089,WST-008089,20251025,69,Metal,Recycling,173.422
8090,WST-008090,20210320,7,General,Treatment,369.211
8091,WST-008091,20240721,37,Metal,Recycling,415.211
8092,WST-008092,20191212,87,Plastic,Treatment,887.664
8093,WST-008093,20250414,32,Plastic,Treatment,182.563
8094,WST-008094,20191212,19,General,Treatment,834.623
8095,WST-008095,20251123,3,General,Treatment,134.596
8096,WST-008096,20230621,59,Metal,Recycling,46.468
8097,WST-008097,20220911,71,Plastic,Landfill,200.759
8098,WST-008098,20210527,81,Plastic,Recycling,792.515
8099,WST-008099,20240311,89,Plastic,Treatment,554.047
8100,WST-008100,20250618,60,Plastic,Recycling,266.208
8101,WST-008101,20210707,78,Chemical,Treatment,589.586
8102,WST-008102,20190428,35,Paper,Treatment,189.603
8103,WST-008103,20241030,87,Metal,Reuse,197.617
8104,WST-008104,20231124,34,Chemical,Reuse,413.738
8105,WST-008105,20190619,32,Plastic,Reuse,804.042
8106,WST-008106,20190609,32,Chemical,Recycling,622.117
8107,WST-008107,20220712,53,Metal,Landfill,697.812
8108,WST-008108,20251105,3,Chemical,Recycling,57.498
8109,WST-008109,20240427,7,Paper,Treatment,79.245
8110,WST-008110,20251030,5,Metal,Reuse,622.842
8111,WST-008111,20211223,65,Paper,Recycling,994.255
8112,WST-008112,20240311,6,Metal,Treatment,620.508
8113,WST-008113,20200903,47,Plastic,Landfill,457.651
8114,WST-008114,20200409,79,Plastic,Treatment,8.371
8115,WST-008115,20240921,95,Plastic,Treatment,80.553
8116,WST-008116,20230601,17,Plastic,Recycling,272.132
8117,WST-008117,20220504,22,Paper,Treatment,584.948
8118,WST-008118,20230926,45,Chemical,Recycling,189.769
8119,WST-008119,20190202,55,Metal,Treatment,241.557
8120,WST-008120,20190806,25,General,Treatment,20.347
8121,WST-008121,20230317,6,Chemical,Reuse,165.426
8122,WST-008122,20230807,27,Paper,Treatment,552.453
8123,WST-008123,20220423,82,Chemical,Reuse,441.399
8124,WST-008124,20221226,84,Chemical,Recycling,217.617
8125,WST-008125,20200316,4,Plastic,Landfill,751.517
8126,WST-008126,20241124,7,Metal,Treatment,362.028
8127,WST-008127,20191120,87,Paper,Treatment,656.739
8128,WST-008128,20200410,21,Chemical,Treatment,13.007
8129,WST-008129,20200413,61,Paper,Landfill,667.227
8130,WST-008130,20210109,38,Plastic,Landfill,841.866
8131,WST-008131,20191128,33,Plastic,Reuse,865.532
8132,WST-008132,20250112,13,Plastic,Recycling,690.232
8133,WST-008133,20211230,26,Metal,Landfill,830.908
8134,WST-008134,20191111,66,General,Recycling,92.609
8135,WST-008135,20220517,20,Paper,Recycling,643.239
8136,WST-008136,20191111,20,Chemical,Treatment,857.982
8137,WST-008137,20230924,74,Metal,Treatment,978.535
8138,WST-008138,20190704,17,Chemical,Reuse,178.409
8139,WST-008139,20240601,9,Plastic,Treatment,2.586
8140,WST-008140,20220604,31,Metal,Reuse,749.474
8141,WST-008141,20251101,57,Chemical,Landfill,489.236
8142,WST-008142,20241004,3,Paper,Recycling,784.652
8143,WST-008143,20190413,83,Metal,Reuse,699.397
8144,WST-008144,20210909,57,General,Landfill,440.734
8145,WST-008145,20240216,56,General,Reuse,925.859
8146,WST-008146,20230206,12,Chemical,Treatment,278.634
8147,WST-008147,20221109,77,Plastic,Recycling,766.473
8148,WST-008148,20220907,51,General,Landfill,267.689
8149,WST-008149,20250919,82,Plastic,Reuse,999.995
8150,WST-008150,20240805,42,General,Reuse,601.38
8151,WST-008151,20250503,31,General,Treatment,193.094
8152,WST-008152,20190426,5,General,Reuse,148.807
8153,WST-008153,20240311,37,Paper,Landfill,953.491
8154,WST-008154,20200110,87,Plastic,Reuse,512.244
8155,WST-008155,20210821,24,Plastic,Landfill,517.636
8156,WST-008156,20220330,87,Plastic,Treatment,259.429
8157,WST-008157,20211122,86,Paper,Recycling,423.427
8158,WST-008158,20240214,67,General,Recycling,824.034
8159,WST-008159,20190616,90,Plastic,Treatment,523.986
8160,WST-008160,20190128,52,Plastic,Recycling,5.161
8161,WST-008161,20210306,29,Metal,Landfill,558.138
8162,WST-008162,20230827,81,Paper,Treatment,626.09
8163,WST-008163,20190214,20,Metal,Recycling,748.724
8164,WST-008164,20200311,60,Paper,Reuse,591.389
8165,WST-008165,20241204,93,General,Recycling,114.908
8166,WST-008166,20240504,47,Plastic,Recycling,423.37
8167,WST-008167,20230703,17,Metal,Reuse,224.691
8168,WST-008168,20250621,78,Paper,Treatment,874.703
8169,WST-008169,20230802,37,General,Treatment,392.265
8170,WST-008170,20210326,63,Paper,Treatment,855.386
8171,WST-008171,20190702,93,Metal,Treatment,952.345
8172,WST-008172,20230831,39,Paper,Landfill,351.207
8173,WST-008173,20220730,31,Metal,Landfill,743.062
8174,WST-008174,20220117,50,Plastic,Landfill,742.516
8175,WST-008175,20230118,66,Chemical,Landfill,80.365
8176,WST-008176,20250217,94,General,Landfill,538.519
8177,WST-008177,20210529,41,Plastic,Recycling,392.742
8178,WST-008178,20230401,75,Plastic,Treatment,162.562
8179,WST-008179,20240924,23,Plastic,Treatment,82.673
8180,WST-008180,20240610,17,Paper,Landfill,169.341
8181,WST-008181,20240623,30,Paper,Recycling,902.796
8182,WST-008182,20240111,52,Chemical,Landfill,195.387
8183,WST-008183,20230909,65,Plastic,Reuse,513.739
8184,WST-008184,20190608,60,Chemical,Reuse,982.702
8185,WST-008185,20190408,55,General,Landfill,23.136
8186,WST-008186,20220120,70,Plastic,Treatment,671.14
8187,WST-008187,20190114,50,Chemical,Reuse,665.416
8188,WST-008188,20210301,1,Plastic,Landfill,883.646
8189,WST-008189,20230612,97,Chemical,Recycling,71.257
8190,WST-008190,20250219,68,General,Treatment,324.666
8191,WST-008191,20200322,14,Paper,Treatment,741.037
8192,WST-008192,20221214,24,General,Landfill,853.933
8193,WST-008193,20251104,20,Chemical,Treatment,761.579
8194,WST-008194,20230522,21,Metal,Recycling,673.606
8195,WST-008195,20230412,9,Paper,Recycling,904.065
8196,WST-008196,20191025,19,Plastic,Recycling,649.81
8197,WST-008197,20210731,48,Metal,Treatment,990.58
8198,WST-008198,20250509,46,General,Reuse,205.406
8199,WST-008199,20210427,65,General,Treatment,715.533
8200,WST-008200,20190126,33,Chemical,Landfill,27.767
8201,WST-008201,20200718,80,General,Reuse,940.288
8202,WST-008202,20230725,6,Metal,Recycling,62.122
8203,WST-008203,20231008,32,Plastic,Landfill,276.11
8204,WST-008204,20191011,7,General,Recycling,308.302
8205,WST-008205,20210308,86,General,Reuse,464.274
8206,WST-008206,20230213,2,Plastic,Treatment,973.33
8207,WST-008207,20200512,15,Chemical,Reuse,157.136
8208,WST-008208,20221119,26,Paper,Landfill,531.985
8209,WST-008209,20190226,80,Metal,Recycling,208.935
8210,WST-008210,20220204,77,Plastic,Treatment,861.372
8211,WST-008211,20200930,18,General,Reuse,102.231
8212,WST-008212,20241221,93,Paper,Recycling,916.517
8213,WST-008213,20250609,64,Chemical,Reuse,899.546
8214,WST-008214,20240209,20,Plastic,Reuse,846.664
8215,WST-008215,20240524,33,Paper,Landfill,373.913
8216,WST-008216,20200210,2,General,Landfill,647.876
8217,WST-008217,20201102,27,General,Reuse,74.226
8218,WST-008218,20251208,42,Metal,Recycling,599.562
8219,WST-008219,20250324,59,Metal,Reuse,20.482
8220,WST-008220,20251228,55,Metal,Landfill,868.648
8221,WST-008221,20240915,64,Paper,Reuse,943.504
8222,WST-008222,20220714,55,General,Treatment,187.914
8223,WST-008223,20190810,43,Paper,Treatment,516.31
8224,WST-008224,20240624,5,Paper,Reuse,806.123
8225,WST-008225,20240908,100,Paper,Recycling,848.764
8226,WST-008226,20241025,55,Plastic,Recycling,49.431
8227,WST-008227,20221011,21,Metal,Reuse,41.992
8228,WST-008228,20190607,93,Chemical,Recycling,275.896
8229,WST-008229,20250329,14,General,Treatment,282.502
8230,WST-008230,20190125,66,Paper,Recycling,484.801
8231,WST-008231,20230825,40,Paper,Recycling,775.502
8232,WST-008232,20210311,71,Metal,Reuse,275.04
8233,WST-008233,20190731,19,Plastic,Landfill,941.947
8234,WST-008234,20221201,98,Paper,Recycling,312.029
8235,WST-008235,20200301,6,Plastic,Reuse,234.697
8236,WST-008236,20240828,4,Paper,Reuse,945.406
8237,WST-008237,20251117,46,Plastic,Landfill,840.485
8238,WST-008238,20200925,15,General,Treatment,625.099
8239,WST-008239,20210619,85,General,Reuse,241.382
8240,WST-008240,20250409,34,General,Reuse,996.076
8241,WST-008241,20190404,67,General,Recycling,701.218
8242,WST-008242,20230410,77,Metal,Landfill,767.538
8243,WST-008243,20230321,44,Metal,Treatment,988.185
8244,WST-008244,20220405,55,Plastic,Recycling,170.554
8245,WST-008245,20230228,23,Metal,Treatment,536.552
8246,WST-008246,20190521,88,Chemical,Reuse,340.832
8247,WST-008247,20240509,35,General,Recycling,409.296
8248,WST-008248,20200302,67,General,Reuse,162.769
8249,WST-008249,20251228,80,Metal,Landfill,758.889
8250,WST-008250,20211010,1,Plastic,Recycling,709.572
8251,WST-008251,20240822,39,Plastic,Recycling,655.27
8252,WST-008252,20191028,3,Metal,Treatment,690.817
8253,WST-008253,20190406,42,Metal,Landfill,116.11
8254,WST-008254,20200902,31,Plastic,Landfill,667.95
8255,WST-008255,20191016,55,Chemical,Reuse,716.92
8256,WST-008256,20230805,86,Chemical,Treatment,292.229
8257,WST-008257,20190211,54,Chemical,Recycling,729.044
8258,WST-008258,20250422,41,Chemical,Recycling,729.384
8259,WST-008259,20200507,9,General,Reuse,272.659
8260,WST-008260,20200528,51,Paper,Recycling,519.814
8261,WST-008261,20190913,11,Metal,Recycling,716.272
8262,WST-008262,20200407,87,Paper,Treatment,871.754
8263,WST-008263,20200519,18,Chemical,Treatment,13.915
8264,WST-008264,20231113,33,Plastic,Landfill,545.804
8265,WST-008265,20201102,33,Plastic,Reuse,759.442
8266,WST-008266,20200614,54,Plastic,Landfill,166.457
8267,WST-008267,20210527,74,Plastic,Reuse,808.256
8268,WST-008268,20230802,94,Plastic,Treatment,224.607
8269,WST-008269,20220328,40,General,Recycling,996.166
8270,WST-008270,20241104,78,Chemical,Reuse,789.978
8271,WST-008271,20230826,65,Metal,Treatment,54.302
8272,WST-008272,20230215,61,Plastic,Reuse,308.84
8273,WST-008273,20221001,5,Paper,Treatment,878.256
8274,WST-008274,20231116,54,General,Treatment,178.997
8275,WST-008275,20210808,50,Paper,Treatment,793.48
8276,WST-008276,20220603,85,Paper,Reuse,409.971
8277,WST-008277,20200626,63,Chemical,Landfill,702.762
8278,WST-008278,20210510,41,Metal,Recycling,1.456
8279,WST-008279,20190614,62,Plastic,Reuse,509.579
8280,WST-008280,20191023,66,Chemical,Recycling,934.199
