customer_id,account_id,customer_name,customer_segment,industry,country,status
CUST-0005268,ACC-000264,Davis Ltd,SMB,Construction,United States,Active
CUST-0005269,ACC-000276,Rosario Ltd,Commercial,Construction,United States,Active
CUST-0005270,ACC-000330,Carter LLC,Enterprise,Electronics,United States,Active
CUST-0005271,ACC-000838,Gonzales Ltd,Commercial,Retail,United States,Active
CUST-0005272,ACC-000247,Hendricks-Green,Strategic,Food & Beverage,Germany,Active
CUST-0005273,ACC-000274,"Ford, Parsons and Garcia",Strategic,Manufacturing,United Kingdom,Active
CUST-0005274,ACC-000957,May-Vazquez,Commercial,Technology,Canada,Active
CUST-0005275,ACC-000654,Summers-Gutierrez,SMB,Industrial Equipment,Germany,Active
CUST-0005276,ACC-000191,"Buchanan, Burke and Atkins",Commercial,Construction,Germany,Active
CUST-0005277,ACC-000869,Williams-Ward,Commercial,Technology,United States,Active
CUST-0005278,ACC-000184,"Perez, Brennan and Alexander",SMB,Healthcare,United States,Active
CUST-0005279,ACC-000163,"Harrison, Hernandez and Wagner",SMB,Food & Beverage,Germany,Active
CUST-0005280,ACC-000446,White LLC,SMB,Construction,Sweden,Active
CUST-0005281,ACC-000692,"Williams, Sosa and Casey",Enterprise,Food & Beverage,Canada,Active
CUST-0005282,ACC-000190,Cruz-Chang,Commercial,Consumer Goods,United States,Active
CUST-0005283,ACC-000754,Marquez-Melendez,Enterprise,Electronics,Canada,Active
CUST-0005284,ACC-000157,"Stevenson, Valentine and Washington",SMB,Industrial Equipment,United States,Active
CUST-0005285,ACC-000782,"Lopez, Berry and Shepard",Commercial,Construction,United States,Inactive
CUST-0005286,ACC-000096,Garcia Inc,Commercial,Consumer Goods,Mexico,Active
CUST-0005287,ACC-000465,Krause Inc,Commercial,Healthcare,Germany,Active
CUST-0005288,ACC-000641,"Ellis, Palmer and Young",Enterprise,Consumer Goods,United Kingdom,Active
CUST-0005289,ACC-000266,Haas-Tran,Commercial,Healthcare,United States,Active
CUST-0005290,ACC-000613,"Mendez, Caldwell and Macdonald",SMB,Industrial Equipment,United States,Active
CUST-0005291,ACC-000689,Gibson Inc,Commercial,Consumer Goods,United States,Active
CUST-0005292,ACC-000651,Carter-Johnson,Commercial,Retail,Mexico,Active
CUST-0005293,ACC-000397,"Cantu, George and Gomez",Strategic,Consumer Goods,Mexico,Active
CUST-0005294,ACC-000774,"Bonilla, Williamson and Benson",Enterprise,Automotive,United Kingdom,Active
CUST-0005295,ACC-000732,George Ltd,Commercial,Retail,Mexico,Active
CUST-0005296,ACC-000327,Snyder and Sons,SMB,Consumer Goods,United States,Active
CUST-0005297,ACC-000734,Thomas Group,Commercial,Food & Beverage,Sweden,Active
CUST-0005298,ACC-000919,Goodman-Wright,Strategic,Healthcare,United States,Inactive
CUST-0005299,ACC-000817,"Gibson, Martin and Ward",Enterprise,Manufacturing,United States,Active
CUST-0005300,ACC-000734,Hernandez-Rodriguez,SMB,Technology,Sweden,Inactive
CUST-0005301,ACC-000767,Bennett LLC,Commercial,Food & Beverage,Germany,Active
CUST-0005302,ACC-000805,"Cochran, Garza and Lucas",Commercial,Electronics,United States,Active
CUST-0005303,ACC-000290,Stout Ltd,Commercial,Consumer Goods,United States,Active
CUST-0005304,ACC-000721,"Smith, Ryan and Gonzalez",Commercial,Consumer Goods,United States,Active
CUST-0005305,ACC-000200,Phillips-Ramos,Commercial,Healthcare,Germany,Active
CUST-0005306,ACC-000359,Torres PLC,Commercial,Automotive,United States,Active
CUST-0005307,ACC-000935,Romero-Carpenter,Commercial,Retail,Mexico,Active
CUST-0005308,ACC-000284,Smith-Marshall,Commercial,Consumer Goods,United States,Active
CUST-0005309,ACC-000844,Smith LLC,Enterprise,Healthcare,United States,Active
CUST-0005310,ACC-000423,"Vega, Cannon and Cohen",Enterprise,Food & Beverage,United States,Active
CUST-0005311,ACC-000210,Salazar LLC,Commercial,Construction,United States,Active
CUST-0005312,ACC-000098,French Group,SMB,Consumer Goods,United States,Active
CUST-0005313,ACC-000549,Scott-Miles,Strategic,Healthcare,United States,Active
CUST-0005314,ACC-000452,Sanders Ltd,Enterprise,Healthcare,United States,Active
CUST-0005315,ACC-000512,"Clark, Meza and Harper",Strategic,Construction,United States,Active
CUST-0005316,ACC-000044,Gutierrez-Adams,SMB,Electronics,United States,Active
CUST-0005317,ACC-000269,Morse-Wells,Strategic,Food & Beverage,United States,Active
CUST-0005318,ACC-000004,Moore LLC,Commercial,Consumer Goods,United States,Active
CUST-0005319,ACC-000303,"Hernandez, Barnes and Blackwell",Commercial,Construction,United States,Active
CUST-0005320,ACC-000932,Daniels-Thomas,SMB,Industrial Equipment,Germany,Active
CUST-0005321,ACC-000153,"Anderson, Valdez and Armstrong",Commercial,Construction,United States,Active
CUST-0005322,ACC-000690,Hernandez LLC,SMB,Manufacturing,Sweden,Active
CUST-0005323,ACC-000006,Jones Group,SMB,Construction,United States,Active
CUST-0005324,ACC-000562,Williams PLC,Commercial,Technology,United States,Active
CUST-0005325,ACC-000921,Stewart-Ortega,Commercial,Healthcare,United States,Active
CUST-0005326,ACC-000342,"Morales, Graham and Ford",Commercial,Healthcare,Canada,Active
CUST-0005327,ACC-000198,"Burnett, Brewer and Jackson",SMB,Food & Beverage,Germany,Active
CUST-0005328,ACC-000571,"Sharp, Beck and Finley",SMB,Technology,United Kingdom,Active
CUST-0005329,ACC-000279,Reynolds Inc,SMB,Automotive,United States,Active
CUST-0005330,ACC-000892,Alvarado-Hanson,Enterprise,Consumer Goods,Germany,Inactive
CUST-0005331,ACC-000849,Lucas PLC,Strategic,Manufacturing,United States,Active
CUST-0005332,ACC-000653,Davis-Harris,Commercial,Healthcare,Germany,Active
CUST-0005333,ACC-000640,Walker PLC,Commercial,Healthcare,United Kingdom,Active
CUST-0005334,ACC-000603,Williams PLC,Commercial,Food & Beverage,Germany,Active
CUST-0005335,ACC-000736,"York, Walker and Foley",Enterprise,Healthcare,United Kingdom,Active
CUST-0005336,ACC-000461,Fuentes Inc,Commercial,Industrial Equipment,Canada,Active
CUST-0005337,ACC-000970,Jefferson Inc,Enterprise,Healthcare,United States,Active
CUST-0005338,ACC-000346,Casey LLC,Commercial,Consumer Goods,Canada,Active
CUST-0005339,ACC-000009,"Phillips, Bates and Stephenson",Enterprise,Retail,United States,Active
CUST-0005340,ACC-000699,"Watson, Hernandez and Graham",Commercial,Construction,United States,Active
CUST-0005341,ACC-000663,Nichols-Esparza,Strategic,Technology,United States,Active
CUST-0005342,ACC-000981,English-Garcia,Commercial,Food & Beverage,United States,Active
CUST-0005343,ACC-000396,"Rodriguez, Murphy and Hawkins",Enterprise,Food & Beverage,United States,Active
CUST-0005344,ACC-000425,Price LLC,Commercial,Industrial Equipment,United States,Active
CUST-0005345,ACC-000563,Hood Ltd,SMB,Retail,United States,Active
CUST-0005346,ACC-000393,Williams Group,Commercial,Manufacturing,Canada,Active
CUST-0005347,ACC-000785,Hudson PLC,Commercial,Construction,United States,Active
CUST-0005348,ACC-000429,Ramos-Warren,SMB,Industrial Equipment,United States,Active
CUST-0005349,ACC-000784,Decker PLC,Enterprise,Manufacturing,Mexico,Active
CUST-0005350,ACC-000426,Parsons-Moyer,Commercial,Industrial Equipment,United States,Active
CUST-0005351,ACC-000226,"Morales, Bautista and Ross",Strategic,Electronics,United States,Active
CUST-0005352,ACC-000991,Hampton-Wilson,Commercial,Construction,Sweden,Active
CUST-0005353,ACC-000527,Ramsey-Robinson,Enterprise,Automotive,United Kingdom,Active
CUST-0005354,ACC-000707,"White, Bishop and Espinoza",Commercial,Manufacturing,Germany,Active
CUST-0005355,ACC-000592,Stokes-White,SMB,Retail,United Kingdom,Active
CUST-0005356,ACC-000360,White LLC,Enterprise,Healthcare,United States,Active
CUST-0005357,ACC-000973,"Brown, Mitchell and Carr",Commercial,Retail,Germany,Active
CUST-0005358,ACC-000372,"Robinson, Kaufman and Campbell",Commercial,Automotive,United States,Active
CUST-0005359,ACC-000994,Pace-Stark,Commercial,Technology,Sweden,Active
CUST-0005360,ACC-000431,"Barton, Graves and Rodriguez",Commercial,Consumer Goods,Mexico,Active
CUST-0005361,ACC-000023,Huffman-Griffin,Enterprise,Electronics,United Kingdom,Active
CUST-0005362,ACC-000037,Chapman-Wheeler,Commercial,Consumer Goods,Germany,Active
CUST-0005363,ACC-000974,"Ramirez, Vazquez and Davis",Enterprise,Electronics,United States,Inactive
CUST-0005364,ACC-000528,Palmer and Sons,Strategic,Construction,United States,Active
CUST-0005365,ACC-000388,Moss Inc,SMB,Food & Beverage,United States,Active
CUST-0005366,ACC-000812,Robinson Group,Enterprise,Construction,United States,Inactive
CUST-0005367,ACC-000618,Ortiz-Mclaughlin,Commercial,Construction,United States,Active
CUST-0005368,ACC-000661,"Jackson, Smith and Smith",SMB,Retail,United States,Active
CUST-0005369,ACC-000686,Adkins PLC,SMB,Construction,United States,Active
CUST-0005370,ACC-000199,Lee-Foster,Commercial,Food & Beverage,Sweden,Active
CUST-0005371,ACC-000089,Smith Ltd,Enterprise,Healthcare,United States,Active
CUST-0005372,ACC-000729,Nguyen and Sons,Commercial,Food & Beverage,United States,Active
CUST-0005373,ACC-000022,Sanchez-Moreno,Commercial,Food & Beverage,United States,Active
CUST-0005374,ACC-000720,Pierce Inc,Enterprise,Retail,United States,Active
CUST-0005375,ACC-000130,Tran-Martin,Commercial,Electronics,United States,Active
CUST-0005376,ACC-000263,Kirby-Gilbert,SMB,Electronics,United States,Inactive
CUST-0005377,ACC-000708,"Osborne, Saunders and Brown",Commercial,Construction,United States,Active
CUST-0005378,ACC-000623,Sanders-Terry,Enterprise,Electronics,United States,Active
CUST-0005379,ACC-000782,Carson Group,Enterprise,Retail,United States,Active
CUST-0005380,ACC-000611,Hodge and Sons,Commercial,Consumer Goods,United States,Active
CUST-0005381,ACC-000048,"Haney, Clark and Wiggins",Commercial,Construction,Germany,Active
CUST-0005382,ACC-000840,"Orozco, Nunez and Andrade",SMB,Automotive,United States,Active
CUST-0005383,ACC-000216,Lewis Group,Commercial,Technology,Germany,Active
CUST-0005384,ACC-000137,Mccullough-Miller,Commercial,Construction,United States,Active
CUST-0005385,ACC-000879,Reid-Ware,Commercial,Consumer Goods,United States,Active
CUST-0005386,ACC-000195,"Gentry, Brady and Tate",Strategic,Retail,Mexico,Active
CUST-0005387,ACC-000537,Sanders Inc,SMB,Retail,Sweden,Active
CUST-0005388,ACC-000486,Hamilton LLC,Commercial,Healthcare,Sweden,Active
CUST-0005389,ACC-000770,Smith Inc,SMB,Consumer Goods,United Kingdom,Active
CUST-0005390,ACC-000045,Moore PLC,Enterprise,Healthcare,United States,Active
CUST-0005391,ACC-000107,Harris and Sons,Enterprise,Retail,Sweden,Active
CUST-0005392,ACC-000416,"Lynch, Garcia and Fernandez",Commercial,Electronics,United States,Active
CUST-0005393,ACC-000474,"Simon, Walker and Hurst",SMB,Manufacturing,United States,Active
CUST-0005394,ACC-000789,Mclaughlin-Chandler,Strategic,Food & Beverage,United States,Inactive
CUST-0005395,ACC-000606,Rice LLC,SMB,Industrial Equipment,Germany,Active
CUST-0005396,ACC-000149,"Pace, Doyle and Graves",SMB,Industrial Equipment,Sweden,Active
CUST-0005397,ACC-000979,Cisneros-Olson,Enterprise,Food & Beverage,United States,Active
CUST-0005398,ACC-000460,Davis-Williams,Strategic,Food & Beverage,Canada,Inactive
CUST-0005399,ACC-000965,"Cummings, Petersen and Jackson",Enterprise,Retail,United States,Active
CUST-0005400,ACC-000990,"Nolan, Medina and Garcia",Strategic,Electronics,Canada,Active
CUST-0005401,ACC-000052,"Li, Wright and Jones",Enterprise,Industrial Equipment,United States,Active
CUST-0005402,ACC-000506,Mcdonald Group,Enterprise,Consumer Goods,United Kingdom,Active
CUST-0005403,ACC-000423,Wilson-Hull,Commercial,Industrial Equipment,United States,Active
CUST-0005404,ACC-000499,"Rodriguez, Booker and Barnes",Enterprise,Consumer Goods,United Kingdom,Active
CUST-0005405,ACC-000310,"Day, Weaver and Evans",Enterprise,Healthcare,United States,Active
CUST-0005406,ACC-000559,"Jimenez, Navarro and Smith",SMB,Healthcare,United States,Active
CUST-0005407,ACC-000493,"Short, Hernandez and Myers",SMB,Construction,United States,Active
CUST-0005408,ACC-000187,Dominguez-Short,Commercial,Automotive,United States,Active
CUST-0005409,ACC-000289,"Cruz, Jackson and Kane",Commercial,Consumer Goods,United Kingdom,Active
CUST-0005410,ACC-000148,"Gallegos, Taylor and West",Commercial,Construction,Germany,Active
CUST-0005411,ACC-000844,Jensen-Watkins,Commercial,Electronics,United States,Active
CUST-0005412,ACC-000678,Cooper and Sons,Commercial,Healthcare,United Kingdom,Active
CUST-0005413,ACC-000388,"Nelson, Graham and Fields",SMB,Electronics,United States,Active
CUST-0005414,ACC-000396,Rojas-Tanner,SMB,Retail,United States,Active
CUST-0005415,ACC-000080,"Hensley, Johnson and Adams",Commercial,Food & Beverage,United Kingdom,Active
CUST-0005416,ACC-000290,Thomas-Williamson,SMB,Consumer Goods,United States,Inactive
CUST-0005417,ACC-000925,Garza-Shea,Commercial,Automotive,Sweden,Active
CUST-0005418,ACC-000032,Duran PLC,SMB,Automotive,United States,Active
CUST-0005419,ACC-000147,"Sanders, Smith and Smith",SMB,Technology,United States,Active
CUST-0005420,ACC-000847,"Ellis, Parks and Jimenez",Commercial,Industrial Equipment,United Kingdom,Active
CUST-0005421,ACC-000521,"Bell, Williamson and Duncan",Enterprise,Retail,Mexico,Active
CUST-0005422,ACC-000033,Hill-Mckay,SMB,Automotive,Canada,Active
CUST-0005423,ACC-000490,Lang PLC,SMB,Consumer Goods,United States,Active
CUST-0005424,ACC-000750,Rodriguez-Murray,SMB,Electronics,United States,Active
CUST-0005425,ACC-000346,Combs-Stone,Commercial,Construction,Canada,Active
CUST-0005426,ACC-000382,"Cooper, Ross and Perkins",Commercial,Food & Beverage,Mexico,Active
CUST-0005427,ACC-000632,"Rodriguez, James and Frank",Commercial,Technology,Germany,Inactive
CUST-0005428,ACC-000599,"Johnson, Roberts and Smith",Commercial,Manufacturing,United States,Active
CUST-0005429,ACC-000903,"Jackson, Bowman and Drake",Commercial,Consumer Goods,Germany,Active
CUST-0005430,ACC-000248,Murphy and Sons,Enterprise,Manufacturing,United States,Active
CUST-0005431,ACC-000277,Houston Inc,SMB,Consumer Goods,Germany,Inactive
CUST-0005432,ACC-000156,Ross Group,Commercial,Food & Beverage,United States,Active
CUST-0005433,ACC-000665,Sanders LLC,SMB,Manufacturing,United Kingdom,Active
CUST-0005434,ACC-000534,"Guzman, Brown and Larsen",Enterprise,Retail,United States,Active
CUST-0005435,ACC-000347,Nelson LLC,Commercial,Manufacturing,United States,Active
CUST-0005436,ACC-000696,Meyer-Carrillo,Enterprise,Electronics,United Kingdom,Active
CUST-0005437,ACC-000377,Hawkins PLC,SMB,Consumer Goods,United States,Active
CUST-0005438,ACC-000196,"Peters, Golden and Ballard",Commercial,Food & Beverage,United States,Active
CUST-0005439,ACC-000540,Olson-Estrada,Commercial,Retail,Germany,Active
CUST-0005440,ACC-000437,"Arnold, Montgomery and Doyle",Strategic,Electronics,United States,Active
CUST-0005441,ACC-000406,Whitaker-Paul,Commercial,Food & Beverage,United States,Active
CUST-0005442,ACC-000445,Tran Group,Commercial,Industrial Equipment,United Kingdom,Active
CUST-0005443,ACC-000915,Smith Group,SMB,Healthcare,United States,Active
CUST-0005444,ACC-000216,Herman-Williams,Commercial,Food & Beverage,Germany,Active
CUST-0005445,ACC-000276,Williams LLC,SMB,Consumer Goods,United States,Active
CUST-0005446,ACC-000566,"Myers, Shelton and Garcia",Strategic,Technology,Sweden,Active
CUST-0005447,ACC-000047,"Kelly, Harris and Pruitt",SMB,Technology,United States,Active
CUST-0005448,ACC-000146,Hughes-Davis,Commercial,Retail,United States,Active
CUST-0005449,ACC-000567,Saunders-Lee,Commercial,Construction,United States,Active
CUST-0005450,ACC-000510,Irwin-Ortega,SMB,Electronics,Mexico,Active
CUST-0005451,ACC-000653,Reynolds-Hudson,Enterprise,Electronics,Germany,Active
CUST-0005452,ACC-000114,"Juarez, Sloan and Gaines",Commercial,Automotive,United States,Active
CUST-0005453,ACC-000854,"Wilson, Kennedy and Perry",Strategic,Healthcare,United States,Active
CUST-0005454,ACC-000486,"Lara, Johnson and Welch",SMB,Healthcare,Sweden,Active
CUST-0005455,ACC-000156,Patterson Ltd,Enterprise,Manufacturing,United States,Active
CUST-0005456,ACC-000312,Williams LLC,SMB,Consumer Goods,United States,Active
CUST-0005457,ACC-000228,Turner-Novak,Commercial,Food & Beverage,United Kingdom,Active
CUST-0005458,ACC-000453,Guzman Inc,Strategic,Electronics,Germany,Active
CUST-0005459,ACC-000470,Webb-Ortega,Commercial,Construction,United States,Active
CUST-0005460,ACC-000434,Hansen-Hickman,Commercial,Food & Beverage,United Kingdom,Active
CUST-0005461,ACC-000462,Martin-Case,Enterprise,Consumer Goods,United States,Active
CUST-0005462,ACC-000908,Thomas-Strickland,Commercial,Retail,United States,Active
CUST-0005463,ACC-000960,Morris LLC,Commercial,Food & Beverage,United States,Active
CUST-0005464,ACC-000490,"Harper, Brennan and Taylor",SMB,Manufacturing,United States,Active
CUST-0005465,ACC-000964,Tate-Lopez,Commercial,Consumer Goods,Canada,Active
CUST-0005466,ACC-000819,Martinez Inc,SMB,Healthcare,United States,Active
CUST-0005467,ACC-000820,Young-Frederick,Enterprise,Electronics,Sweden,Active
CUST-0005468,ACC-000226,"Keller, Gonzales and Johnson",Commercial,Manufacturing,United States,Active
CUST-0005469,ACC-000439,Parker-Lester,Commercial,Retail,United States,Active
CUST-0005470,ACC-000353,Weaver-Cohen,SMB,Electronics,United States,Inactive
CUST-0005471,ACC-000097,Watson-Walker,Commercial,Food & Beverage,United States,Active
CUST-0005472,ACC-000076,Nguyen-Davis,Commercial,Food & Beverage,United States,Active
CUST-0005473,ACC-000623,Ferguson LLC,Enterprise,Consumer Goods,United States,Active
CUST-0005474,ACC-000421,Burns Inc,SMB,Automotive,United States,Active
CUST-0005475,ACC-000826,Roberts Ltd,Strategic,Manufacturing,Sweden,Active
CUST-0005476,ACC-000669,Robinson-Martin,SMB,Automotive,United States,Active
CUST-0005477,ACC-000086,"Brown, Figueroa and Foster",SMB,Automotive,Sweden,Active
CUST-0005478,ACC-000839,"Lopez, Davis and Melton",SMB,Construction,Canada,Active
CUST-0005479,ACC-000497,"Maxwell, Young and Maxwell",SMB,Food & Beverage,United States,Active
CUST-0005480,ACC-000566,Schultz Group,SMB,Manufacturing,Sweden,Active
CUST-0005481,ACC-000966,Moore-Barton,Enterprise,Technology,Germany,Active
CUST-0005482,ACC-000641,"Day, Dennis and Williamson",Commercial,Technology,United Kingdom,Active
CUST-0005483,ACC-000023,"Morris, Leonard and Spencer",SMB,Technology,United Kingdom,Active
CUST-0005484,ACC-000178,White Ltd,SMB,Industrial Equipment,United States,Active
CUST-0005485,ACC-000427,Jackson-Skinner,SMB,Food & Beverage,United States,Active
CUST-0005486,ACC-000038,Marquez LLC,Commercial,Automotive,Germany,Active
CUST-0005487,ACC-000168,Sullivan PLC,SMB,Food & Beverage,United States,Inactive
CUST-0005488,ACC-000792,Burns-Mendez,Commercial,Industrial Equipment,Mexico,Inactive
