energy_key,energy_id,date_key,location_key,machine_key,energy_source,energy_consumption
33033,ENG-033033,20240613,41,167,Natural Gas,4462.936
33034,ENG-033034,20200506,69,1691,Electricity,3383.918
33035,ENG-033035,20220308,29,1144,Natural Gas,3955.824
33036,ENG-033036,20221027,20,861,Diesel,4207.385
33037,ENG-033037,20221231,38,433,Diesel,2224.552
33038,ENG-033038,20210410,37,1465,Electricity,7612.247
33039,ENG-033039,20201105,97,1972,Electricity,1080.481
33040,ENG-033040,20210831,3,1195,Natural Gas,2475.706
33041,ENG-033041,20190513,3,1815,Natural Gas,3552.643
33042,ENG-033042,20251203,22,59,Electricity,1466.332
33043,ENG-033043,20200512,77,113,Diesel,6376.783
33044,ENG-033044,20220911,9,1456,Electricity,2290.65
33045,ENG-033045,20220523,7,1052,Electricity,2179.397
33046,ENG-033046,20211208,22,1919,Electricity,6234.35
33047,ENG-033047,20230103,63,241,Natural Gas,2445.613
33048,ENG-033048,20190331,94,268,Electricity,4931.174
33049,ENG-033049,20240101,48,1232,Diesel,4320.537
33050,ENG-033050,20200725,38,1751,Electricity,2673.509
33051,ENG-033051,20230319,58,1466,Natural Gas,1917.357
33052,ENG-033052,20190328,63,1853,Diesel,1727.66
33053,ENG-033053,20230313,73,1065,Electricity,2473.334
33054,ENG-033054,20211120,37,1310,Natural Gas,3851.039
33055,ENG-033055,20230724,69,502,Electricity,6628.68
33056,ENG-033056,20210412,75,763,Natural Gas,6243.948
33057,ENG-033057,20230928,93,1579,Diesel,6574.971
33058,ENG-033058,20251223,63,1255,Electricity,4603.512
33059,ENG-033059,20240111,32,1933,Diesel,4232.566
33060,ENG-033060,20190514,5,396,Electricity,2733.109
33061,ENG-033061,20250915,9,889,Electricity,1444.606
33062,ENG-033062,20230531,65,805,Natural Gas,3502.38
33063,ENG-033063,20241003,63,672,Natural Gas,5703.067
33064,ENG-033064,20211005,43,526,Diesel,6186.452
33065,ENG-033065,20221011,37,1032,Diesel,4211.656
33066,ENG-033066,20210828,54,1132,Natural Gas,5497.066
33067,ENG-033067,20190105,51,1284,Natural Gas,4495.432
33068,ENG-033068,20230925,98,475,Diesel,3667.316
33069,ENG-033069,20200809,77,298,Diesel,1184.766
33070,ENG-033070,20240305,2,1650,Diesel,1601.252
33071,ENG-033071,20200410,55,697,Natural Gas,5063.88
33072,ENG-033072,20200915,77,1019,Electricity,1085.789
33073,ENG-033073,20240620,19,1173,Natural Gas,3814.526
33074,ENG-033074,20230927,20,122,Natural Gas,3513.5
33075,ENG-033075,20200308,40,1414,Electricity,3303.781
33076,ENG-033076,20220131,90,246,Natural Gas,2187.957
33077,ENG-033077,20240409,79,881,Natural Gas,3552.598
33078,ENG-033078,20250505,93,1454,Natural Gas,7732.478
33079,ENG-033079,20240415,2,514,Diesel,4337.204
33080,ENG-033080,20220608,90,1293,Diesel,3159.337
33081,ENG-033081,20221213,86,1820,Natural Gas,2714.623
33082,ENG-033082,20230519,53,1826,Electricity,4813.801
33083,ENG-033083,20210401,43,421,Diesel,6999.063
33084,ENG-033084,20220418,20,861,Diesel,2856.608
33085,ENG-033085,20200621,93,46,Natural Gas,4020.967
33086,ENG-033086,20221109,44,297,Electricity,2260.024
33087,ENG-033087,20250704,74,373,Electricity,2728.224
33088,ENG-033088,20230413,57,1543,Diesel,7906.753
33089,ENG-033089,20210306,91,677,Diesel,3430.44
33090,ENG-033090,20250409,97,955,Natural Gas,3414.424
33091,ENG-033091,20251009,1,1381,Electricity,1921.879
33092,ENG-033092,20230505,71,941,Natural Gas,477.771
33093,ENG-033093,20250717,19,366,Electricity,1834.449
33094,ENG-033094,20200429,65,1118,Electricity,3559.6
33095,ENG-033095,20200707,75,828,Electricity,1997.603
33096,ENG-033096,20191020,38,1104,Natural Gas,2831.718
33097,ENG-033097,20220307,69,1087,Diesel,4331.065
33098,ENG-033098,20241106,65,564,Natural Gas,2400.225
33099,ENG-033099,20240510,73,1362,Electricity,2135.275
33100,ENG-033100,20230327,15,1687,Diesel,12222.658
33101,ENG-033101,20250911,23,854,Electricity,5326.33
33102,ENG-033102,20200708,81,642,Natural Gas,2527.565
33103,ENG-033103,20250716,69,502,Diesel,4718.839
33104,ENG-033104,20200507,22,25,Diesel,7044.789
33105,ENG-033105,20210902,63,359,Electricity,2303.038
33106,ENG-033106,20200702,77,446,Natural Gas,1917.625
33107,ENG-033107,20211010,5,1416,Diesel,6666.312
33108,ENG-033108,20251215,5,652,Natural Gas,1355.835
33109,ENG-033109,20230528,62,598,Diesel,3618.363
33110,ENG-033110,20231103,56,430,Natural Gas,4767.448
33111,ENG-033111,20201104,15,38,Electricity,2062.027
33112,ENG-033112,20220529,76,1373,Natural Gas,4260.867
33113,ENG-033113,20211121,93,723,Electricity,3591.266
33114,ENG-033114,20210616,23,501,Diesel,2715.653
33115,ENG-033115,20241102,79,1389,Electricity,899.449
33116,ENG-033116,20250702,49,1780,Electricity,8010.142
33117,ENG-033117,20210930,35,1204,Diesel,2741.393
33118,ENG-033118,20220923,38,223,Natural Gas,3950.714
33119,ENG-033119,20220320,100,584,Electricity,1457.879
33120,ENG-033120,20250404,69,1163,Natural Gas,3867.178
33121,ENG-033121,20230205,83,1773,Natural Gas,2043.163
33122,ENG-033122,20230406,22,485,Electricity,3210.267
33123,ENG-033123,20220107,1,1329,Diesel,5024.969
33124,ENG-033124,20221217,67,1602,Diesel,3135.183
33125,ENG-033125,20210221,84,1647,Diesel,5228.894
33126,ENG-033126,20230115,51,1070,Electricity,2477.459
33127,ENG-033127,20220711,80,325,Electricity,2240.59
33128,ENG-033128,20240521,91,159,Natural Gas,3912.419
33129,ENG-033129,20241204,77,262,Diesel,2477.017
33130,ENG-033130,20221015,9,893,Electricity,4479.185
33131,ENG-033131,20230423,37,1237,Natural Gas,2564.636
33132,ENG-033132,20190115,26,1556,Electricity,4958.119
33133,ENG-033133,20190506,20,1194,Natural Gas,4717.464
33134,ENG-033134,20230623,72,233,Diesel,2512.491
33135,ENG-033135,20240902,22,192,Natural Gas,3899.859
33136,ENG-033136,20210326,93,551,Natural Gas,5415.436
33137,ENG-033137,20190701,97,968,Diesel,5163.894
33138,ENG-033138,20210102,15,549,Electricity,2530.93
33139,ENG-033139,20200521,81,211,Diesel,5701.513
33140,ENG-033140,20190927,67,1577,Natural Gas,4582.425
33141,ENG-033141,20221116,22,1585,Electricity,5473.658
33142,ENG-033142,20250107,11,788,Natural Gas,3367.326
33143,ENG-033143,20190216,83,180,Natural Gas,1705.734
33144,ENG-033144,20230314,69,1931,Natural Gas,931.676
33145,ENG-033145,20190402,77,113,Diesel,3429.43
33146,ENG-033146,20230725,53,161,Diesel,1187.098
33147,ENG-033147,20200814,90,782,Natural Gas,2268.478
33148,ENG-033148,20220907,86,347,Natural Gas,4154.754
33149,ENG-033149,20220203,62,346,Diesel,1743.465
33150,ENG-033150,20220223,91,86,Electricity,5555.52
33151,ENG-033151,20221001,97,1977,Natural Gas,2190.159
33152,ENG-033152,20210419,2,155,Diesel,2287.725
33153,ENG-033153,20220728,60,1353,Diesel,5003.399
33154,ENG-033154,20250216,86,643,Diesel,5368.218
33155,ENG-033155,20200904,34,1341,Electricity,1777.585
33156,ENG-033156,20210527,53,289,Diesel,3674.461
33157,ENG-033157,20250410,71,323,Diesel,2852.177
33158,ENG-033158,20210514,58,303,Natural Gas,3393.936
33159,ENG-033159,20240914,44,1867,Natural Gas,4277.908
33160,ENG-033160,20240423,55,701,Natural Gas,4760.631
33161,ENG-033161,20221208,2,597,Diesel,2486.871
33162,ENG-033162,20220807,20,1135,Diesel,800.192
33163,ENG-033163,20230407,55,1437,Diesel,8680.634
33164,ENG-033164,20241231,89,1632,Natural Gas,5738.143
33165,ENG-033165,20220826,60,461,Diesel,5209.837
33166,ENG-033166,20220706,1,1739,Electricity,6295.574
33167,ENG-033167,20210203,67,538,Diesel,3697.258
33168,ENG-033168,20250409,98,1636,Electricity,2625.409
33169,ENG-033169,20191006,35,1745,Natural Gas,1963.037
33170,ENG-033170,20220724,62,141,Natural Gas,997.5
33171,ENG-033171,20230131,57,1520,Electricity,8653.473
33172,ENG-033172,20191118,48,401,Diesel,2804.183
33173,ENG-033173,20210831,11,1787,Diesel,2712.597
33174,ENG-033174,20211105,74,322,Electricity,1188.289
33175,ENG-033175,20210306,40,1495,Diesel,3514.459
33176,ENG-033176,20230928,98,1659,Electricity,5375.504
33177,ENG-033177,20210503,97,1956,Diesel,6999.497
33178,ENG-033178,20240628,55,1388,Natural Gas,9324.53
33179,ENG-033179,20240820,43,1224,Electricity,5452.74
33180,ENG-033180,20240303,77,1252,Natural Gas,3056.447
33181,ENG-033181,20191126,44,1587,Diesel,2031.899
33182,ENG-033182,20221029,15,1664,Natural Gas,3104.452
33183,ENG-033183,20231214,4,103,Electricity,5704.212
33184,ENG-033184,20201017,67,1693,Diesel,2708.509
33185,ENG-033185,20200331,85,1330,Diesel,1231.91
33186,ENG-033186,20251126,2,597,Natural Gas,2729.512
33187,ENG-033187,20201110,32,1927,Electricity,2325.828
33188,ENG-033188,20200831,86,586,Diesel,5184.53
33189,ENG-033189,20251002,23,801,Diesel,2288.553
33190,ENG-033190,20210908,34,1393,Natural Gas,1883.648
33191,ENG-033191,20210715,74,1494,Electricity,3645.846
33192,ENG-033192,20240125,23,1427,Diesel,1998.056
33193,ENG-033193,20230327,32,608,Natural Gas,3562.512
33194,ENG-033194,20200725,56,865,Natural Gas,7000.866
33195,ENG-033195,20200124,23,501,Diesel,2451.518
33196,ENG-033196,20240531,85,1789,Electricity,638.852
33197,ENG-033197,20250107,18,1794,Diesel,2679.642
33198,ENG-033198,20190605,94,635,Natural Gas,5378.584
33199,ENG-033199,20200227,91,1690,Electricity,3470.657
33200,ENG-033200,20190110,67,318,Natural Gas,5278.973
33201,ENG-033201,20200815,57,1543,Natural Gas,3775.306
33202,ENG-033202,20250917,89,1615,Electricity,6272.771
33203,ENG-033203,20200229,40,100,Diesel,2340.838
33204,ENG-033204,20240521,22,1585,Natural Gas,1873.751
33205,ENG-033205,20240509,65,1062,Electricity,3926.017
33206,ENG-033206,20221215,8,734,Electricity,3480.59
33207,ENG-033207,20210803,65,1516,Diesel,1615.444
33208,ENG-033208,20190218,58,983,Electricity,1286.55
33209,ENG-033209,20240710,53,1848,Natural Gas,550.395
33210,ENG-033210,20241017,79,1,Diesel,2942.499
33211,ENG-033211,20200728,2,751,Diesel,2372.067
33212,ENG-033212,20190521,92,153,Electricity,1593.012
33213,ENG-033213,20240408,4,1803,Natural Gas,3788.857
33214,ENG-033214,20190311,22,566,Electricity,4073.413
33215,ENG-033215,20211026,85,1041,Diesel,7952.338
33216,ENG-033216,20200629,32,675,Electricity,2188.789
33217,ENG-033217,20220612,22,737,Electricity,3012.258
33218,ENG-033218,20250618,56,316,Natural Gas,3220.909
33219,ENG-033219,20210429,22,1253,Diesel,6476.868
33220,ENG-033220,20220812,95,203,Diesel,4053.899
33221,ENG-033221,20240721,1,1343,Diesel,3529.938
33222,ENG-033222,20240705,98,386,Electricity,3768.167
33223,ENG-033223,20240201,77,298,Diesel,3850.302
33224,ENG-033224,20190110,97,795,Natural Gas,2413.895
33225,ENG-033225,20230913,86,888,Natural Gas,2863.992
33226,ENG-033226,20220811,67,538,Diesel,7660.151
33227,ENG-033227,20190626,88,358,Electricity,2224.343
33228,ENG-033228,20221031,81,1076,Natural Gas,2329.997
33229,ENG-033229,20200204,58,823,Diesel,2965.938
33230,ENG-033230,20201229,53,943,Electricity,1748.501
33231,ENG-033231,20200106,83,599,Diesel,4085.117
33232,ENG-033232,20200326,48,401,Electricity,6172.158
33233,ENG-033233,20230319,81,1076,Diesel,4949.07
33234,ENG-033234,20230225,94,87,Diesel,12919.413
33235,ENG-033235,20251122,1,902,Diesel,2146.391
33236,ENG-033236,20190618,53,289,Diesel,4413.394
33237,ENG-033237,20240602,93,551,Electricity,8265.856
33238,ENG-033238,20240525,18,230,Natural Gas,2674.31
33239,ENG-033239,20190616,11,1276,Diesel,2261.123
33240,ENG-033240,20220524,5,878,Natural Gas,1363.154
33241,ENG-033241,20200521,65,1327,Diesel,3133.494
33242,ENG-033242,20230120,72,1898,Diesel,1808.375
33243,ENG-033243,20190823,5,1822,Diesel,1873.059
33244,ENG-033244,20210609,56,88,Diesel,2024.701
33245,ENG-033245,20200308,5,652,Diesel,2237.589
33246,ENG-033246,20190401,77,336,Electricity,2905.28
33247,ENG-033247,20230220,77,995,Electricity,2362.36
33248,ENG-033248,20241213,80,1876,Diesel,2850.897
33249,ENG-033249,20190615,85,1121,Natural Gas,3280.787
33250,ENG-033250,20230427,31,1812,Diesel,2893.116
33251,ENG-033251,20250708,83,791,Electricity,1321.096
33252,ENG-033252,20220815,92,1569,Diesel,1483.002
33253,ENG-033253,20190616,74,1369,Natural Gas,827.143
33254,ENG-033254,20190805,81,1555,Natural Gas,4508.863
33255,ENG-033255,20230820,90,1742,Diesel,1851.143
33256,ENG-033256,20240802,56,357,Electricity,1088.874
33257,ENG-033257,20190201,89,383,Diesel,3811.254
33258,ENG-033258,20190522,32,558,Diesel,2521.21
33259,ENG-033259,20221007,88,1487,Electricity,6144.456
33260,ENG-033260,20240410,48,962,Electricity,5923.343
33261,ENG-033261,20190822,89,1021,Diesel,5328.283
33262,ENG-033262,20250916,26,1889,Natural Gas,1504.591
33263,ENG-033263,20230117,65,527,Natural Gas,4866.553
33264,ENG-033264,20210122,58,983,Diesel,1554.642
33265,ENG-033265,20200224,26,1420,Diesel,1611.428
33266,ENG-033266,20190119,44,297,Electricity,3032.361
33267,ENG-033267,20220323,3,1195,Natural Gas,5138.704
33268,ENG-033268,20240704,73,1172,Electricity,1197.442
33269,ENG-033269,20210220,19,1932,Electricity,5518.77
33270,ENG-033270,20220804,89,277,Electricity,1920.424
33271,ENG-033271,20200821,74,140,Natural Gas,2269.091
33272,ENG-033272,20231006,68,1212,Electricity,3333.9
33273,ENG-033273,20220728,38,1751,Diesel,1294.375
33274,ENG-033274,20251217,85,66,Natural Gas,4428.802
33275,ENG-033275,20210527,7,314,Diesel,1989.333
33276,ENG-033276,20201223,79,1725,Diesel,2263.404
33277,ENG-033277,20190831,37,747,Electricity,6135.135
33278,ENG-033278,20191007,83,684,Electricity,4053.814
33279,ENG-033279,20210202,19,1081,Electricity,1508.184
33280,ENG-033280,20190516,90,291,Electricity,2612.581
33281,ENG-033281,20220408,65,1062,Natural Gas,4362.186
33282,ENG-033282,20230822,49,1801,Diesel,6138.127
33283,ENG-033283,20221227,92,754,Diesel,4558.102
33284,ENG-033284,20200824,58,823,Natural Gas,1619.721
33285,ENG-033285,20190528,89,836,Electricity,5938.864
33286,ENG-033286,20200206,97,1972,Natural Gas,4015.251
33287,ENG-033287,20230123,44,1587,Diesel,4576.239
33288,ENG-033288,20200323,6,1026,Electricity,1633.862
33289,ENG-033289,20200110,19,110,Diesel,4924.136
33290,ENG-033290,20230123,93,1579,Diesel,5100.039
33291,ENG-033291,20230405,7,1519,Natural Gas,2227.526
33292,ENG-033292,20230716,97,777,Diesel,5556.768
33293,ENG-033293,20240721,6,1633,Diesel,2293.435
33294,ENG-033294,20201229,37,1323,Diesel,4674.337
33295,ENG-033295,20210101,8,1656,Natural Gas,3258.066
33296,ENG-033296,20251126,3,1483,Natural Gas,2055.671
33297,ENG-033297,20250304,44,590,Diesel,2211.582
33298,ENG-033298,20210414,56,865,Electricity,1698.291
33299,ENG-033299,20201011,9,515,Diesel,3969.994
33300,ENG-033300,20201218,38,1804,Natural Gas,5724.917
33301,ENG-033301,20230204,90,950,Natural Gas,2123.797
33302,ENG-033302,20200523,43,625,Electricity,8858.547
33303,ENG-033303,20190529,51,1284,Electricity,2297.098
33304,ENG-033304,20220918,67,575,Natural Gas,6764.112
33305,ENG-033305,20201019,5,1416,Electricity,5305.633
33306,ENG-033306,20210815,48,903,Diesel,2570.344
33307,ENG-033307,20240908,2,1371,Diesel,2143.066
33308,ENG-033308,20190521,53,706,Natural Gas,4028.845
33309,ENG-033309,20230307,6,257,Natural Gas,3067.65
33310,ENG-033310,20200120,80,1518,Natural Gas,5162.522
33311,ENG-033311,20240909,2,1010,Diesel,3306.363
33312,ENG-033312,20210502,35,215,Diesel,1461.637
33313,ENG-033313,20190318,68,961,Natural Gas,1536.603
33314,ENG-033314,20220219,49,90,Electricity,6932.871
33315,ENG-033315,20210213,76,1496,Electricity,5750.883
33316,ENG-033316,20200731,74,1614,Electricity,2209.726
33317,ENG-033317,20230726,19,1137,Electricity,1559.478
33318,ENG-033318,20250312,65,28,Diesel,1698.762
33319,ENG-033319,20190205,8,368,Natural Gas,3170.202
33320,ENG-033320,20221215,92,153,Electricity,3578.897
33321,ENG-033321,20210103,67,689,Electricity,2078.62
33322,ENG-033322,20250626,86,1820,Diesel,5796.992
33323,ENG-033323,20190415,63,1642,Diesel,7645.901
33324,ENG-033324,20220107,77,20,Natural Gas,3845.402
33325,ENG-033325,20230703,26,988,Electricity,7855.742
33326,ENG-033326,20221122,62,1387,Diesel,863.137
33327,ENG-033327,20230601,72,952,Natural Gas,3592.412
33328,ENG-033328,20201118,33,705,Electricity,3890.037
33329,ENG-033329,20251223,7,721,Natural Gas,2240.81
33330,ENG-033330,20210804,92,851,Electricity,4713.778
33331,ENG-033331,20251213,19,999999,Diesel,1182.432
33332,ENG-033332,20221121,57,65,Diesel,3733.022
33333,ENG-033333,20240319,98,807,Natural Gas,1366.195
33334,ENG-033334,20200201,49,934,Diesel,3191.583
33335,ENG-033335,20241207,63,672,Electricity,2996.894
33336,ENG-033336,20250201,97,448,Diesel,2921.086
33337,ENG-033337,20220421,91,352,Natural Gas,6069.759
33338,ENG-033338,20210414,89,1632,Diesel,5798.74
33339,ENG-033339,20240817,80,1223,Electricity,3971.555
33340,ENG-033340,20230709,93,1631,Natural Gas,13543.718
33341,ENG-033341,20230424,89,619,Diesel,2845.721
33342,ENG-033342,20220920,79,1092,Electricity,1762.801
33343,ENG-033343,20230216,85,382,Natural Gas,1639.803
33344,ENG-033344,20190628,88,194,Diesel,4403.405
33345,ENG-033345,20220515,71,32,Natural Gas,3921.997
33346,ENG-033346,20211214,53,921,Diesel,1251.429
33347,ENG-033347,20230517,4,1741,Diesel,3448.47
33348,ENG-033348,20250601,73,1857,Diesel,3851.834
33349,ENG-033349,20210620,57,1396,Natural Gas,4599.899
33350,ENG-033350,20200329,89,1288,Natural Gas,6525.705
33351,ENG-033351,20220923,57,581,Electricity,3314.399
33352,ENG-033352,20251101,84,850,Diesel,5833.809
33353,ENG-033353,20220216,88,1533,Electricity,3701.867
33354,ENG-033354,20210410,22,926,Electricity,5912.326
33355,ENG-033355,20211003,89,1615,Diesel,1856.873
33356,ENG-033356,20220405,92,1467,Diesel,4254.339
33357,ENG-033357,20191116,55,848,Natural Gas,5871.34
33358,ENG-033358,20191205,19,62,Diesel,4075.367
33359,ENG-033359,20230228,44,1352,Electricity,2561.286
33360,ENG-033360,20201116,20,249,Diesel,2875.134
33361,ENG-033361,20230713,19,1091,Electricity,5740.846
33362,ENG-033362,20240826,76,660,Diesel,3638.762
33363,ENG-033363,20240806,48,1916,Diesel,5150.43
33364,ENG-033364,20250922,32,326,Electricity,3073.531
33365,ENG-033365,20210509,84,1179,Electricity,3745.567
33366,ENG-033366,20210204,32,608,Natural Gas,3406.488
33367,ENG-033367,20190109,48,1916,Natural Gas,2928.932
33368,ENG-033368,20190623,69,381,Natural Gas,2701.443
33369,ENG-033369,20250303,84,907,Electricity,2755.36
33370,ENG-033370,20240724,83,1493,Diesel,5703.805
33371,ENG-033371,20190605,58,128,Natural Gas,2736.02
33372,ENG-033372,20220625,75,1409,Diesel,2536.691
33373,ENG-033373,20231003,1,1342,Diesel,4077.036
33374,ENG-033374,20251228,84,1312,Electricity,6275.311
33375,ENG-033375,20200318,56,1366,Natural Gas,5356.903
33376,ENG-033376,20210905,32,176,Natural Gas,1708.584
33377,ENG-033377,20190820,6,1301,Electricity,1764.508
33378,ENG-033378,20210308,43,1903,Natural Gas,7840.688
33379,ENG-033379,20230814,29,1955,Natural Gas,6027.896
33380,ENG-033380,20191003,33,705,Diesel,2754.452
33381,ENG-033381,20201216,37,1168,Diesel,2487.298
33382,ENG-033382,20220616,60,690,Electricity,6905.679
33383,ENG-033383,20241008,29,523,Diesel,1331.433
33384,ENG-033384,20250321,9,927,Natural Gas,1733.531
33385,ENG-033385,20190219,94,635,Diesel,5652.828
33386,ENG-033386,20251014,41,632,Natural Gas,4226.217
33387,ENG-033387,20250429,49,185,Diesel,6054.381
33388,ENG-033388,20211016,72,1425,Electricity,2064.366
33389,ENG-033389,20220130,73,208,Natural Gas,4981.087
33390,ENG-033390,20230706,62,899,Electricity,2929.059
33391,ENG-033391,20201125,20,1093,Electricity,2308.189
33392,ENG-033392,20240528,88,1309,Electricity,3609.261
33393,ENG-033393,20190711,22,517,Electricity,6989.327
33394,ENG-033394,20200209,60,990,Electricity,8904.298
33395,ENG-033395,20191231,43,1129,Electricity,8779.924
33396,ENG-033396,20230902,89,1054,Natural Gas,2647.56
33397,ENG-033397,20250823,86,1234,Diesel,2394.617
33398,ENG-033398,20210726,86,1922,Natural Gas,4417.114
33399,ENG-033399,20220502,32,1649,Diesel,3157.96
33400,ENG-033400,20200704,76,855,Natural Gas,3054.245
33401,ENG-033401,20251025,18,1607,Natural Gas,4992.023
33402,ENG-033402,20220502,31,33,Natural Gas,5816.511
33403,ENG-033403,20250702,43,1153,Natural Gas,9716.023
33404,ENG-033404,20210804,92,153,Natural Gas,3283.149
33405,ENG-033405,20240617,77,834,Natural Gas,2046.432
33406,ENG-033406,20250525,37,915,Natural Gas,2956.463
33407,ENG-033407,20240305,98,475,Electricity,1848.241
33408,ENG-033408,20200922,32,89,Diesel,3436.57
33409,ENG-033409,20220625,1,663,Diesel,3876.598
33410,ENG-033410,20221204,92,466,Diesel,4031.426
33411,ENG-033411,20210319,53,1106,Natural Gas,7057.476
33412,ENG-033412,20200103,77,1019,Diesel,1874.358
33413,ENG-033413,20211010,2,155,Natural Gas,1467.687
