customer_key,customer_id,account_key,customer_name,customer_segment,industry,country,status
5085,CUS-005085,176,Snyder and Sons,Enterprise,Retail,Mexico,Active
5086,CUS-005086,317,Gonzalez and Sons,Enterprise,Retail,Germany,Active
5087,CUS-005087,556,Dean-Bell,Enterprise,Technology,Canada,Inactive
5088,CUS-005088,398,Holmes Group,Enterprise,Technology,Germany,Inactive
5089,CUS-005089,421,Knox Inc,SMB,Retail,Mexico,Active
5090,CUS-005090,246,"Newman, Johnston and Welch",Enterprise,Healthcare,Sweden,Active
5091,CUS-005091,152,Bowers-Cooper,Enterprise,Healthcare,Sweden,Active
5092,CUS-005092,999,"Brooks, Gilbert and Wilcox",SMB,Healthcare,Mexico,Active
5093,CUS-005093,599,"Vega, Browning and Hernandez",Mid-Market,Healthcare,United States,Active
5094,CUS-005094,230,Bowman Group,Enterprise,Manufacturing,United States,Active
5095,CUS-005095,810,Lyons and Sons,SMB,Retail,Canada,Active
5096,CUS-005096,831,"Morrison, Thompson and Mitchell",SMB,Healthcare,Sweden,Active
5097,CUS-005097,967,Vazquez-Clayton,Mid-Market,Retail,Canada,Active
5098,CUS-005098,160,Casey and Sons,Enterprise,Healthcare,United States,Active
5099,CUS-005099,640,Perez Group,Mid-Market,Automotive,Germany,Active
5100,CUS-005100,981,Hunter Inc,SMB,Technology,United States,Active
5101,CUS-005101,807,Sanders-Solomon,SMB,Manufacturing,Mexico,Active
5102,CUS-005102,226,"Cherry, Williams and Lopez",Mid-Market,Healthcare,United States,Active
5103,CUS-005103,894,"Jimenez, Moyer and Duran",SMB,Healthcare,United States,Active
5104,CUS-005104,422,Gallegos and Sons,SMB,Manufacturing,Mexico,Active
5105,CUS-005105,489,Johnson-Smith,Enterprise,Automotive,Mexico,Active
5106,CUS-005106,559,Moore Inc,Mid-Market,Technology,Mexico,Active
5107,CUS-005107,772,Newman-Farley,Mid-Market,Healthcare,Germany,Active
5108,CUS-005108,121,"Walker, Estes and Byrd",SMB,Healthcare,Canada,Inactive
5109,CUS-005109,540,"Hayden, Mccarthy and Stuart",Mid-Market,Technology,Mexico,Active
5110,CUS-005110,817,Wade-Wilkinson,SMB,Manufacturing,Sweden,Active
5111,CUS-005111,549,Leblanc-Gill,Mid-Market,Technology,United States,Active
5112,CUS-005112,275,"Villarreal, Chan and Mendoza",Enterprise,Healthcare,United States,Active
5113,CUS-005113,57,Ramos-Baker,Mid-Market,Automotive,Mexico,Active
5114,CUS-005114,550,Clark and Sons,SMB,Automotive,Sweden,Active
5115,CUS-005115,704,"Haas, Thomas and Martin",SMB,Automotive,United States,Active
5116,CUS-005116,550,"Romero, Walters and Webster",Mid-Market,Healthcare,Mexico,Active
5117,CUS-005117,980,King-Moore,Enterprise,Automotive,Germany,Active
5118,CUS-005118,603,"Mooney, Hodge and Knight",Enterprise,Automotive,Mexico,Active
5119,CUS-005119,509,"Cabrera, Ewing and Welch",Enterprise,Retail,Mexico,Active
5120,CUS-005120,56,White LLC,Enterprise,Healthcare,Sweden,Active
5121,CUS-005121,559,Brown-White,SMB,Retail,United States,Inactive
5122,CUS-005122,169,"Haney, Morgan and Watson",Mid-Market,Manufacturing,Germany,Active
5123,CUS-005123,725,Mccullough and Sons,Mid-Market,Manufacturing,Mexico,Active
5124,CUS-005124,162,"Tyler, Mendoza and Lindsey",SMB,Technology,Canada,Active
5125,CUS-005125,907,Wyatt Inc,Mid-Market,Retail,Canada,Active
5126,CUS-005126,303,"Brown, Sanders and Mcguire",SMB,Manufacturing,Canada,Active
5127,CUS-005127,434,Garcia-Young,Mid-Market,Automotive,Sweden,Active
5128,CUS-005128,145,Caldwell-Perez,Enterprise,Manufacturing,United States,Active
5129,CUS-005129,211,"Dodson, Barton and Delgado",SMB,Automotive,Germany,Active
5130,CUS-005130,922,Hernandez-Beasley,SMB,Manufacturing,Canada,Active
5131,CUS-005131,284,Robinson Group,SMB,Technology,Mexico,Active
5132,CUS-005132,513,Morales Inc,Enterprise,Automotive,Germany,Active
5133,CUS-005133,982,"Mueller, Beck and Perez",Enterprise,Manufacturing,Canada,Active
5134,CUS-005134,624,"Wells, Diaz and Brown",Enterprise,Healthcare,Canada,Active
5135,CUS-005135,42,"Hill, Alvarez and Ward",SMB,Technology,Sweden,Active
5136,CUS-005136,358,Carroll-Lloyd,SMB,Retail,Sweden,Active
5137,CUS-005137,387,"Keller, Richardson and Patterson",Enterprise,Manufacturing,Mexico,Inactive
5138,CUS-005138,277,"Adams, Jones and Miranda",Enterprise,Retail,Sweden,Inactive
5139,CUS-005139,242,"Peterson, Patterson and Smith",SMB,Healthcare,United States,Active
5140,CUS-005140,504,"Davis, Le and Vargas",Mid-Market,Technology,Germany,Active
5141,CUS-005141,378,Garza Group,SMB,Manufacturing,United States,Active
5142,CUS-005142,295,"Crawford, Ballard and Brown",Enterprise,Retail,Mexico,Active
5143,CUS-005143,413,Shepherd Inc,Mid-Market,Manufacturing,Sweden,Active
5144,CUS-005144,344,Jackson-Bray,Enterprise,Retail,Mexico,Active
5145,CUS-005145,229,"Smith, Dean and Pearson",SMB,Manufacturing,Sweden,Active
5146,CUS-005146,453,Taylor Ltd,Enterprise,Retail,United States,Active
5147,CUS-005147,943,Hernandez Inc,Enterprise,Retail,Sweden,Active
5148,CUS-005148,506,Duncan Ltd,Enterprise,Technology,Mexico,Active
5149,CUS-005149,598,Bullock-Oliver,Enterprise,Manufacturing,Sweden,Active
5150,CUS-005150,985,Patel-Holland,Mid-Market,Automotive,Mexico,Inactive
5151,CUS-005151,614,Johnson-Friedman,Mid-Market,Retail,Germany,Active
5152,CUS-005152,224,Lewis-Martin,SMB,Manufacturing,Canada,Active
5153,CUS-005153,399,Barry-Hall,SMB,Manufacturing,Germany,Active
5154,CUS-005154,488,"Galloway, Lopez and Kim",Enterprise,Retail,Germany,Inactive
5155,CUS-005155,475,Leonard-Johnson,Mid-Market,Automotive,Canada,Active
5156,CUS-005156,150,Dominguez-Maynard,SMB,Healthcare,United States,Active
5157,CUS-005157,106,"Howell, Wong and Fisher",Enterprise,Manufacturing,Germany,Active
5158,CUS-005158,350,Pittman and Sons,SMB,Manufacturing,Canada,Active
5159,CUS-005159,915,"Cohen, Mccullough and Wolfe",Mid-Market,Automotive,Germany,Active
5160,CUS-005160,718,Harris-Morrison,Enterprise,Technology,Mexico,Active
5161,CUS-005161,842,"Carrillo, Murphy and Lopez",Enterprise,Retail,Sweden,Active
5162,CUS-005162,175,"Powers, Floyd and Walsh",Enterprise,Automotive,Mexico,Active
5163,CUS-005163,415,Hall and Sons,Enterprise,Retail,Mexico,Active
5164,CUS-005164,582,Moore PLC,Enterprise,Healthcare,Sweden,Active
5165,CUS-005165,435,Bell Inc,Mid-Market,Retail,United States,Active
5166,CUS-005166,417,Tucker-Gray,SMB,Manufacturing,United States,Active
5167,CUS-005167,360,Hart-Bryant,Mid-Market,Automotive,United States,Active
5168,CUS-005168,52,Castillo-Dawson,SMB,Technology,United States,Active
5169,CUS-005169,858,Taylor PLC,Enterprise,Healthcare,Germany,Active
5170,CUS-005170,934,Foster-Parker,Enterprise,Automotive,Germany,Active
5171,CUS-005171,81,"Farmer, Crawford and Evans",Mid-Market,Technology,Germany,Active
5172,CUS-005172,414,Watkins-Mclean,Enterprise,Manufacturing,Canada,Active
5173,CUS-005173,518,Barnes and Sons,Mid-Market,Manufacturing,Germany,Active
5174,CUS-005174,784,Zamora-Simmons,Enterprise,Manufacturing,Sweden,Active
5175,CUS-005175,987,Scott LLC,Mid-Market,Manufacturing,Canada,Active
5176,CUS-005176,417,Johnson and Sons,Mid-Market,Automotive,United States,Active
5177,CUS-005177,749,Edwards-Walker,SMB,Manufacturing,United States,Active
5178,CUS-005178,938,Johnson Ltd,Enterprise,Automotive,Mexico,Active
5179,CUS-005179,831,Proctor-Cunningham,Mid-Market,Manufacturing,Canada,Active
5180,CUS-005180,291,"Lopez, Marshall and Miller",Mid-Market,Manufacturing,United States,Active
5181,CUS-005181,818,"Cunningham, Howard and Hudson",Enterprise,Retail,Mexico,Active
5182,CUS-005182,413,Walker-Harris,Mid-Market,Retail,Canada,Active
5183,CUS-005183,18,"Watson, Owens and Smith",Enterprise,Healthcare,Mexico,Active
5184,CUS-005184,759,Bailey-Martin,SMB,Retail,United States,Active
5185,CUS-005185,836,Ford Ltd,Enterprise,Technology,United States,Active
5186,CUS-005186,344,Simmons and Sons,Enterprise,Retail,Canada,Inactive
5187,CUS-005187,451,Castaneda PLC,Enterprise,Automotive,Mexico,Active
5188,CUS-005188,365,Hendricks-Oliver,Mid-Market,Manufacturing,Canada,Active
5189,CUS-005189,118,"Pittman, Hines and Carr",Enterprise,Retail,Sweden,Active
5190,CUS-005190,995,Livingston-Gutierrez,Mid-Market,Automotive,Sweden,Active
5191,CUS-005191,23,Wright-Compton,SMB,Retail,United States,Active
5192,CUS-005192,556,Baxter-Mcmahon,SMB,Technology,Mexico,Active
5193,CUS-005193,15,Mcgee-Parker,SMB,Manufacturing,United States,Active
5194,CUS-005194,690,Floyd-Conner,Mid-Market,Automotive,Mexico,Active
5195,CUS-005195,901,Salazar-Foster,Enterprise,Manufacturing,United States,Active
5196,CUS-005196,644,"Chapman, Mullins and Sanchez",Mid-Market,Healthcare,Sweden,Active
5197,CUS-005197,607,"Duffy, Green and Lane",Enterprise,Retail,Mexico,Active
5198,CUS-005198,828,Perez-Ibarra,Enterprise,Manufacturing,Mexico,Active
5199,CUS-005199,975,Baker-Fox,Enterprise,Healthcare,Sweden,Active
5200,CUS-005200,862,"Copeland, Lyons and Jackson",SMB,Manufacturing,United States,Inactive
5201,CUS-005201,232,Williams LLC,SMB,Healthcare,United States,Active
5202,CUS-005202,564,"Fisher, Jacobs and Woods",Mid-Market,Technology,Sweden,Active
5203,CUS-005203,819,Mcneil Ltd,Enterprise,Retail,Germany,Active
5204,CUS-005204,295,"Day, Khan and Aguilar",SMB,Healthcare,United States,Active
5205,CUS-005205,676,Garcia-Moore,SMB,Manufacturing,Canada,Active
5206,CUS-005206,23,Cuevas PLC,Mid-Market,Healthcare,Sweden,Active
5207,CUS-005207,878,Anderson-Vazquez,SMB,Manufacturing,United States,Active
5208,CUS-005208,615,Dalton Inc,SMB,Retail,Mexico,Active
5209,CUS-005209,744,Murphy-Lam,SMB,Retail,Sweden,Active
5210,CUS-005210,826,"Bailey, Mitchell and Mckinney",SMB,Healthcare,Sweden,Active
5211,CUS-005211,219,Wood-Kennedy,Enterprise,Healthcare,Germany,Active
5212,CUS-005212,451,"Anderson, Strickland and Johnson",Enterprise,Technology,United States,Active
5213,CUS-005213,859,Williams LLC,Enterprise,Healthcare,Germany,Inactive
5214,CUS-005214,165,"Reynolds, Torres and Hickman",Enterprise,Manufacturing,United States,Active
5215,CUS-005215,823,Cummings and Sons,Mid-Market,Healthcare,Germany,Active
5216,CUS-005216,289,"Brown, Johnson and Merritt",SMB,Manufacturing,Mexico,Active
5217,CUS-005217,576,Rodriguez-Maxwell,Enterprise,Technology,Mexico,Active
5218,CUS-005218,510,Gross Group,SMB,Technology,Mexico,Inactive
5219,CUS-005219,687,Garrison-Lin,Enterprise,Automotive,Canada,Active
5220,CUS-005220,837,"Mann, Myers and Rivera",SMB,Manufacturing,Sweden,Active
5221,CUS-005221,349,Burton-Franco,Mid-Market,Technology,Germany,Inactive
5222,CUS-005222,172,Peters Group,Mid-Market,Automotive,Canada,Active
5223,CUS-005223,423,Livingston PLC,Mid-Market,Technology,Sweden,Active
5224,CUS-005224,613,Blackburn LLC,SMB,Manufacturing,Canada,Inactive
5225,CUS-005225,751,"Ward, Evans and Green",Mid-Market,Automotive,Sweden,Active
5226,CUS-005226,754,Sanders-Walker,Enterprise,Retail,United States,Active
5227,CUS-005227,340,Walker PLC,Mid-Market,Manufacturing,Germany,Active
5228,CUS-005228,937,"Watson, Dyer and Phillips",Mid-Market,Retail,Germany,Active
5229,CUS-005229,84,Lee Group,SMB,Technology,United States,Inactive
5230,CUS-005230,117,Cantu Ltd,Mid-Market,Manufacturing,Canada,Active
5231,CUS-005231,25,Johnson and Sons,Enterprise,Retail,Mexico,Active
5232,CUS-005232,927,Collins LLC,Enterprise,Manufacturing,Canada,Active
5233,CUS-005233,181,Baker and Sons,SMB,Healthcare,Canada,Active
5234,CUS-005234,602,"Rodriguez, Turner and Alvarado",Enterprise,Retail,Sweden,Active
5235,CUS-005235,813,"Riley, Gordon and Steele",Mid-Market,Retail,United States,Active
5236,CUS-005236,767,"Foster, Underwood and Guerra",Enterprise,Retail,Canada,Active
5237,CUS-005237,949,Arnold Ltd,Enterprise,Healthcare,Canada,Active
5238,CUS-005238,54,Page-Prince,Enterprise,Healthcare,United States,Active
5239,CUS-005239,408,"Dalton, James and Aguilar",Mid-Market,Technology,Germany,Active
5240,CUS-005240,507,Hernandez Ltd,SMB,Healthcare,Germany,Active
5241,CUS-005241,697,Lucas Group,Enterprise,Technology,United States,Active
5242,CUS-005242,623,Small-Brown,SMB,Manufacturing,Sweden,Active
5243,CUS-005243,560,Lopez-Johnson,Mid-Market,Manufacturing,Germany,Active
5244,CUS-005244,307,Skinner Inc,SMB,Retail,United States,Active
5245,CUS-005245,107,Perez LLC,Mid-Market,Manufacturing,Canada,Active
5246,CUS-005246,432,Martin PLC,SMB,Technology,Germany,Active
5247,CUS-005247,260,"Blackburn, Henderson and Morgan",Mid-Market,Technology,Canada,Active
5248,CUS-005248,555,Walton-Blair,SMB,Retail,United States,Active
5249,CUS-005249,798,Gonzalez and Sons,Enterprise,Retail,Sweden,Active
5250,CUS-005250,553,"Mcknight, Hanson and Hall",SMB,Technology,Canada,Inactive
5251,CUS-005251,584,Smith LLC,Enterprise,Retail,Sweden,Active
5252,CUS-005252,42,Berry-Rodriguez,Enterprise,Technology,Mexico,Inactive
5253,CUS-005253,645,Rich and Sons,SMB,Technology,United States,Active
5254,CUS-005254,440,Robinson LLC,Enterprise,Automotive,United States,Active
5255,CUS-005255,124,Mcdonald-Jones,Enterprise,Healthcare,Canada,Active
5256,CUS-005256,214,"Martinez, Santana and Logan",SMB,Manufacturing,Sweden,Inactive
5257,CUS-005257,781,Cantu-Smith,Mid-Market,Manufacturing,United States,Active
5258,CUS-005258,917,Thomas-Mendoza,Mid-Market,Manufacturing,United States,Inactive
5259,CUS-005259,508,"Reed, Cervantes and Wright",Enterprise,Technology,Mexico,Inactive
5260,CUS-005260,977,"Brown, Ramirez and Wood",SMB,Manufacturing,Germany,Active
5261,CUS-005261,181,Miller and Sons,Enterprise,Automotive,United States,Active
5262,CUS-005262,300,Navarro PLC,Mid-Market,Healthcare,Canada,Active
5263,CUS-005263,931,Cabrera-Jackson,Enterprise,Manufacturing,Germany,Active
5264,CUS-005264,176,Robinson Ltd,Enterprise,Manufacturing,Canada,Active
5265,CUS-005265,660,Williams PLC,Enterprise,Healthcare,United States,Active
5266,CUS-005266,220,Ellis-Potts,Enterprise,Technology,Germany,Active
5267,CUS-005267,332,"Pacheco, Robles and Lowery",Mid-Market,Manufacturing,United States,Active
5268,CUS-005268,478,Davis Ltd,SMB,Healthcare,Mexico,Active
5269,CUS-005269,360,Rosario Ltd,SMB,Retail,Sweden,Active
5270,CUS-005270,875,Carter LLC,Mid-Market,Technology,Canada,Active
5271,CUS-005271,973,Gonzales Ltd,SMB,Technology,Mexico,Active
5272,CUS-005272,501,Hendricks-Green,Mid-Market,Retail,Germany,Active
5273,CUS-005273,526,"Ford, Parsons and Garcia",Mid-Market,Technology,Canada,Active
5274,CUS-005274,56,May-Vazquez,Mid-Market,Automotive,Canada,Active
5275,CUS-005275,235,Summers-Gutierrez,Enterprise,Retail,Sweden,Active
5276,CUS-005276,40,"Buchanan, Burke and Atkins",Mid-Market,Manufacturing,Sweden,Active
5277,CUS-005277,857,Williams-Ward,SMB,Manufacturing,Canada,Active
5278,CUS-005278,228,"Perez, Brennan and Alexander",Mid-Market,Healthcare,Mexico,Active
5279,CUS-005279,341,"Harrison, Hernandez and Wagner",SMB,Retail,United States,Active
5280,CUS-005280,843,White LLC,SMB,Manufacturing,Germany,Active
5281,CUS-005281,714,"Williams, Sosa and Casey",Enterprise,Technology,Canada,Active
5282,CUS-005282,622,Cruz-Chang,Mid-Market,Technology,Mexico,Active
5283,CUS-005283,39,Marquez-Melendez,Mid-Market,Automotive,United States,Active
5284,CUS-005284,563,"Stevenson, Valentine and Washington",SMB,Manufacturing,Mexico,Active
5285,CUS-005285,561,"Lopez, Berry and Shepard",Mid-Market,Automotive,Sweden,Inactive
5286,CUS-005286,319,Garcia Inc,Mid-Market,Healthcare,Mexico,Active
5287,CUS-005287,745,Krause Inc,SMB,Manufacturing,Canada,Active
5288,CUS-005288,930,"Ellis, Palmer and Young",SMB,Automotive,Canada,Active
5289,CUS-005289,260,Haas-Tran,Mid-Market,Automotive,United States,Active
5290,CUS-005290,332,"Mendez, Caldwell and Macdonald",SMB,Healthcare,Sweden,Active
5291,CUS-005291,323,Gibson Inc,Enterprise,Automotive,United States,Active
5292,CUS-005292,835,Carter-Johnson,SMB,Healthcare,Canada,Active
5293,CUS-005293,78,"Cantu, George and Gomez",Enterprise,Automotive,Germany,Active
5294,CUS-005294,896,"Bonilla, Williamson and Benson",SMB,Manufacturing,United States,Active
5295,CUS-005295,776,George Ltd,Mid-Market,Automotive,Germany,Active
5296,CUS-005296,484,Snyder and Sons,Mid-Market,Technology,Germany,Active
5297,CUS-005297,584,Thomas Group,Enterprise,Healthcare,United States,Inactive
5298,CUS-005298,895,Goodman-Wright,Mid-Market,Retail,Germany,Active
5299,CUS-005299,770,"Gibson, Martin and Ward",Enterprise,Automotive,Germany,Active
5300,CUS-005300,277,Hernandez-Rodriguez,Mid-Market,Automotive,Sweden,Active
5301,CUS-005301,51,Bennett LLC,Mid-Market,Retail,Canada,Active
5302,CUS-005302,659,"Cochran, Garza and Lucas",Enterprise,Technology,Canada,Active
5303,CUS-005303,146,Stout Ltd,Mid-Market,Automotive,Mexico,Active
5304,CUS-005304,88,"Smith, Ryan and Gonzalez",Enterprise,Technology,United States,Active
5305,CUS-005305,983,Phillips-Ramos,Enterprise,Automotive,Canada,Inactive
5306,CUS-005306,474,Torres PLC,Enterprise,Manufacturing,Canada,Active
5307,CUS-005307,651,Romero-Carpenter,Mid-Market,Healthcare,Canada,Inactive
5308,CUS-005308,218,Smith-Marshall,SMB,Manufacturing,Mexico,Active
5309,CUS-005309,102,Smith LLC,Mid-Market,Healthcare,Mexico,Active
5310,CUS-005310,63,"Vega, Cannon and Cohen",Enterprise,Technology,Mexico,Inactive
5311,CUS-005311,355,Salazar LLC,Mid-Market,Manufacturing,United States,Active
5312,CUS-005312,4,French Group,Mid-Market,Retail,United States,Active
5313,CUS-005313,421,Scott-Miles,Enterprise,Manufacturing,Mexico,Active
5314,CUS-005314,325,Sanders Ltd,Enterprise,Retail,Canada,Active
5315,CUS-005315,527,"Clark, Meza and Harper",Enterprise,Retail,Sweden,Active
5316,CUS-005316,590,Gutierrez-Adams,Enterprise,Manufacturing,United States,Active
5317,CUS-005317,309,Morse-Wells,Enterprise,Manufacturing,Sweden,Active
5318,CUS-005318,456,Moore LLC,Mid-Market,Retail,Germany,Inactive
5319,CUS-005319,79,"Hernandez, Barnes and Blackwell",SMB,Technology,Mexico,Active
5320,CUS-005320,302,Daniels-Thomas,SMB,Automotive,United States,Active
5321,CUS-005321,979,"Anderson, Valdez and Armstrong",SMB,Technology,United States,Active
5322,CUS-005322,992,Hernandez LLC,Mid-Market,Manufacturing,Sweden,Active
5323,CUS-005323,486,Jones Group,SMB,Manufacturing,Canada,Active
5324,CUS-005324,940,Williams PLC,SMB,Automotive,Mexico,Active
5325,CUS-005325,502,Stewart-Ortega,Mid-Market,Manufacturing,Canada,Active
5326,CUS-005326,126,"Morales, Graham and Ford",Enterprise,Manufacturing,Germany,Active
5327,CUS-005327,868,"Burnett, Brewer and Jackson",Mid-Market,Automotive,Germany,Active
5328,CUS-005328,416,"Sharp, Beck and Finley",Mid-Market,Retail,Germany,Inactive
5329,CUS-005329,613,Reynolds Inc,SMB,Technology,Sweden,Active
5330,CUS-005330,649,Alvarado-Hanson,Enterprise,Healthcare,Germany,Active
5331,CUS-005331,309,Lucas PLC,Mid-Market,Healthcare,Germany,Active
5332,CUS-005332,734,Davis-Harris,Enterprise,Healthcare,Canada,Active
5333,CUS-005333,502,Walker PLC,Mid-Market,Retail,United States,Active
5334,CUS-005334,367,Williams PLC,Enterprise,Manufacturing,Sweden,Active
5335,CUS-005335,298,"York, Walker and Foley",Mid-Market,Automotive,Mexico,Active
5336,CUS-005336,747,Fuentes Inc,Enterprise,Manufacturing,Sweden,Active
5337,CUS-005337,250,Jefferson Inc,SMB,Retail,United States,Inactive
5338,CUS-005338,125,Casey LLC,SMB,Healthcare,United States,Active
5339,CUS-005339,882,"Phillips, Bates and Stephenson",SMB,Retail,Germany,Active
5340,CUS-005340,332,"Watson, Hernandez and Graham",Mid-Market,Retail,Canada,Active
5341,CUS-005341,642,Nichols-Esparza,SMB,Healthcare,Canada,Active
5342,CUS-005342,717,English-Garcia,Enterprise,Manufacturing,Germany,Active
5343,CUS-005343,839,"Rodriguez, Murphy and Hawkins",Enterprise,Healthcare,Germany,Active
5344,CUS-005344,626,Price LLC,SMB,Healthcare,Mexico,Active
5345,CUS-005345,708,Hood Ltd,Mid-Market,Technology,Sweden,Active
5346,CUS-005346,838,Williams Group,SMB,Retail,United States,Active
5347,CUS-005347,944,Hudson PLC,Enterprise,Technology,Germany,Active
5348,CUS-005348,47,Ramos-Warren,Mid-Market,Automotive,United States,Active
5349,CUS-005349,744,Decker PLC,SMB,Retail,Mexico,Active
5350,CUS-005350,175,Parsons-Moyer,Mid-Market,Healthcare,United States,Inactive
5351,CUS-005351,892,"Morales, Bautista and Ross",Enterprise,Retail,Mexico,Active
5352,CUS-005352,49,Hampton-Wilson,Enterprise,Automotive,Canada,Active
5353,CUS-005353,247,Ramsey-Robinson,Mid-Market,Retail,Mexico,Active
5354,CUS-005354,193,"White, Bishop and Espinoza",SMB,Retail,Sweden,Active
5355,CUS-005355,604,Stokes-White,Mid-Market,Manufacturing,Germany,Active
5356,CUS-005356,5,White LLC,Mid-Market,Technology,United States,Active
5357,CUS-005357,18,"Brown, Mitchell and Carr",Mid-Market,Healthcare,Sweden,Active
