maintenance_key,maintenance_id,date_key,location_key,machine_key,employee_key,maintenance_type,maintenance_hours,downtime_hours,maintenance_cost
16676,MNT-016676,20200706,100,1100,4810,Corrective,4.28,10.7,4836.67
16677,MNT-016677,20220126,58,1080,4182,Corrective,2.18,6.91,1321.52
16678,MNT-016678,20250518,97,1916,4160,Preventive,3.67,10.43,9537.35
16679,MNT-016679,20210113,7,1648,4829,Preventive,3.52,2.13,6198.63
16680,MNT-016680,20220912,15,1942,56,Inspection,1.07,18.93,3606.17
16681,MNT-016681,20230204,22,1917,1386,Inspection,6.09,18.39,2431.73
16682,MNT-016682,20240104,34,1845,4902,Preventive,4.03,1.69,4679.85
16683,MNT-016683,20210803,98,705,894,Inspection,4.12,21.96,6668.83
16684,MNT-016684,20200619,76,1630,4050,Preventive,5.81,2.79,6921.29
16685,MNT-016685,20190427,87,995,4796,Inspection,2.06,7.76,2392.24
16686,MNT-016686,20201201,38,1452,424,Preventive,3.51,16.95,1546.17
16687,MNT-016687,20250615,63,134,602,Preventive,4.48,13.7,6395.5
16688,MNT-016688,20201027,7,1633,1373,Preventive,6.75,16.4,9003.64
16689,MNT-016689,20210515,46,1438,2240,Preventive,5.1,23.15,3499.0
16690,MNT-016690,20240308,2,294,1427,Corrective,3.38,15.43,7305.45
16691,MNT-016691,20230408,34,464,3482,Corrective,6.38,21.2,3712.25
16692,MNT-016692,20241104,97,1411,906,Inspection,1.58,3.38,7960.53
16693,MNT-016693,20250822,82,69,1233,Corrective,4.56,21.15,1389.78
16694,MNT-016694,20220903,99,181,1797,Corrective,7.02,10.32,6780.51
16695,MNT-016695,20191212,5,989,3961,Corrective,6.19,19.18,7280.63
16696,MNT-016696,20240923,29,1905,505,Corrective,5.42,20.88,4342.03
16697,MNT-016697,20250323,31,1965,2287,Preventive,1.06,15.5,174.41
16698,MNT-016698,20200827,94,1011,2546,Corrective,0.63,8.27,6297.97
16699,MNT-016699,20220808,9,1734,3118,Corrective,6.93,3.47,8295.39
16700,MNT-016700,20221122,96,749,3745,Corrective,1.11,1.12,4647.5
16701,MNT-016701,20240919,12,629,1496,Inspection,5.93,5.57,8113.41
16702,MNT-016702,20210801,76,115,3872,Corrective,6.92,5.55,2219.58
16703,MNT-016703,20210104,86,223,3906,Inspection,4.38,18.88,3353.23
16704,MNT-016704,20221230,67,1272,1737,Inspection,5.62,15.13,9784.42
16705,MNT-016705,20240125,49,1060,733,Inspection,7.93,7.05,1963.31
16706,MNT-016706,20190124,76,256,2750,Corrective,1.17,20.69,7764.04
16707,MNT-016707,20240316,93,1601,4734,Inspection,2.28,21.11,656.67
16708,MNT-016708,20220620,67,1803,1016,Inspection,4.17,14.66,5933.63
16709,MNT-016709,20190408,5,1181,3391,Inspection,7.67,6.71,3164.45
16710,MNT-016710,20251021,64,1201,4660,Preventive,5.42,10.43,4935.36
16711,MNT-016711,20230401,54,934,814,Corrective,4.78,4.35,7848.0
16712,MNT-016712,20250121,68,612,4013,Preventive,2.35,14.36,2947.27
16713,MNT-016713,20190806,77,1877,1842,Corrective,5.33,16.38,5474.38
16714,MNT-016714,20231102,13,1209,38,Inspection,0.64,18.85,2189.99
16715,MNT-016715,20241106,97,1430,3214,Inspection,2.75,21.42,2211.96
16716,MNT-016716,20220613,93,592,2663,Preventive,1.76,21.29,6520.33
16717,MNT-016717,20200907,76,1577,3567,Inspection,7.67,12.75,8581.22
16718,MNT-016718,20201026,74,569,2552,Corrective,5.38,19.77,5577.38
16719,MNT-016719,20250709,99,880,4657,Inspection,4.46,14.03,7240.97
16720,MNT-016720,20190616,1,1669,4595,Preventive,5.17,19.37,827.81
16721,MNT-016721,20250611,91,78,1469,Inspection,2.87,6.17,6018.88
16722,MNT-016722,20191130,10,743,480,Preventive,3.37,17.27,4498.9
16723,MNT-016723,20190117,60,1058,660,Preventive,4.28,16.73,9531.14
16724,MNT-016724,20250629,88,493,2623,Preventive,5.26,11.98,1339.2
16725,MNT-016725,20210830,26,855,2275,Preventive,3.58,3.37,2796.14
16726,MNT-016726,20220510,98,1208,3044,Inspection,6.32,0.84,7144.16
16727,MNT-016727,20191220,38,1579,1142,Preventive,1.8,20.28,2743.62
16728,MNT-016728,20240826,15,816,3592,Corrective,0.62,11.54,1550.53
16729,MNT-016729,20250228,78,163,3199,Preventive,0.89,2.46,5183.08
16730,MNT-016730,20200905,42,28,99,Corrective,3.02,10.87,1282.48
16731,MNT-016731,20250226,98,705,153,Corrective,2.23,8.23,338.8
16732,MNT-016732,20190716,23,953,1825,Corrective,4.1,1.52,2706.03
16733,MNT-016733,20240723,93,889,2882,Preventive,6.05,10.83,245.91
16734,MNT-016734,20230706,70,780,1353,Preventive,5.66,2.88,3625.24
16735,MNT-016735,20250311,81,1645,3890,Inspection,2.17,23.51,9972.12
16736,MNT-016736,20190317,39,543,2835,Corrective,0.62,1.57,3855.35
16737,MNT-016737,20240420,85,964,4577,Inspection,2.42,9.23,7344.27
16738,MNT-016738,20230330,9,1350,3983,Inspection,7.43,19.87,790.46
16739,MNT-016739,20190208,23,1563,2785,Preventive,5.86,3.17,8774.89
16740,MNT-016740,20251101,69,319,3179,Corrective,7.78,1.51,6648.09
16741,MNT-016741,20210723,18,1863,2230,Inspection,7.48,23.89,273.42
16742,MNT-016742,20190204,46,1438,2972,Inspection,4.0,12.81,2699.19
16743,MNT-016743,20240708,39,1960,261,Inspection,7.89,5.64,7020.66
16744,MNT-016744,20190917,36,212,4442,Preventive,7.3,9.18,6340.11
16745,MNT-016745,20191008,34,1904,1184,Preventive,4.72,14.02,1422.02
16746,MNT-016746,20211002,59,667,1890,Corrective,4.74,20.57,2488.37
16747,MNT-016747,20190419,93,1521,3914,Inspection,3.42,4.6,1990.84
16748,MNT-016748,20240917,94,619,2107,Inspection,7.61,16.83,7641.58
16749,MNT-016749,20250401,37,204,4739,Corrective,2.44,7.48,121.27
16750,MNT-016750,20241218,69,936,3174,Preventive,1.59,23.61,5843.13
16751,MNT-016751,20190111,22,554,4897,Inspection,5.11,14.74,3771.27
16752,MNT-016752,20211024,58,155,1962,Inspection,3.45,8.39,7981.04
16753,MNT-016753,20210209,23,681,1117,Inspection,4.4,4.81,2970.25
16754,MNT-016754,20250216,3,250,4047,Preventive,1.6,19.56,1430.94
16755,MNT-016755,20190813,44,165,4096,Inspection,0.87,10.93,213.06
16756,MNT-016756,20190210,57,499,3789,Preventive,4.52,3.66,1593.12
16757,MNT-016757,20220714,62,446,2944,Corrective,6.28,3.98,3938.76
16758,MNT-016758,20240204,69,33,667,Preventive,3.9,23.44,3482.01
16759,MNT-016759,20220615,56,429,86,Corrective,3.21,22.98,6238.61
16760,MNT-016760,20201220,72,1545,905,Preventive,4.36,23.61,4339.74
16761,MNT-016761,20190106,5,137,1557,Preventive,5.23,12.06,3109.38
16762,MNT-016762,20220825,62,446,1123,Corrective,4.16,6.05,7071.16
16763,MNT-016763,20211009,54,1996,4475,Preventive,1.36,17.3,4302.8
16764,MNT-016764,20221225,60,1686,258,Inspection,5.56,3.2,3485.61
16765,MNT-016765,20250120,93,1747,2282,Preventive,3.24,15.9,1855.08
16766,MNT-016766,20190222,62,82,3691,Preventive,7.68,4.04,3102.5
16767,MNT-016767,20210420,31,365,3133,Preventive,3.81,23.44,9647.72
16768,MNT-016768,20240116,69,1044,4506,Preventive,1.07,6.18,3001.12
16769,MNT-016769,20190523,37,637,448,Corrective,7.34,0.54,5245.58
16770,MNT-016770,20230310,41,573,496,Inspection,1.71,11.24,7344.31
16771,MNT-016771,20211008,89,1462,4492,Preventive,3.87,3.39,8371.86
16772,MNT-016772,20230901,65,1019,2628,Inspection,6.1,9.02,4834.1
16773,MNT-016773,20250618,28,1446,534,Corrective,5.44,10.27,4306.58
16774,MNT-016774,20200726,48,479,3309,Inspection,7.74,3.98,765.3
16775,MNT-016775,20210914,31,579,744,Inspection,3.39,17.25,9213.57
16776,MNT-016776,20190217,59,1417,3596,Preventive,0.51,12.39,2428.77
16777,MNT-016777,20190704,62,1304,4885,Preventive,3.84,4.18,6685.12
16778,MNT-016778,20240502,35,92,918,Preventive,5.19,21.34,9783.14
16779,MNT-016779,20230825,63,134,1409,Corrective,2.22,12.6,2571.34
16780,MNT-016780,20230504,27,1868,4826,Inspection,1.71,20.2,7828.41
16781,MNT-016781,20230702,76,1957,3196,Preventive,7.21,3.92,1741.65
16782,MNT-016782,20220924,69,936,4440,Preventive,7.96,23.34,1335.16
16783,MNT-016783,20240324,63,858,3770,Inspection,5.35,19.35,7003.37
16784,MNT-016784,20220421,79,1681,2813,Corrective,3.23,14.44,2901.69
16785,MNT-016785,20230423,54,1503,2429,Corrective,7.31,15.03,7208.08
16786,MNT-016786,20211012,79,1873,556,Inspection,5.76,16.61,3139.44
16787,MNT-016787,20240613,77,1950,88,Corrective,5.35,20.08,4761.96
16788,MNT-016788,20250109,67,527,3221,Corrective,2.66,4.52,9871.92
16789,MNT-016789,20250303,98,87,3374,Corrective,0.83,13.48,3471.07
16790,MNT-016790,20190709,94,1220,3181,Inspection,3.07,19.74,7921.28
16791,MNT-016791,20190809,36,1095,1538,Preventive,0.51,16.96,4248.16
16792,MNT-016792,20240531,64,1426,1472,Preventive,1.22,2.19,8492.21
16793,MNT-016793,20230919,38,317,343,Corrective,4.66,23.48,9872.3
16794,MNT-016794,20250926,80,1889,1358,Inspection,4.7,7.31,9543.62
16795,MNT-016795,20230612,26,1676,3233,Preventive,2.82,12.55,7551.42
16796,MNT-016796,20190720,1,351,3644,Preventive,2.74,1.76,1298.17
16797,MNT-016797,20240216,60,393,4372,Preventive,5.88,8.77,7348.7
16798,MNT-016798,20221210,100,1984,1958,Corrective,3.58,7.89,6602.75
16799,MNT-016799,20200409,53,805,1851,Inspection,3.71,9.62,6702.93
16800,MNT-016800,20250621,68,177,1003,Corrective,7.4,23.42,868.9
16801,MNT-016801,20250604,73,1702,2390,Inspection,3.35,15.62,4848.76
16802,MNT-016802,20190730,30,307,3338,Corrective,1.26,0.52,1828.33
16803,MNT-016803,20240125,9,1966,3029,Inspection,2.55,17.14,5652.17
16804,MNT-016804,20220402,85,1500,284,Corrective,6.91,5.91,5523.56
16805,MNT-016805,20190419,63,1643,1071,Preventive,3.03,2.14,8974.43
16806,MNT-016806,20190222,89,1419,1472,Preventive,2.53,17.3,5972.96
16807,MNT-016807,20200904,77,847,3530,Preventive,6.39,2.97,1927.63
16808,MNT-016808,20210728,16,138,4887,Corrective,7.88,23.8,1809.8
16809,MNT-016809,20250208,31,1212,1308,Corrective,5.57,0.55,7091.79
16810,MNT-016810,20210401,50,583,2039,Inspection,1.06,11.25,2552.74
16811,MNT-016811,20230921,10,1791,3214,Preventive,4.61,1.46,5536.77
16812,MNT-016812,20230912,38,1155,1531,Inspection,0.75,11.17,8528.59
16813,MNT-016813,20200923,96,698,898,Inspection,4.97,5.35,5230.38
16814,MNT-016814,20231011,81,1498,1046,Preventive,3.33,12.4,9099.03
16815,MNT-016815,20251012,5,10,3056,Corrective,1.55,20.11,5267.76
16816,MNT-016816,20191111,36,1233,565,Corrective,3.99,13.01,7106.74
16817,MNT-016817,20190104,88,493,380,Preventive,3.69,16.21,9871.98
16818,MNT-016818,20230426,61,1608,1280,Inspection,4.42,21.37,1187.82
16819,MNT-016819,20250524,1,1413,3267,Preventive,1.99,23.2,937.63
16820,MNT-016820,20190210,19,39,2598,Corrective,1.23,8.17,4065.5
16821,MNT-016821,20190906,86,1247,635,Corrective,1.57,12.78,3259.06
16822,MNT-016822,20200515,14,1192,4255,Inspection,6.55,1.61,9367.61
16823,MNT-016823,20191028,80,1889,2118,Inspection,4.57,5.08,5224.84
16824,MNT-016824,20230911,69,240,647,Corrective,3.6,6.75,1847.02
16825,MNT-016825,20210726,61,1608,3048,Corrective,1.06,7.79,2398.52
16826,MNT-016826,20240128,82,1804,4716,Corrective,5.09,8.72,7478.96
16827,MNT-016827,20201028,27,679,1310,Preventive,1.99,3.17,3426.3
16828,MNT-016828,20220217,25,992,4916,Corrective,7.78,7.48,1447.83
16829,MNT-016829,20240110,49,1254,506,Corrective,7.39,9.66,8192.0
16830,MNT-016830,20221016,63,164,1381,Corrective,1.59,21.34,3617.25
16831,MNT-016831,20190828,34,464,4436,Corrective,4.43,5.7,6843.98
16832,MNT-016832,20230727,21,1688,1046,Inspection,4.6,22.98,1627.36
16833,MNT-016833,20190321,70,348,678,Corrective,4.92,7.06,7949.5
16834,MNT-016834,20230906,61,1699,4802,Preventive,5.7,3.55,3040.11
16835,MNT-016835,20231014,61,1699,3807,Inspection,4.87,11.63,156.62
16836,MNT-016836,20220618,22,759,1588,Corrective,5.53,12.15,998.22
16837,MNT-016837,20220210,90,1150,359,Preventive,2.31,17.79,2142.58
16838,MNT-016838,20190128,79,818,2818,Corrective,6.78,9.91,374.86
16839,MNT-016839,20230312,59,667,2795,Preventive,0.57,11.83,1560.76
16840,MNT-016840,20231117,38,1718,2051,Preventive,3.58,17.63,423.85
16841,MNT-016841,20200617,66,404,4862,Corrective,7.75,5.5,5115.0
16842,MNT-016842,20240101,80,1309,45,Inspection,5.63,11.45,6249.61
16843,MNT-016843,20190420,60,1121,4701,Inspection,5.53,3.66,6867.57
16844,MNT-016844,20240713,75,1197,2869,Inspection,3.96,11.84,3256.83
16845,MNT-016845,20251127,22,641,2239,Corrective,3.32,22.05,2064.03
16846,MNT-016846,20240626,78,1659,2591,Preventive,4.7,13.39,994.87
16847,MNT-016847,20230123,75,1529,2484,Corrective,3.25,15.03,3640.83
16848,MNT-016848,20210103,69,1343,4413,Inspection,0.92,20.17,1478.05
16849,MNT-016849,20191024,72,1059,3909,Corrective,2.84,2.08,5414.1
16850,MNT-016850,20230922,2,294,1118,Preventive,5.29,7.51,2072.99
16851,MNT-016851,20230316,56,330,4292,Inspection,6.02,17.52,1055.14
16852,MNT-016852,20220910,9,5,4102,Preventive,7.28,19.45,2127.97
16853,MNT-016853,20240608,46,1227,865,Inspection,2.69,19.38,7572.24
16854,MNT-016854,20190212,70,1616,2272,Preventive,2.24,20.06,9068.55
16855,MNT-016855,20221107,24,1613,3252,Inspection,1.17,3.88,302.9
16856,MNT-016856,20190106,6,466,4502,Corrective,5.31,2.96,6360.85
16857,MNT-016857,20210317,96,1203,672,Inspection,3.83,7.49,7730.14
16858,MNT-016858,20201027,41,573,3595,Preventive,0.91,7.24,1756.71
16859,MNT-016859,20240104,88,1458,4383,Inspection,2.61,12.78,3235.64
16860,MNT-016860,20190804,2,857,4243,Preventive,2.9,10.49,6984.06
16861,MNT-016861,20190423,48,1890,4467,Preventive,4.32,4.63,8979.79
16862,MNT-016862,20210326,11,132,1762,Inspection,4.83,23.06,2685.58
16863,MNT-016863,20241030,66,848,4454,Inspection,7.68,5.56,6807.59
16864,MNT-016864,20210504,86,68,4925,Inspection,1.43,5.63,3162.78
16865,MNT-016865,20220612,76,1914,458,Inspection,5.81,5.38,7898.81
16866,MNT-016866,20240511,100,1270,2215,Preventive,5.07,3.4,323.05
16867,MNT-016867,20200712,85,600,4820,Corrective,5.78,1.89,6444.59
16868,MNT-016868,20190607,89,1744,3419,Preventive,2.58,7.05,1580.67
16869,MNT-016869,20201204,23,1728,2076,Corrective,3.05,22.27,1361.69
16870,MNT-016870,20210310,69,646,83,Inspection,6.24,11.87,9406.25
16871,MNT-016871,20220227,46,1166,1273,Inspection,6.85,3.33,7476.19
16872,MNT-016872,20211004,50,894,1499,Inspection,1.8,0.98,9174.91
16873,MNT-016873,20200820,86,779,2130,Corrective,1.46,5.69,6330.82
16874,MNT-016874,20240317,19,730,290,Corrective,3.77,22.33,1546.46
16875,MNT-016875,20200504,82,1951,2271,Corrective,7.22,2.31,1781.17
16876,MNT-016876,20210803,94,1895,1464,Preventive,1.71,4.11,1311.21
16877,MNT-016877,20210127,33,672,969,Inspection,5.48,7.76,5574.59
16878,MNT-016878,20191107,53,805,2320,Inspection,3.91,13.42,5355.92
16879,MNT-016879,20200305,51,382,3940,Corrective,5.56,3.99,3262.11
16880,MNT-016880,20250830,75,938,1268,Preventive,2.46,18.63,465.85
16881,MNT-016881,20190221,39,621,4871,Corrective,2.79,7.34,1653.11
16882,MNT-016882,20190420,65,545,3058,Corrective,5.39,21.42,4390.32
16883,MNT-016883,20230715,100,6,934,Inspection,6.87,19.84,3661.97
16884,MNT-016884,20231013,51,382,2720,Inspection,2.04,20.33,1181.92
16885,MNT-016885,20210501,46,1180,3414,Corrective,2.33,13.71,7600.87
16886,MNT-016886,20240606,10,932,3129,Inspection,4.62,21.77,9932.18
16887,MNT-016887,20250311,55,1789,916,Inspection,7.51,3.4,5557.11
16888,MNT-016888,20201014,17,1473,4769,Preventive,5.61,17.06,8468.89
16889,MNT-016889,20250821,76,79,4897,Corrective,6.82,9.74,9328.23
16890,MNT-016890,20250831,20,1903,1830,Corrective,1.51,23.69,995.33
16891,MNT-016891,20190104,2,768,98,Corrective,2.65,1.93,9321.59
16892,MNT-016892,20230912,83,1666,1220,Corrective,6.24,5.18,2143.8
16893,MNT-016893,20220817,7,601,3586,Corrective,5.31,19.33,5088.54
16894,MNT-016894,20220714,76,677,833,Preventive,2.49,7.05,5792.68
16895,MNT-016895,20191230,56,429,656,Inspection,4.59,7.99,2969.32
16896,MNT-016896,20240424,87,536,621,Inspection,4.65,23.15,5380.2
16897,MNT-016897,20250430,69,319,4579,Corrective,6.07,0.94,4400.77
16898,MNT-016898,20190820,55,377,2965,Preventive,2.89,12.87,6474.28
16899,MNT-016899,20191205,56,1131,315,Preventive,5.67,2.02,3303.34
16900,MNT-016900,20251226,58,254,3450,Corrective,7.33,3.05,4563.27
16901,MNT-016901,20210213,44,959,91,Preventive,5.82,20.66,3911.67
16902,MNT-016902,20210419,83,546,2284,Corrective,4.93,18.76,9915.97
16903,MNT-016903,20231210,92,1634,4895,Preventive,4.35,16.68,7908.7
16904,MNT-016904,20190908,38,863,123,Corrective,3.27,12.23,8596.15
16905,MNT-016905,20251005,87,227,158,Inspection,1.53,12.37,4108.72
16906,MNT-016906,20230324,42,1336,1516,Preventive,7.85,2.03,7432.14
16907,MNT-016907,20231217,30,1285,1727,Inspection,6.95,22.72,4969.74
16908,MNT-016908,20210314,89,90,206,Preventive,7.93,7.01,6988.16
16909,MNT-016909,20250404,50,1185,1493,Preventive,4.03,17.0,7353.6
16910,MNT-016910,20200624,33,1937,1073,Inspection,1.23,9.01,5415.58
16911,MNT-016911,20250319,56,541,2509,Preventive,4.26,12.42,4282.28
16912,MNT-016912,20221108,94,1303,3177,Corrective,5.9,16.38,115.82
16913,MNT-016913,20230506,72,1920,952,Inspection,3.08,22.2,4744.75
16914,MNT-016914,20240409,69,886,2953,Inspection,5.84,17.17,9285.66
16915,MNT-016915,20190910,3,430,4426,Preventive,5.68,3.03,2439.46
16916,MNT-016916,20250627,27,679,4937,Preventive,5.08,13.67,492.93
16917,MNT-016917,20200117,79,112,3737,Inspection,2.39,19.29,9842.32
16918,MNT-016918,20231218,48,167,2765,Inspection,4.56,2.57,7498.13
16919,MNT-016919,20211001,80,1405,2900,Inspection,3.61,22.95,2468.46
16920,MNT-016920,20210612,87,1535,2680,Corrective,4.82,7.66,5206.67
16921,MNT-016921,20200101,98,8,3392,Corrective,5.77,9.33,8177.39
16922,MNT-016922,20190817,40,1576,1637,Corrective,3.14,15.45,5849.34
16923,MNT-016923,20190321,42,1041,4865,Preventive,3.39,13.07,5334.33
16924,MNT-016924,20200524,32,1765,1669,Preventive,4.36,14.31,1559.75
16925,MNT-016925,20230116,56,969,3049,Corrective,2.51,12.22,8642.69
16926,MNT-016926,20220225,9,1103,3014,Corrective,7.92,9.5,518.56
16927,MNT-016927,20250407,60,127,4976,Corrective,1.82,19.87,6729.99
16928,MNT-016928,20251129,87,995,1946,Inspection,5.19,0.63,7088.87
16929,MNT-016929,20240326,12,1505,3103,Preventive,7.39,11.22,5735.68
16930,MNT-016930,20220822,71,1517,2940,Inspection,5.05,14.17,5747.39
16931,MNT-016931,20210111,52,1471,4766,Preventive,2.34,21.67,6378.87
16932,MNT-016932,20251121,30,1392,607,Corrective,3.96,10.74,5667.95
16933,MNT-016933,20210208,70,647,1666,Corrective,5.24,3.82,3901.67
16934,MNT-016934,20220419,60,1496,2168,Preventive,5.92,8.56,5525.07
16935,MNT-016935,20250323,48,124,3663,Inspection,4.03,14.31,412.16
16936,MNT-016936,20200520,54,1755,1214,Preventive,5.52,18.06,5843.29
16937,MNT-016937,20210513,94,173,4968,Preventive,0.76,4.91,1560.25
16938,MNT-016938,20201028,77,1086,2131,Preventive,1.11,5.6,8090.11
16939,MNT-016939,20200107,38,608,4249,Inspection,2.23,20.91,3813.15
16940,MNT-016940,20210802,14,1611,3516,Preventive,2.76,3.3,4452.25
16941,MNT-016941,20250523,32,264,4891,Inspection,6.99,22.99,8223.18
16942,MNT-016942,20190119,42,149,4258,Preventive,0.87,19.57,9899.41
16943,MNT-016943,20211223,94,1895,2622,Corrective,5.53,15.14,4603.97
16944,MNT-016944,20250824,47,200,3906,Preventive,5.47,7.53,1502.63
16945,MNT-016945,20210804,52,1331,462,Inspection,3.94,11.87,2868.33
16946,MNT-016946,20230111,60,518,152,Corrective,1.51,4.05,8058.27
16947,MNT-016947,20211001,44,941,2744,Inspection,6.17,22.77,4662.41
16948,MNT-016948,20191222,63,659,2783,Inspection,3.91,23.62,5593.93
16949,MNT-016949,20240605,33,1110,3848,Inspection,3.19,0.98,7212.0
16950,MNT-016950,20250314,25,1751,980,Inspection,7.22,0.97,7285.96
16951,MNT-016951,20190812,45,860,4969,Corrective,1.44,8.57,4997.43
16952,MNT-016952,20220615,91,902,1356,Corrective,2.93,18.68,7622.43
16953,MNT-016953,20250415,23,1216,2940,Corrective,6.73,19.98,4141.73
16954,MNT-016954,20210206,4,507,2466,Inspection,4.46,1.19,9286.61
16955,MNT-016955,20230102,85,600,1000,Corrective,7.44,10.89,8677.57
16956,MNT-016956,20251110,26,685,3529,Inspection,7.56,15.44,4090.14
16957,MNT-016957,20230503,81,887,703,Corrective,6.19,16.4,9574.76
16958,MNT-016958,20230720,68,340,3242,Preventive,8.0,9.07,8040.82
16959,MNT-016959,20220331,62,82,4376,Inspection,4.53,9.57,6154.84
16960,MNT-016960,20240129,24,1210,830,Preventive,7.29,16.52,6517.38
16961,MNT-016961,20251119,78,719,460,Corrective,0.74,6.32,3046.13
16962,MNT-016962,20230906,67,1312,1076,Corrective,3.75,22.42,7624.32
16963,MNT-016963,20210528,65,735,1540,Corrective,3.83,10.81,5728.51
16964,MNT-016964,20211016,66,1329,2291,Preventive,6.95,20.34,2896.3
16965,MNT-016965,20201118,23,1492,1589,Preventive,2.23,12.48,8309.3
16966,MNT-016966,20230330,37,1609,502,Inspection,4.91,11.62,8323.87
16967,MNT-016967,20190606,78,853,3854,Inspection,6.37,12.24,4700.56
16968,MNT-016968,20200807,94,1220,1279,Preventive,5.88,18.94,9880.28
16969,MNT-016969,20240819,17,1435,2380,Corrective,0.59,8.9,8475.3
16970,MNT-016970,20201229,39,657,4599,Preventive,1.3,14.71,9490.05
16971,MNT-016971,20211210,72,1859,4716,Preventive,4.9,16.7,9145.36
16972,MNT-016972,20190520,21,1688,596,Corrective,6.53,0.95,6841.84
16973,MNT-016973,20200811,23,379,1546,Preventive,5.88,22.0,1791.64
16974,MNT-016974,20250702,72,873,2070,Corrective,4.66,6.75,1229.22
16975,MNT-016975,20230214,15,91,2699,Preventive,5.22,8.98,2623.87
16976,MNT-016976,20221121,27,582,3449,Inspection,5.97,4.23,7101.64
16977,MNT-016977,20190523,4,1016,796,Corrective,3.29,16.31,2399.07
16978,MNT-016978,20230207,89,1087,915,Preventive,5.8,12.05,3804.39
16979,MNT-016979,20211104,77,1592,3069,Inspection,6.47,12.94,1044.9
16980,MNT-016980,20231108,91,1042,3970,Corrective,1.61,11.77,3226.66
16981,MNT-016981,20200415,61,1757,3105,Corrective,5.18,23.93,2349.73
16982,MNT-016982,20190330,8,1341,719,Inspection,3.45,18.95,9368.3
16983,MNT-016983,20250207,79,1431,975,Preventive,2.14,20.99,8385.73
16984,MNT-016984,20251001,32,433,3438,Inspection,2.88,17.16,9175.4
16985,MNT-016985,20211222,27,1365,2379,Preventive,2.68,7.96,7972.6
16986,MNT-016986,20251224,36,1707,486,Inspection,7.92,17.58,8995.0
16987,MNT-016987,20250828,62,1862,1890,Preventive,6.67,7.05,8023.98
16988,MNT-016988,20230904,58,1526,1913,Inspection,4.41,4.58,2541.66
