maintenance_id,date,location_id,machine_id,employee_id,maintenance_type,downtime_hours,maintenance_cost
MAINT-0012383,2024-07-29,LOC-0038,MCH-000009,EMP-000226,Corrective,4.74,1873.53
MAINT-0012384,2025-11-17,LOC-0076,MCH-000279,EMP-000605,Preventive,10.28,399.83
MAINT-0012385,2025-05-01,LOC-0048,MCH-000294,EMP-004407,Preventive,5.98,759.72
MAINT-0012386,2025-12-23,LOC-0043,MCH-001488,EMP-004286,Preventive,16.38,334.87
MAINT-0012387,2025-12-12,LOC-0074,MCH-001995,EMP-003033,Corrective,16.23,465.75
MAINT-0012388,2025-04-14,LOC-0071,MCH-000039,EMP-003669,Emergency,19.94,271.59
MAINT-0012389,2024-06-29,LOC-0100,MCH-000290,EMP-001185,Inspection,19.79,1574.35
MAINT-0012390,2023-12-19,LOC-0026,MCH-001715,EMP-004170,Corrective,14.97,189.82
MAINT-0012391,2025-12-18,LOC-0059,MCH-001665,EMP-001865,Corrective,0.0,373.2
MAINT-0012392,2025-11-05,LOC-0065,MCH-001398,EMP-000162,Preventive,2.45,217.02
MAINT-0012393,2025-11-20,LOC-0070,MCH-000239,EMP-001534,Inspection,15.81,227.23
MAINT-0012394,2025-12-23,LOC-0009,MCH-001120,EMP-000854,Preventive,15.95,619.7
MAINT-0012396,2025-05-29,LOC-0098,MCH-000177,EMP-003551,Preventive,6.84,1349.8
MAINT-0012397,2025-07-02,LOC-0028,MCH-001942,EMP-004983,Preventive,17.49,291.57
MAINT-0012398,2024-03-17,LOC-0048,MCH-000089,EMP-003681,Preventive,2.21,629.56
MAINT-0012399,2023-04-03,LOC-0013,MCH-001714,EMP-001439,Preventive,0.97,142.87
MAINT-0012400,2025-11-22,LOC-0050,MCH-000944,EMP-002828,Inspection,16.86,267.86
MAINT-0012401,2022-10-17,LOC-0089,MCH-001000,EMP-002167,Preventive,17.15,458.22
MAINT-0012402,2025-04-07,LOC-0094,MCH-001639,EMP-003606,Preventive,21.93,960.59
MAINT-0012403,2023-06-23,LOC-0006,MCH-000464,EMP-002491,Inspection,23.76,2464.6
MAINT-0012404,2025-10-20,LOC-0090,MCH-000860,EMP-001346,Corrective,2.15,185.89
MAINT-0012406,2024-05-06,LOC-0011,MCH-000404,EMP-001965,Preventive,17.67,145.82
MAINT-0012407,2025-10-27,LOC-0068,MCH-000315,EMP-004628,Corrective,19.25,619.58
MAINT-0012408,2023-05-25,LOC-0086,MCH-001028,EMP-003644,Preventive,12.06,821.08
MAINT-0012409,2025-10-20,LOC-0003,MCH-001177,EMP-000200,Preventive,7.84,166.33
MAINT-0012410,2025-06-10,LOC-0033,MCH-000484,EMP-003148,Corrective,3.35,485.46
MAINT-0012411,2025-12-15,LOC-0091,MCH-001326,EMP-003215,Emergency,11.43,521.58
MAINT-0012412,2025-12-20,LOC-0046,MCH-000244,EMP-002005,Preventive,6.17,506.99
MAINT-0012413,2022-01-02,LOC-0009,MCH-000450,EMP-002014,Corrective,3.09,870.55
MAINT-0012414,2025-07-28,LOC-0070,MCH-001325,EMP-004773,Preventive,7.88,1232.0
MAINT-0012415,2024-01-21,LOC-0100,MCH-001796,EMP-004752,Corrective,5.64,320.36
MAINT-0012416,2025-12-31,LOC-0071,MCH-000286,EMP-001730,Corrective,8.1,263.81
MAINT-0012417,2025-12-31,LOC-0082,MCH-001917,EMP-000833,Preventive,16.5,393.62
MAINT-0012418,2025-11-25,LOC-0085,MCH-001999,EMP-003079,Preventive,23.31,712.34
MAINT-0012419,2025-11-15,LOC-0034,MCH-000115,EMP-004702,Corrective,1.71,560.81
MAINT-0012420,2025-01-14,LOC-0061,MCH-000473,EMP-002520,Preventive,20.24,157.89
MAINT-0012421,2025-02-14,LOC-0100,MCH-000774,EMP-003472,Preventive,4.79,207.66
MAINT-0012422,2022-05-05,LOC-0018,MCH-001961,EMP-000484,Inspection,7.94,401.13
MAINT-0012424,2023-08-22,LOC-0058,MCH-000161,EMP-001605,Preventive,22.88,363.56
MAINT-0012425,2024-03-02,LOC-0034,MCH-001106,EMP-002116,Preventive,12.83,628.46
MAINT-0012426,2023-03-14,LOC-0053,MCH-001630,EMP-004945,Inspection,2.21,128.58
MAINT-0012427,2025-11-25,LOC-0015,MCH-001173,EMP-004568,Preventive,9.49,757.39
MAINT-0012428,2025-12-11,LOC-0069,MCH-001916,EMP-003955,Preventive,5.89,1211.66
MAINT-0012429,2024-01-14,LOC-0060,MCH-001638,EMP-000532,Preventive,7.08,509.01
MAINT-0012430,2025-02-26,LOC-0071,MCH-001551,EMP-003246,Preventive,0.94,179.12
MAINT-0012431,2024-01-18,LOC-0072,MCH-001140,EMP-003580,Emergency,14.6,353.59
MAINT-0012432,2024-07-11,LOC-0090,MCH-000163,EMP-004466,Emergency,17.36,915.84
MAINT-0012433,2023-09-01,LOC-0041,MCH-001607,EMP-002509,Inspection,2.48,341.6
MAINT-0012434,2025-03-18,LOC-0062,MCH-000066,EMP-001329,Preventive,11.02,213.32
MAINT-0012435,2025-02-11,LOC-0083,MCH-000015,EMP-000098,Corrective,10.17,562.06
MAINT-0012436,2025-02-19,LOC-0019,MCH-001562,EMP-003441,Corrective,20.22,123.26
MAINT-0012437,2025-09-28,LOC-0021,MCH-000301,EMP-000602,Corrective,2.58,738.26
MAINT-0012438,2024-08-26,LOC-0075,MCH-001500,EMP-002926,Preventive,20.1,1375.06
MAINT-0012439,2021-02-01,LOC-0092,MCH-000394,EMP-001302,Inspection,17.25,223.24
MAINT-0012440,2024-09-29,LOC-0083,MCH-000679,EMP-002729,Preventive,4.83,394.96
MAINT-0012442,2024-05-23,LOC-0043,MCH-000434,EMP-000895,Preventive,11.32,1827.02
MAINT-0012443,2023-01-28,LOC-0090,MCH-000272,EMP-002046,Inspection,23.05,1314.4
MAINT-0012445,2025-08-03,LOC-0071,MCH-000596,EMP-002573,Inspection,18.37,58.82
MAINT-0012446,2025-01-01,LOC-0029,MCH-001308,EMP-002390,Inspection,18.45,915.5
MAINT-0012447,2024-04-03,LOC-0039,MCH-001144,EMP-000642,Inspection,17.75,487.3
MAINT-0012448,2025-06-27,LOC-0094,MCH-000724,EMP-004259,Preventive,20.58,497.85
MAINT-0012449,2024-12-06,LOC-0064,MCH-000241,EMP-001709,Preventive,20.6,493.71
MAINT-0012450,2024-07-05,LOC-0067,MCH-000767,EMP-004865,Preventive,9.22,135.21
MAINT-0012451,2025-04-11,LOC-0078,MCH-001508,EMP-000539,Corrective,6.15,480.39
MAINT-0012452,2025-10-08,LOC-0061,MCH-001399,EMP-001029,Corrective,13.6,687.23
MAINT-0012453,2024-05-18,LOC-0031,MCH-000380,EMP-004679,Preventive,5.0,1234.58
MAINT-0012454,2025-02-22,LOC-0073,MCH-001657,EMP-004426,Corrective,10.06,273.1
MAINT-0012455,2024-05-06,LOC-0010,MCH-001091,EMP-001848,Corrective,19.19,297.62
MAINT-0012456,2023-10-03,LOC-0049,MCH-000255,EMP-003490,Emergency,6.8,375.86
MAINT-0012457,2025-09-04,LOC-0087,MCH-001591,EMP-004386,Preventive,16.56,326.12
MAINT-0012458,2025-07-06,LOC-0035,MCH-001505,EMP-004337,Emergency,16.43,0.0
MAINT-0012459,2024-03-22,LOC-0078,MCH-000669,EMP-004395,Preventive,12.81,268.27
MAINT-0012460,2024-10-10,LOC-0051,MCH-001283,EMP-002607,Emergency,18.22,286.45
MAINT-0012461,2025-01-13,LOC-0065,MCH-001576,EMP-001901,Preventive,17.63,219.28
MAINT-0012462,2025-10-19,LOC-0088,MCH-000822,EMP-000271,Inspection,23.91,92.72
MAINT-0012464,2024-10-02,LOC-0099,MCH-000198,EMP-003577,Preventive,22.3,845.36
MAINT-0012465,2025-01-09,LOC-0039,MCH-000415,EMP-000567,Preventive,7.48,2143.93
MAINT-0012466,2025-03-27,LOC-0065,MCH-001453,EMP-003573,Inspection,22.78,1229.15
MAINT-0012467,2025-08-14,LOC-0042,MCH-000346,EMP-004867,Preventive,17.27,308.35
MAINT-0012468,2024-11-20,LOC-0039,MCH-001339,EMP-000196,Corrective,5.41,564.43
MAINT-0012469,2023-05-25,LOC-0013,MCH-001760,EMP-000063,Preventive,22.23,477.6
MAINT-0012470,2025-10-27,LOC-0018,MCH-000712,EMP-001938,Preventive,3.76,740.69
MAINT-0012471,2025-12-14,LOC-0056,MCH-001261,EMP-003756,Inspection,7.67,191.78
MAINT-0012472,2023-07-04,LOC-0045,MCH-000183,EMP-000239,Preventive,8.3,319.89
MAINT-0012473,2020-01-22,LOC-0051,MCH-000302,EMP-001818,Preventive,23.59,228.13
MAINT-0012475,2022-10-14,LOC-0054,MCH-000056,EMP-003680,Preventive,10.86,241.82
MAINT-0012476,2021-09-19,LOC-0070,MCH-000096,EMP-001498,Corrective,3.2,469.32
MAINT-0012477,2025-09-09,LOC-0049,MCH-000109,EMP-000479,Preventive,14.66,807.16
MAINT-0012478,2022-08-06,LOC-0091,MCH-001273,EMP-002109,Preventive,4.54,454.78
MAINT-0012479,2025-06-23,LOC-0007,MCH-001047,EMP-004783,Preventive,18.55,249.1
MAINT-0012481,2025-12-28,LOC-0085,MCH-000799,EMP-002556,Preventive,4.44,344.86
MAINT-0012482,2025-03-04,LOC-0089,MCH-001109,EMP-000437,Preventive,20.88,283.67
MAINT-0012484,2023-01-25,LOC-0029,MCH-001578,EMP-000972,Preventive,15.31,1025.27
MAINT-0012485,2022-04-27,LOC-0018,MCH-000975,EMP-002760,Preventive,20.52,213.85
MAINT-0012486,2025-12-22,LOC-0065,MCH-001800,EMP-002180,Inspection,5.09,437.53
MAINT-0012487,2024-11-02,LOC-0016,MCH-000231,EMP-001446,Preventive,8.35,339.12
MAINT-0012488,2025-04-27,LOC-0008,MCH-001400,EMP-001194,Inspection,2.38,185.62
MAINT-0012490,2025-08-05,LOC-0096,MCH-001435,EMP-002504,Preventive,9.42,768.42
MAINT-0012491,2025-10-09,LOC-0031,MCH-001553,EMP-002846,Inspection,9.18,251.07
MAINT-0012492,2025-10-22,LOC-0027,MCH-000406,EMP-003935,Inspection,12.06,39909.0
MAINT-0012493,2025-06-18,LOC-0054,MCH-000854,EMP-000549,Inspection,18.87,558.98
MAINT-0012494,2025-12-20,LOC-0089,MCH-001041,EMP-000809,Preventive,12.35,459.15
MAINT-0012495,2025-09-24,LOC-0094,MCH-000289,EMP-003780,Inspection,23.85,249.58
MAINT-0012496,2021-09-05,LOC-0094,MCH-001773,EMP-002149,Preventive,1.25,898.49
MAINT-0012497,2024-10-17,LOC-0070,MCH-001653,EMP-003593,Preventive,20.3,383.7
MAINT-0012498,2025-12-01,LOC-0001,MCH-000746,EMP-003141,Preventive,8.39,649.14
MAINT-0012499,2025-10-25,LOC-0053,MCH-001098,EMP-001192,Preventive,4.81,0.0
MAINT-0012500,2025-11-26,LOC-0098,MCH-001542,EMP-001831,Corrective,13.74,266.87
MAINT-0012501,2024-07-28,LOC-0100,MCH-000382,EMP-004357,Corrective,3.83,876.06
MAINT-0012502,2022-09-21,LOC-0027,MCH-001960,EMP-002572,Preventive,7.96,1101.62
MAINT-0012503,2025-09-18,LOC-0076,MCH-001652,EMP-002713,Preventive,4.17,80.67
MAINT-0012504,2025-07-03,LOC-0053,MCH-001060,EMP-004042,Corrective,11.06,505.42
MAINT-0012505,2023-05-24,LOC-0080,MCH-000522,EMP-001792,Inspection,4.19,892.87
MAINT-0012506,2025-05-17,LOC-0100,MCH-000690,EMP-003548,Corrective,21.1,644.12
MAINT-0012507,2025-07-20,LOC-0100,MCH-001352,EMP-003472,Preventive,0.0,136.03
MAINT-0012508,2025-11-07,LOC-0021,MCH-000301,EMP-004916,Preventive,2.69,125.43
MAINT-0012509,2025-11-08,LOC-0062,MCH-001259,EMP-000227,Inspection,10.91,227.55
MAINT-0012511,2025-12-15,LOC-0020,MCH-001002,EMP-000615,Preventive,22.84,355.85
MAINT-0012513,2025-04-06,LOC-0090,MCH-001147,EMP-001656,Inspection,19.52,1082.72
MAINT-0012514,2024-08-28,LOC-0076,MCH-001206,EMP-002225,Preventive,16.61,394.52
MAINT-0012515,2025-06-07,LOC-0035,MCH-000010,EMP-002136,Preventive,23.22,272.94
MAINT-0012516,2025-09-22,LOC-0045,MCH-001587,EMP-001961,Emergency,13.9,502.05
MAINT-0012517,2024-10-27,LOC-0080,MCH-001506,EMP-000136,Preventive,2.53,141.97
MAINT-0012518,2024-09-14,LOC-0093,MCH-001673,EMP-000919,Corrective,8.24,779.98
MAINT-0012519,2024-05-31,LOC-0039,MCH-001014,EMP-002881,Preventive,2.0,224.25
MAINT-0012520,2025-04-28,LOC-0021,MCH-001555,EMP-001757,Corrective,13.12,283.22
MAINT-0012521,2024-11-29,LOC-0010,MCH-001710,EMP-001970,Corrective,16.11,323.01
MAINT-0012522,2025-08-16,LOC-0045,MCH-001417,EMP-001805,Preventive,3.75,527.51
MAINT-0012523,2023-01-13,LOC-0076,MCH-001321,EMP-004308,Corrective,7.33,69.47
MAINT-0012524,2025-02-15,LOC-0070,MCH-001736,EMP-001772,Preventive,3.09,603.68
MAINT-0012525,2025-01-30,LOC-0061,MCH-001257,EMP-002199,Inspection,18.14,265.2
MAINT-0012526,2025-09-03,LOC-0043,MCH-001247,EMP-000101,Preventive,16.6,570.64
MAINT-0012528,2025-08-04,LOC-0019,MCH-001467,EMP-003854,Preventive,8.87,289.93
MAINT-0012529,2024-03-27,LOC-0073,MCH-001604,EMP-004551,Inspection,9.44,935.57
MAINT-0012530,2025-12-05,LOC-0097,MCH-000749,EMP-003719,Preventive,0.0,222.88
MAINT-0012531,2024-04-22,LOC-0062,MCH-001820,EMP-000227,Corrective,10.4,822.42
MAINT-0012532,2024-07-28,LOC-0049,MCH-000110,EMP-001259,Preventive,19.58,223.53
MAINT-0012533,2022-01-23,LOC-0073,MCH-000735,EMP-004551,Inspection,3.61,493.2
MAINT-0012534,2021-02-21,LOC-0094,MCH-001647,EMP-002673,Preventive,12.03,530.73
MAINT-0012535,2023-09-23,LOC-0078,MCH-000207,EMP-000276,Inspection,2.12,0.0
MAINT-0012536,2025-12-24,LOC-0061,MCH-001051,EMP-003599,Preventive,12.06,450.68
MAINT-0012537,2024-10-16,LOC-0099,MCH-001139,EMP-004055,Preventive,18.56,860.65
MAINT-0012538,2022-04-15,LOC-0091,MCH-000399,EMP-003193,Preventive,23.79,158.45
MAINT-0012539,2024-10-08,LOC-0060,MCH-000068,EMP-000606,Preventive,5.28,3101.55
MAINT-0012541,2025-12-27,LOC-0070,MCH-000239,EMP-004116,Preventive,1.66,659.27
MAINT-0012542,2023-03-07,LOC-0035,MCH-001296,EMP-004370,Emergency,6.95,132.31
MAINT-0012543,2024-08-04,LOC-0010,MCH-001872,EMP-000803,Corrective,20.16,401.13
MAINT-0012544,2025-11-23,LOC-0046,MCH-001790,EMP-001708,Corrective,6.44,187.36
MAINT-0012545,2023-05-20,LOC-0091,MCH-001775,EMP-003985,Preventive,13.65,596.88
MAINT-0012546,2025-06-09,LOC-0058,MCH-001336,EMP-000483,Emergency,14.86,806.07
MAINT-0012547,2025-08-12,LOC-0055,MCH-000060,EMP-004788,Corrective,17.17,1404.58
MAINT-0012548,2025-12-23,LOC-0098,MCH-000355,EMP-001315,Corrective,11.98,630.82
MAINT-0012549,2025-03-06,LOC-0050,MCH-001706,EMP-003771,Preventive,5.73,240.18
MAINT-0012550,2025-11-23,LOC-0013,MCH-000924,EMP-002456,Corrective,17.98,414.31
MAINT-0012551,2024-12-04,LOC-0041,MCH-001446,EMP-004122,Corrective,17.9,300.23
MAINT-0012552,2025-10-02,LOC-0097,MCH-001937,EMP-003722,Preventive,2.04,583.86
MAINT-0012553,2025-07-01,LOC-0002,MCH-000105,EMP-004411,Preventive,8.75,203.85
MAINT-0012554,2025-11-18,LOC-0024,MCH-001414,EMP-004923,Preventive,19.63,637.49
MAINT-0012555,2025-12-16,LOC-0043,MCH-001805,EMP-001718,Preventive,3.76,179.87
MAINT-0012557,2024-11-11,LOC-0001,MCH-000991,EMP-000650,Corrective,4.86,177.99
MAINT-0012558,2025-01-06,LOC-0072,MCH-001140,EMP-003317,Inspection,22.97,383.62
MAINT-0012559,2022-02-03,LOC-0073,MCH-000662,EMP-003921,Corrective,19.42,383.41
MAINT-0012560,2025-01-28,LOC-0053,MCH-001618,EMP-004042,Corrective,23.15,349.32
MAINT-0012561,2024-08-09,LOC-0042,MCH-000801,EMP-003822,Corrective,2.16,320.82
MAINT-0012562,2022-10-31,LOC-0085,MCH-001527,EMP-001362,Preventive,5.49,276.82
MAINT-0012563,2025-12-31,LOC-0068,MCH-000919,EMP-004343,Corrective,18.93,293.95
MAINT-0012564,2023-01-07,LOC-0098,MCH-000587,EMP-004287,Corrective,6.3,738.15
MAINT-0012565,2025-08-09,LOC-0097,MCH-000441,EMP-001222,Inspection,11.05,157.38
MAINT-0012566,2024-05-31,LOC-0049,MCH-000255,EMP-001611,Emergency,18.54,1076.08
MAINT-0012567,2025-07-10,LOC-0001,MCH-000926,EMP-003641,Inspection,22.3,332.69
MAINT-0012569,2025-10-21,LOC-0049,MCH-000847,EMP-000417,Preventive,12.75,115.79
MAINT-0012570,2025-12-29,LOC-0086,MCH-000210,EMP-000036,Corrective,2.29,293.31
MAINT-0012571,2025-12-23,LOC-0038,MCH-001427,EMP-004276,Preventive,4.62,623.27
MAINT-0012572,2025-05-13,LOC-0027,MCH-001012,EMP-001507,Preventive,5.34,368.12
MAINT-0012573,2025-12-24,LOC-0085,MCH-001986,EMP-003188,Corrective,12.0,879.64
MAINT-0012574,2025-04-12,LOC-0039,MCH-000214,EMP-002489,Corrective,9.63,535.97
MAINT-0012575,2025-11-14,LOC-0072,MCH-001977,EMP-000773,Preventive,15.81,660.68
MAINT-0012576,2025-11-16,LOC-0099,MCH-001535,EMP-003857,Inspection,9.84,993.05
MAINT-0012577,2025-12-04,LOC-0065,MCH-001756,EMP-001634,Corrective,2.09,468.78
MAINT-0012578,2023-12-26,LOC-0010,MCH-000572,EMP-000069,Preventive,11.3,215.94
MAINT-0012579,2025-12-05,LOC-0016,MCH-000853,EMP-002748,Preventive,16.33,1463.37
MAINT-0012580,2025-03-27,LOC-0017,MCH-000474,EMP-002288,Preventive,22.7,438.51
MAINT-0012582,2025-12-07,LOC-0069,MCH-001112,EMP-002293,Emergency,20.7,81.72
MAINT-0012583,2025-12-20,LOC-0097,MCH-001050,EMP-004234,Emergency,7.49,1027.77
MAINT-0012584,2025-12-19,LOC-0055,MCH-000468,EMP-000011,Preventive,5.9,446.48
MAINT-0012585,2022-11-14,LOC-0052,MCH-000606,EMP-001375,Inspection,14.45,501.16
MAINT-0012586,2024-10-02,LOC-0095,MCH-001278,EMP-003779,Preventive,20.18,138.75
MAINT-0012587,2020-06-01,LOC-0029,MCH-001578,EMP-002444,Corrective,21.19,400.15
MAINT-0012588,2025-06-04,LOC-0054,MCH-000496,EMP-001758,Corrective,14.63,264.79
MAINT-0012589,2025-03-27,LOC-0055,MCH-001396,EMP-001545,Preventive,21.1,175.75
MAINT-0012590,2025-09-25,LOC-0066,MCH-000934,EMP-001663,Inspection,12.86,184.67
MAINT-0012591,2025-01-28,LOC-0042,MCH-001223,EMP-000084,Corrective,18.54,264.01
MAINT-0012592,2024-09-24,LOC-0097,MCH-000411,EMP-004221,Preventive,6.86,705.13
MAINT-0012593,2024-03-20,LOC-0082,MCH-001910,EMP-003227,Inspection,12.76,810.77
MAINT-0012594,2025-06-23,LOC-0085,MCH-001239,EMP-003545,Preventive,23.72,415.93
MAINT-0012595,2025-03-17,LOC-0044,MCH-001240,EMP-003781,Preventive,0.76,275.01
MAINT-0012596,2024-10-13,LOC-0078,MCH-001199,EMP-004985,Corrective,1.18,429.56
MAINT-0012597,2025-10-18,LOC-0044,MCH-001839,EMP-003830,Corrective,3.5,273.28
MAINT-0012599,2022-03-26,LOC-0081,MCH-000013,EMP-004080,Corrective,9.4,945.47
MAINT-0012600,2025-01-10,LOC-0060,MCH-000930,EMP-004019,Preventive,7.48,754.82
MAINT-0012601,2025-03-21,LOC-0100,MCH-000382,EMP-000696,Corrective,12.63,544.64
MAINT-0012602,2025-10-09,LOC-0069,MCH-000364,EMP-003353,Emergency,5.07,828.77
MAINT-0012603,2025-10-17,LOC-0028,MCH-000370,EMP-001936,Corrective,6.45,518.57
MAINT-0012604,2023-11-18,LOC-0015,MCH-001711,EMP-003235,Preventive,21.92,395.26
MAINT-0012605,2024-11-03,LOC-0030,MCH-000946,EMP-001635,Preventive,19.18,159.47
MAINT-0012606,2024-01-23,LOC-0028,MCH-001107,EMP-000831,Emergency,23.78,545.77
MAINT-0012607,2023-05-28,LOC-0012,MCH-001626,EMP-004385,Corrective,19.23,200.03
MAINT-0012608,2025-03-25,LOC-0027,MCH-000516,EMP-004006,Preventive,10.48,290.93
MAINT-0012609,2025-07-27,LOC-0010,MCH-001091,EMP-003524,Preventive,3.33,418.95
MAINT-0012610,2023-05-20,LOC-0048,MCH-001615,EMP-001271,Preventive,10.84,140.16
MAINT-0012611,2025-12-01,LOC-0024,MCH-001466,EMP-001982,Corrective,10.95,1030.66
MAINT-0012613,2024-09-08,LOC-0098,MCH-001867,EMP-003551,Corrective,20.09,176.25
MAINT-0012614,2025-03-17,LOC-0070,MCH-001736,EMP-003425,Emergency,12.06,477.2
MAINT-0012615,2022-02-10,LOC-0068,MCH-001188,EMP-000503,Corrective,17.34,311.95
MAINT-0012616,2024-07-14,LOC-0001,MCH-000962,EMP-003239,Preventive,16.11,136.08
MAINT-0012617,2025-11-27,LOC-0066,MCH-001184,EMP-004057,Preventive,3.32,710.07
MAINT-0012618,2025-06-05,LOC-0012,MCH-000419,EMP-001391,Corrective,12.57,730.76
MAINT-0012619,2023-09-07,LOC-0061,MCH-001095,EMP-002232,Inspection,11.94,464.44
MAINT-0012620,2025-06-25,LOC-0077,MCH-001768,EMP-000372,Preventive,7.77,386.92
MAINT-0012621,2025-11-19,LOC-0042,MCH-000680,EMP-000692,Inspection,2.11,56.5
MAINT-0012622,2023-08-30,LOC-0038,MCH-001645,EMP-001095,Inspection,10.33,889.08
MAINT-0012624,2024-11-05,LOC-0070,MCH-000090,EMP-000120,Preventive,13.14,315.51
MAINT-0012625,2023-07-18,LOC-0030,MCH-002000,EMP-000665,Preventive,0.72,940.23
MAINT-0012626,2024-07-24,LOC-0049,MCH-000004,EMP-000417,Preventive,7.71,559.28
MAINT-0012627,2022-09-16,LOC-0097,MCH-001575,EMP-003659,Preventive,8.77,1748.53
MAINT-0012628,2025-09-29,LOC-0004,MCH-001955,EMP-001028,Preventive,10.97,401.13
MAINT-0012629,2024-06-10,LOC-0023,MCH-000385,EMP-001291,Preventive,5.79,359.28
MAINT-0012630,2021-11-27,LOC-0049,MCH-000110,EMP-001611,Corrective,9.94,699.16
MAINT-0012631,2025-11-17,LOC-0010,MCH-000215,EMP-001980,Preventive,0.65,367.34
MAINT-0012632,2023-01-16,LOC-0065,MCH-000871,EMP-001692,Corrective,6.8,178.8
MAINT-0012634,2023-11-20,LOC-0011,MCH-000819,EMP-003800,Preventive,12.7,515.24
MAINT-0012635,2025-06-24,LOC-0080,MCH-001341,EMP-001489,Inspection,21.82,758.94
MAINT-0012636,2025-12-05,LOC-0056,MCH-000331,EMP-004144,Preventive,13.66,205.8
MAINT-0012637,2024-11-16,LOC-0070,MCH-001044,EMP-002999,Inspection,16.55,411.78
MAINT-0012638,2023-12-11,LOC-0042,MCH-000672,EMP-001392,Corrective,22.15,492.89
MAINT-0012639,2025-01-19,LOC-0029,MCH-001778,EMP-002228,Preventive,21.95,1272.69
MAINT-0012640,2025-12-05,LOC-0080,MCH-000889,EMP-003831,Preventive,21.52,335.41
MAINT-0012641,2025-04-18,LOC-0001,MCH-001830,EMP-001684,Inspection,17.8,318.94
MAINT-0012642,2024-09-24,LOC-0015,MCH-000274,EMP-003517,Corrective,16.76,357.03
MAINT-0012643,2025-11-06,LOC-0071,MCH-000694,EMP-002040,Corrective,6.83,468.14
MAINT-0012644,2025-12-30,LOC-0054,MCH-000262,EMP-000549,Preventive,12.64,776.1
MAINT-0012645,2021-07-11,LOC-0098,MCH-001542,EMP-004674,Inspection,10.32,142.73
MAINT-0012647,2025-12-16,LOC-0043,MCH-001030,EMP-004227,Preventive,2.91,522.98
MAINT-0012648,2025-05-19,LOC-0003,MCH-001307,EMP-001826,Emergency,2.73,356.07
MAINT-0012649,2025-12-27,LOC-0019,MCH-000896,EMP-003373,Inspection,2.54,645.35
MAINT-0012650,2025-12-12,LOC-0076,MCH-001394,EMP-003205,Preventive,15.44,375.09
MAINT-0012651,2024-01-21,LOC-0027,MCH-000646,EMP-003935,Corrective,6.34,328.98
MAINT-0012652,2024-11-01,LOC-0071,MCH-000286,EMP-004681,Corrective,2.94,312.11
MAINT-0012653,2023-10-29,LOC-0038,MCH-001111,EMP-001768,Corrective,7.52,435.62
MAINT-0012654,2024-11-18,LOC-0024,MCH-000605,EMP-002243,Inspection,20.23,247.38
MAINT-0012655,2024-04-25,LOC-0050,MCH-000629,EMP-003971,Preventive,23.59,679.32
MAINT-0012656,2025-01-17,LOC-0078,MCH-000740,EMP-001202,Inspection,18.33,283.2
MAINT-0012657,2022-07-19,LOC-0073,MCH-000662,EMP-003489,Inspection,0.0,522.25
MAINT-0012658,2025-03-06,LOC-0025,MCH-000037,EMP-001243,Inspection,12.8,447.84
MAINT-0012659,2023-12-31,LOC-0066,MCH-001141,EMP-002361,Inspection,7.29,1039.56
MAINT-0012660,2024-04-09,LOC-0020,MCH-001002,EMP-002819,Corrective,13.46,990.33
MAINT-0012661,2023-03-20,LOC-0001,MCH-001813,EMP-003239,Inspection,18.22,267.73
MAINT-0012662,2025-04-04,LOC-0068,MCH-001854,EMP-001876,Preventive,3.06,135.44
MAINT-0012663,2025-01-01,LOC-0075,MCH-001682,EMP-002586,Preventive,4.73,439.81
MAINT-0012664,2021-12-25,LOC-0081,MCH-001478,EMP-002725,Preventive,1.9,691.02
MAINT-0012665,2025-08-27,LOC-0052,MCH-000606,EMP-000066,Corrective,11.75,260.19
MAINT-0012666,2025-10-24,LOC-0003,MCH-001821,EMP-004633,Corrective,6.23,306.79
MAINT-0012668,2025-07-23,LOC-0025,MCH-001823,EMP-001642,Inspection,8.92,532.71
MAINT-0012669,2025-07-13,LOC-0035,MCH-000756,EMP-000653,Inspection,9.2,528.61
MAINT-0012670,2025-01-22,LOC-0075,MCH-000491,EMP-004695,Preventive,6.19,272.33
MAINT-0012671,2023-09-30,LOC-0098,MCH-001699,EMP-000462,Preventive,4.15,1480.72
MAINT-0012672,2025-10-10,LOC-0035,MCH-001296,EMP-000653,Corrective,14.7,721.68
MAINT-0012673,2025-07-19,LOC-0032,MCH-001560,EMP-002975,Preventive,16.81,313.38
MAINT-0012674,2025-01-23,LOC-0085,MCH-001705,EMP-003889,Inspection,0.96,235.08
MAINT-0012675,2025-08-14,LOC-0097,MCH-000683,EMP-002099,Corrective,15.53,190.74
MAINT-0012676,2025-09-13,LOC-0040,MCH-000506,EMP-001171,Corrective,17.33,937.57
MAINT-0012677,2025-07-11,LOC-0082,MCH-001451,EMP-002524,Inspection,9.36,170.61
MAINT-0012678,2023-05-07,LOC-0068,MCH-001418,EMP-002932,Preventive,23.18,401.13
MAINT-0012679,2025-12-08,LOC-0070,MCH-000114,EMP-000106,Emergency,20.78,830.4
MAINT-0012680,2024-02-01,LOC-0059,MCH-000635,EMP-003742,Preventive,3.83,1124.77
MAINT-0012681,2024-11-26,LOC-0100,MCH-001424,EMP-000387,Preventive,20.53,193.95
MAINT-0012683,2024-03-12,LOC-0015,MCH-000795,EMP-004257,Preventive,21.43,358.82
MAINT-0012684,2024-01-27,LOC-0070,MCH-001943,EMP-003593,Preventive,13.55,208.24
