emissions_key,emissions_id,date_key,location_key,emissions_category,co2_emissions
29907,EMS-029907,20220206,65,Direct Emissions,2734.998
29908,EMS-029908,20190702,26,Purchased Energy,4257.023
29909,EMS-029909,20190517,65,Transportation,1332.621
29910,EMS-029910,20231219,72,Transportation,1513.181
29911,EMS-029911,20190609,77,Transportation,4487.378
29912,EMS-029912,20230726,64,Purchased Energy,833.851
29913,EMS-029913,20230625,69,Direct Emissions,4778.196
29914,EMS-029914,20250302,77,Transportation,4040.279
29915,EMS-029915,20190313,23,Direct Emissions,2289.25
29916,EMS-029916,20200717,87,Purchased Energy,2265.121
29917,EMS-029917,20230313,30,Purchased Energy,2554.259
29918,EMS-029918,20220517,100,Direct Emissions,2630.281
29919,EMS-029919,20221120,6,Transportation,2854.24
29920,EMS-029920,20240218,99,Purchased Energy,4429.219
29921,EMS-029921,20200911,6,Transportation,1932.082
29922,EMS-029922,20201229,60,Direct Emissions,3777.388
29923,EMS-029923,20220214,9,Direct Emissions,3998.221
29924,EMS-029924,20240924,46,Purchased Energy,491.063
29925,EMS-029925,20210426,59,Purchased Energy,3320.388
29926,EMS-029926,20240205,84,Purchased Energy,3810.255
29927,EMS-029927,20230403,20,Direct Emissions,405.877
29928,EMS-029928,20200722,20,Purchased Energy,4896.1
29929,EMS-029929,20191216,54,Direct Emissions,4305.426
29930,EMS-029930,20241129,56,Purchased Energy,1366.505
29931,EMS-029931,20250502,21,Transportation,348.024
29932,EMS-029932,20250125,7,Direct Emissions,4763.472
29933,EMS-029933,20251226,94,Purchased Energy,4009.651
29934,EMS-029934,20220930,94,Purchased Energy,3772.902
29935,EMS-029935,20230527,89,Purchased Energy,2153.411
29936,EMS-029936,20231221,88,Transportation,3782.812
29937,EMS-029937,20200522,95,Purchased Energy,254.127
29938,EMS-029938,20250105,91,Transportation,2123.183
29939,EMS-029939,20210813,26,Direct Emissions,3847.437
29940,EMS-029940,20220917,22,Transportation,3913.481
29941,EMS-029941,20210821,1,Transportation,4273.94
29942,EMS-029942,20240106,86,Purchased Energy,3422.941
29943,EMS-029943,20250430,9,Purchased Energy,4808.104
29944,EMS-029944,20220405,23,Transportation,1028.032
29945,EMS-029945,20220921,78,Direct Emissions,1014.227
29946,EMS-029946,20220531,8,Direct Emissions,4344.592
29947,EMS-029947,20191109,100,Direct Emissions,3437.63
29948,EMS-029948,20210224,51,Purchased Energy,2838.951
29949,EMS-029949,20250708,7,Direct Emissions,3461.996
29950,EMS-029950,20250807,5,Purchased Energy,2874.322
29951,EMS-029951,20230409,88,Transportation,743.901
29952,EMS-029952,20190416,45,Direct Emissions,704.307
29953,EMS-029953,20211120,88,Direct Emissions,3679.866
29954,EMS-029954,20250819,92,Transportation,3529.142
29955,EMS-029955,20250819,27,Purchased Energy,3482.675
29956,EMS-029956,20230716,21,Purchased Energy,3699.205
29957,EMS-029957,20210310,19,Direct Emissions,4792.232
29958,EMS-029958,20240320,25,Purchased Energy,3957.088
29959,EMS-029959,20240526,58,Purchased Energy,1658.636
29960,EMS-029960,20250513,77,Transportation,4433.779
29961,EMS-029961,20210502,25,Direct Emissions,3146.725
29962,EMS-029962,20220816,60,Purchased Energy,1483.412
29963,EMS-029963,20250808,58,Transportation,4271.445
29964,EMS-029964,20220926,90,Transportation,4450.888
29965,EMS-029965,20220119,95,Transportation,4718.228
29966,EMS-029966,20200630,7,Direct Emissions,2965.637
29967,EMS-029967,20210621,85,Purchased Energy,2875.254
29968,EMS-029968,20230522,44,Purchased Energy,1106.944
29969,EMS-029969,20240629,55,Purchased Energy,4893.657
29970,EMS-029970,20210611,34,Purchased Energy,511.479
29971,EMS-029971,20220926,91,Direct Emissions,1575.012
29972,EMS-029972,20231214,94,Direct Emissions,1032.9
29973,EMS-029973,20200623,76,Transportation,2461.784
29974,EMS-029974,20201207,92,Transportation,4094.758
29975,EMS-029975,20230905,19,Transportation,3986.734
29976,EMS-029976,20231214,17,Purchased Energy,124.501
29977,EMS-029977,20240606,83,Purchased Energy,4771.844
29978,EMS-029978,20230514,76,Direct Emissions,1643.478
29979,EMS-029979,20240708,89,Transportation,4007.387
29980,EMS-029980,20221027,21,Direct Emissions,3728.863
29981,EMS-029981,20241230,66,Transportation,203.215
29982,EMS-029982,20190709,27,Purchased Energy,702.515
29983,EMS-029983,20190829,67,Purchased Energy,2369.086
29984,EMS-029984,20230323,15,Transportation,1667.871
29985,EMS-029985,20200212,48,Direct Emissions,2241.603
29986,EMS-029986,20240319,24,Purchased Energy,2870.351
29987,EMS-029987,20210103,20,Direct Emissions,4695.915
29988,EMS-029988,20211114,7,Purchased Energy,1999.355
29989,EMS-029989,20250408,23,Transportation,3777.67
29990,EMS-029990,20190729,49,Transportation,3086.474
29991,EMS-029991,20240111,86,Direct Emissions,1445.157
29992,EMS-029992,20190630,28,Purchased Energy,2185.629
29993,EMS-029993,20201127,93,Transportation,4456.261
29994,EMS-029994,20220518,80,Purchased Energy,1602.068
29995,EMS-029995,20250725,69,Purchased Energy,3432.292
29996,EMS-029996,20230209,91,Transportation,1448.916
29997,EMS-029997,20240928,54,Transportation,1412.152
29998,EMS-029998,20231016,13,Purchased Energy,1178.998
29999,EMS-029999,20190707,83,Transportation,2227.419
30000,EMS-030000,20191216,58,Transportation,4697.872
30001,EMS-030001,20210523,45,Transportation,2460.633
30002,EMS-030002,20200905,83,Purchased Energy,2614.449
30003,EMS-030003,20200505,17,Transportation,4965.314
30004,EMS-030004,20230110,64,Direct Emissions,2563.564
30005,EMS-030005,20221227,92,Transportation,471.927
30006,EMS-030006,20221201,60,Transportation,978.334
30007,EMS-030007,20190830,1,Purchased Energy,4298.866
30008,EMS-030008,20220529,87,Purchased Energy,2429.209
30009,EMS-030009,20210129,41,Transportation,728.219
30010,EMS-030010,20191129,100,Direct Emissions,213.461
30011,EMS-030011,20240715,26,Direct Emissions,4511.668
30012,EMS-030012,20220301,47,Transportation,2447.744
30013,EMS-030013,20250918,74,Transportation,4473.798
30014,EMS-030014,20250118,84,Direct Emissions,4892.398
30015,EMS-030015,20220917,79,Transportation,1621.982
30016,EMS-030016,20231013,83,Direct Emissions,3682.188
30017,EMS-030017,20200320,10,Purchased Energy,1691.456
30018,EMS-030018,20231130,62,Direct Emissions,3900.937
30019,EMS-030019,20230817,28,Direct Emissions,1775.103
30020,EMS-030020,20210810,90,Transportation,145.191
30021,EMS-030021,20250614,99,Purchased Energy,1475.521
30022,EMS-030022,20210927,78,Transportation,4886.318
30023,EMS-030023,20190829,93,Purchased Energy,3145.726
30024,EMS-030024,20221020,86,Transportation,3967.668
30025,EMS-030025,20201216,87,Purchased Energy,1320.518
30026,EMS-030026,20190722,70,Purchased Energy,241.608
30027,EMS-030027,20190103,42,Transportation,4909.151
30028,EMS-030028,20190419,100,Transportation,2595.277
30029,EMS-030029,20210115,36,Transportation,1055.919
30030,EMS-030030,20230325,11,Direct Emissions,2009.245
30031,EMS-030031,20231021,93,Transportation,3507.782
30032,EMS-030032,20250226,94,Direct Emissions,1245.504
30033,EMS-030033,20230509,87,Transportation,4075.168
30034,EMS-030034,20241104,42,Direct Emissions,428.525
30035,EMS-030035,20220209,75,Direct Emissions,4881.043
30036,EMS-030036,20190825,34,Transportation,976.99
30037,EMS-030037,20200827,56,Transportation,1092.566
30038,EMS-030038,20200423,86,Direct Emissions,3086.571
30039,EMS-030039,20230805,66,Transportation,2804.567
30040,EMS-030040,20240513,74,Transportation,4123.411
30041,EMS-030041,20221102,73,Transportation,4821.759
30042,EMS-030042,20250817,25,Transportation,3466.324
30043,EMS-030043,20240926,7,Direct Emissions,3767.632
30044,EMS-030044,20230120,41,Transportation,1588.987
30045,EMS-030045,20220407,87,Direct Emissions,1438.17
30046,EMS-030046,20210208,31,Transportation,3156.828
30047,EMS-030047,20191109,83,Transportation,3457.293
30048,EMS-030048,20200606,5,Purchased Energy,1266.816
30049,EMS-030049,20210703,52,Transportation,74.297
30050,EMS-030050,20241111,15,Purchased Energy,4559.673
30051,EMS-030051,20201018,34,Transportation,4881.076
30052,EMS-030052,20250828,71,Transportation,4270.362
30053,EMS-030053,20230827,31,Direct Emissions,4864.678
30054,EMS-030054,20210406,67,Purchased Energy,2568.83
30055,EMS-030055,20251001,14,Transportation,612.413
30056,EMS-030056,20220621,49,Transportation,1399.034
30057,EMS-030057,20231123,78,Transportation,4260.506
30058,EMS-030058,20210419,88,Transportation,2579.94
30059,EMS-030059,20240116,45,Purchased Energy,554.807
30060,EMS-030060,20240620,67,Direct Emissions,1310.805
30061,EMS-030061,20200714,38,Transportation,4320.797
30062,EMS-030062,20231011,46,Direct Emissions,3052.454
30063,EMS-030063,20240716,23,Direct Emissions,753.799
30064,EMS-030064,20221119,32,Transportation,2514.465
30065,EMS-030065,20230224,82,Purchased Energy,855.358
30066,EMS-030066,20250706,39,Direct Emissions,3936.64
30067,EMS-030067,20231213,15,Transportation,1794.954
30068,EMS-030068,20230719,42,Direct Emissions,2607.261
30069,EMS-030069,20250618,50,Purchased Energy,3998.451
30070,EMS-030070,20230721,75,Purchased Energy,2345.773
30071,EMS-030071,20240305,83,Transportation,4574.744
30072,EMS-030072,20240222,33,Transportation,922.202
30073,EMS-030073,20191020,23,Transportation,4638.93
30074,EMS-030074,20241030,75,Purchased Energy,4703.172
30075,EMS-030075,20241122,86,Direct Emissions,2316.722
30076,EMS-030076,20220926,48,Purchased Energy,857.265
30077,EMS-030077,20191019,30,Transportation,654.322
30078,EMS-030078,20230315,31,Direct Emissions,1271.952
30079,EMS-030079,20210905,52,Transportation,208.108
30080,EMS-030080,20210923,21,Transportation,889.556
30081,EMS-030081,20190501,70,Direct Emissions,1297.962
30082,EMS-030082,20220803,55,Purchased Energy,4824.209
30083,EMS-030083,20230806,26,Transportation,1720.831
30084,EMS-030084,20220220,58,Purchased Energy,4205.867
30085,EMS-030085,20191201,86,Purchased Energy,629.854
30086,EMS-030086,20200201,7,Purchased Energy,3347.27
30087,EMS-030087,20230605,19,Transportation,2770.508
30088,EMS-030088,20230315,56,Transportation,4767.013
30089,EMS-030089,20220921,37,Direct Emissions,24.273
30090,EMS-030090,20191216,43,Purchased Energy,4171.078
30091,EMS-030091,20210621,39,Direct Emissions,2262.826
30092,EMS-030092,20231124,25,Transportation,4626.068
30093,EMS-030093,20210815,96,Purchased Energy,3658.745
30094,EMS-030094,20200317,50,Direct Emissions,1839.451
30095,EMS-030095,20230411,32,Direct Emissions,3167.612
30096,EMS-030096,20240911,86,Transportation,3569.372
30097,EMS-030097,20200419,43,Direct Emissions,4991.787
30098,EMS-030098,20231211,3,Purchased Energy,1042.044
30099,EMS-030099,20250406,31,Transportation,4158.024
30100,EMS-030100,20200415,63,Purchased Energy,2201.513
30101,EMS-030101,20250201,13,Purchased Energy,1452.294
30102,EMS-030102,20190801,45,Direct Emissions,3044.312
30103,EMS-030103,20211205,53,Transportation,1664.337
30104,EMS-030104,20251109,100,Purchased Energy,308.146
30105,EMS-030105,20241221,99,Transportation,2854.779
30106,EMS-030106,20220428,6,Transportation,4757.704
30107,EMS-030107,20241011,27,Purchased Energy,1574.119
30108,EMS-030108,20230605,76,Purchased Energy,3905.693
30109,EMS-030109,20190606,76,Transportation,3235.192
30110,EMS-030110,20200707,37,Transportation,4252.432
30111,EMS-030111,20250614,5,Purchased Energy,1849.858
30112,EMS-030112,20230522,65,Purchased Energy,4913.366
30113,EMS-030113,20231017,40,Direct Emissions,2209.713
30114,EMS-030114,20251025,3,Purchased Energy,3182.149
30115,EMS-030115,20240622,61,Direct Emissions,1402.57
30116,EMS-030116,20240121,12,Direct Emissions,4726.974
30117,EMS-030117,20220928,69,Transportation,1277.113
30118,EMS-030118,20241024,63,Purchased Energy,2489.305
30119,EMS-030119,20200717,28,Purchased Energy,4085.218
30120,EMS-030120,20191208,85,Purchased Energy,1418.369
30121,EMS-030121,20230421,52,Transportation,263.92
30122,EMS-030122,20211110,16,Purchased Energy,2963.129
30123,EMS-030123,20230510,36,Purchased Energy,4375.849
30124,EMS-030124,20211226,45,Direct Emissions,704.072
30125,EMS-030125,20221015,30,Transportation,3631.334
30126,EMS-030126,20231202,8,Transportation,2055.912
30127,EMS-030127,20250207,18,Transportation,1192.471
30128,EMS-030128,20191026,57,Direct Emissions,929.824
30129,EMS-030129,20211215,79,Direct Emissions,134.237
30130,EMS-030130,20230527,73,Direct Emissions,2634.334
30131,EMS-030131,20230130,45,Transportation,1613.09
30132,EMS-030132,20220623,79,Purchased Energy,811.605
30133,EMS-030133,20240712,84,Transportation,1468.526
30134,EMS-030134,20230615,86,Transportation,2272.36
30135,EMS-030135,20230814,93,Direct Emissions,950.755
30136,EMS-030136,20230923,48,Transportation,4686.232
30137,EMS-030137,20231210,52,Direct Emissions,956.204
30138,EMS-030138,20210520,85,Direct Emissions,2470.735
30139,EMS-030139,20240119,25,Direct Emissions,1866.263
30140,EMS-030140,20190829,51,Direct Emissions,2269.643
30141,EMS-030141,20230624,1,Purchased Energy,2189.69
30142,EMS-030142,20220204,57,Direct Emissions,4651.962
30143,EMS-030143,20250530,26,Direct Emissions,2554.362
30144,EMS-030144,20251208,96,Direct Emissions,2520.035
30145,EMS-030145,20190901,42,Transportation,763.493
30146,EMS-030146,20250425,28,Transportation,423.303
30147,EMS-030147,20250414,19,Purchased Energy,4943.229
30148,EMS-030148,20191205,65,Direct Emissions,3664.276
30149,EMS-030149,20220118,54,Purchased Energy,1761.214
30150,EMS-030150,20221225,58,Purchased Energy,2815.208
30151,EMS-030151,20200505,59,Direct Emissions,2078.299
30152,EMS-030152,20241202,41,Purchased Energy,4732.567
30153,EMS-030153,20200512,16,Transportation,4959.144
30154,EMS-030154,20191109,3,Transportation,4346.522
30155,EMS-030155,20240125,2,Direct Emissions,698.683
30156,EMS-030156,20250119,13,Direct Emissions,3723.814
30157,EMS-030157,20211011,94,Direct Emissions,4437.087
30158,EMS-030158,20190815,99,Transportation,4212.311
30159,EMS-030159,20191201,66,Purchased Energy,4832.251
30160,EMS-030160,20190208,43,Transportation,3254.715
30161,EMS-030161,20250912,5,Purchased Energy,1947.23
30162,EMS-030162,20201220,22,Purchased Energy,2624.172
30163,EMS-030163,20231103,63,Transportation,1865.837
30164,EMS-030164,20210720,56,Transportation,2475.775
30165,EMS-030165,20241106,52,Transportation,1591.806
30166,EMS-030166,20200315,23,Purchased Energy,1073.937
30167,EMS-030167,20250907,91,Purchased Energy,2703.326
30168,EMS-030168,20200625,81,Purchased Energy,3293.905
30169,EMS-030169,20200306,15,Transportation,2210.875
30170,EMS-030170,20201216,96,Transportation,2767.659
30171,EMS-030171,20211008,88,Transportation,22.084
30172,EMS-030172,20191001,81,Transportation,4196.285
30173,EMS-030173,20240724,37,Direct Emissions,3855.428
30174,EMS-030174,20190720,27,Purchased Energy,1776.54
30175,EMS-030175,20240622,26,Transportation,3578.016
30176,EMS-030176,20210628,47,Transportation,752.946
30177,EMS-030177,20220823,44,Direct Emissions,782.952
30178,EMS-030178,20200223,78,Purchased Energy,4889.226
30179,EMS-030179,20240527,14,Direct Emissions,2616.232
30180,EMS-030180,20191028,77,Transportation,444.306
30181,EMS-030181,20210401,93,Transportation,3406.013
30182,EMS-030182,20190417,43,Direct Emissions,60.47
30183,EMS-030183,20230702,86,Purchased Energy,2232.789
30184,EMS-030184,20220806,43,Transportation,3682.164
30185,EMS-030185,20230316,45,Purchased Energy,3471.211
30186,EMS-030186,20201121,47,Transportation,1597.357
30187,EMS-030187,20190918,77,Transportation,904.831
30188,EMS-030188,20250204,63,Transportation,1693.04
30189,EMS-030189,20210203,9,Transportation,1931.302
30190,EMS-030190,20200615,89,Transportation,3932.058
30191,EMS-030191,20200521,51,Purchased Energy,4962.824
30192,EMS-030192,20250417,99,Transportation,1899.881
30193,EMS-030193,20230816,69,Direct Emissions,473.887
30194,EMS-030194,20200529,90,Purchased Energy,1538.105
30195,EMS-030195,20190314,66,Direct Emissions,4599.086
30196,EMS-030196,20230515,36,Transportation,2813.8
30197,EMS-030197,20201213,45,Direct Emissions,4260.568
30198,EMS-030198,20190515,11,Purchased Energy,3306.408
30199,EMS-030199,20191030,74,Transportation,3499.653
30200,EMS-030200,20210901,68,Direct Emissions,3189.19
30201,EMS-030201,20220204,14,Purchased Energy,4054.358
30202,EMS-030202,20250825,29,Direct Emissions,2204.053
30203,EMS-030203,20200818,87,Transportation,1314.94
30204,EMS-030204,20191026,32,Transportation,4774.174
30205,EMS-030205,20251225,76,Transportation,2408.642
30206,EMS-030206,20240308,30,Transportation,710.842
30207,EMS-030207,20210528,37,Transportation,2572.035
30208,EMS-030208,20250905,76,Purchased Energy,3976.157
30209,EMS-030209,20190914,99,Direct Emissions,53.994
30210,EMS-030210,20241209,39,Transportation,452.957
30211,EMS-030211,20230610,60,Purchased Energy,1516.14
30212,EMS-030212,20201009,81,Transportation,361.812
30213,EMS-030213,20221026,47,Purchased Energy,864.458
30214,EMS-030214,20191001,90,Purchased Energy,200.276
30215,EMS-030215,20190907,67,Direct Emissions,4991.987
30216,EMS-030216,20190821,22,Direct Emissions,2998.037
30217,EMS-030217,20220427,27,Transportation,1491.51
30218,EMS-030218,20200808,53,Transportation,3732.735
30219,EMS-030219,20210218,100,Direct Emissions,3745.31
30220,EMS-030220,20240306,57,Purchased Energy,2466.32
30221,EMS-030221,20230704,41,Purchased Energy,3604.122
30222,EMS-030222,20200128,19,Direct Emissions,896.159
30223,EMS-030223,20190716,30,Purchased Energy,3786.284
30224,EMS-030224,20240620,2,Direct Emissions,2115.496
30225,EMS-030225,20200630,69,Purchased Energy,1247.049
30226,EMS-030226,20190225,69,Purchased Energy,3937.184
30227,EMS-030227,20250809,36,Purchased Energy,96.42
30228,EMS-030228,20220223,17,Transportation,1393.344
30229,EMS-030229,20230113,48,Transportation,1725.694
30230,EMS-030230,20220112,8,Purchased Energy,366.73
30231,EMS-030231,20190108,78,Purchased Energy,4338.232
30232,EMS-030232,20210824,96,Transportation,1165.506
30233,EMS-030233,20250515,62,Direct Emissions,226.148
30234,EMS-030234,20240905,22,Purchased Energy,4829.618
30235,EMS-030235,20211201,71,Direct Emissions,1349.622
30236,EMS-030236,20240304,5,Direct Emissions,4318.222
30237,EMS-030237,20200801,12,Purchased Energy,1300.833
30238,EMS-030238,20230316,44,Transportation,3648.111
30239,EMS-030239,20220711,71,Direct Emissions,1203.534
30240,EMS-030240,20250708,14,Direct Emissions,4990.65
